,NUE
2023-03-06,44518348320
2023-03-07,43420225680
2023-03-08,43947730320
2023-03-09,42568102800
2023-03-10,40293239040
2023-03-13,39418291440
2023-03-14,39623713920
2023-03-15,36724974480
2023-03-16,36879675360
2023-03-17,36549984960
2023-03-20,37501014960
2023-03-21,38573776800
2023-03-22,37419860400
2023-03-23,37533984000
2023-03-24,37698829200
2023-03-27,37863674400
2023-03-28,37594849920
2023-03-29,38020911360
2023-03-30,38386106880
2023-03-31,39174827760
2023-04-03,38634740800
2023-04-04,35978211520
2023-04-05,35888159680
2023-04-06,36403456320
2023-04-10,36731144960
2023-04-11,37201415680
2023-04-12,36936263040
2023-04-13,36728643520
2023-04-14,36568551360
2023-04-17,36938764480
2023-04-18,37791755520
2023-04-19,36923755840
2023-04-20,38954925120
2023-04-21,38384596800
2023-04-24,38782325760
2023-04-25,37008804800
2023-04-26,36145808000
2023-04-27,37093853760
2023-04-28,37066337920
2023-05-01,37023813440
2023-05-02,36661104640
2023-05-03,36568551360
2023-05-04,34990142720
2023-05-05,35600494080
2023-05-08,35425393280
2023-05-09,35062684480
2023-05-10,34424817280
2023-05-11,34397301440
2023-05-12,34790027520
2023-05-15,35140229120
2023-05-16,34214696320
2023-05-17,34930108160
2023-05-18,35090200320
2023-05-19,34687468480
2023-05-22,35010154240
2023-05-23,34249716479
2023-05-24,33361705280
2023-05-25,33691895360
2023-05-26,34054604159
2023-05-30,33271653439
2023-05-31,33034016640
2023-06-01,33276656320
2023-06-02,35342845760
2023-06-05,35255295360
2023-06-06,35898165440
2023-06-07,37003801920
2023-06-08,36731144960
2023-06-09,36408459200
2023-06-12,37141381120
2023-06-13,38614729280
2023-06-14,37681692160
2023-06-15,37816769920
2023-06-16,37874303040
2023-06-20,37401530880
2023-06-21,37996873600
2023-06-22,38354579520
2023-06-23,38469645760
2023-06-26,38864873280
2023-06-27,40215650880
2023-06-28,40303201280
2023-06-29,40856019520
2023-06-30,41018613120
2023-07-03,41154747440
2023-07-05,39872466800
2023-07-06,39790460480
2023-07-07,40245222800
2023-07-10,40794416640
2023-07-11,41833163360
2023-07-12,42163673680
2023-07-13,42061787040
2023-07-14,41443012080
2023-07-17,41607024720
2023-07-18,42563765120
2023-07-19,41529988480
2023-07-20,41256634080
2023-07-21,40712410320
2023-07-24,41413191600
2023-07-25,42961371520
2023-07-26,41974810640
2023-07-27,41855528720
2023-07-28,41982265760
2023-07-31,42765053360
2023-08-01,42991192000
2023-08-02,42143793360
2023-08-03,42688017120
2023-08-04,41689031040
2023-08-07,42061787040
2023-08-08,42223314640
2023-08-09,42091607520
2023-08-10,41316275040
2023-08-11,41380886080
2023-08-14,42752628160
2023-08-15,42059302000
2023-08-16,41867953920
2023-08-17,41731276720
2023-08-18,41833163360
2023-08-21,41664180640
2023-08-22,41853043680
2023-08-23,41502653040
2023-08-24,41008130080
2023-08-25,41102561600
2023-08-28,41485257760
2023-08-29,42673106880
2023-08-30,42310291040
2023-08-31,42767538400
2023-09-01,42886820320
2023-09-05,42305320960
2023-09-06,41897774400
2023-09-07,41972325600
2023-09-08,40988249760
2023-09-11,40548397680
2023-09-12,40511122080
2023-09-13,40041449520
2023-09-14,41134867120
2023-09-15,38622491680
2023-09-18,38436113680
2023-09-19,39310847760
2023-09-20,38615036560
2023-09-21,37658296160
2023-09-22,38053417520
2023-09-25,38580246000
2023-09-26,37707996960
2023-09-27,38694557840
2023-09-28,39203991040
2023-09-29,38853600400
2023-10-02,38210229040
2023-10-03,38504001960
2023-10-04,38740995240
2023-10-05,38617561240
2023-10-06,38815055640
2023-10-09,38427472880
2023-10-10,38486721200
2023-10-11,38229978480
2023-10-12,36425373400
2023-10-13,36304408080
2023-10-16,36783332000
2023-10-17,36921578080
2023-10-18,35823015480
2023-10-19,35487275000
2023-10-20,34897260480
2023-10-23,34682485320
2023-10-24,36331563560
2023-10-25,35697112800
2023-10-26,36612993080
2023-10-27,36563619480
2023-10-30,36770988600
2023-10-31,36484621720
2023-11-01,36533995320
2023-11-02,37341253680
2023-11-03,37600465080
2023-11-06,37802896840
2023-11-07,37385689920
2023-11-08,37760929280
2023-11-09,37316566880
2023-11-10,37676994160
2023-11-13,37755991920
2023-11-14,38259602640
2023-11-15,38652122760
2023-11-16,38249727920
2023-11-17,38699027680
2023-11-20,38770619400
2023-11-21,38953301720
2023-11-22,38857023200
2023-11-24,38797774880
2023-11-27,39802527640
2023-11-28,39785246880
2023-11-29,40432041040
2023-11-30,41960153960
2023-12-01,42068775880
2023-12-04,41325703200
2023-12-05,40920839680
2023-12-06,40051864320
2023-12-07,40293794960
2023-12-08,40014834120
2023-12-11,40629535440
2023-12-12,40427103680
2023-12-13,41157832960
2023-12-14,42177397800
2023-12-15,42663727760
2023-12-18,43009342960
2023-12-19,43907942480
2023-12-20,43372238920
2023-12-21,43601826160
2023-12-22,43957316080
2023-12-26,44004221000
2023-12-27,43910411160
2023-12-28,43248804920
2023-12-29,42964906720
2024-01-02,42646682140
2024-01-03,42923813860
2024-01-04,41829872860
2024-01-05,41465225860
2024-01-08,41995179500
2024-01-09,40624106780
2024-01-10,41049528280
2024-01-11,40886652620
2024-01-12,41056821220
2024-01-16,41521138400
2024-01-17,41095716900
2024-01-18,40451507200
2024-01-19,40546315420
2024-01-22,41433623120
2024-01-23,41749650520
2024-01-24,41966007740
2024-01-25,42469220600
2024-01-26,42566459800
2024-01-29,42940830720
2024-01-30,45921212200
2024-01-31,45442309140
2024-02-01,45123850760
2024-02-02,44581742220
2024-02-05,44319196380
2024-02-06,44085822300
2024-02-07,45267278580
2024-02-08,45286726420
2024-02-09,45347500920
2024-02-12,45240537800
2024-02-13,43631229040
2024-02-14,44015323880
2024-02-15,45303743280
2024-02-16,45114126840
2024-02-20,44727601020
2024-02-21,44817547280
2024-02-22,45374241700
2024-02-23,46186189020
2024-02-26,46575145820
2024-02-27,46947085760
2024-02-28,46721004620
2024-02-29,46747745400
2024-03-01,46358788600
2024-03-04,45498221680
2024-03-05,44924510400
2024-03-06,44888045700
2024-03-07,45315898180
2024-03-08,45172470360
2024-03-11,44929372360
2024-03-12,44460193220
2024-03-13,44754341800
2024-03-14,44265714820
2024-03-15,45819111040
2024-03-18,46140000400
2024-03-19,46419563100
2024-03-20,47039463000
2024-03-21,47739585240
2024-03-22,47267975120
2024-03-25,47520797040
2024-03-26,47175597880
2024-03-27,48269538880
2024-03-28,48109094200
2024-04-01,48619600000
2024-04-02,48223350260
2024-04-03,48656064700
2024-04-04,48400811800
2024-04-05,48855405060
2024-04-08,48833526240
2024-04-09,48590428240
2024-04-10,48177161640
2024-04-11,47972959320
2024-04-12,47289853940
2024-04-15,47163442980
2024-04-16,46701556780
2024-04-17,46864432440
2024-04-18,46375805460
2024-04-19,46519233280
2024-04-22,46584869740
2024-04-23,42454634720
2024-04-24,41997610480
2024-04-25,42756076240
2024-04-26,42644251160
2024-04-29,42600493520
2024-04-30,40969305940
2024-05-01,41003339660
2024-05-02,41453070960
2024-05-03,42279604160
2024-05-06,41574619960
2024-05-07,41761805420
2024-05-08,41278040400
2024-05-09,42388998260
2024-05-10,42413308060
2024-05-13,42235846520
2024-05-14,41963576760
2024-05-15,42836298580
2024-05-16,42160486140
2024-05-17,41842027760
2024-05-20,41552741140
2024-05-21,41842027760
2024-05-22,41594067800
2024-05-23,41698599940
2024-05-24,41635394460
2024-05-28,40935272220
2024-05-29,40500126800
2024-05-30,40517143660
2024-05-31,41047097300
2024-06-03,40551177380
2024-06-04,39182535640
2024-06-05,39306515620
2024-06-06,39707627320
2024-06-07,39138778000
2024-06-10,38241746380
2024-06-11,37784722140
2024-06-12,37544055120
2024-06-13,37466263760
2024-06-14,37604829620
2024-06-17,38258763240
2024-06-18,37833341740
2024-06-20,38120197380
2024-06-21,38307382840
2024-06-24,37816324880
2024-06-25,36824485040
2024-06-26,37573226880
2024-06-27,37609691580
2024-06-28,38428931840
2024-07-01,38166386000
2024-07-02,38035113080
2024-07-03,38025389160
2024-07-05,37398196320
2024-07-08,37065152060
2024-07-09,36525474500
2024-07-10,37281509280
2024-07-11,38642858080
2024-07-12,39163087800
2024-07-15,40079567260
2024-07-16,40388301720
2024-07-17,39868072000
2024-07-18,40274045660
2024-07-19,38931750000
2024-07-22,39132997200
2024-07-23,38704149000
2024-07-24,37084588200
2024-07-25,37618851600
2024-07-26,38546026200
2024-07-29,38191447800
2024-07-30,38196239400
2024-07-31,39037165200
2024-08-01,37321772400
2024-08-02,36188559000
2024-08-05,36061581600
2024-08-06,35927416800
2024-08-07,34784620200
2024-08-08,34894827000
2024-08-09,34772641200
