,TSN
2018-07-17,23863840000
2018-07-18,23478000000
2018-07-19,23623600000
2018-07-20,23339680000
2018-07-23,23135840000
2018-07-24,22968400000
2018-07-25,22793680000
2018-07-26,23190440000
2018-07-27,23135840000
2018-07-30,21374080000
2018-07-31,20984600000
2018-08-01,20966400000
2018-08-02,20948200000
2018-08-03,21021000000
2018-08-06,21708960000
2018-08-07,21796320000
2018-08-08,21676200000
2018-08-09,21730800000
2018-08-10,21905520000
2018-08-13,21796320000
2018-08-14,21687120000
2018-08-15,21840000000
2018-08-16,22189440000
2018-08-17,22713600000
2018-08-20,23077600000
2018-08-21,22899240000
2018-08-22,22750000000
2018-08-23,22786400000
2018-08-24,22975680000
2018-08-27,22873760000
2018-08-28,22735440000
2018-08-29,22957480000
2018-08-30,22768200000
2018-08-31,22862840000
2018-09-04,22841000000
2018-09-05,22750000000
2018-09-06,22961120000
2018-09-07,23030280000
2018-09-10,23073960000
2018-09-11,23124920000
2018-09-12,23194080000
2018-09-13,23114000000
2018-09-14,23077600000
2018-09-17,22953840000
2018-09-18,22702680000
2018-09-19,22407840000
2018-09-20,22680840000
2018-09-21,22291360000
2018-09-24,22200360000
2018-09-25,22032920000
2018-09-26,21752640000
2018-09-27,21763560000
2018-09-28,21668920000
2018-10-01,21421400000
2018-10-02,21486920000
2018-10-03,21523320000
2018-10-04,21840000000
2018-10-05,22404200000
2018-10-08,23033920000
2018-10-09,22870120000
2018-10-10,22302280000
2018-10-11,21923720000
2018-10-12,21945560000
2018-10-15,22240400000
2018-10-16,22578920000
2018-10-17,22557080000
2018-10-18,22717240000
2018-10-19,22724520000
2018-10-22,22506120000
2018-10-23,22622600000
2018-10-24,22462440000
2018-10-25,22451520000
2018-10-26,22011080000
2018-10-29,22407840000
2018-10-30,22604400000
2018-10-31,21810880000
2018-11-01,22699040000
2018-11-02,22407840000
2018-11-05,22582560000
2018-11-06,22575280000
2018-11-07,22582560000
2018-11-08,22386000000
2018-11-09,22597120000
2018-11-12,22426040000
2018-11-13,21173880000
2018-11-14,21388640000
2018-11-15,21486920000
2018-11-16,21920080000
2018-11-19,21628880000
2018-11-20,21410480000
2018-11-21,21443240000
2018-11-23,21435960000
2018-11-26,21643440000
2018-11-27,21235760000
2018-11-28,20744360000
2018-11-29,21010080000
2018-11-30,21457800000
2018-12-03,21938280000
2018-12-04,21199360000
2018-12-06,21075600000
2018-12-07,20460440000
2018-12-10,20169240000
2018-12-11,20311200000
2018-12-12,20267520000
2018-12-13,20413120000
2018-12-14,20129200000
2018-12-17,19463080000
2018-12-18,19066320000
2018-12-19,19171880000
2018-12-20,19415760000
2018-12-21,18829720000
2018-12-24,18473000000
2018-12-26,18949840000
2018-12-27,19106360000
2018-12-28,19051760000
2018-12-31,19437600000
2019-01-02,19419400000
2019-01-03,19834360000
2019-01-04,20078240000
2019-01-07,20402200000
2019-01-08,20948200000
2019-01-09,20584200000
2019-01-10,20951840000
2019-01-11,21050120000
2019-01-14,21028280000
2019-01-15,21326760000
2019-01-16,21294000000
2019-01-17,21617960000
2019-01-18,22189440000
2019-01-22,21865480000
2019-01-23,22022000000
2019-01-24,21872760000
2019-01-25,22102080000
2019-01-28,22495200000
2019-01-29,22487920000
2019-01-30,22626240000
2019-01-31,22538880000
2019-02-01,22538880000
2019-02-04,22487920000
2019-02-05,22455160000
2019-02-06,22167600000
2019-02-07,21883680000
2019-02-08,21581560000
2019-02-11,21632520000
2019-02-12,22342320000
2019-02-13,22091160000
2019-02-14,22269520000
2019-02-15,22790040000
2019-02-19,22910160000
2019-02-20,23150400000
2019-02-21,22953840000
2019-02-22,23048480000
2019-02-25,22684480000
2019-02-26,22484280000
2019-02-27,22440600000
2019-02-28,22444240000
2019-03-01,22637160000
2019-03-04,22662640000
2019-03-05,23285080000
2019-03-06,23128560000
2019-03-07,23336040000
2019-03-08,22851920000
2019-03-11,23376080000
2019-03-12,23226840000
2019-03-13,23456160000
2019-03-14,23616320000
2019-03-15,23740080000
2019-03-18,23780120000
2019-03-19,23940280000
2019-03-20,23616320000
2019-03-21,24213280000
2019-03-22,24246040000
2019-03-25,24555439999
2019-03-26,24697399999
2019-03-27,24752000000
2019-03-28,25075960000
2019-03-29,25272520000
2019-04-01,25301100000
2019-04-02,25141380000
2019-04-03,25021590000
2019-04-04,25420890000
2019-04-05,25337400000
2019-04-08,25569720000
2019-04-09,25253909999
2019-04-10,25645950000
2019-04-11,25834710000
2019-04-12,25714920000
2019-04-15,25921830000
2019-04-16,26157780000
2019-04-17,26600640000
2019-04-18,26676870000
2019-04-22,26444549999
2019-04-23,27025350000
2019-04-24,26774880000
2019-04-25,26724060000
2019-04-26,26920080000
2019-04-29,26934600000
2019-04-30,27228630000
2019-05-01,27152400000
2019-05-02,27268560000
2019-05-03,27257670000
2019-05-06,27969150000
2019-05-07,27896549999
2019-05-08,28128870000
2019-05-09,28292220000
2019-05-10,28971030000
2019-05-13,28883909999
2019-05-14,29609909999
2019-05-15,29853120000
2019-05-16,29983799999
2019-05-17,29943870000
2019-05-20,29718810000
2019-05-21,29261430000
2019-05-22,29497380000
2019-05-23,29660729999
2019-05-24,29569979999
2019-05-28,29152530000
2019-05-29,27689640000
2019-05-30,27856620000
2019-05-31,27548070000
2019-06-03,28335780000
2019-06-04,28796790000
2019-06-05,29261430000
2019-06-06,29693400000
2019-06-07,29929350000
2019-06-10,29943870000
2019-06-11,29878530000
2019-06-12,29726070000
2019-06-13,29958390000
2019-06-14,29733330000
2019-06-17,28506390000
2019-06-18,28016340000
2019-06-19,28226880000
2019-06-20,28542690000
2019-06-21,28782270000
2019-06-24,29337659999
2019-06-25,29029110000
2019-06-26,28865760000
2019-06-27,28912950000
2019-06-28,29308620000
2019-07-01,29388479999
2019-07-02,29504640000
2019-07-03,29824080000
2019-07-05,29994690000
2019-07-08,29736960000
2019-07-09,29820450000
2019-07-10,29776890000
2019-07-11,29559090000
2019-07-12,29540940000
2019-07-15,29675250000
2019-07-16,28724190000
2019-07-17,28727820000
2019-07-18,29388479999
2019-07-19,29330400000
2019-07-22,29522790000
2019-07-23,29776890000
2019-07-24,29417520000
2019-07-25,29646210000
2019-07-26,29395740000
2019-07-29,29493750000
2019-07-30,29522790000
2019-07-31,28858500000
2019-08-01,29181570000
2019-08-02,28952880000
2019-08-05,30430290000
2019-08-06,30862260000
2019-08-07,31294229999
2019-08-08,32198100000
2019-08-09,32078310000
2019-08-12,32042010000
2019-08-13,31878659999
2019-08-14,31130880000
2019-08-15,31893180000
2019-08-16,31835100000
2019-08-19,31751610000
2019-08-20,32031120000
2019-08-21,32593770000
2019-08-22,33272580000
2019-08-23,32644590000
2019-08-26,33192720000
2019-08-27,32659110000
2019-08-28,32880540000
2019-08-29,33294360000
2019-08-30,33773520000
2019-09-03,33864270000
2019-09-04,31239780000
2019-09-05,30949380000
2019-09-06,31232520000
2019-09-09,30332280000
2019-09-10,29569979999
2019-09-11,29882159999
2019-09-12,30299610000
2019-09-13,30916710000
2019-09-16,31341420000
2019-09-17,32263440000
2019-09-18,32042010000
2019-09-19,32005710000
2019-09-20,31722570000
2019-09-23,31141770000
2019-09-24,31319640000
2019-09-25,31207110000
2019-09-26,31384979999
2019-09-27,30927600000
2019-09-30,31268820000
2019-10-01,30245159999
2019-10-02,29900310000
2019-10-03,29802299999
2019-10-04,29856750000
2019-10-07,29461080000
2019-10-08,29196090000
2019-10-09,29667990000
2019-10-10,29813190000
2019-10-11,30346799999
2019-10-14,30513780000
2019-10-15,30397620000
2019-10-16,29715180000
2019-10-17,29537310000
2019-10-18,29918460000
2019-10-21,29392110000
2019-10-22,28738710000
2019-10-23,28132500000
2019-10-24,28248659999
2019-10-25,28488240000
2019-10-28,29795040000
2019-10-29,29871270000
2019-10-30,29689770000
2019-10-31,30052770000
2019-11-01,30383100000
2019-11-04,29784150000
2019-11-05,29740590000
2019-11-06,30299610000
2019-11-07,30219750000
2019-11-08,29994690000
2019-11-11,30030990000
2019-11-12,32263440000
2019-11-13,32259810000
2019-11-14,32793420000
2019-11-15,32789790000
2019-11-18,32662740000
2019-11-19,32866020000
2019-11-20,32895060000
2019-11-21,32136390000
2019-11-22,31366830000
2019-11-25,32172690000
2019-11-26,32561100000
2019-11-27,32702670000
2019-11-29,32630070000
2019-12-02,32517540000
2019-12-03,32288850000
2019-12-04,32394120000
2019-12-05,32473979999
2019-12-06,32470350000
2019-12-09,32550210000
2019-12-10,32165430000
2019-12-11,32121870000
2019-12-12,31766130000
2019-12-13,31933110000
2019-12-16,32651850000
2019-12-17,32807940000
2019-12-18,32256180000
2019-12-19,32575620000
2019-12-20,32982180000
2019-12-23,33174570000
2019-12-24,33087450000
2019-12-26,33141900000
2019-12-27,33185460000
2019-12-30,32793420000
2019-12-31,33047520000
2020-01-02,32659110000
2020-01-03,32880540000
2020-01-06,32724450000
2020-01-07,32248920000
2020-01-08,32448570000
2020-01-09,32383229999
2020-01-10,33366960000
2020-01-13,33925979999
2020-01-14,33374220000
2020-01-15,32956770000
2020-01-16,32677260000
2020-01-17,32619180000
2020-01-21,31751610000
2020-01-22,31802430000
2020-01-23,31929479999
2020-01-24,31192590000
2020-01-27,30546450000
2020-01-28,30698909999
2020-01-29,30640830000
2020-01-30,30764250000
2020-01-31,29994690000
2020-02-03,30227010000
2020-02-04,30452070000
2020-02-05,30531930000
2020-02-06,28956510000
2020-02-07,29167049999
2020-02-10,29613540000
2020-02-11,29399370000
2020-02-12,29170680000
2020-02-13,29468340000
2020-02-14,29225130000
2020-02-18,29094450000
2020-02-19,28252290000
2020-02-20,28604400000
2020-02-21,28252290000
2020-02-24,27439170000
2020-02-25,26030729999
2020-02-26,25805670000
2020-02-27,25115970000
2020-02-28,24622290000
2020-03-02,25606020000
2020-03-03,24865500000
2020-03-04,25551570000
2020-03-05,24324630000
2020-03-06,23467950000
2020-03-09,22099440000
2020-03-10,22781880000
2020-03-11,21253650000
2020-03-12,18803400000
2020-03-13,19061130000
2020-03-16,16353149999
2020-03-17,17373180000
2020-03-18,16037340000
2020-03-19,19678230000
2020-03-20,19464060000
2020-03-23,20908800000
2020-03-24,21776370000
2020-03-25,22937970000
2020-03-26,22226490000
2020-03-27,21268170000
2020-03-30,21412300000
2020-03-31,20948940000
2020-04-01,20033080000
2020-04-02,19602300000
2020-04-03,19482840000
2020-04-06,20434900000
2020-04-07,20767940000
2020-04-08,21144420000
2020-04-09,22060280000
2020-04-13,22509160000
2020-04-14,22230420000
2020-04-15,21774300000
2020-04-16,22038560000
2020-04-17,22567080000
2020-04-20,23117320000
2020-04-21,22411420000
2020-04-22,21691040000
2020-04-23,22045800000
2020-04-24,21350760000
2020-04-27,21604160000
2020-04-28,22733600000
2020-04-29,22914600000
2020-04-30,22512780000
2020-05-01,21723620000
2020-05-04,20025840000
2020-05-05,20630380000
2020-05-06,19830360000
2020-05-07,20728120000
2020-05-08,21861180000
2020-05-11,21995120000
2020-05-12,21748960000
2020-05-13,21039440000
2020-05-14,21415920000
2020-05-15,21072020000
2020-05-18,22020460000
2020-05-19,21126320000
2020-05-20,21955300000
2020-05-21,21448500000
2020-05-22,21426780000
2020-05-26,22313680000
2020-05-27,22715500000
2020-05-28,22682920000
2020-05-29,22241280000
2020-06-01,22664820000
2020-06-02,22625000000
2020-06-03,21756200000
2020-06-04,23193339999
2020-06-05,23501040000
2020-06-08,24858540000
2020-06-09,24170740000
2020-06-10,23363480000
2020-06-11,21665700000
2020-06-12,22516400000
2020-06-15,22719120000
2020-06-16,23475699999
2020-06-17,22983380000
2020-06-18,23175240000
2020-06-19,22885640000
2020-06-22,22234040000
2020-06-23,22139920000
2020-06-24,21517280000
2020-06-25,21672940000
2020-06-26,21097360000
2020-06-29,21452120000
2020-06-30,21615020000
2020-07-01,21202340000
2020-07-02,21158900000
2020-07-06,21520900000
2020-07-07,21245780000
2020-07-08,20970660000
2020-07-09,20119960000
2020-07-10,21184240000
2020-07-13,21003240000
2020-07-14,21289220000
2020-07-15,21908240000
2020-07-16,21853940000
2020-07-17,22016840000
2020-07-20,21777920000
2020-07-21,21929960000
2020-07-22,21846700000
2020-07-23,22049420000
2020-07-24,22016840000
2020-07-27,22074760000
2020-07-28,21987880000
2020-07-29,22444000000
2020-07-30,22288340000
2020-07-31,22244900000
2020-08-03,22599660000
2020-08-04,23573440000
2020-08-05,22780660000
2020-08-06,22610520000
2020-08-07,22733600000
2020-08-10,23370720000
2020-08-11,23606019999
2020-08-12,23787019999
2020-08-13,23385199999
2020-08-14,23146280000
2020-08-17,23052160000
2020-08-18,23048540000
2020-08-19,22979760000
2020-08-20,22769800000
2020-08-21,22777040000
2020-08-24,23005100000
2020-08-25,23001480000
2020-08-26,22968900000
2020-08-27,23153520000
2020-08-28,23135420000
2020-08-31,22733600000
2020-09-01,22675680000
2020-09-02,22947180000
2020-09-03,22313680000
2020-09-04,22596040000
2020-09-08,22288340000
2020-09-09,22168880000
2020-09-10,22968900000
2020-09-11,23066640000
2020-09-14,23642220000
2020-09-15,23620500000
2020-09-16,23606019999
2020-09-17,23077500000
2020-09-18,22454860000
2020-09-21,21665700000
2020-09-22,21499180000
2020-09-23,20666580000
2020-09-24,20597800000
2020-09-25,21423160000
2020-09-28,21633120000
2020-09-29,21343520000
2020-09-30,21531760000
2020-10-01,21437640000
2020-10-02,21470220000
2020-10-05,21417000000
2020-10-06,21275430000
2020-10-07,21333510000
2020-10-08,21413370000
2020-10-09,21046740000
2020-10-12,21406110000
2020-10-13,21402480000
2020-10-14,21518640000
2020-10-15,21957870000
2020-10-16,21674730000
2020-10-19,21166530000
2020-10-20,21003180000
2020-10-21,21478710000
2020-10-22,21576720000
2020-10-23,21798150000
2020-10-26,20857980000
2020-10-27,20934210000
2020-10-28,20603880000
2020-10-29,20778120000
2020-10-30,20774490000
2020-11-02,20919690000
2020-11-03,20505870000
2020-11-04,20524020000
2020-11-05,20948730000
2020-11-06,20810790000
2020-11-09,21907050000
2020-11-10,21946980000
2020-11-11,22182930000
2020-11-12,22081290000
2020-11-13,22633050000
2020-11-16,23500620000
2020-11-17,23152140000
2020-11-18,23032350000
2020-11-19,22629420000
2020-11-20,22048620000
2020-11-23,22916190000
2020-11-24,23522400000
2020-11-25,23591370000
2020-11-27,23595000000
2020-11-30,23667600000
2020-12-01,24233880000
2020-12-02,23994299999
2020-12-03,25094190000
2020-12-04,25446299999
2020-12-07,24938100000
2020-12-08,24832830000
2020-12-09,25105080000
2020-12-10,25195830000
2020-12-11,25152270000
2020-12-14,25330140000
2020-12-15,24774750000
2020-12-16,23682120000
2020-12-17,23595000000
2020-12-18,23576850000
2020-12-21,23177550000
2020-12-22,22680240000
2020-12-23,23431650000
2020-12-24,23518770000
2020-12-28,23369940000
2020-12-29,23050500000
2020-12-30,23083170000
2020-12-31,23391720000
2021-01-04,23050500000
2021-01-05,23032350000
2021-01-06,23725680000
2021-01-07,23453430000
2021-01-08,23242890000
2021-01-11,23511510000
2021-01-12,23235630000
2021-01-13,23264670000
2021-01-14,23507880000
2021-01-15,23504250000
2021-01-19,23195700000
2021-01-20,24048750000
2021-01-21,23921700000
2021-01-22,24146760000
2021-01-25,24175799999
2021-01-26,24164909999
2021-01-27,23515140000
2021-01-28,23580479999
2021-01-29,23344530000
2021-02-01,23300970000
2021-02-02,23311860000
2021-02-03,23765610000
2021-02-04,24037860000
2021-02-05,24023340000
2021-02-08,24665850000
2021-02-09,25228500000
2021-02-10,25148640000
2021-02-11,23718420000
2021-02-12,23798280000
2021-02-16,23838210000
2021-02-17,24400860000
2021-02-18,24549690000
2021-02-19,24509760000
2021-02-22,24814680000
2021-02-23,24752970000
2021-02-24,24999810000
2021-02-25,24796530000
2021-02-26,24564210000
2021-03-01,24880020000
2021-03-02,24930840000
2021-03-03,25395479999
2021-03-04,26204970000
2021-03-05,26393729999
2021-03-08,26749470000
2021-03-09,26277570000
2021-03-10,26880150000
2021-03-11,26854740000
2021-03-12,27410130000
2021-03-15,27798540000
2021-03-16,27682380000
2021-03-17,27725940000
2021-03-18,27925590000
2021-03-19,27860250000
2021-03-22,27395610000
2021-03-23,26647830000
2021-03-24,26705909999
2021-03-25,27352049999
2021-03-26,27580740000
2021-03-29,27733200000
2021-03-30,27569850000
2021-03-31,26970900000
2021-04-01,27177810000
2021-04-05,27087060000
2021-04-06,27548070000
2021-04-07,27486360000
2021-04-08,27707790000
2021-04-09,27791280000
2021-04-12,28154280000
2021-04-13,27940110000
2021-04-14,28408380000
2021-04-15,28422900000
2021-04-16,28647960000
2021-04-19,28513650000
2021-04-20,28506390000
2021-04-21,28887540000
2021-04-22,28691520000
2021-04-23,28568100000
2021-04-26,28295850000
2021-04-27,27838470000
2021-04-28,28070790000
2021-04-29,28059900000
2021-04-30,28114350000
2021-05-03,28495500000
2021-05-04,28234140000
2021-05-05,28266810000
2021-05-06,28455570000
2021-05-07,28611659999
2021-05-10,28611659999
2021-05-11,28836720000
2021-05-12,28735080000
2021-05-13,29243280000
2021-05-14,29163420000
2021-05-17,29261430000
2021-05-18,28989180000
2021-05-19,28909320000
2021-05-20,29250540000
2021-05-21,29290470000
2021-05-24,29243280000
2021-05-25,29116229999
2021-05-26,28894799999
2021-05-27,28862130000
2021-05-28,28858500000
2021-06-01,29076299999
2021-06-02,29138010000
2021-06-03,28738710000
2021-06-04,28549950000
2021-06-07,28433790000
2021-06-08,28430159999
2021-06-09,28096200000
2021-06-10,27929220000
2021-06-11,28085310000
2021-06-14,28078049999
2021-06-15,27486360000
2021-06-16,27094320000
2021-06-17,26818440000
2021-06-18,26411880000
2021-06-21,26705909999
2021-06-22,26938229999
2021-06-23,26800290000
2021-06-24,26963640000
2021-06-25,27043500000
2021-06-28,26716799999
2021-06-29,26615159999
2021-06-30,26774880000
2021-07-01,26803920000
2021-07-02,26724060000
2021-07-06,26509890000
2021-07-07,26640570000
2021-07-08,26368320000
2021-07-09,26698650000
2021-07-12,26335650000
2021-07-13,26052510000
2021-07-14,25834710000
2021-07-15,26052510000
2021-07-16,25918200000
2021-07-19,25743960000
2021-07-20,25896420000
2021-07-21,25943610000
2021-07-22,25671360000
2021-07-23,25889159999
2021-07-26,25863750000
2021-07-27,26052510000
2021-07-28,25994430000
2021-07-29,26106960000
2021-07-30,25939979999
2021-08-02,26045250000
2021-08-03,26030729999
2021-08-04,25540680000
2021-08-05,25460820000
2021-08-06,25816560000
2021-08-09,28059900000
2021-08-10,28876650000
2021-08-11,29105340000
2021-08-12,29054520000
2021-08-13,29733330000
2021-08-16,29442930000
2021-08-17,29315880000
2021-08-18,29094450000
2021-08-19,29145270000
2021-08-20,29018220000
2021-08-23,28869390000
2021-08-24,28720560000
2021-08-25,28571729999
2021-08-26,28350299999
2021-08-27,28499130000
2021-08-30,28379340000
2021-08-31,28502760000
2021-09-01,28441049999
2021-09-02,28491870000
2021-09-03,28397490000
2021-09-07,28056270000
2021-09-08,27649710000
2021-09-09,27435540000
2021-09-10,27152400000
2021-09-13,27744090000
2021-09-14,27381090000
2021-09-15,27664229999
2021-09-16,27515400000
2021-09-17,27519030000
2021-09-20,27479100000
2021-09-21,27413760000
2021-09-22,27399240000
2021-09-23,27627930000
2021-09-24,27667860000
2021-09-27,27900180000
2021-09-28,28241400000
2021-09-29,29217870000
2021-09-30,28655220000
2021-10-01,28426530000
2021-10-04,28264960000
2021-10-05,28348220000
2021-10-06,28460440000
2021-10-07,28482160000
2021-10-08,28442339999
2021-10-11,28359080000
2021-10-12,28684880000
2021-10-13,28710220000
2021-10-14,28851400000
2021-10-15,28844160000
2021-10-18,28753660000
2021-10-19,28996199999
2021-10-20,29405260000
2021-10-21,29390780000
2021-10-22,29865000000
2021-10-25,30150980000
2021-10-26,29861380000
2021-10-27,29188060000
2021-10-28,29325620000
2021-10-29,28949140000
2021-11-01,29260460000
2021-11-02,29513860000
2021-11-03,29582640000
2021-11-04,29347339999
2021-11-05,29524720000
2021-11-08,29455940000
2021-11-09,29510240000
2021-11-10,29879480000
2021-11-11,30093060000
2021-11-12,29405260000
2021-11-15,30447820000
2021-11-16,30255960000
2021-11-17,29897580000
2021-11-18,29886720000
2021-11-19,29506620000
2021-11-22,30093060000
2021-11-23,30132880000
2021-11-24,30132880000
2021-11-26,29445080000
2021-11-29,29640560000
2021-11-30,28583519999
2021-12-01,28330120000
2021-12-02,29245980000
2021-12-03,29901199999
2021-12-06,30219760000
2021-12-07,30397140000
2021-12-08,30237860000
2021-12-09,30317500000
2021-12-10,30447820000
2021-12-13,30744660000
2021-12-14,31041500000
2021-12-15,31099420000
2021-12-16,31204400000
2021-12-17,30925660000
2021-12-20,30712080000
2021-12-21,30867740000
2021-12-22,30744660000
2021-12-23,30849640000
2021-12-27,31189920000
2021-12-28,31374540000
2021-12-29,31284040000
2021-12-30,31247839999
2021-12-31,31551920000
2022-01-03,31695800000
2022-01-04,32323940000
2022-01-05,32388920000
2022-01-06,32793240000
2022-01-07,32854610000
2022-01-10,32767970000
2022-01-11,32847390000
2022-01-12,32760750000
2022-01-13,33648809999
2022-01-14,33847360000
2022-01-18,33832920000
2022-01-19,33468309999
2022-01-20,32656059999
2022-01-21,32464730000
2022-01-24,32724650000
2022-01-25,32594690000
2022-01-26,32699380000
2022-01-27,32497220000
2022-01-28,32959300000
2022-01-31,32811290000
2022-02-01,32872660000
2022-02-02,32984570000
2022-02-03,32605519999
2022-02-04,31872690000
2022-02-07,35771490000
2022-02-08,35634310000
2022-02-09,35637920000
2022-02-10,35334680000
2022-02-11,35374390000
2022-02-14,34251680000
2022-02-15,33919559999
2022-02-16,34096450000
2022-02-17,33648809999
2022-02-18,33309470000
2022-02-22,33370840000
2022-02-23,33208390000
2022-02-24,32609130000
2022-02-25,33706570000
2022-02-28,33450260000
2022-03-01,33872630000
2022-03-02,34309440000
2022-03-03,34417740000
2022-03-04,33757110000
2022-03-07,33414160000
2022-03-08,33327519999
2022-03-09,32721040000
2022-03-10,32471950000
2022-03-11,31638040000
2022-03-14,30865500000
2022-03-15,30937700000
2022-03-16,31486420000
2022-03-17,31984599999
2022-03-18,31457540000
2022-03-21,31255380000
2022-03-22,31327580000
2022-03-23,30948530000
2022-03-24,31165130000
2022-03-25,31381730000
2022-03-28,31323970000
2022-03-29,32064019999
2022-03-30,32024309999
2022-03-31,32356430000
2022-04-01,32865440000
2022-04-04,32256149999
2022-04-05,32378210000
2022-04-06,32633100000
2022-04-07,32826960000
2022-04-08,33185960000
2022-04-11,33681379999
2022-04-12,33544960000
2022-04-13,33921910000
2022-04-14,34266550000
2022-04-18,34133720000
2022-04-19,34995320000
2022-04-20,35325600000
2022-04-21,35106610000
2022-04-22,34076280000
2022-04-25,33929090000
2022-04-26,33236220000
2022-04-27,33609580000
2022-04-28,34352710000
2022-04-29,33444440000
2022-05-02,33351100000
2022-05-03,32345899999
2022-05-04,33110570000
2022-05-05,32633100000
2022-05-06,32604379999
2022-05-09,33329560000
2022-05-10,33060310000
2022-05-11,32381800000
2022-05-12,32144860000
2022-05-13,32310000000
2022-05-16,32593610000
2022-05-17,32945430000
2022-05-18,30425250000
2022-05-19,30199080000
2022-05-20,30615520000
2022-05-23,31355060000
2022-05-24,31861250000
2022-05-25,31972540000
2022-05-26,32223840000
2022-05-27,32683360000
2022-05-31,32169990000
2022-06-01,31642260000
2022-06-02,31595590000
2022-06-03,31380190000
2022-06-06,31405320000
2022-06-07,31728420000
2022-06-08,31344290000
2022-06-09,30626290000
2022-06-10,30206260000
2022-06-13,29908290000
2022-06-14,30127280000
2022-06-15,30195490000
2022-06-16,29635450000
2022-06-17,29822129999
2022-06-21,30159590000
2022-06-22,30087790000
2022-06-23,30141639999
2022-06-24,30802200000
2022-06-27,30805790000
2022-06-28,30737580000
2022-06-29,30981700000
2022-06-30,30895540000
2022-07-01,30604750000
2022-07-05,30712820000
2022-07-06,30673440000
2022-07-07,30813059999
2022-07-08,30111380000
2022-07-11,29287980000
2022-07-12,29613760000
2022-07-13,29724740000
2022-07-14,29191320000
2022-07-15,29330940000
2022-07-18,29313040000
2022-07-19,29893000000
2022-07-20,29481299999
2022-07-21,29434760000
2022-07-22,29384640000
2022-07-25,29961020000
2022-07-26,30147179999
2022-07-27,30673440000
2022-07-28,31217600000
2022-07-29,31507580000
2022-08-01,31564860000
2022-08-02,31328580000
2022-08-03,31346480000
2022-08-04,30992059999
2022-08-05,31307100000
2022-08-08,28675799999
2022-08-09,28611360000
2022-08-10,28410880000
2022-08-11,28887020000
2022-08-12,29280820000
2022-08-15,29373900000
2022-08-16,29388220000
2022-08-17,29030220000
2022-08-18,29277240000
2022-08-19,29266500000
2022-08-22,28801100000
2022-08-23,28579140000
2022-08-24,28471740000
2022-08-25,28654320000
2022-08-26,28034980000
2022-08-29,27802280000
2022-08-30,27472920000
2022-08-31,26986040000
2022-09-01,26785559999
2022-09-02,26713960000
2022-09-06,26155480000
2022-09-07,26449040000
2022-09-08,26470520000
2022-09-09,27054059999
2022-09-12,27050480000
2022-09-13,26216340000
2022-09-14,25879820000
2022-09-15,25811799999
2022-09-16,25779580000
2022-09-19,25933520000
2022-09-20,25715140000
2022-09-21,25532559999
2022-09-22,25421580000
2022-09-23,25038520000
2022-09-26,24684100000
2022-09-27,24544480000
2022-09-28,24555220000
2022-09-29,23932299999
2022-09-30,23602940000
2022-10-03,23285280000
2022-10-04,23543539999
2022-10-05,23257360000
2022-10-06,22866480000
2022-10-07,22297610000
2022-10-10,22370899999
2022-10-11,22318550000
2022-10-12,22259220000
2022-10-13,22842050000
2022-10-14,22629160000
2022-10-17,22967690000
2022-10-18,22929300000
2022-10-19,22691980000
2022-10-20,22545399999
2022-10-21,22726880000
2022-10-24,22726880000
2022-10-25,23393470000
2022-10-26,23669179999
2022-10-27,23519110000
2022-10-28,23955360000
2022-10-31,23854149999
2022-11-01,23732000000
2022-11-02,23536560000
2022-11-03,23229440000
2022-11-04,23487700000
2022-11-07,23473740000
2022-11-08,23637770000
2022-11-09,22374390000
2022-11-10,23194539999
2022-11-11,23526090000
2022-11-14,22625670000
2022-11-15,22454660000
2022-11-16,22520970000
2022-11-17,22821110000
2022-11-18,22866480000
2022-11-21,23295750000
2022-11-22,23494679999
2022-11-23,23431860000
2022-11-25,23498170000
2022-11-28,22869970000
2022-11-29,23191050000
2022-11-30,23131720000
2022-12-01,22852520000
2022-12-02,23040980000
2022-12-05,22604730000
2022-12-06,22388350000
2022-12-07,22245260000
2022-12-08,22287140000
2022-12-09,22248750000
2022-12-12,22520970000
2022-12-13,22538420000
2022-12-14,22458149999
2022-12-15,21836930000
2022-12-16,21582160000
2022-12-19,21222690000
2022-12-20,21421620000
2022-12-21,21205240000
2022-12-22,21247120000
2022-12-23,21411150000
2022-12-27,21529810000
2022-12-28,21355310000
2022-12-29,21564710000
2022-12-30,21725250000
2023-01-03,22069200000
2023-01-04,22384970000
2023-01-05,22332920000
2023-01-06,22926289999
2023-01-09,22801369999
2023-01-10,22756260000
2023-01-11,22836070000
2023-01-12,22496010000
2023-01-13,22548060000
2023-01-17,22679920000
2023-01-18,22162890000
2023-01-19,22031030000
2023-01-20,22450900000
2023-01-23,22954050000
2023-01-24,22638280000
2023-01-25,22836070000
2023-01-26,22725030000
2023-01-27,22804840000
2023-01-30,22242699999
2023-01-31,22815250000
2023-02-01,22600110000
2023-02-02,22600110000
2023-02-03,22218410000
2023-02-06,21194760000
2023-02-07,21309270000
2023-02-08,20813060000
2023-02-09,21042080000
2023-02-10,20955330000
2023-02-13,21153120000
2023-02-14,21128830000
2023-02-15,21253750000
2023-02-16,21059430000
2023-02-17,21295390000
2023-02-21,21069840000
2023-02-22,21423780000
2023-02-23,21638920000
2023-02-24,21246810000
2023-02-27,20962270000
2023-02-28,20556280000
2023-03-01,20573630000
2023-03-02,20493820000
2023-03-03,20552810000
