,CMCSA
2023-03-06,156032640000
2023-03-07,152287520000
2023-03-08,151067200000
2023-03-09,149257760000
2023-03-10,148584480000
2023-03-13,149426080000
2023-03-14,148458240000
2023-03-15,151025120000
2023-03-16,152497920000
2023-03-17,151614240000
2023-03-20,153297440000
2023-03-21,155653920000
2023-03-22,152329600000
2023-03-23,151361760000
2023-03-24,151151360000
2023-03-27,153171200000
2023-03-28,153381600000
2023-03-29,155485600000
2023-03-30,156327200000
2023-03-31,157895150000
2023-04-03,158311650000
2023-04-04,157312050000
2023-04-05,157936800000
2023-04-06,156978850000
2023-04-10,159227950000
2023-04-11,159852700000
2023-04-12,156770600000
2023-04-13,158478250000
2023-04-14,158103400000
2023-04-17,158644850000
2023-04-18,159394550000
2023-04-19,159311250000
2023-04-20,157145450000
2023-04-21,157187100000
2023-04-24,154979650000
2023-04-25,153688500000
2023-04-26,152105800000
2023-04-27,167724550000
2023-04-28,172306050000
2023-05-01,173430600000
2023-05-02,171598000000
2023-05-03,170306850000
2023-05-04,167516300000
2023-05-05,168390950000
2023-05-08,169057350000
2023-05-09,165017300000
2023-05-10,166016900000
2023-05-11,168141050000
2023-05-12,167474650000
2023-05-15,167433000000
2023-05-16,165517100000
2023-05-17,167807850000
2023-05-18,172056150000
2023-05-19,171514700000
2023-05-22,171764600000
2023-05-23,168182700000
2023-05-24,166516700000
2023-05-25,162809850000
2023-05-26,164434200000
2023-05-30,163101400000
2023-05-31,163892750000
2023-06-01,162601600000
2023-06-02,163226350000
2023-06-05,165725350000
2023-06-06,164350900000
2023-06-07,168057750000
2023-06-08,168557550000
2023-06-09,167557950000
2023-06-12,169473850000
2023-06-13,169432200000
2023-06-14,170098600000
2023-06-15,172722550000
2023-06-16,171598000000
2023-06-20,169265600000
2023-06-21,169182300000
2023-06-22,169015700000
2023-06-23,166974850000
2023-06-26,168932400000
2023-06-27,172764200000
2023-06-28,173555550000
2023-06-29,172722550000
2023-06-30,170728950000
2023-07-03,171591840000
2023-07-05,170441320000
2023-07-06,169331890000
2023-07-07,170235870000
2023-07-10,171961650000
2023-07-11,172619090000
2023-07-12,173975060000
2023-07-13,174879040000
2023-07-14,172619090000
2023-07-17,172947810000
2023-07-18,174385960000
2023-07-19,175495390000
2023-07-20,177549890000
2023-07-21,176235010000
2023-07-24,177878610000
2023-07-25,177919700000
2023-07-26,176317190000
2023-07-27,186343150000
2023-07-28,185850070000
2023-07-31,185973340000
2023-08-01,186178790000
2023-08-02,185274810000
2023-08-03,185603530000
2023-08-04,184247560000
2023-08-07,186754050000
2023-08-08,186548600000
2023-08-09,186055520000
2023-08-10,188726370000
2023-08-11,189137270000
2023-08-14,191315040000
2023-08-15,193246270000
2023-08-16,190411060000
2023-08-17,190000160000
2023-08-18,188027840000
2023-08-21,188438740000
2023-08-22,187247130000
2023-08-23,186795140000
2023-08-24,185891160000
2023-08-25,186836230000
2023-08-28,188931820000
2023-08-29,192219020000
2023-08-30,193616080000
2023-08-31,192136840000
2023-09-01,187904570000
2023-09-05,183097040000
2023-09-06,184617370000
2023-09-07,184247560000
2023-09-08,185028270000
2023-09-11,185973340000
2023-09-12,185685710000
2023-09-13,185685710000
2023-09-14,188890730000
2023-09-15,186302060000
2023-09-18,187534760000
2023-09-19,187904570000
2023-09-20,186959500000
2023-09-21,187781300000
2023-09-22,186137700000
2023-09-25,184370830000
2023-09-26,181782160000
2023-09-27,183261400000
2023-09-28,184329740000
2023-09-29,182193060000
2023-10-02,177360534977
2023-10-03,173214548095
2023-10-04,173294278612
2023-10-05,171500341980
2023-10-06,173294278612
2023-10-09,175765924638
2023-10-10,177280804460
2023-10-11,176363903515
2023-10-12,175008484727
2023-10-13,174649697400
2023-10-16,176403768774
2023-10-17,176842286617
2023-10-18,175486867828
2023-10-19,171699668273
2023-10-20,170862497845
2023-10-23,171181419913
2023-10-24,173254413354
2023-10-25,170423980002
2023-10-26,156072486949
2023-10-27,158025884614
2023-10-30,161254970551
2023-10-31,164603652263
2023-11-01,166716510963
2023-11-02,169427348540
2023-11-03,172138186116
2023-11-06,169267887506
2023-11-07,167593546649
2023-11-08,165520553208
2023-11-09,162969176666
2023-11-10,167075298289
2023-11-13,165400957433
2023-11-14,166915837255
2023-11-15,169546944315
2023-11-16,169068561213
2023-11-17,169108426472
2023-11-20,171181419913
2023-11-21,169826001124
2023-11-22,169347618023
2023-11-24,169746270607
2023-11-27,167792872942
2023-11-28,166915837255
2023-11-29,165959071052
2023-11-30,166995567772
2023-12-01,168271256044
2023-12-04,171739533531
2023-12-05,165879340535
2023-12-06,166198262603
2023-12-07,168111795010
2023-12-08,167832738200
2023-12-11,170065192675
2023-12-12,170105057934
2023-12-13,174091583782
2023-12-14,177958513854
2023-12-15,177320669719
2023-12-18,178197705405
2023-12-19,178197705405
2023-12-20,176204442481
2023-12-21,175486867828
2023-12-22,175407137312
2023-12-26,175128080502
2023-12-27,175367272053
2023-12-28,175885520413
2023-12-29,174809158434
2024-01-02,172889530000
2024-01-03,171464290000
2024-01-04,168772170000
2024-01-05,170395360000
2024-01-08,173127070000
2024-01-09,171345520000
2024-01-10,172137320000
2024-01-11,171305930000
2024-01-12,170197410000
2024-01-16,170593310000
2024-01-17,167663650000
2024-01-18,168415860000
2024-01-19,171622650000
2024-01-22,172691580000
2024-01-23,173998050000
2024-01-24,173404200000
2024-01-25,179223930000
2024-01-26,183143340000
2024-01-29,182549490000
2024-01-30,184687350000
2024-01-31,184251860000
2024-02-01,185004070000
2024-02-02,178511310000
2024-02-05,177640330000
2024-02-06,175858780000
2024-02-07,169682740000
2024-02-08,163308750000
2024-02-09,166555130000
2024-02-12,168692990000
2024-02-13,165684150000
2024-02-14,166357180000
2024-02-15,165486200000
2024-02-16,163269160000
2024-02-20,164931940000
2024-02-21,165684150000
2024-02-22,165921690000
2024-02-23,165882100000
2024-02-26,167030210000
2024-02-27,167346930000
2024-02-28,166871850000
2024-02-29,169643150000
2024-03-01,169445200000
2024-03-04,165684150000
2024-03-05,166515540000
2024-03-06,166871850000
2024-03-07,165248660000
2024-03-08,168574220000
2024-03-11,172374860000
2024-03-12,170989210000
2024-03-13,171345520000
2024-03-14,169524380000
2024-03-15,169326430000
2024-03-18,170712080000
2024-03-19,170197410000
2024-03-20,170632900000
2024-03-21,169801510000
2024-03-22,169207660000
2024-03-25,168811760000
2024-03-26,168178320000
2024-03-27,170514130000
2024-03-28,171622650000
2024-04-01,167386520000
2024-04-02,165525790000
2024-04-03,164417270000
2024-04-04,162754490000
2024-04-05,161923100000
2024-04-08,161170890000
2024-04-09,158953850000
2024-04-10,157251480000
2024-04-11,158914260000
2024-04-12,155865830000
2024-04-15,156103370000
2024-04-16,154876080000
2024-04-17,154361410000
2024-04-18,156855580000
2024-04-19,159310160000
2024-04-22,160616630000
2024-04-23,159785240000
2024-04-24,159191390000
2024-04-25,149927330000
2024-04-26,152698630000
2024-04-29,153807150000
2024-04-30,150877490000
2024-05-01,151233800000
2024-05-02,151867240000
2024-05-03,153173710000
2024-05-06,152381910000
2024-05-07,152381910000
2024-05-08,154598950000
2024-05-09,152579860000
2024-05-10,155628290000
2024-05-13,157172300000
2024-05-14,157172300000
2024-05-15,155390750000
2024-05-16,155865830000
2024-05-17,155469930000
2024-05-20,155232390000
2024-05-21,155232390000
2024-05-22,153965510000
2024-05-23,153134120000
2024-05-24,152579860000
2024-05-28,152579860000
2024-05-29,150204460000
2024-05-30,153886330000
2024-05-31,158478770000
2024-06-03,156697220000
2024-06-04,156618040000
2024-06-05,154955260000
2024-06-06,154678130000
2024-06-07,154242640000
2024-06-10,153569610000
2024-06-11,151708880000
2024-06-12,149768970000
2024-06-13,148779220000
2024-06-14,148224960000
2024-06-17,147710290000
2024-06-18,146087100000
2024-06-20,149848150000
2024-06-21,152342320000
2024-06-24,152342320000
2024-06-25,152025600000
2024-06-26,151312980000
2024-06-27,151550520000
2024-06-28,155034440000
2024-07-01,151115030000
2024-07-02,151075440000
2024-07-03,150639950000
2024-07-05,149887740000
2024-07-08,147789470000
2024-07-09,148502090000
2024-07-10,148185370000
2024-07-11,149452250000
2024-07-12,151590110000
2024-07-15,154163460000
2024-07-16,156815990000
2024-07-17,160695810000
2024-07-18,158914260000
2024-07-19,158676720000
2024-07-22,154364650000
2024-07-23,150381550000
2024-07-24,148741450000
2024-07-25,149327200000
2024-07-26,154989450000
2024-07-29,158855400000
2024-07-30,159363050000
2024-07-31,161159350000
2024-08-01,157215300000
2024-08-02,155809500000
2024-08-05,152997900000
2024-08-06,151982600000
2024-08-07,150381550000
2024-08-08,153661750000
2024-08-09,152607400000
