,PCAR
2023-03-06,39932580000
2023-03-07,39676065000
2023-03-08,39765060000
2023-03-09,38901285000
2023-03-10,37859520000
2023-03-13,37388370000
2023-03-14,37979925000
2023-03-15,37006215000
2023-03-16,37089975000
2023-03-17,35959215000
2023-03-20,36828225000
2023-03-21,37398840000
2023-03-22,36822990000
2023-03-23,36545535000
2023-03-24,36592650000
2023-03-27,37137090000
2023-03-28,37608240000
2023-03-29,37875225000
2023-03-30,37801935000
2023-03-31,38342159926
2023-04-03,38258351926
2023-04-04,37085039929
2023-04-05,35869823931
2023-04-06,35875061931
2023-04-10,36498383930
2023-04-11,37210751928
2023-04-12,37771217927
2023-04-13,37498841928
2023-04-14,38090735927
2023-04-17,38373587926
2023-04-18,38279303926
2023-04-19,38190257927
2023-04-20,38017403927
2023-04-21,38315969926
2023-04-24,38640725926
2023-04-25,39180239925
2023-04-26,38289779926
2023-04-27,38588345926
2023-04-28,39122621925
2023-05-01,39175001925
2023-05-02,37938833927
2023-05-03,37519793928
2023-05-04,37200275928
2023-05-05,38111687927
2023-05-08,38122163927
2023-05-09,38410253926
2023-05-10,37886453927
2023-05-11,37944071927
2023-05-12,38095973927
2023-05-15,38132639927
2023-05-16,36938375929
2023-05-17,37467413928
2023-05-18,37509317928
2023-05-19,37582649928
2023-05-22,37394081928
2023-05-23,37394081928
2023-05-24,36896471929
2023-05-25,37200275928
2023-05-26,37373129928
2023-05-30,37273607928
2023-05-31,36026963931
2023-06-01,36676475929
2023-06-02,38394539926
2023-06-05,38410253926
2023-06-06,39070241925
2023-06-07,39908321923
2023-06-08,40180697923
2023-06-09,40243553923
2023-06-12,40730687922
2023-06-13,41631623920
2023-06-14,40887827921
2023-06-15,41422103920
2023-06-16,41186393921
2023-06-20,40735925922
2023-06-21,41128775921
2023-06-22,40914017921
2023-06-23,41086871921
2023-06-26,41490197920
2023-06-27,42092567919
2023-06-28,42260183919
2023-06-29,43271117917
2023-06-30,43840965000
2023-07-03,43835724000
2023-07-05,43122948000
2023-07-06,42881862000
2023-07-07,43138671000
2023-07-10,44344101000
2023-07-11,45140733000
2023-07-12,45193143000
2023-07-13,44952057000
2023-07-14,44894406000
2023-07-17,45890196000
2023-07-18,46865022000
2023-07-19,46650141000
2023-07-20,46555803000
2023-07-21,46073631000
2023-07-24,46487670000
2023-07-25,45235071000
2023-07-26,44344101000
2023-07-27,44731935000
2023-07-28,44726694000
2023-07-31,45140733000
2023-08-01,45297963000
2023-08-02,45109287000
2023-08-03,44490849000
2023-08-04,43971990000
2023-08-07,44359824000
2023-08-08,44768622000
2023-08-09,44768622000
2023-08-10,44800068000
2023-08-11,44978262000
2023-08-14,45072600000
2023-08-15,44585187000
2023-08-16,44317896000
2023-08-17,43893375000
2023-08-18,44370306000
2023-08-21,44328378000
2023-08-22,44511813000
2023-08-23,44889165000
2023-08-24,44144943000
2023-08-25,44433198000
2023-08-28,44642838000
2023-08-29,43426926000
2023-08-30,43353552000
2023-08-31,43128189000
2023-09-01,43772832000
2023-09-05,42798006000
2023-09-06,43369275000
2023-09-07,43526505000
2023-09-08,44291691000
2023-09-11,44663802000
2023-09-12,44663802000
2023-09-13,43647048000
2023-09-14,45004467000
2023-09-15,44663802000
2023-09-18,45224589000
2023-09-19,44637597000
2023-09-20,44679525000
2023-09-21,43924821000
2023-09-22,44511813000
2023-09-25,44789586000
2023-09-26,43951026000
2023-09-27,44448921000
2023-09-28,44920611000
2023-09-29,44558982000
2023-10-02,44439667915
2023-10-03,44062171915
2023-10-04,45441080913
2023-10-05,45210388913
2023-10-06,45865763912
2023-10-09,45844791912
2023-10-10,45493510913
2023-10-11,45446323913
2023-10-12,44722789914
2023-10-13,43920610916
2023-10-16,44612686914
2023-10-17,44560256915
2023-10-18,43857694916
2023-10-19,43280964917
2023-10-20,42772393918
2023-10-23,42657047918
2023-10-24,44476368915
2023-10-25,44319078915
2023-10-26,43994012916
2023-10-27,43668946916
2023-10-30,43841965916
2023-10-31,43270478917
2023-11-01,43595544916
2023-11-02,44245676915
2023-11-03,45509239913
2023-11-06,45283790913
2023-11-07,45330977913
2023-11-08,45399136913
2023-11-09,45079313914
2023-11-10,46274717911
2023-11-13,46117427912
2023-11-14,47538280909
2023-11-15,47422934909
2023-11-16,47664112909
2023-11-17,47900047908
2023-11-20,48151711908
2023-11-21,47936748908
2023-11-22,47837131908
2023-11-24,48235599908
2023-11-27,48099281908
2023-11-28,47679841909
2023-11-29,47873832908
2023-11-30,48141225908
2023-12-01,48854273906
2023-12-04,49137395906
2023-12-05,49216040906
2023-12-06,49661695905
2023-12-07,50081135904
2023-12-08,50007733904
2023-12-11,51344698902
2023-12-12,51187408902
2023-12-13,51412857901
2023-12-14,50233182904
2023-12-15,50463874903
2023-12-18,50201724904
2023-12-19,50731267903
2023-12-20,50280369904
2023-12-21,50804669903
2023-12-22,51103520902
2023-12-26,51234595902
2023-12-27,51271296902
2023-12-28,51292268902
2023-12-29,51197894902
2024-01-02,50799822000
2024-01-03,49828757000
2024-01-04,49225122000
2024-01-05,49125391000
2024-01-08,50259175000
2024-01-09,49771018000
2024-01-10,49655540000
2024-01-11,49655540000
2024-01-12,49366845000
2024-01-16,49366845000
2024-01-17,49382592000
2024-01-18,50064962000
2024-01-19,50526874000
2024-01-22,50962541000
2024-01-23,53020149000
2024-01-24,52925667000
2024-01-25,53545049000
2024-01-26,53413824000
2024-01-29,53219611000
2024-01-30,53524053000
2024-01-31,52694711000
2024-02-01,53550298000
2024-02-02,54127688000
2024-02-05,54673584000
2024-02-06,54710327000
2024-02-07,55145994000
2024-02-08,55434689000
2024-02-09,55644649000
2024-02-12,55649898000
2024-02-13,55214231000
2024-02-14,55991083000
2024-02-15,56720694000
2024-02-16,56568473000
2024-02-20,56379509000
2024-02-21,57040883000
2024-02-22,58011948000
2024-02-23,58148422000
2024-02-26,58920025000
2024-02-27,58437117000
2024-02-28,58458113000
2024-02-29,58206161000
2024-03-01,59413431000
2024-03-04,58941021000
2024-03-05,59880592000
2024-03-06,60610203000
2024-03-07,60011817000
2024-03-08,60179785000
2024-03-11,59854347000
2024-03-12,60248022000
2024-03-13,60872653000
2024-03-14,60473729000
2024-03-15,62111417000
2024-03-18,63166466000
2024-03-19,63512900000
2024-03-20,63749105000
2024-03-21,65308058000
2024-03-22,64956375000
2024-03-25,64772660000
2024-03-26,64567949000
2024-03-27,65329054000
2024-03-28,65029861000
2024-04-01,64615190000
2024-04-02,63827840000
2024-04-03,63208458000
2024-04-04,63266197000
2024-04-05,64148029000
2024-04-08,64305499000
2024-04-09,62557582000
2024-04-10,62300381000
2024-04-11,62400112000
2024-04-12,62022184000
2024-04-15,61948698000
2024-04-16,61696746000
2024-04-17,60851657000
2024-04-18,59712624000
2024-04-19,58363631000
2024-04-22,59093242000
2024-04-23,59481668000
2024-04-24,59702126000
2024-04-25,59114238000
2024-04-26,58767804000
2024-04-29,59649636000
2024-04-30,55697139000
2024-05-01,55817866000
2024-05-02,55880854000
2024-05-03,55004271000
2024-05-06,55193235000
2024-05-07,55954340000
2024-05-08,56190545000
2024-05-09,57172108000
2024-05-10,57308582000
2024-05-13,56085565000
2024-05-14,56752188000
2024-05-15,56731192000
2024-05-16,55602657000
2024-05-17,55639400000
2024-05-20,55334958000
2024-05-21,55429440000
2024-05-22,56862417000
2024-05-23,57145863000
2024-05-24,57439807000
2024-05-28,56662955000
2024-05-29,55240476000
2024-05-30,55508175000
2024-05-31,56426750000
2024-06-03,55371701000
2024-06-04,55607906000
2024-06-05,57744249000
2024-06-06,57266590000
2024-06-07,56515983000
2024-06-10,56390007000
2024-06-11,55639400000
2024-06-12,56017328000
2024-06-13,56216790000
2024-06-14,56017328000
2024-06-17,56557975000
2024-06-18,56531730000
2024-06-20,56285027000
2024-06-21,55618404000
2024-06-24,56106561000
2024-06-25,55891352000
2024-06-26,54741821000
2024-06-27,54573853000
2024-06-28,54033206000
2024-07-01,53455816000
2024-07-02,52967659000
2024-07-03,53539800000
2024-07-05,52605478000
2024-07-08,53161872000
2024-07-09,53193366000
2024-07-10,53277350000
2024-07-11,54185427000
2024-07-12,54122439000
2024-07-15,54878295000
2024-07-16,57156361000
2024-07-17,57324329000
2024-07-18,57728502000
2024-07-19,56632592892
2024-07-22,57289217890
2024-07-23,51006629902
2024-07-24,51952169901
2024-07-25,51269279902
2024-07-26,52130771900
2024-07-29,51647495901
2024-07-30,50980364902
2024-07-31,51826097901
2024-08-01,50586389903
2024-08-02,49567307905
2024-08-05,48290828908
2024-08-06,48474683907
2024-08-07,48138491908
2024-08-08,48999983906
2024-08-09,48779357907
