,AJG
2023-03-08,40214944000
2023-03-09,39463760000
2023-03-10,38891328000
2023-03-13,38297616000
2023-03-14,39016880000
2023-03-15,37684752000
2023-03-16,39070080000
2023-03-17,38304000000
2023-03-20,38827488000
2023-03-21,39129664000
2023-03-22,38418912000
2023-03-23,39248832000
2023-03-24,39508448000
2023-03-27,39608464000
2023-03-28,39691456000
2023-03-29,40219200000
2023-03-30,40361776000
2023-03-31,41112519000
2023-04-03,41531574000
2023-04-04,41673408000
2023-04-05,41965672000
2023-04-06,42414813000
2023-04-10,42036589000
2023-04-11,42290171000
2023-04-12,42608223000
2023-04-13,42915530000
2023-04-14,43076705000
2023-04-17,43669829000
2023-04-18,44402638000
2023-04-19,43871835000
2023-04-20,44673412000
2023-04-21,44649773000
2023-04-24,44574558000
2023-04-25,44525131000
2023-04-26,44149056000
2023-04-27,44924845000
2023-04-28,44712094000
2023-05-01,45240748000
2023-05-02,45150490000
2023-05-03,44942037000
2023-05-04,45307367000
2023-05-05,45949918000
2023-05-08,46272268000
2023-05-09,46435592000
2023-05-10,46702068000
2023-05-11,46592469000
2023-05-12,46981438000
2023-05-15,46811667000
2023-05-16,46635449000
2023-05-17,46209947000
2023-05-18,46096050000
2023-05-19,46433443000
2023-05-22,46115391000
2023-05-23,44400489000
2023-05-24,44071692000
2023-05-25,43908368000
2023-05-26,43798769000
2023-05-30,43736448000
2023-05-31,43050917000
2023-06-01,43437737000
2023-06-02,44200632000
2023-06-05,44327423000
2023-06-06,44127566000
2023-06-07,43871835000
2023-06-08,44020116000
2023-06-09,44456363000
2023-06-12,44750776000
2023-06-13,44862524000
2023-06-14,45083871000
2023-06-15,45909087000
2023-06-16,45941322000
2023-06-20,45481436000
2023-06-21,45767253000
2023-06-22,45735018000
2023-06-23,45657654000
2023-06-26,45264387000
2023-06-27,45591035000
2023-06-28,45320261000
2023-06-29,46132583000
2023-06-30,47361249000
2023-07-03,46630026000
2023-07-05,46580415000
2023-07-06,46660224000
2023-07-07,46170585000
2023-07-10,46502763000
2023-07-11,46666695000
2023-07-12,46351773000
2023-07-13,46123131000
2023-07-14,46133916000
2023-07-17,46850040000
2023-07-18,46390599000
2023-07-19,45883704000
2023-07-20,47072211000
2023-07-21,47154177000
2023-07-24,47376348000
2023-07-25,47523024000
2023-07-26,47400075000
2023-07-27,46839255000
2023-07-28,46638654000
2023-07-31,46332360000
2023-08-01,47290068000
2023-08-02,47788335000
2023-08-03,47928540000
2023-08-04,47628717000
2023-08-07,48329742000
2023-08-08,47568321000
2023-08-09,48249933000
2023-08-10,48025605000
2023-08-11,48396609000
2023-08-14,48657606000
2023-08-15,48286602000
2023-08-16,48543285000
2023-08-17,47557536000
2023-08-18,47572635000
2023-08-21,47764608000
2023-08-22,47911284000
2023-08-23,48603681000
2023-08-24,48502302000
2023-08-25,49093320000
2023-08-28,49369416000
2023-08-29,49781403000
2023-08-30,49790031000
2023-08-31,49714536000
2023-09-01,49841799000
2023-09-05,48920760000
2023-09-06,49123518000
2023-09-07,49749048000
2023-09-08,49220583000
2023-09-11,49298235000
2023-09-12,49673553000
2023-09-13,49395300000
2023-09-14,49923765000
2023-09-15,49641198000
2023-09-18,50281827000
2023-09-19,50857746000
2023-09-20,50730483000
2023-09-21,50245158000
2023-09-22,50275356000
2023-09-25,50312025000
2023-09-26,49811601000
2023-09-27,49682181000
2023-09-28,49777089000
2023-09-29,49164501000
2023-10-02,48653880660
2023-10-03,48720941720
2023-10-04,49594898760
2023-10-05,49659796560
2023-10-06,50189795260
2023-10-09,50427753860
2023-10-10,50509957740
2023-10-11,50814977400
2023-10-12,50499141440
2023-10-13,50594324880
2023-10-16,51180568340
2023-10-17,51059425780
2023-10-18,50693834840
2023-10-19,49977795780
2023-10-20,49229307820
2023-10-23,49257430200
2023-10-24,50016734460
2023-10-25,49992938600
2023-10-26,49731184140
2023-10-27,49374246240
2023-10-30,50561875980
2023-10-31,50942609740
2023-11-01,51336323060
2023-11-02,52394157200
2023-11-03,52422279580
2023-11-06,52560728220
2023-11-07,52783544000
2023-11-08,53123175820
2023-11-09,53382767020
2023-11-10,53707256020
2023-11-13,53594766500
2023-11-14,52813829640
2023-11-15,52071831460
2023-11-16,53110196260
2023-11-17,53097216700
2023-11-20,53337338560
2023-11-21,53843541400
2023-11-22,54295662740
2023-11-24,54713171920
2023-11-27,54579049800
2023-11-28,53376277240
2023-11-29,53004196520
2023-11-30,53865174000
2023-12-01,53648848000
2023-12-04,53551501300
2023-12-05,52954441540
2023-12-06,52459055000
2023-12-07,52145382300
2023-12-08,52125912960
2023-12-11,52999870000
2023-12-12,53560154340
2023-12-13,53045298460
2023-12-14,49114655040
2023-12-15,48199596060
2023-12-18,49227144560
2023-12-19,48584656340
2023-12-20,47615515860
2023-12-21,48210412360
2023-12-22,48214738880
2023-12-26,48102249360
2023-12-27,48242861260
2023-12-28,48340207960
2023-12-29,48647390880
2024-01-02,48937500000
2024-01-03,48941850000
2024-01-04,49133250000
2024-01-05,48998400000
2024-01-08,49772700000
2024-01-09,49185450000
2024-01-10,50057625000
2024-01-11,50460000000
2024-01-12,51069000000
2024-01-16,50779725000
2024-01-17,50892825000
2024-01-18,51536625000
2024-01-19,51936825000
2024-01-22,51660600000
2024-01-23,52130400000
2024-01-24,51997725000
2024-01-25,51710625000
2024-01-26,50684025000
2024-01-29,49759650000
2024-01-30,50148975000
2024-01-31,50494800000
2024-02-01,50486100000
2024-02-02,50620950000
2024-02-05,51386550000
2024-02-06,50905875000
2024-02-07,51373500000
2024-02-08,51554025000
2024-02-09,51947700000
2024-02-12,51247350000
2024-02-13,51399600000
2024-02-14,51912900000
2024-02-15,52319625000
2024-02-16,52030350000
2024-02-20,52578450000
2024-02-21,52221750000
2024-02-22,53215725000
2024-02-23,53287500000
2024-02-26,53078700000
2024-02-27,52972125000
2024-02-28,53389725000
2024-02-29,53054775000
2024-03-01,52969950000
2024-03-04,52748100000
2024-03-05,53363625000
2024-03-06,54074850000
2024-03-07,54355425000
2024-03-08,54742575000
2024-03-11,54964425000
2024-03-12,55423350000
2024-03-13,55545150000
2024-03-14,55442925000
2024-03-15,55064475000
2024-03-18,55177575000
2024-03-19,55214550000
2024-03-20,55651725000
2024-03-21,54440250000
2024-03-22,53620275000
2024-03-25,53413650000
2024-03-26,53555025000
2024-03-27,53894325000
2024-03-28,54383700000
2024-04-01,53761650000
2024-04-02,53365800000
2024-04-03,53367975000
2024-04-04,52265250000
2024-04-05,53067825000
2024-04-08,53104800000
2024-04-09,53098275000
2024-04-10,52204350000
2024-04-11,51801975000
2024-04-12,51021150000
2024-04-15,50479575000
2024-04-16,50336025000
2024-04-17,50138100000
2024-04-18,50892825000
2024-04-19,51453975000
2024-04-22,51660600000
2024-04-23,51736725000
2024-04-24,51506175000
2024-04-25,51536625000
2024-04-26,50918925000
2024-04-29,50797125000
2024-04-30,51045075000
2024-05-01,51939000000
2024-05-02,51882450000
2024-05-03,51921600000
2024-05-06,52854675000
2024-05-07,53291850000
2024-05-08,53289675000
2024-05-09,53844300000
2024-05-10,54553350000
2024-05-13,54266250000
2024-05-14,54531600000
2024-05-15,54762150000
2024-05-16,55575600000
2024-05-17,56043225000
2024-05-20,55764825000
2024-05-21,56080199999
2024-05-22,56038874999
2024-05-23,54583800000
2024-05-24,54823050000
2024-05-28,54011775000
2024-05-29,53357100000
2024-05-30,54177075000
2024-05-31,55099275000
2024-06-03,55034025000
2024-06-04,55510350000
2024-06-05,55047075000
2024-06-06,54731700000
2024-06-07,55142775000
2024-06-10,55499475000
2024-06-11,55706100000
2024-06-12,56306400000
2024-06-13,56719649999
2024-06-14,56167200000
2024-06-17,56802300000
2024-06-18,56956725000
2024-06-20,57563550000
2024-06-21,57550500000
2024-06-24,57678825000
2024-06-25,56528249999
2024-06-26,55136250000
2024-06-27,56578275000
2024-06-28,56399925000
2024-07-01,56380350000
2024-07-02,56985000000
2024-07-03,57122025000
2024-07-05,57565725000
2024-07-08,57537450000
2024-07-09,57404775000
2024-07-10,58246500000
2024-07-11,58751100000
2024-07-12,58953375000
2024-07-15,58825049999
2024-07-16,58207350000
2024-07-17,59127375000
2024-07-18,58840274999
2024-07-19,58783724999
2024-07-22,59107800000
2024-07-23,59780536000
2024-07-24,60021216000
2024-07-25,59944636000
2024-07-26,62047304000
2024-07-29,61126156000
2024-07-30,62358000000
2024-07-31,62027612000
2024-08-01,62821856000
2024-08-02,62826232000
2024-08-05,60896416000
2024-08-06,61537500000
2024-08-07,61622832000
2024-08-08,61885391999
2024-08-09,61865700000
