,DISH
2023-03-06,5791093700
2023-03-07,6024862620
2023-03-08,5950481600
2023-03-09,5998297970
2023-03-10,5594515290
2023-03-13,5461692040
2023-03-14,5312930000
2023-03-15,5249174840
2023-03-16,5063222290
2023-03-17,4834766300
2023-03-20,4776324070
2023-03-21,5089786940
2023-03-22,4797575790
2023-03-23,4696630120
2023-03-24,4648813750
2023-03-27,4569119800
2023-03-28,4611623240
2023-03-29,4834766300
2023-03-30,4786949930
2023-03-31,4972964640
2023-04-03,4823722400
2023-04-04,4610519200
2023-04-05,4546558240
2023-04-06,4674480160
2023-04-10,4722450880
2023-04-11,4754431360
2023-04-12,4306704640
2023-04-13,4445286720
2023-04-14,4178782720
2023-04-17,4349345280
2023-04-18,4146802240
2023-04-19,4173452640
2023-04-20,4013550240
2023-04-21,4040200640
2023-04-24,3992229920
2023-04-25,3720395840
2023-04-26,3704405600
2023-04-27,3901618560
2023-04-28,4002890080
2023-05-01,3949589280
2023-05-02,3752376320
2023-05-03,3725725920
2023-05-04,3544503200
2023-05-05,3795016960
2023-05-08,3874968160
2023-05-09,3443231680
2023-05-10,3349955280
2023-05-11,3320639840
2023-05-12,3283329280
2023-05-15,3501862560
2023-05-16,3453891840
2023-05-17,3656434880
2023-05-18,3709735680
2023-05-19,3571153600
2023-05-22,3613794240
2023-05-23,3517852800
2023-05-24,3320639840
2023-05-25,3555163360
2023-05-26,3549833280
2023-05-30,3576483680
2023-05-31,3427241440
2023-06-01,3347290240
2023-06-02,3890958400
2023-06-05,3784356800
2023-06-06,4018880320
2023-06-07,4146802240
2023-06-08,3960249440
2023-06-09,3491202400
2023-06-12,3517852800
2023-06-13,3485872320
2023-06-14,3363280480
2023-06-15,3325969920
2023-06-16,3448561760
2023-06-20,3533843040
2023-06-21,3384600800
2023-06-22,3384600800
2023-06-23,3208708160
2023-06-26,3208708160
2023-06-27,3395260960
2023-06-28,3517852800
2023-06-29,3565823520
2023-06-30,3519284060
2023-07-03,3615410180
2023-07-05,3610069840
2023-07-06,3636771540
2023-07-07,3887767520
2023-07-10,3780960720
2023-07-11,3871746500
2023-07-12,3861065820
2023-07-13,3802322080
2023-07-14,3529964740
2023-07-17,3455199980
2023-07-18,3594048820
2023-07-19,3770280040
2023-07-20,3871746500
2023-07-21,3973212960
2023-07-24,4144103840
2023-07-25,4122742480
2023-07-26,3855725480
2023-07-27,3727557320
2023-07-28,4160124860
2023-07-31,4234889620
2023-08-01,4144103840
2023-08-02,3957191940
2023-08-03,4031956700
2023-08-04,4053318060
2023-08-07,4080019760
2023-08-08,4469864580
2023-08-09,4416461180
2023-08-10,4357717440
2023-08-11,4304314040
2023-08-14,4165465200
2023-08-15,4037297040
2023-08-16,3796981740
2023-08-17,3695515280
2023-08-18,3572687460
2023-08-21,3417817600
2023-08-22,3380435220
2023-08-23,3380435220
2023-08-24,3327031820
2023-08-25,3204204000
2023-08-28,3225565360
2023-08-29,3262947740
2023-08-30,3209544340
2023-08-31,3204204000
2023-09-01,3182842640
2023-09-05,3262947740
2023-09-06,3316351140
2023-09-07,3209544340
2023-09-08,3364414200
2023-09-11,3278968760
2023-09-12,3273628420
2023-09-13,3343052840
2023-09-14,3642111880
2023-09-15,3492582360
2023-09-18,3407136920
2023-09-19,3460540320
2023-09-20,3423157940
2023-09-21,3391115900
2023-09-22,3348393180
2023-09-25,3300330120
2023-09-26,3054674480
2023-09-27,3054674480
2023-09-28,3156140940
2023-09-29,3129439240
2023-10-02,2985250060
2023-10-03,2750275100
2023-10-04,2656819150
2023-10-05,2766296120
2023-10-06,2670170000
2023-10-09,2734254080
2023-10-10,2750275100
2023-10-11,2707552380
2023-10-12,2739594420
2023-10-13,2686191020
2023-10-16,2648808640
2023-10-17,2680850680
2023-10-18,2696871700
2023-10-19,2643468300
2023-10-20,2664829660
2023-10-23,2542001840
2023-10-24,2611426260
2023-10-25,2552682520
2023-10-26,2595405240
2023-10-27,2499279120
2023-10-30,2552682520
2023-10-31,2616766600
2023-11-01,2611426260
2023-11-02,2787657480
2023-11-03,2931846660
2023-11-06,1834406790
2023-11-07,1877129510
2023-11-08,1949224100
2023-11-09,1837076960
2023-11-10,1837076960
2023-11-13,1778333220
2023-11-14,1842417300
2023-11-15,1847757640
2023-11-16,1772992880
2023-11-17,1906501380
2023-11-20,1949224100
2023-11-21,1949224100
2023-11-22,1949224100
2023-11-24,1954564440
2023-11-27,1975925800
2023-11-28,1890480360
2023-11-29,1943883760
2023-11-30,1954564440
2023-12-01,2093413280
2023-12-04,2093413280
2023-12-05,2050690560
2023-12-06,2114774640
2023-12-07,2323047900
2023-12-08,2440535380
2023-12-11,2381791640
2023-12-12,2291005860
2023-12-13,2371110960
2023-12-14,2574043880
2023-12-15,2499279120
2023-12-18,2477917760
2023-12-19,2606085920
2023-12-20,2547342180
2023-12-21,2611426260
2023-12-22,2670170000
2023-12-26,2776976800
2023-12-27,2830380200
2023-12-28,3022632440
2023-12-29,3081376180
2024-01-02,3081376180
2024-01-03,3081376180
2024-01-04,3081376180
