,FDX
2023-03-06,52781975161
2023-03-07,51824951769
2023-03-08,52633774688
2023-03-09,52204244504
2023-03-10,50536361217
2023-03-13,49581849698
2023-03-14,49707443319
2023-03-15,49056868362
2023-03-16,51254756730
2023-03-17,55339061285
2023-03-20,54316729210
2023-03-21,55218491408
2023-03-22,54522702748
2023-03-23,54487536534
2023-03-24,54658343859
2023-03-27,55215979536
2023-03-28,55371715626
2023-03-29,56178026673
2023-03-30,56366417104
2023-03-31,57393772924
2023-04-03,57481688459
2023-04-04,56891398440
2023-04-05,57755482553
2023-04-06,58300558868
2023-04-10,58174965247
2023-04-11,58157382140
2023-04-12,57639936421
2023-04-13,58041836008
2023-04-14,57946384856
2023-04-17,57599746463
2023-04-18,57574627738
2023-04-19,57644960166
2023-04-20,57617329569
2023-04-21,57883588046
2023-04-24,58315630102
2023-04-25,56635187453
2023-04-26,55956981900
2023-04-27,56753245457
2023-04-28,57215429982
2023-05-01,57918754260
2023-05-02,57371166072
2023-05-03,57401308541
2023-05-04,56861255971
2023-05-05,57597234590
2023-05-08,57956432346
2023-05-09,57428939138
2023-05-10,56851208481
2023-05-11,56476939491
2023-05-12,55997171859
2023-05-15,55869066365
2023-05-16,55580201037
2023-05-17,56740686095
2023-05-18,57881076174
2023-05-19,57541973397
2023-05-22,57441498500
2023-05-23,56929076526
2023-05-24,56152907949
2023-05-25,56537224429
2023-05-26,56303620294
2023-05-30,56803482905
2023-05-31,54712980000
2023-06-01,54539790000
2023-06-02,55656740000
2023-06-05,55491080000
2023-06-06,55094500000
2023-06-07,56374600000
2023-06-08,56477510000
2023-06-09,56163760000
2023-06-12,56362050000
2023-06-13,57446370000
2023-06-14,57647170000
2023-06-15,59346440000
2023-06-16,58598460000
2023-06-20,58144150000
2023-06-21,56685840000
2023-06-22,58465430000
2023-06-23,58317340000
2023-06-26,58967430000
2023-06-27,61936760000
2023-06-28,62358440000
2023-06-29,62744980000
2023-06-30,62222900000
2023-07-03,62135050000
2023-07-05,62328320000
2023-07-06,62165170000
2023-07-07,63063750000
2023-07-10,63174190000
2023-07-11,64858399999
2023-07-12,65664110000
2023-07-13,64873459999
2023-07-14,64619950000
2023-07-17,63937230000
2023-07-18,65754470000
2023-07-19,65325260000
2023-07-20,66148540000
2023-07-21,65177170000
2023-07-24,64951269999
2023-07-25,65174660000
2023-07-26,67300630000
2023-07-27,66607870000
2023-07-28,67481350000
2023-07-31,67757450000
2023-08-01,67308160000
2023-08-02,66627950000
2023-08-03,66143519999
2023-08-04,66013000000
2023-08-07,66354360000
2023-08-08,67333260000
2023-08-09,66635480000
2023-08-10,66899029999
2023-08-11,66708269999
2023-08-14,67001940000
2023-08-15,66653050000
2023-08-16,66532570000
2023-08-17,66492410000
2023-08-18,65925149999
2023-08-21,65244940000
2023-08-22,65003980000
2023-08-23,65372950000
2023-08-24,64953779999
2023-08-25,64941230000
2023-08-28,64845850000
2023-08-29,65405579999
2023-08-30,66236390000
2023-08-31,65254999999
2023-09-01,65242500000
2023-09-05,64155000000
2023-09-06,64367500000
2023-09-07,64040000000
2023-09-08,63327500000
2023-09-11,63675000000
2023-09-12,62867500000
2023-09-13,63040000000
2023-09-14,64257499999
2023-09-15,63520000000
2023-09-18,62325000000
2023-09-19,62497500000
2023-09-20,62630000000
2023-09-21,65462500000
2023-09-22,65272499999
2023-09-25,66607500000
2023-09-26,65347500000
2023-09-27,65677499999
2023-09-28,66610000000
2023-09-29,66230000000
2023-10-02,66277500000
2023-10-03,65047500000
2023-10-04,65012500000
2023-10-05,64790000000
2023-10-06,64474999999
2023-10-09,63930000000
2023-10-10,64197500000
2023-10-11,63865000000
2023-10-12,63010000000
2023-10-13,60710000000
2023-10-16,61890000000
2023-10-17,62007500000
2023-10-18,60902500000
2023-10-19,60822500000
2023-10-20,60155000000
2023-10-23,59492500000
2023-10-24,60420000000
2023-10-25,58802500000
2023-10-26,56982500000
2023-10-27,57210000000
2023-10-30,59205000000
2023-10-31,60025000000
2023-11-01,60807500000
2023-11-02,61812500000
2023-11-03,61785000000
2023-11-06,61332500000
2023-11-07,61050000000
2023-11-08,61342500000
2023-11-09,60297500000
2023-11-10,61507500000
2023-11-13,61347500000
2023-11-14,63545000000
2023-11-15,64355000000
2023-11-16,63735000000
2023-11-17,63987500000
2023-11-20,63885000000
2023-11-21,63965000000
2023-11-22,64114999999
2023-11-24,64402500000
2023-11-27,63400000000
2023-11-28,63352500000
2023-11-29,63482500000
2023-11-30,63931009999
2023-12-01,65311740000
2023-12-04,65603200000
2023-12-05,65721759999
2023-12-06,66000869999
2023-12-07,66104610000
2023-12-08,67235869999
2023-12-11,67030860000
2023-12-12,67433470000
2023-12-13,67636009999
2023-12-14,69026620000
2023-12-15,69478630000
2023-12-18,69634240000
2023-12-19,69160000000
2023-12-20,60823750000
2023-12-21,61097920000
2023-12-22,61263410000
2023-12-26,62241530000
2023-12-27,61982180000
2023-12-28,62634260000
2023-12-29,62483590000
2024-01-02,62303280000
2024-01-03,61167080000
2024-01-04,60586630000
2024-01-05,60962070000
2024-01-08,61401730000
2024-01-09,61070750000
2024-01-10,61950070000
2024-01-11,61959950000
2024-01-12,61396790000
2024-01-16,60524880000
2024-01-17,60092630000
2024-01-18,60285290000
2024-01-19,60892910000
2024-01-22,61920430000
2024-01-23,61959950000
2024-01-24,61683310000
2024-01-25,62523110000
2024-01-26,62132850000
2024-01-29,61263410000
2024-01-30,60211190000
2024-01-31,59598630000
2024-02-01,59761650000
2024-02-02,59862920000
2024-02-05,58862570000
2024-02-06,59606040000
2024-02-07,59806110000
2024-02-08,59712250000
2024-02-09,59927140000
2024-02-12,60376680000
2024-02-13,58388330000
2024-02-14,58497010000
2024-02-15,58420440000
2024-02-16,58684730000
2024-02-20,59166380000
2024-02-21,59628270000
2024-02-22,60307520000
2024-02-23,60134620000
2024-02-26,59556640000
2024-02-27,59625800000
2024-02-28,60359390000
2024-02-29,61495590000
2024-03-01,60910200000
2024-03-04,60952190000
2024-03-05,61433840000
2024-03-06,61354800000
2024-03-07,61809280000
2024-03-08,61176960000
2024-03-11,62416900000
2024-03-12,62792340000
2024-03-13,63039340000
2024-03-14,63115910000
2024-03-15,62562630000
2024-03-18,62535460000
2024-03-19,63385140000
2024-03-20,64217530000
2024-03-21,65417950000
2024-03-22,70227040000
2024-03-25,69794790000
2024-03-26,71380530000
2024-03-27,71106360000
2024-03-28,71565780000
2024-04-01,69192110000
2024-04-02,67996630000
2024-04-03,68787030000
2024-04-04,68050970000
2024-04-05,67559439999
2024-04-08,68065790000
2024-04-09,68263390000
2024-04-10,66764100000
2024-04-11,67228460000
2024-04-12,66146600000
2024-04-15,65884780000
2024-04-16,65440180000
2024-04-17,64978290000
2024-04-18,65052390000
2024-04-19,65946530000
2024-04-22,66727049999
2024-04-23,67122250000
2024-04-24,65719290000
2024-04-25,65583439999
2024-04-26,65662479999
2024-04-29,65667420000
2024-04-30,64659659999
2024-05-01,64400310000
2024-05-02,64721409999
2024-05-03,64380549999
2024-05-06,64291630000
2024-05-07,64089090000
2024-05-08,63728470000
2024-05-09,64728820000
2024-05-10,65635310000
2024-05-13,65921830000
2024-05-14,63982880000
2024-05-15,64052040000
2024-05-16,63918659999
2024-05-17,63540750000
2024-05-20,62913370000
2024-05-21,62325510000
2024-05-22,62261290000
2024-05-23,61574630000
2024-05-24,61154730000
2024-05-28,61265880000
2024-05-29,60542170000
2024-05-30,61646260000
2024-05-31,62728120000
2024-06-03,61409140000
2024-06-04,60749650000
2024-06-05,61268350000
2024-06-06,61816690000
2024-06-07,61189310000
2024-06-10,62668840000
2024-06-11,62350210000
2024-06-12,61404200000
2024-06-13,61404200000
2024-06-14,60868210000
2024-06-17,61764820000
2024-06-18,61278230000
2024-06-20,62372440000
2024-06-21,62654020000
2024-06-24,63357970000
2024-06-25,63325860000
2024-06-26,73158930000
2024-06-27,72981090000
2024-06-28,74060480000
2024-07-01,73773960000
2024-07-02,73660340000
2024-07-03,72546370000
2024-07-05,72618000000
2024-07-08,72995910000
2024-07-09,72304310000
2024-07-10,72437690000
2024-07-11,73986380000
2024-07-12,73857940000
2024-07-15,75060698460
2024-07-16,77152416829
2024-07-17,76392015681
2024-07-18,75454433682
2024-07-19,75378147483
2024-07-22,75653762139
2024-07-23,74022221811
2024-07-24,73402088835
2024-07-25,73478375035
2024-07-26,73859806031
2024-07-29,73635869124
2024-07-30,74041908572
2024-07-31,74379044356
2024-08-01,73291350804
2024-08-02,71930503442
2024-08-05,69664065068
2024-08-06,70313728185
2024-08-07,68443485878
2024-08-08,68564067290
2024-08-09,68266305028
