,BMY
2023-03-06,144621100000
2023-03-07,142732000000
2023-03-08,141241710000
2023-03-09,139604490000
2023-03-10,137925290000
2023-03-13,138534000000
2023-03-14,139520530000
2023-03-15,141640520000
2023-03-16,140842900000
2023-03-17,139646470000
2023-03-20,141136760000
2023-03-21,141703490000
2023-03-22,141136760000
2023-03-23,140591020000
2023-03-24,142060320000
2023-03-27,142878930000
2023-03-28,143151800000
2023-03-29,143109820000
2023-03-30,143151800000
2023-03-31,145065830000
2023-04-03,145861170000
2023-04-04,144228630000
2023-04-05,146133260000
2023-04-06,148058820000
2023-04-10,147096040000
2023-04-11,146572790000
2023-04-12,146949530000
2023-04-13,147954170000
2023-04-14,147451850000
2023-04-17,147765800000
2023-04-18,146991390000
2023-04-19,146216980000
2023-04-20,145526290000
2023-04-21,147535570000
2023-04-24,147640220000
2023-04-25,147012320000
2023-04-26,142365860000
2023-04-27,141507730000
2023-04-28,139749610000
2023-05-01,143161200000
2023-05-02,142533300000
2023-05-03,139477520000
2023-05-04,139854260000
2023-05-05,142617020000
2023-05-08,143182130000
2023-05-09,142324000000
2023-05-10,143349570000
2023-05-11,144584440000
2023-05-12,142449580000
2023-05-15,142679810000
2023-05-16,140272860000
2023-05-17,139247290000
2023-05-18,137510100000
2023-05-19,137803120000
2023-05-22,137740330000
2023-05-23,139247290000
2023-05-24,137028710000
2023-05-25,135124080000
2023-05-26,133575260000
2023-05-30,133345030000
2023-05-31,134872920000
2023-06-01,135375240000
2023-06-02,137426380000
2023-06-05,138096140000
2023-06-06,137049640000
2023-06-07,136379880000
2023-06-08,136693830000
2023-06-09,135626400000
2023-06-12,135542680000
2023-06-13,135542680000
2023-06-14,134286880000
2023-06-15,135354310000
2023-06-16,138472880000
2023-06-20,138200790000
2023-06-21,137091500000
2023-06-22,136672900000
2023-06-23,136128720000
2023-06-26,135605470000
2023-06-27,135521750000
2023-06-28,134140370000
2023-06-29,133952000000
2023-06-30,131545150000
2023-07-03,132532510000
2023-07-05,133149610000
2023-07-06,130496080000
2023-07-07,128871050000
2023-07-10,128521360000
2023-07-11,129159030000
2023-07-12,128109960000
2023-07-13,128109960000
2023-07-14,127410580000
2023-07-17,127225450000
2023-07-18,127534000000
2023-07-19,127657420000
2023-07-20,131174890000
2023-07-21,133046760000
2023-07-24,133149610000
2023-07-25,131174890000
2023-07-26,130434370000
2023-07-27,124921610000
2023-07-28,126320370000
2023-07-31,127924830000
2023-08-01,126567210000
2023-08-02,127019750000
2023-08-03,125950110000
2023-08-04,124427930000
2023-08-07,124386790000
2023-08-08,123749120000
2023-08-09,124695340000
2023-08-10,126073530000
2023-08-11,125950110000
2023-08-14,126752340000
2023-08-15,127019750000
2023-08-16,125333010000
2023-08-17,127842550000
2023-08-18,127657420000
2023-08-21,127348870000
2023-08-22,127246020000
2023-08-23,126628920000
2023-08-24,126052960000
2023-08-25,127698560000
2023-08-28,126793480000
2023-08-29,129282450000
2023-08-30,128315660000
2023-08-31,126814050000
2023-09-01,127575140000
2023-09-05,124736480000
2023-09-06,122741190000
2023-09-07,123358290000
2023-09-08,125106740000
2023-09-11,125086170000
2023-09-12,123913680000
2023-09-13,122700050000
2023-09-14,122370930000
2023-09-15,121424710000
2023-09-18,120499060000
2023-09-19,120601910000
2023-09-20,120910460000
2023-09-21,121527560000
2023-09-22,121157300000
2023-09-25,121692120000
2023-09-26,120416780000
2023-09-27,119079730000
2023-09-28,119593980000
2023-09-29,119388280000
2023-10-02,117261950000
2023-10-03,115984940000
2023-10-04,114991710000
2023-10-05,114363340000
2023-10-06,114849820000
2023-10-09,114748470000
2023-10-10,114302530000
2023-10-11,114829550000
2023-10-12,114039020000
2023-10-13,114464690000
2023-10-16,115883590000
2023-10-17,116288990000
2023-10-18,115234950000
2023-10-19,114484960000
2023-10-20,114444420000
2023-10-23,113512000000
2023-10-24,113755240000
2023-10-25,114748470000
2023-10-26,107370190000
2023-10-27,103417540000
2023-10-30,103883750000
2023-10-31,104451310000
2023-11-01,103944560000
2023-11-02,103640510000
2023-11-03,107066140000
2023-11-06,107005330000
2023-11-07,105991830000
2023-11-08,106255340000
2023-11-09,102181070000
2023-11-10,102586470000
2023-11-13,101654050000
2023-11-14,102404040000
2023-11-15,104532390000
2023-11-16,103052680000
2023-11-17,103052680000
2023-11-20,99120300000
2023-11-21,98268960000
2023-11-22,100174340000
2023-11-24,100863520000
2023-11-27,99363540000
2023-11-28,99160840000
2023-11-29,98755440000
2023-11-30,100093260000
2023-12-01,101552700000
2023-12-04,101309460000
2023-12-05,101816210000
2023-12-06,101106760000
2023-12-07,101674320000
2023-12-08,101978370000
2023-12-11,103559430000
2023-12-12,102383770000
2023-12-13,105120220000
2023-12-14,104329690000
2023-12-15,103154030000
2023-12-18,104066180000
2023-12-19,105626970000
2023-12-20,103295920000
2023-12-21,103904020000
2023-12-22,105991830000
2023-12-26,104289150000
2023-12-27,103802670000
2023-12-28,103822940000
2023-12-29,104005370000
2024-01-02,106733480000
2024-01-03,105802900000
2024-01-04,105276920000
2024-01-05,105661290000
2024-01-08,104771170000
2024-01-09,103739440000
2024-01-10,102485180000
2024-01-11,101595060000
2024-01-12,101777130000
2024-01-16,101150000000
2024-01-17,101109540000
2024-01-18,101332070000
2024-01-19,101372530000
2024-01-22,100280110000
2024-01-23,101392760000
2024-01-24,101635520000
2024-01-25,100361030000
2024-01-26,100543100000
2024-01-29,100887010000
2024-01-30,99915970000
2024-01-31,98864010000
2024-02-01,98459410000
2024-02-02,98540330000
2024-02-05,97063540000
2024-02-06,99652980000
2024-02-07,98398720000
2024-02-08,98540330000
2024-02-09,100765630000
2024-02-12,100644250000
2024-02-13,98540330000
2024-02-14,98904470000
2024-02-15,100017120000
2024-02-16,100866780000
2024-02-20,100866780000
2024-02-21,102990930000
2024-02-22,103840590000
2024-02-23,104508180000
2024-02-26,102201960000
2024-02-27,102181730000
2024-02-28,103011160000
2024-02-29,102667250000
2024-03-01,102950470000
2024-03-04,103011160000
2024-03-05,104831860000
2024-03-06,107987740000
2024-03-07,107785440000
2024-03-08,108817170000
2024-03-11,109970280000
2024-03-12,110051200000
2024-03-13,106510950000
2024-03-14,106187270000
2024-03-15,105883820000
2024-03-18,104366570000
2024-03-19,104791400000
2024-03-20,104953240000
2024-03-21,104366570000
2024-03-22,105054390000
2024-03-25,105701750000
2024-03-26,106308650000
2024-03-27,107724750000
2024-03-28,109707290000
2024-04-01,107198770000
2024-04-02,106693020000
2024-04-03,105560140000
2024-04-04,103982200000
2024-04-05,103820360000
2024-04-08,103375300000
2024-04-09,104386800000
2024-04-10,101736670000
2024-04-11,99369760000
2024-04-12,97670440000
2024-04-15,98135730000
2024-04-16,97629980000
2024-04-17,96780320000
2024-04-18,97710900000
2024-04-19,98985390000
2024-04-22,99410220000
2024-04-23,99106770000
2024-04-24,98843780000
2024-04-25,90428100000
2024-04-26,90731550000
2024-04-29,90306720000
2024-04-30,88890620000
2024-05-01,89436830000
2024-05-02,88405100000
2024-05-03,88991770000
2024-05-06,88809700000
2024-05-07,89092920000
2024-05-08,88344410000
2024-05-09,90509020000
2024-05-10,90913620000
2024-05-13,91156380000
2024-05-14,90448330000
2024-05-15,90124650000
2024-05-16,89234530000
2024-05-17,89072690000
2024-05-20,87717280000
2024-05-21,85512210000
2024-05-22,85653820000
2024-05-23,84035420000
2024-05-24,83428520000
2024-05-28,81911270000
2024-05-29,81425750000
2024-05-30,81425750000
2024-05-31,83125070000
2024-06-03,84500710000
2024-06-04,84460250000
2024-06-05,83428520000
2024-06-06,82700240000
2024-06-07,83914040000
2024-06-10,86119110000
2024-06-11,87029460000
2024-06-12,85795430000
2024-06-13,83914040000
2024-06-14,83347600000
2024-06-17,82882310000
2024-06-18,82558630000
2024-06-20,83023920000
2024-06-21,84824390000
2024-06-24,85431290000
2024-06-25,85350370000
2024-06-26,85977500000
2024-06-27,83974730000
2024-06-28,84015190000
2024-07-01,83549900000
2024-07-02,81830350000
2024-07-03,81041380000
2024-07-05,80232180000
2024-07-08,80899770000
2024-07-09,82659780000
2024-07-10,83185760000
2024-07-11,82437250000
2024-07-12,81850580000
2024-07-15,81223450000
2024-07-16,83347600000
2024-07-17,87292450000
2024-07-18,85754970000
2024-07-19,86260720000
2024-07-22,86321410000
2024-07-23,87120460000
2024-07-24,90525820000
2024-07-25,91762290000
2024-07-26,102262150000
2024-07-29,99282460000
2024-07-30,99424350000
2024-07-31,96404120000
2024-08-01,97640590000
2024-08-02,98856790000
2024-08-05,96464930000
2024-08-06,95897370000
2024-08-07,94255500000
2024-08-08,94964950000
2024-08-09,94701440000
