,HIG
2023-03-06,24407220000
2023-03-07,23609660000
2023-03-08,23129240000
2023-03-09,22633120000
2023-03-10,22042800000
2023-03-13,21038000000
2023-03-14,21424220000
2023-03-15,20513620000
2023-03-16,21546680000
2023-03-17,20636080000
2023-03-20,21050560000
2023-03-21,21841840000
2023-03-22,21088240000
2023-03-23,20658060000
2023-03-24,20761680000
2023-03-27,20968920000
2023-03-28,21038000000
2023-03-29,21848120000
2023-03-30,21634600000
2023-03-31,21562086000
2023-04-03,21695128000
2023-04-04,21367164000
2023-04-05,21425950000
2023-04-06,21614684000
2023-04-10,21701316000
2023-04-11,21840546000
2023-04-12,21917896000
2023-04-13,21914802000
2023-04-14,21051576000
2023-04-17,21469266000
2023-04-18,21661094000
2023-04-19,21874580000
2023-04-20,21794136000
2023-04-21,21515676000
2023-04-24,21620872000
2023-04-25,21376446000
2023-04-26,21184618000
2023-04-27,21630154000
2023-04-28,21964306000
2023-05-01,22054032000
2023-05-02,21815794000
2023-05-03,21453796000
2023-05-04,21107268000
2023-05-05,21574462000
2023-05-08,21794136000
2023-05-09,21797230000
2023-05-10,21620872000
2023-05-11,21617778000
2023-05-12,21509488000
2023-05-15,21722973999
2023-05-16,21515676000
2023-05-17,21747726000
2023-05-18,22084972000
2023-05-19,22038562000
2023-05-22,21942648000
2023-05-23,21989057999
2023-05-24,21577556000
2023-05-25,21240310000
2023-05-26,21249592000
2023-05-30,21283626000
2023-05-31,21200088000
2023-06-01,21314566000
2023-06-02,21828170000
2023-06-05,21639436000
2023-06-06,21840546000
2023-06-07,22205638000
2023-06-08,21967400000
2023-06-09,22066407999
2023-06-12,22103536000
2023-06-13,22174698000
2023-06-14,21856016000
2023-06-15,21985964000
2023-06-16,22239672000
2023-06-20,21843640000
2023-06-21,21899332000
2023-06-22,21688940000
2023-06-23,21803418000
2023-06-26,21757007999
2023-06-27,22084972000
2023-06-28,21744632000
2023-06-29,22069502000
2023-06-30,21937292000
2023-07-03,22022580000
2023-07-05,21943384000
2023-07-06,22053040000
2023-07-07,22153558000
2023-07-10,22083500000
2023-07-11,22281490000
2023-07-12,22113960000
2023-07-13,22080454000
2023-07-14,21474300000
2023-07-17,21998212000
2023-07-18,22126144000
2023-07-19,22062178000
2023-07-20,22735344000
2023-07-21,22589136000
2023-07-24,22796264000
2023-07-25,22695746000
2023-07-26,23046036000
2023-07-27,23170921999
2023-07-28,22004304000
2023-07-31,21894648000
2023-08-01,21928154000
2023-08-02,21989074000
2023-08-03,22113960000
2023-08-04,22089592000
2023-08-07,22430744000
2023-08-08,22260168000
2023-08-09,22187064000
2023-08-10,22281490000
2023-08-11,22418560000
2023-08-14,22318042000
2023-08-15,21986028000
2023-08-16,22034764000
2023-08-17,21766716000
2023-08-18,21876371999
2023-08-21,21751486000
2023-08-22,21635738000
2023-08-23,21724071999
2023-08-24,21809360000
2023-08-25,21867234000
2023-08-28,21909878000
2023-08-29,22019534000
2023-08-30,21979936000
2023-08-31,21876371999
2023-09-01,22062178000
2023-09-05,21876371999
2023-09-06,21885510000
2023-09-07,21867234000
2023-09-08,21775854000
2023-09-11,21678382000
2023-09-12,22019534000
2023-09-13,21989074000
2023-09-14,22339364000
2023-09-15,22232754000
2023-09-18,22318042000
2023-09-19,22470342000
2023-09-20,22525170000
2023-09-21,22229708000
2023-09-22,22229708000
2023-09-25,22220570000
2023-09-26,21955568000
2023-09-27,21842866000
2023-09-28,21967752000
2023-09-29,21599186000
2023-10-02,21270249000
2023-10-03,20933913000
2023-10-04,21069048000
2023-10-05,21213192000
2023-10-06,21312291000
2023-10-09,21327306000
2023-10-10,21321300000
2023-10-11,21303282000
2023-10-12,21072051000
2023-10-13,21309288000
2023-10-16,21735714000
2023-10-17,21921900000
2023-10-18,21909888000
2023-10-19,21618597000
2023-10-20,21138117000
2023-10-23,20873853000
2023-10-24,21138117000
2023-10-25,21588567000
2023-10-26,21591570000
2023-10-27,21144123000
2023-10-30,21813792000
2023-10-31,22057035000
2023-11-01,22180158000
2023-11-02,22108086000
2023-11-03,22261239000
2023-11-06,22213191000
2023-11-07,22180158000
2023-11-08,21933912000
2023-11-09,22020999000
2023-11-10,22213191000
2023-11-13,22294272000
2023-11-14,22483461000
2023-11-15,22627605000
2023-11-16,22927905000
2023-11-17,22984962000
2023-11-20,22924902000
2023-11-21,23219195999
2023-11-22,23348325000
2023-11-24,23468445000
2023-11-27,23552529000
2023-11-28,23180157000
2023-11-29,23117094000
2023-11-30,23471448000
2023-12-01,23369345999
2023-12-04,23612589000
2023-12-05,23714691000
2023-12-06,23540517000
2023-12-07,23510487000
2023-12-08,23507484000
2023-12-11,23663640000
2023-12-12,23966943000
2023-12-13,24222198000
2023-12-14,24123099000
2023-12-15,23975952000
2023-12-18,24162138000
2023-12-19,24336312000
2023-12-20,23876853000
2023-12-21,23744720999
2023-12-22,23894870999
2023-12-26,23963940000
2023-12-27,24014991000
2023-12-28,24150126000
2023-12-29,24138114000
2024-01-02,24444420000
2024-01-03,24441417000
2024-01-04,24624600000
2024-01-05,24870845999
2024-01-08,24627603000
2024-01-09,24585561000
2024-01-10,24753729000
2024-01-11,24861837000
2024-01-12,24672648000
2024-01-16,24777753000
2024-01-17,24738714000
2024-01-18,24921897000
2024-01-19,25531506000
2024-01-22,25723698000
2024-01-23,25756731000
2024-01-24,25951926000
2024-01-25,26162136000
2024-01-26,26069043000
2024-01-29,26072045999
2024-01-30,26315289000
2024-01-31,26114088000
2024-02-01,26147120999
2024-02-02,27123095999
2024-02-05,27042015000
2024-02-06,26936910000
2024-02-07,26981955000
2024-02-08,26945919000
2024-02-09,27270243000
2024-02-12,27333306000
2024-02-13,27195168000
2024-02-14,27465438000
2024-02-15,27951924000
2024-02-16,27945918000
2024-02-20,28057029000
2024-02-21,28204176000
2024-02-22,28384356000
2024-02-23,28792764000
2024-02-26,28642614000
2024-02-27,28750722000
2024-02-28,28711683000
2024-02-29,28780752000
2024-03-01,28363335000
2024-03-04,28471443000
2024-03-05,28780752000
2024-03-06,29270241000
2024-03-07,29147118000
2024-03-08,29087058000
2024-03-11,29459430000
2024-03-12,29711682000
2024-03-13,29867838000
2024-03-14,29720691000
2024-03-15,29750720999
2024-03-18,29924895000
2024-03-19,30150120000
2024-03-20,30366336000
2024-03-21,30195165000
2024-03-22,30078048000
2024-03-25,30231201000
2024-03-26,30300270000
2024-03-27,30720690000
2024-03-28,30945915000
2024-04-01,30777747000
2024-04-02,30588558000
2024-04-03,30666636000
2024-04-04,30576545999
2024-04-05,31002972000
2024-04-08,30858828000
2024-04-09,29690661000
2024-04-10,29822793000
2024-04-11,29231202000
2024-04-12,29363334000
2024-04-15,29219190000
2024-04-16,29348319000
2024-04-17,28762734000
2024-04-18,29114085000
2024-04-19,29714685000
2024-04-22,29975945999
2024-04-23,30039009000
2024-04-24,29987958000
2024-04-25,29756727000
2024-04-26,28618590000
2024-04-29,29150120999
2024-04-30,29096067000
2024-05-01,29195166000
2024-05-02,29276247000
2024-05-03,29399370000
2024-05-06,29768739000
2024-05-07,29831802000
2024-05-08,29933904000
2024-05-09,30429399000
2024-05-10,30373409000
2024-05-13,29970974000
2024-05-14,30206473000
2024-05-15,29991841000
2024-05-16,30456877000
2024-05-17,30754977000
2024-05-20,30430048000
2024-05-21,30441972000
2024-05-22,30519478000
2024-05-23,30003765000
2024-05-24,30191568000
2024-05-28,29908373000
2024-05-29,29735475000
2024-05-30,30179644000
2024-05-31,30838445000
2024-06-03,30289941000
2024-06-04,29982898000
2024-06-05,29869620000
2024-06-06,29738456000
2024-06-07,30063385000
2024-06-10,30069347000
2024-06-11,29640083000
2024-06-12,29631140000
2024-06-13,29726532000
2024-06-14,29652007000
2024-06-17,30179644000
2024-06-18,30558231000
2024-06-20,30909989000
2024-06-21,30686414000
2024-06-24,31127602000
2024-06-25,30865274000
2024-06-26,30477744000
2024-06-27,30629775000
2024-06-28,29970974000
2024-07-01,29777209000
2024-07-02,29818943000
2024-07-03,29696722000
2024-07-05,29425451000
2024-07-08,29556615000
2024-07-09,29735475000
2024-07-10,29839810000
2024-07-11,30209454000
2024-07-12,30331675000
2024-07-15,30608908000
2024-07-16,30701319000
2024-07-17,31312424000
2024-07-18,31318386000
2024-07-19,30140891000
2024-07-22,30430048000
2024-07-23,30117360000
2024-07-24,30123270000
2024-07-25,30238515000
2024-07-26,32395665000
2024-07-29,32531595000
2024-07-30,33030990000
2024-07-31,32776860000
2024-08-01,32392710000
2024-08-02,32103120000
2024-08-05,30986130000
2024-08-06,31060005000
2024-08-07,31095465000
2024-08-08,31736700000
2024-08-09,31973100000
