,DVN
2023-03-06,36436050000
2023-03-07,35494350000
2023-03-08,35152500000
2023-03-09,34172099999
2023-03-10,33385200000
2023-03-13,32237099999
2023-03-14,31746900000
2023-03-15,29102400000
2023-03-16,29844150000
2023-03-17,29766750000
2023-03-20,30315000000
2023-03-21,31643700000
2023-03-22,30805200000
2023-03-23,30134400000
2023-03-24,30037650000
2023-03-27,31011600000
2023-03-28,31327650000
2023-03-29,32114550000
2023-03-30,32153250000
2023-03-31,32289180000
2023-04-03,34011780000
2023-04-04,33648120000
2023-04-05,34152140000
2023-04-06,33756579999
2023-04-10,34062820000
2023-04-11,34643400000
2023-04-12,34796520000
2023-04-13,35230360000
2023-04-14,35536600000
2023-04-17,35281400000
2023-04-18,35230360000
2023-04-19,34994300000
2023-04-20,34464760000
2023-04-21,34215940000
2023-04-24,34751860000
2023-04-25,33947980000
2023-04-26,33303600000
2023-04-27,33335500000
2023-04-28,34088340000
2023-05-01,33967120000
2023-05-02,32352980000
2023-05-03,31268380000
2023-05-04,30777120000
2023-05-05,32129680000
2023-05-08,32538000000
2023-05-09,31370460000
2023-05-10,30694180000
2023-05-11,30151880000
2023-05-12,30317760000
2023-05-15,30438980000
2023-05-16,29430940000
2023-05-17,30438980000
2023-05-18,30802640000
2023-05-19,31389600000
2023-05-22,31466160000
2023-05-23,31332180000
2023-05-24,31689460000
2023-05-25,30541060000
2023-05-26,30668660000
2023-05-30,29960480000
2023-05-31,29411800000
2023-06-01,29845640000
2023-06-02,30962140000
2023-06-05,30860060000
2023-06-06,31230100000
2023-06-07,31931900000
2023-06-08,31912760000
2023-06-09,31817060000
2023-06-12,31517200000
2023-06-13,32148820000
2023-06-14,31230100000
2023-06-15,31644800000
2023-06-16,31772400000
2023-06-20,30796260000
2023-06-21,31223720000
2023-06-22,30426220000
2023-06-23,30081700000
2023-06-26,30458120000
2023-06-27,30190160000
2023-06-28,30426220000
2023-06-29,30879200000
2023-06-30,30792580000
2023-07-03,31104710000
2023-07-05,30894500000
2023-07-06,30289350000
2023-07-07,31117450000
2023-07-10,31334030000
2023-07-11,32206720000
2023-07-12,32544330000
2023-07-13,32557070000
2023-07-14,31149300000
2023-07-17,31162040000
2023-07-18,32174870000
2023-07-19,32244940000
2023-07-20,32741800000
2023-07-21,33289620000
2023-07-24,33818330000
2023-07-25,34015800000
2023-07-26,33856550000
2023-07-27,33264140000
2023-07-28,33761000000
2023-07-31,34398000000
2023-08-01,34194160000
2023-08-02,31684380000
2023-08-03,32378710000
2023-08-04,32359600000
2023-08-07,32365970000
2023-08-08,32340490000
2023-08-09,32608030000
2023-08-10,32334120000
2023-08-11,32111169999
2023-08-14,32034730000
2023-08-15,31334030000
2023-08-16,30907240000
2023-08-17,31251220000
2023-08-18,31843630000
2023-08-21,31958290000
2023-08-22,31684380000
2023-08-23,31429580000
2023-08-24,31111080000
2023-08-25,32123910000
2023-08-28,32213090000
2023-08-29,32315009999
2023-08-30,32270419999
2023-08-31,32544330000
2023-09-01,33710040000
2023-09-05,34079500000
2023-09-06,34073130000
2023-09-07,33442500000
2023-09-08,33544419999
2023-09-11,32346860000
2023-09-12,32735430000
2023-09-13,32264050000
2023-09-14,32442410000
2023-09-15,31646160000
2023-09-18,31531500000
2023-09-19,31206630000
2023-09-20,30499560000
2023-09-21,29563169999
2023-09-22,29677830000
2023-09-25,30263870000
2023-09-26,29907150000
2023-09-27,31111080000
2023-09-28,31091970000
2023-09-29,30384900000
2023-10-02,28987750000
2023-10-03,29051250000
2023-10-04,27527250000
2023-10-05,27209750000
2023-10-06,27749500000
2023-10-09,29273500000
2023-10-10,29254450000
2023-10-11,29686250000
2023-10-12,29648150000
2023-10-13,30727650000
2023-10-16,31369000000
2023-10-17,31705550000
2023-10-18,31800800000
2023-10-19,31273750000
2023-10-20,30683200000
2023-10-23,30295850000
2023-10-24,30143450000
2023-10-25,30384750000
2023-10-26,29952950000
2023-10-27,29698950000
2023-10-30,29317950000
2023-10-31,29571950000
2023-11-01,29343350000
2023-11-02,30016450000
2023-11-03,30060900000
2023-11-06,29667200000
2023-11-07,28759150000
2023-11-08,28054300000
2023-11-09,28028900000
2023-11-10,28968700000
2023-11-13,28841700000
2023-11-14,29044900000
2023-11-15,28905200000
2023-11-16,28124150000
2023-11-17,28803600000
2023-11-20,28987750000
2023-11-21,28733750000
2023-11-22,28676599999
2023-11-24,28797250000
2023-11-27,28530550000
2023-11-28,28460700000
2023-11-29,28498800000
2023-11-30,28555950000
2023-12-01,28682950000
2023-12-04,28371800000
2023-12-05,27800300000
2023-12-06,27463750000
2023-12-07,27597100000
2023-12-08,27997150000
2023-12-11,28200349999
2023-12-12,27520900000
2023-12-13,28079700000
2023-12-14,28568650000
2023-12-15,28492450000
2023-12-18,28727400000
2023-12-19,29006800000
2023-12-20,28727400000
2023-12-21,29114750000
2023-12-22,29089350000
2023-12-26,29629099999
2023-12-27,29464000000
2023-12-28,29057600000
2023-12-29,28765500000
2024-01-02,28833360000
2024-01-03,29443490000
2024-01-04,28701270000
2024-01-05,28896260000
2024-01-08,28638370000
2024-01-09,28160330000
2024-01-10,27638260000
2024-01-11,27418110000
2024-01-12,26902330000
2024-01-16,26216720000
2024-01-17,25845610000
2024-01-18,25839320000
2024-01-19,25770130000
2024-01-22,25902220000
2024-01-23,25977700000
2024-01-24,26178980000
2024-01-25,26726210000
2024-01-26,26807980000
2024-01-29,26902330000
2024-01-30,27248280000
2024-01-31,26430580000
2024-02-01,26292200000
2024-02-02,25977700000
2024-02-05,25594010000
2024-02-06,25839320000
2024-02-07,25983990000
2024-02-08,26675889999
2024-02-09,26160110000
2024-02-12,26568960000
2024-02-13,26355100000
2024-02-14,26317360000
2024-02-15,27166510000
2024-02-16,27336340000
2024-02-20,27304889999
2024-02-21,27745190000
2024-02-22,27657130000
2024-02-23,27600520000
2024-02-26,27569070000
2024-02-27,27877280000
2024-02-28,27694870000
2024-02-29,27713740000
2024-03-01,27921310000
2024-03-04,27908730000
2024-03-05,28355320000
2024-03-06,28588050000
2024-03-07,28864810000
2024-03-08,29034639999
2024-03-11,29355430000
2024-03-12,29298820000
2024-03-13,29820889999
2024-03-14,30103940000
2024-03-15,29952980000
2024-03-18,29858630000
2024-03-19,30462470000
2024-03-20,30575690000
2024-03-21,30525370000
2024-03-22,30424730000
2024-03-25,30852450000
2024-03-26,30688910000
2024-03-27,31110340000
2024-03-28,31563220000
2024-04-01,32047550000
2024-04-02,32468980000
2024-04-03,33192330000
2024-04-04,33047660000
2024-04-05,33506830000
2024-04-08,33607470000
2024-04-09,34054060000
2024-04-10,34286790000
2024-04-11,33903100000
2024-04-12,33601180000
2024-04-15,33135720000
2024-04-16,32821220000
2024-04-17,32500430000
2024-04-18,32349470000
2024-04-19,32601070000
2024-04-22,32789770000
2024-04-23,33066530000
2024-04-24,32770900000
2024-04-25,33091690000
2024-04-26,33154590000
2024-04-29,33387320000
2024-04-30,32192220000
2024-05-01,31701600000
2024-05-02,31663860000
2024-05-03,31789660000
2024-05-06,31990940000
2024-05-07,32066419999
2024-05-08,31802240000
2024-05-09,31984650000
2024-05-10,31525480000
2024-05-13,31387100000
2024-05-14,31343070000
2024-05-15,31267590000
2024-05-16,30971960000
2024-05-17,31210980000
2024-05-20,31462580000
2024-05-21,31305330000
2024-05-22,30695200000
2024-05-23,30336669999
2024-05-24,30286350000
2024-05-28,30764389999
2024-05-29,29682510000
2024-05-30,29934110000
2024-05-31,30871320000
2024-06-03,29613320000
2024-06-04,29342850000
2024-06-05,29323980000
2024-06-06,29412040000
2024-06-07,29430910000
2024-06-10,29638480000
2024-06-11,29745410000
2024-06-12,29468650000
2024-06-13,28783040000
2024-06-14,28657240000
2024-06-17,28783040000
2024-06-18,28713850000
2024-06-20,28927710000
2024-06-21,28820780000
2024-06-24,29965560000
2024-06-25,29795730000
2024-06-26,29386880000
2024-06-27,29569290000
2024-06-28,29814600000
2024-07-01,30022169999
2024-07-02,30047330000
2024-07-03,30261190000
2024-07-05,29581870000
2024-07-08,29261080000
2024-07-09,28971740000
2024-07-10,28877389999
2024-07-11,29198180000
2024-07-12,29235919999
2024-07-15,30223450000
2024-07-16,30342960000
2024-07-17,30600850000
2024-07-18,30481340000
2024-07-19,30028460000
2024-07-22,29437200000
2024-07-23,28908840000
2024-07-24,28669820000
2024-07-25,29110120000
2024-07-26,29147860000
2024-07-29,28739010000
2024-07-30,29040930000
2024-07-31,29581870000
2024-08-01,28342740000
2024-08-02,26914910000
2024-08-05,25966479999
2024-08-06,26279479999
2024-08-07,27024420000
2024-08-08,28238860000
2024-08-09,28119920000
