,LRCX
2023-03-07,64717645840
2023-03-08,66571501600
2023-03-09,66150538720
2023-03-10,64604309680
2023-03-13,64358748000
2023-03-14,66649757520
2023-03-15,65714734200
2023-03-16,69511495560
2023-03-17,68589964640
2023-03-20,69255139960
2023-03-21,68455040640
2023-03-22,68312021200
2023-03-23,70644857160
2023-03-24,67739943440
2023-03-27,66458959544
2023-03-28,65025943674
2023-03-29,69137318484
2023-03-30,71229870188
2023-03-31,71063645709
2023-04-03,69909457998
2023-04-04,67601082575
2023-04-05,66151980466
2023-04-06,66193536586
2023-04-10,68026027412
2023-04-11,68032730012
2023-04-12,66633227142
2023-04-13,66804813701
2023-04-14,67138603179
2023-04-17,66042057827
2023-04-18,66405338744
2023-04-19,65822212548
2023-04-20,70581058513
2023-04-21,69330353362
2023-04-24,68953667245
2023-04-25,66988464940
2023-04-26,66677464302
2023-04-27,69558241761
2023-04-28,70253971635
2023-05-01,70220458636
2023-05-02,69959057238
2023-05-03,68976456085
2023-05-04,68666795967
2023-05-05,71015386990
2023-05-08,70617252553
2023-05-09,69139999524
2023-05-10,70685619072
2023-05-11,70709748432
2023-05-12,70658808672
2023-05-15,74032897487
2023-05-16,74925683801
2023-05-17,76960593145
2023-05-18,80262293881
2023-05-19,78937860131
2023-05-22,78429803054
2023-05-23,76877480906
2023-05-24,75856004674
2023-05-25,80712708597
2023-05-26,84218168371
2023-05-30,84447397290
2023-05-31,82669867783
2023-06-01,83093472100
2023-06-02,82263690226
2023-06-05,81183231114
2023-06-06,82066633787
2023-06-07,81876279949
2023-06-08,82380315465
2023-06-09,81314602073
2023-06-12,84121650932
2023-06-13,83854887454
2023-06-14,84456780929
2023-06-15,83246291379
2023-06-16,82126957187
2023-06-20,82345461945
2023-06-21,81208700994
2023-06-22,83094812620
2023-06-23,81605494911
2023-06-26,82245832720
2023-06-27,86068229440
2023-06-28,85142793120
2023-06-29,84901490240
2023-06-30,85232950240
2023-07-03,86310858160
2023-07-05,83339650720
2023-07-06,82334664000
2023-07-07,81919676080
2023-07-10,83215021760
2023-07-11,82125181280
2023-07-12,82546798400
2023-07-13,84628367200
2023-07-14,84662839040
2023-07-17,87514720880
2023-07-18,86967148960
2023-07-19,84868344240
2023-07-20,81608103680
2023-07-21,82683359920
2023-07-24,84725153520
2023-07-25,86211420160
2023-07-26,85167984080
2023-07-27,93067338800
2023-07-28,95627535840
2023-07-31,95260278160
2023-08-01,94916885600
2023-08-02,90936713920
2023-08-03,91928442240
2023-08-04,91543948640
2023-08-07,93519450240
2023-08-08,92278464000
2023-08-09,90959253200
2023-08-10,91004331760
2023-08-11,86440790480
2023-08-14,88460044800
2023-08-15,86952564720
2023-08-16,85687713360
2023-08-17,85988679040
2023-08-18,86569396960
2023-08-21,88730516160
2023-08-22,88409662880
2023-08-23,89903884560
2023-08-24,86965823120
2023-08-25,87541237680
2023-08-28,88343370880
2023-08-29,90773635600
2023-08-30,91022893520
2023-08-31,93127001600
2023-09-01,93068664640
2023-09-05,92910889680
2023-09-06,92310284160
2023-09-07,89719592800
2023-09-08,88682785920
2023-09-11,87993349120
2023-09-12,86537576800
2023-09-13,87327777440
2023-09-14,87032115120
2023-09-15,82614416240
2023-09-18,84277019600
2023-09-19,82884887600
2023-09-20,82050934240
2023-09-21,80927947760
2023-09-22,82084080240
2023-09-25,81687640489
2023-09-26,79767173394
2023-09-27,80809675066
2023-09-28,82599829452
2023-09-29,82501107703
2023-10-02,83042102889
2023-10-03,81361200571
2023-10-04,83239546387
2023-10-05,82377376444
2023-10-06,82677490561
2023-10-09,82622206382
2023-10-10,83502804385
2023-10-11,84470277528
2023-10-12,86211729185
2023-10-13,84916499834
2023-10-16,85650989649
2023-10-17,85552267900
2023-10-18,84537408317
2023-10-19,79234075948
2023-10-20,79023469549
2023-10-23,78922115220
2023-10-24,79506547975
2023-10-25,76784460276
2023-10-26,77020076184
2023-10-27,76873967995
2023-10-30,76805520916
2023-10-31,77426809791
2023-11-01,79854048533
2023-11-02,82041722496
2023-11-03,83463315685
2023-11-06,84117511810
2023-11-07,84408411898
2023-11-08,85240307172
2023-11-09,85593072889
2023-11-10,90222464784
2023-11-13,88642916796
2023-11-14,91471623985
2023-11-15,91863878402
2023-11-16,92198216059
2023-11-17,92185053159
2023-11-20,94660994630
2023-11-21,93110405022
2023-11-22,94438541622
2023-11-24,94443806782
2023-11-27,95095370327
2023-11-28,93507924599
2023-11-29,93981788996
2023-11-30,94235832964
2023-12-01,95046667597
2023-12-04,93464487029
2023-12-05,91763840362
2023-12-06,91465042535
2023-12-07,93197280161
2023-12-08,92557563226
2023-12-11,96824975374
2023-12-12,96252389228
2023-12-13,96701244115
2023-12-14,100987084322
2023-12-15,101815030726
2023-12-18,101343798910
2023-12-19,102803564508
2023-12-20,99370680215
2023-12-21,102265201903
2023-12-22,102669302930
2023-12-26,104109104980
2023-12-27,104007051340
2023-12-28,103318843460
2023-12-29,102480171880
2024-01-02,98036913400
2024-01-03,96418447340
2024-01-04,95653045040
2024-01-05,95825751200
2024-01-08,99065300080
2024-01-09,98392792760
2024-01-10,98087940220
2024-01-11,99463047600
2024-01-12,99393703460
2024-01-16,99586035320
2024-01-17,98507930200
2024-01-18,102792874700
2024-01-19,108114056160
2024-01-22,109058706520
2024-01-23,108646566820
2024-01-24,110971558080
2024-01-25,113253372800
2024-01-26,109778315520
2024-01-29,110662780400
2024-01-30,109353092020
2024-01-31,107963592460
2024-02-01,108884691980
2024-02-02,109733830600
2024-02-05,111385006160
2024-02-06,109200011560
2024-02-07,111021276520
2024-02-08,113091133680
2024-02-09,119269304040
2024-02-12,118800904000
2024-02-13,116784690420
2024-02-14,119808356600
2024-02-15,119557147640
2024-02-16,121159913140
2024-02-20,117811768720
2024-02-21,118006717340
2024-02-22,123558173680
2024-02-23,121483083000
2024-02-26,122825480880
2024-02-27,121774851740
2024-02-28,120720297460
2024-02-29,122758753500
2024-03-01,128421422140
2024-03-04,127896761760
2024-03-05,126010077800
2024-03-06,128464598680
2024-03-07,130127549660
2024-03-08,125166172700
2024-03-11,121836345600
2024-03-12,124404695540
2024-03-13,121248882980
2024-03-14,121114119840
2024-03-15,119074355420
2024-03-18,121061784640
2024-03-19,121816719900
2024-03-20,124175729040
2024-03-21,128557493660
2024-03-22,127946480200
2024-03-25,127103883480
2024-03-26,126550438740
2024-03-27,126346331460
2024-03-28,127118275660
2024-04-01,128455440020
2024-04-02,126563522540
2024-04-03,128007974060
2024-04-04,124509365940
2024-04-05,126727070040
2024-04-08,126554363880
2024-04-09,127349858920
2024-04-10,125819054320
2024-04-11,128676556240
2024-04-12,125217199520
2024-04-15,123794990460
2024-04-16,126027086740
2024-04-17,119358273880
2024-04-18,116304514960
2024-04-19,113861769500
2024-04-22,113576542660
2024-04-23,116108257960
2024-04-24,115777237820
2024-04-25,117946531860
2024-04-26,121073560060
2024-04-29,121523642780
2024-04-30,117022815580
2024-05-01,113580467800
2024-05-02,115618923840
2024-05-03,118870248140
2024-05-06,120964964520
2024-05-07,119704994580
2024-05-08,119491728640
2024-05-09,118740718520
2024-05-10,119771721960
2024-05-13,118250076020
2024-05-14,119394908520
2024-05-15,124001714500
2024-05-16,123367150200
2024-05-17,119333414660
2024-05-20,123254629520
2024-05-21,126127832000
2024-05-22,126359415260
2024-05-23,125359812940
2024-05-24,126987437660
2024-05-28,127077715880
2024-05-29,124720015120
2024-05-30,124387686600
2024-05-31,121998584720
2024-06-03,122415957940
2024-06-04,120728147740
2024-06-05,127137901360
2024-06-06,125891015220
2024-06-07,125960359360
2024-06-10,131239672660
2024-06-11,130805290500
2024-06-12,135761433940
2024-06-13,135875263000
2024-06-14,135545551240
2024-06-17,140219084600
2024-06-18,142558468040
2024-06-20,138859677780
2024-06-21,137425693299
2024-06-24,134033063960
2024-06-25,137759330200
2024-06-26,138133526880
2024-06-27,138142685540
2024-06-28,139322844300
2024-07-01,138770707940
2024-07-02,140365623160
2024-07-03,141663536120
2024-07-05,142325576400
2024-07-08,144132449180
2024-07-09,145563816900
2024-07-10,147493677400
2024-07-11,138680429720
2024-07-12,139973109160
2024-07-15,139880214180
2024-07-16,140780379620
2024-07-17,126609315840
2024-07-18,124636278800
2024-07-19,119992838180
2024-07-22,127836576280
2024-07-23,125563920220
2024-07-24,119045571060
2024-07-25,115676492560
2024-07-26,117052908320
2024-07-29,116569051220
2024-07-30,111672926380
2024-07-31,120344344920
2024-08-01,108468498890
2024-08-02,99672979000
2024-08-05,100638356870
2024-08-06,100609617610
2024-08-07,97720015650
2024-08-08,104392749290
2024-08-09,105538400700
