,BBWI
2023-03-06,9011150000
2023-03-07,9038630000
2023-03-08,8976800000
2023-03-09,8702000000
2023-03-10,8537120000
2023-03-13,8381400000
2023-03-14,8232550000
2023-03-15,8040190000
2023-03-16,8072250000
2023-03-17,7884470000
2023-03-20,7973780000
2023-03-21,8191330000
2023-03-22,7998970000
2023-03-23,7866150000
2023-03-24,8154690000
2023-03-27,8402009999
2023-03-28,8711160000
2023-03-29,8530250000
2023-03-30,8305830000
2023-03-31,8376820000
2023-04-03,8358500000
2023-04-04,8369949999
2023-04-05,8170720000
2023-04-06,8136370000
2023-04-10,8566889999
2023-04-11,8663070000
2023-04-12,8328729999
2023-04-13,8209650000
2023-04-14,8287509999
2023-04-17,8115759999
2023-04-18,8097440000
2023-04-19,8152400000
2023-04-20,7960040000
2023-04-21,8159270000
2023-04-24,8227970000
2023-04-25,7946300000
2023-04-26,7911949999
2023-04-27,7962330000
2023-04-28,8037900000
2023-05-01,7948080000
2023-05-02,7888800000
2023-05-03,7824960000
2023-05-04,7631160000
2023-05-05,7685880000
2023-05-08,7435080000
2023-05-09,7350720000
2023-05-10,7257240000
2023-05-11,7348439999
2023-05-12,7524000000
2023-05-15,7665359999
2023-05-16,7432800000
2023-05-17,7756560000
2023-05-18,8588760000
2023-05-19,8442840000
2023-05-22,8691360000
2023-05-23,8780280000
2023-05-24,8716440000
2023-05-25,8353920000
2023-05-26,8410920000
2023-05-30,8274120000
2023-05-31,8034720000
2023-06-01,8242200000
2023-06-02,8597880000
2023-06-05,9074400000
2023-06-06,9206640000
2023-06-07,9391320000
2023-06-08,9576000000
2023-06-09,9628440000
2023-06-12,9532680000
2023-06-13,9377640000
2023-06-14,9051600000
2023-06-15,9056160000
2023-06-16,8880600000
2023-06-20,8846400000
2023-06-21,8791680000
2023-06-22,8620680000
2023-06-23,8483880000
2023-06-26,8306040000
2023-06-27,8636640000
2023-06-28,8385840000
2023-06-29,8627520000
2023-06-30,8550000000
2023-07-03,8641200000
2023-07-05,8711880000
2023-07-06,8524920000
2023-07-07,8586479999
2023-07-10,8467920000
2023-07-11,8483880000
2023-07-12,8369880000
2023-07-13,8141880000
2023-07-14,8023319999
2023-07-17,8242200000
2023-07-18,8119080000
2023-07-19,8208000000
2023-07-20,8210280000
2023-07-21,8130479999
2023-07-24,8037000000
2023-07-25,7998240000
2023-07-26,8201160000
2023-07-27,8246760000
2023-07-28,8331120000
2023-07-31,8412620000
2023-08-01,8330900000
2023-08-02,8396730000
2023-08-03,8433050000
2023-08-04,8623730000
2023-08-07,8921100000
2023-08-08,8923370000
2023-08-09,8898400000
2023-08-10,8848460000
2023-08-11,8396730000
2023-08-14,8507959999
2023-08-15,8528390000
2023-08-16,8507959999
2023-08-17,8196970000
2023-08-18,8290040000
2023-08-21,8335440000
2023-08-22,7931379999
2023-08-23,8228750000
2023-08-24,7851930000
2023-08-25,7908680000
2023-08-28,8135680000
2023-08-29,8417160000
2023-08-30,8650970000
2023-08-31,8369489999
2023-09-01,8660050000
2023-09-05,8542010000
2023-09-06,8476180000
2023-09-07,8419430000
2023-09-08,8285500000
2023-09-11,8276420000
2023-09-12,8455750000
2023-09-13,8144760000
2023-09-14,8244640000
2023-09-15,8235560000
2023-09-18,8192430000
2023-09-19,7985860000
2023-09-20,7942730000
2023-09-21,7733890000
2023-09-22,7515970000
2023-09-25,7506890000
2023-09-26,7195900000
2023-09-27,7298050000
2023-09-28,7538670000
2023-09-29,7672599999
2023-10-02,7620390000
2023-10-03,7363879999
2023-10-04,7418360000
2023-10-05,7345720000
2023-10-06,7286700000
2023-10-09,7046080000
2023-10-10,7139150000
2023-10-11,7061970000
2023-10-12,6980250000
2023-10-13,6855400000
2023-10-16,7123260000
2023-10-17,7400200000
2023-10-18,7268540000
2023-10-19,6971170000
2023-10-20,7059700000
2023-10-23,6710120000
2023-10-24,6546680000
2023-10-25,6383240000
2023-10-26,6512630000
2023-10-27,6421830000
2023-10-30,6565500000
2023-10-31,6671250000
2023-11-01,6684750000
2023-11-02,6900750000
2023-11-03,7332750000
2023-11-06,7087500000
2023-11-07,7096500000
2023-11-08,7110000000
2023-11-09,6923250000
2023-11-10,6984000000
2023-11-13,6689250000
2023-11-14,7089750000
2023-11-15,7312500000
2023-11-16,6772500000
2023-11-17,6606000000
2023-11-20,6538500000
2023-11-21,6675750000
2023-11-22,6662250000
2023-11-24,6756750000
2023-11-27,6824250000
2023-11-28,7035750000
2023-11-29,7211249999
2023-11-30,7339499999
2023-12-01,7625250000
2023-12-04,8302500000
2023-12-05,7931250000
2023-12-06,8322750000
2023-12-07,8327250000
2023-12-08,8453250000
2023-12-11,8727750000
2023-12-12,8727750000
2023-12-13,9036000000
2023-12-14,9384750000
2023-12-15,9279000000
2023-12-18,9326250000
2023-12-19,9560250000
2023-12-20,9474750000
2023-12-21,9837000000
2023-12-22,9695250000
2023-12-26,9564750000
2023-12-27,9609750000
2023-12-28,9704250000
2023-12-29,9711000000
2024-01-02,10068750000
2024-01-03,9807750000
2024-01-04,9774000000
2024-01-05,10059750000
2024-01-08,10271250000
2024-01-09,10125000000
2024-01-10,9929250000
2024-01-11,9697500000
2024-01-12,9497250000
2024-01-16,9706500000
2024-01-17,9632250000
2024-01-18,9573750000
2024-01-19,9546750000
2024-01-22,9459000000
2024-01-23,9324000000
2024-01-24,9256500000
2024-01-25,9373500000
2024-01-26,9549000000
2024-01-29,9747000000
2024-01-30,9821250000
2024-01-31,9598500000
2024-02-01,9789750000
2024-02-02,9776250000
2024-02-05,9627750000
2024-02-06,9706500000
2024-02-07,9920250000
2024-02-08,9983250000
2024-02-09,10062000000
2024-02-12,10066500000
2024-02-13,9735750000
2024-02-14,9873000000
2024-02-15,10237500000
2024-02-16,10215000000
2024-02-20,10656000000
2024-02-21,10444500000
2024-02-22,10505250000
2024-02-23,10631250000
2024-02-26,10462500000
2024-02-27,10667250000
2024-02-28,10874250000
2024-02-29,10282500000
2024-03-01,10278000000
2024-03-04,10271250000
2024-03-05,10147500000
2024-03-06,10075500000
2024-03-07,9852750000
2024-03-08,10071000000
2024-03-11,10203750000
2024-03-12,10257750000
2024-03-13,10275750000
2024-03-14,10327500000
2024-03-15,10266750000
2024-03-18,10433250000
2024-03-19,10683000000
2024-03-20,10822500000
2024-03-21,10860750000
2024-03-22,10518750000
2024-03-25,10530000000
2024-03-26,10795500000
2024-03-27,11126250000
2024-03-28,11254500000
2024-04-01,11297250000
2024-04-02,10856250000
2024-04-03,10458000000
2024-04-04,10163250000
2024-04-05,10235250000
2024-04-08,10518750000
2024-04-09,10381500000
2024-04-10,10208250000
2024-04-11,10399500000
2024-04-12,10174500000
2024-04-15,10032750000
2024-04-16,9830250000
2024-04-17,9717750000
2024-04-18,9868500000
2024-04-19,9897750000
2024-04-22,9886500000
2024-04-23,10154250000
2024-04-24,10260000000
2024-04-25,10260000000
2024-04-26,10359000000
2024-04-29,10435500000
2024-04-30,10219500000
2024-05-01,9861750000
2024-05-02,9861750000
2024-05-03,10343250000
2024-05-06,10660500000
2024-05-07,10624500000
2024-05-08,10714500000
2024-05-09,10926000000
2024-05-10,10698750000
2024-05-13,10759500000
2024-05-14,10953000000
2024-05-15,11216250000
2024-05-16,11013750000
2024-05-17,11286000000
2024-05-20,11400750000
2024-05-21,11252250000
2024-05-22,10957500000
2024-05-23,10869750000
2024-05-24,10863000000
2024-05-28,10926000000
2024-05-29,10955250000
2024-05-30,11409750000
2024-05-31,11686500000
2024-06-03,11657250000
2024-06-04,10163250000
2024-06-05,10624500000
2024-06-06,10433250000
2024-06-07,10314000000
2024-06-10,10266750000
2024-06-11,10057500000
2024-06-12,9832500000
2024-06-13,9850500000
2024-06-14,9733500000
2024-06-17,9474750000
2024-06-18,9348750000
2024-06-20,9517500000
2024-06-21,9432000000
2024-06-24,9337500000
2024-06-25,9211500000
2024-06-26,9011250000
2024-06-27,8781750000
2024-06-28,8786250000
2024-07-01,8649000000
2024-07-02,8576999999
2024-07-03,8482500000
2024-07-05,8322750000
2024-07-08,8430750000
2024-07-09,8365500000
2024-07-10,8221500000
2024-07-11,8419500000
2024-07-12,8401500000
2024-07-15,8279999999
2024-07-16,8698500000
2024-07-17,8869500000
2024-07-18,8709750000
2024-07-19,8453250000
2024-07-22,8432999999
2024-07-23,8331750000
2024-07-24,7728750000
2024-07-25,7454250000
2024-07-26,7688250000
2024-07-29,7904250000
2024-07-30,8237250000
2024-07-31,8268750000
2024-08-01,7904250000
2024-08-02,7470000000
2024-08-05,7026750000
2024-08-06,7123500000
2024-08-07,6876000000
2024-08-08,7159500000
2024-08-09,7074000000
