,SNA
2023-03-06,13164129719
2023-03-07,13095734990
2023-03-08,13099976523
2023-03-09,13092023648
2023-03-10,12733083867
2023-03-13,12595234025
2023-03-14,12764895369
2023-03-15,12531611021
2023-03-16,12578798082
2023-03-17,12286662455
2023-03-20,12569784823
2023-03-21,12675823163
2023-03-22,12388459262
2023-03-23,12393230987
2023-03-24,12427163256
2023-03-27,12568194248
2023-03-28,12685896805
2023-03-29,12806780513
2023-03-30,12825867414
2023-03-31,13089902881
2023-04-03,13061240734
2023-04-04,12536969394
2023-04-05,12165742920
2023-04-06,12111727085
2023-04-10,12357975745
2023-04-11,12491426631
2023-04-12,12599987868
2023-04-13,12651885435
2023-04-14,12706430837
2023-04-17,12741382260
2023-04-18,12828231250
2023-04-19,12697428198
2023-04-20,13709960321
2023-04-21,13928141930
2023-04-24,13722140363
2023-04-25,13654885352
2023-04-26,13457886425
2023-04-27,13736968239
2023-04-28,13737497806
2023-05-01,13898486177
2023-05-02,13878892198
2023-05-03,13894249641
2023-05-04,13698839414
2023-05-05,13811637187
2023-05-08,13761857888
2023-05-09,13629995703
2023-05-10,13598751249
2023-05-11,13558504157
2023-05-12,13559033724
2023-05-15,13650648816
2023-05-16,13482246507
2023-05-17,13637939208
2023-05-18,13835467703
2023-05-19,13814285022
2023-05-22,13837585971
2023-05-23,13687718507
2023-05-24,13519316198
2023-05-25,13544205847
2023-05-26,13628407002
2023-05-30,13591337311
2023-05-31,13178804610
2023-06-01,13380569641
2023-06-02,13753384816
2023-06-05,13735909105
2023-06-06,13915432321
2023-06-07,14290895331
2023-06-08,14262828280
2023-06-09,14170154053
2023-06-12,14153207909
2023-06-13,14490542094
2023-06-14,14392572197
2023-06-15,14524434383
2023-06-16,14503251702
2023-06-20,14458238507
2023-06-21,14450824568
2023-06-22,14485775991
2023-06-23,14490012527
2023-06-26,14710841970
2023-06-27,14996278589
2023-06-28,14996808156
2023-06-29,15196454918
2023-06-30,15261591661
2023-07-03,15152654317
2023-07-05,14986263531
2023-07-06,14854207351
2023-07-07,14828852564
2023-07-10,15075005284
2023-07-11,15381903846
2023-07-12,15464306902
2023-07-13,15349682138
2023-07-14,15474871397
2023-07-17,15569951846
2023-07-18,15587383262
2023-07-19,15546181734
2023-07-20,14406801013
2023-07-21,14555232159
2023-07-24,14505579035
2023-07-25,14427401777
2023-07-26,14209244968
2023-07-27,14251502945
2023-07-28,14372466406
2023-07-31,14390954271
2023-08-01,14526179800
2023-08-02,14453284788
2023-08-03,14448002541
2023-08-04,14379861552
2023-08-07,14459623485
2023-08-08,14414724384
2023-08-09,14397292968
2023-08-10,14182305507
2023-08-11,14280027080
2023-08-14,14295345597
2023-08-15,14142688653
2023-08-16,14140575754
2023-08-17,14035987259
2023-08-18,14185474855
2023-08-21,14113636293
2023-08-22,13995842181
2023-08-23,14082471035
2023-08-24,13843713461
2023-08-25,13979467214
2023-08-28,14003765551
2023-08-29,14097789552
2023-08-30,14202906271
2023-08-31,14188115979
2023-09-01,14289535125
2023-09-05,13906572203
2023-09-06,13865898900
2023-09-07,13667814630
2023-09-08,13720108877
2023-09-11,13799870810
2023-09-12,13860616652
2023-09-13,13789834540
2023-09-14,13940378585
2023-09-15,13756028158
2023-09-18,13770290225
2023-09-19,13739124967
2023-09-20,13508290764
2023-09-21,13477125506
2023-09-22,13515157685
2023-09-25,13537871348
2023-09-26,13361972517
2023-09-27,13415323213
2023-09-28,13609181686
2023-09-29,13472899708
2023-10-02,13267752000
2023-10-03,13383165000
2023-10-04,13485403000
2023-10-05,13591329999
2023-10-06,13686716999
2023-10-09,13724134000
2023-10-10,13740998000
2023-10-11,13765766999
2023-10-12,13403718000
2023-10-13,13367355000
2023-10-16,13551804999
2023-10-17,13651408000
2023-10-18,13193445000
2023-10-19,13317817000
2023-10-20,13327830000
2023-10-23,13203985000
2023-10-24,13387908000
2023-10-25,13185540000
2023-10-26,13358923000
2023-10-27,13298318000
2023-10-30,13411623000
2023-10-31,13593438000
2023-11-01,13729403999
2023-11-02,13879599000
2023-11-03,14274322000
2023-11-06,14174191999
2023-11-07,14074589000
2023-11-08,14001336000
2023-11-09,13987634000
2023-11-10,14231108000
2023-11-13,14081440000
2023-11-14,14502513000
2023-11-15,14494608000
2023-11-16,14477744000
2023-11-17,14637952000
2023-11-20,14506728999
2023-11-21,14485649000
2023-11-22,14475109000
2023-11-24,14499878000
2023-11-27,14432949000
2023-11-28,14279591999
2023-11-29,14325967999
2023-11-30,14476163000
2023-12-01,14748622000
2023-12-04,14804484000
2023-12-05,14700138000
2023-12-06,14763378000
2023-12-07,14756000000
2023-12-08,14662194000
2023-12-11,14812389000
2023-12-12,14761270000
2023-12-13,14970489000
2023-12-14,15240840000
2023-12-15,15086955999
2023-12-18,15140710000
2023-12-19,15206585000
2023-12-20,14974178000
2023-12-21,15125953999
2023-12-22,15185504999
2023-12-26,15278257000
2023-12-27,15293013000
2023-12-28,15279838000
2023-12-29,15221867999
2024-01-02,15228599478
2024-01-03,14917424244
2024-01-04,14876813239
2024-01-05,14816687855
2024-01-08,14914787166
2024-01-09,14817215271
2024-01-10,14898964696
2024-01-11,14984933447
2024-01-12,14974385134
2024-01-16,15033455687
2024-01-17,14926390310
2024-01-18,15029236362
2024-01-19,15129445335
2024-01-22,15238620375
2024-01-23,15231763972
2024-01-24,15098855228
2024-01-25,15218578580
2024-01-26,15277121717
2024-01-29,15392625745
2024-01-30,15522369995
2024-01-31,15291361940
2024-02-01,15297690928
2024-02-02,15432709334
2024-02-05,15374166197
2024-02-06,15475430002
2024-02-07,15532390892
2024-02-08,14030838536
2024-02-09,13840968902
2024-02-12,14121026613
2024-02-13,13823036770
2024-02-14,13878415414
2024-02-15,14187480985
2024-02-16,14094655830
2024-02-20,14189590647
2024-02-21,14193809972
2024-02-22,14305094674
2024-02-23,14290327036
2024-02-26,14304039843
2024-02-27,14438530834
2024-02-28,14513951272
2024-02-29,14538739807
2024-03-01,14625235974
2024-03-04,15005502658
2024-03-05,14927972557
2024-03-06,15066155457
2024-03-07,15538192464
2024-03-08,15571419650
2024-03-11,15411085293
2024-03-12,15559289090
2024-03-13,15546103699
2024-03-14,15339884180
2024-03-15,15252860598
2024-03-18,15154233871
2024-03-19,15253388013
2024-03-20,15401064395
2024-03-21,15462772026
2024-03-22,15381022600
2024-03-25,15394735407
2024-03-26,15346213168
2024-03-27,15661080311
2024-03-28,15623106384
2024-04-01,15539247295
2024-04-02,15405283720
2024-04-03,15427435178
2024-04-04,15464354273
2024-04-05,15440620569
2024-04-08,15469628430
2024-04-09,15505492694
2024-04-10,15404756305
2024-04-11,15376275860
2024-04-12,15272902392
2024-04-15,15075121523
2024-04-16,14896855034
2024-04-17,14952233677
2024-04-18,13805632054
2024-04-19,14176932672
2024-04-22,14164274696
2024-04-23,14310896247
2024-04-24,14429564768
2024-04-25,14248661200
2024-04-26,14277141645
2024-04-29,14358891071
2024-04-30,14132629757
2024-05-01,14121026613
2024-05-02,14075141451
2024-05-03,14294546361
2024-05-06,14482306333
2024-05-07,14602029685
2024-05-08,14551925199
2024-05-09,14772912356
2024-05-10,14815633024
2024-05-13,14763946290
2024-05-14,14721225622
2024-05-15,14758144718
2024-05-16,14599392607
2024-05-17,14713841803
2024-05-20,14732828767
2024-05-21,14561946096
2024-05-22,14565638006
2024-05-23,14254990188
2024-05-24,14287162542
2024-05-28,14209632442
2024-05-29,13997083935
2024-05-30,14146869979
2024-05-31,14391063425
2024-06-03,14180624581
2024-06-04,14083052686
2024-06-05,14199084129
2024-06-06,14084107517
2024-06-07,14144760317
2024-06-10,14129465263
2024-06-11,14006050001
2024-06-12,14148979642
2024-06-13,14178514918
2024-06-14,13830948005
2024-06-17,14146869979
2024-06-18,14203830870
2024-06-20,14170603684
2024-06-21,14068812463
2024-06-24,14103094480
2024-06-25,13873141257
2024-06-26,13804049807
2024-06-27,13655318594
2024-06-28,13786117675
2024-07-01,13549308048
2024-07-02,13557746698
2024-07-03,13548780632
2024-07-05,13467558622
2024-07-08,13576206246
2024-07-09,13507642212
2024-07-10,13786645090
2024-07-11,14129465263
2024-07-12,14220708170
2024-07-15,14273267999
2024-07-16,14686250832
2024-07-17,14520366975
2024-07-18,14247053572
2024-07-19,14266011727
2024-07-22,14468232049
2024-07-23,14470338510
2024-07-24,14222302647
2024-07-25,14401351890
2024-07-26,14779988377
2024-07-29,14756817299
2024-07-30,15021178240
2024-07-31,15115442400
2024-08-01,14691516987
2024-08-02,14573555133
2024-08-05,14283916652
2024-08-06,14343950809
2024-08-07,14168061259
2024-08-08,14412937429
2024-08-09,14386606658
