,PNC
2023-03-06,61224680000
2023-03-07,58433720000
2023-03-08,58197130000
2023-03-09,55285870000
2023-03-10,55001160000
2023-03-13,52154060000
2023-03-14,52342530000
2023-03-15,50145050000
2023-03-16,52178120000
2023-03-17,49611720000
2023-03-20,51067350000
2023-03-21,52779620000
2023-03-22,49884400000
2023-03-23,48974130000
2023-03-24,49784150000
2023-03-27,50133020000
2023-03-28,50870860000
2023-03-29,51696919999
2023-03-30,50939030000
2023-03-31,50967100000
2023-04-03,50125000000
2023-04-04,49254830000
2023-04-05,48693430000
2023-04-06,48873880000
2023-04-10,49002200000
2023-04-11,49046310000
2023-04-12,47999700000
2023-04-13,48685410000
2023-04-14,48861850000
2023-04-17,50161090000
2023-04-18,50028760000
2023-04-19,51476370000
2023-04-20,50365600000
2023-04-21,49475380000
2023-04-24,49832270000
2023-04-25,49603700000
2023-04-26,51267850000
2023-04-27,51336020000
2023-04-28,52230250000
2023-05-01,48922000000
2023-05-02,47775140000
2023-05-03,46776650000
2023-05-04,45569640000
2023-05-05,46588180000
2023-05-08,46912990000
2023-05-09,46395700000
2023-05-10,45701970000
2023-05-11,45192700000
2023-05-12,44743580000
2023-05-15,45581670000
2023-05-16,44747590000
2023-05-17,47819250000
2023-05-18,48180150000
2023-05-19,47510480000
2023-05-22,48288420000
2023-05-23,48717490000
2023-05-24,48220250000
2023-05-25,47714990000
2023-05-26,47630780000
2023-05-30,47658850000
2023-05-31,46447830000
2023-06-01,48015740000
2023-06-02,49555580000
2023-06-05,49435280000
2023-06-06,50678380000
2023-06-07,51151560000
2023-06-08,51672860000
2023-06-09,51700930000
2023-06-12,51091410000
2023-06-13,51672860000
2023-06-14,50734520000
2023-06-15,51644790000
2023-06-16,51516470000
2023-06-20,50710460000
2023-06-21,50790660000
2023-06-22,49499440000
2023-06-23,49335030000
2023-06-26,49615730000
2023-06-27,49728010000
2023-06-28,49547560000
2023-06-29,50397680000
2023-06-30,50380000000
2023-07-03,51012000000
2023-07-05,50536000000
2023-07-06,49552000000
2023-07-07,50244000000
2023-07-10,50144000000
2023-07-11,50596000000
2023-07-12,50892000000
2023-07-13,51916000000
2023-07-14,50316000000
2023-07-17,50864000000
2023-07-18,52140000000
2023-07-19,52948000000
2023-07-20,53596000000
2023-07-21,53704000000
2023-07-24,54240000000
2023-07-25,53416000000
2023-07-26,54404000000
2023-07-27,53248000000
2023-07-28,54200000000
2023-07-31,54755999999
2023-08-01,54172000000
2023-08-02,53648000000
2023-08-03,53208000000
2023-08-04,52584000000
2023-08-07,52960000000
2023-08-08,52020000000
2023-08-09,50940000000
2023-08-10,51236000000
2023-08-11,51976000000
2023-08-14,50912000000
2023-08-15,49440000000
2023-08-16,49092000000
2023-08-17,49400000000
2023-08-18,49280000000
2023-08-21,49172000000
2023-08-22,47608000000
2023-08-23,47764000000
2023-08-24,47068000000
2023-08-25,47096000000
2023-08-28,47364000000
2023-08-29,48236000000
2023-08-30,48192000000
2023-08-31,48292000000
2023-09-01,48888000000
2023-09-05,48196000000
2023-09-06,47344000000
2023-09-07,46308000000
2023-09-08,46772000000
2023-09-11,47208000000
2023-09-12,49940000000
2023-09-13,49444000000
2023-09-14,50788000000
2023-09-15,50540000000
2023-09-18,49872000000
2023-09-19,49676000000
2023-09-20,49580000000
2023-09-21,48868000000
2023-09-22,48340000000
2023-09-25,49048000000
2023-09-26,48636000000
2023-09-27,48724000000
2023-09-28,49132000000
2023-09-29,49108000000
2023-10-02,48008000000
2023-10-03,47912000000
2023-10-04,48040000000
2023-10-05,48152000000
2023-10-06,48128000000
2023-10-09,48344000000
2023-10-10,48892000000
2023-10-11,49096000000
2023-10-12,48528000000
2023-10-13,47256000000
2023-10-16,47252000000
2023-10-17,47652000000
2023-10-18,46276000000
2023-10-19,46264000000
2023-10-20,44728000000
2023-10-23,43884000000
2023-10-24,44512000000
2023-10-25,44516000000
2023-10-26,45744000000
2023-10-27,44496000000
2023-10-30,45156000000
2023-10-31,45788000000
2023-11-01,45384000000
2023-11-02,47940000000
2023-11-03,49284000000
2023-11-06,48620000000
2023-11-07,48312000000
2023-11-08,48104000000
2023-11-09,47744000000
2023-11-10,48172000000
2023-11-13,47840000000
2023-11-14,50664000000
2023-11-15,51584000000
2023-11-16,51736000000
2023-11-17,52104000000
2023-11-20,52136000000
2023-11-21,51188000000
2023-11-22,51180000000
2023-11-24,51479999999
2023-11-27,51540000000
2023-11-28,51836000000
2023-11-29,52952000000
2023-11-30,53584000000
2023-12-01,55600000000
2023-12-04,56316000000
2023-12-05,55464000000
2023-12-06,55744000000
2023-12-07,55908000000
2023-12-08,56267999999
2023-12-11,56400000000
2023-12-12,56340000000
2023-12-13,58528000000
2023-12-14,61324000000
2023-12-15,60932000000
2023-12-18,60564000000
2023-12-19,61840000000
2023-12-20,59867999999
2023-12-21,60708000000
2023-12-22,60988000000
2023-12-26,61640000000
2023-12-27,62000000000
2023-12-28,62252000000
2023-12-29,61940000000
2024-01-02,62600000000
2024-01-03,60664000000
2024-01-04,61012000000
2024-01-05,62491999999
2024-01-08,63008000000
2024-01-09,61804000000
2024-01-10,62072000000
2024-01-11,61016000000
2024-01-12,59567999999
2024-01-16,59608000000
2024-01-17,59528000000
2024-01-18,58516000000
2024-01-19,60316000000
2024-01-22,59772000000
2024-01-23,59964000000
2024-01-24,60091999999
2024-01-25,60500000000
2024-01-26,60640000000
2024-01-29,61391999999
2024-01-30,61700000000
2024-01-31,60484000000
2024-02-01,58176000000
2024-02-02,59252000000
2024-02-05,58332000000
2024-02-06,59716000000
2024-02-07,59267999999
2024-02-08,59172000000
2024-02-09,59108000000
2024-02-12,59655999999
2024-02-13,58104000000
2024-02-14,59148000000
2024-02-15,59852000000
2024-02-16,59540000000
2024-02-20,58679999999
2024-02-21,58628000000
2024-02-22,58155999999
2024-02-23,58448000000
2024-02-26,57940000000
2024-02-27,58379999999
2024-02-28,58276000000
2024-02-29,58879999999
2024-03-01,59124000000
2024-03-04,61496000000
2024-03-05,62048000000
2024-03-06,60152000000
2024-03-07,60176000000
2024-03-08,60132000000
2024-03-11,61136000000
2024-03-12,60391999999
2024-03-13,61088000000
2024-03-14,59396000000
2024-03-15,59512000000
2024-03-18,59840000000
2024-03-19,60044000000
2024-03-20,61524000000
2024-03-21,63124000000
2024-03-22,62204000000
2024-03-25,62016000000
2024-03-26,62012000000
2024-03-27,63988000000
2024-03-28,64640000000
2024-04-01,63976000000
2024-04-02,63016000000
2024-04-03,62855999999
2024-04-04,62752000000
2024-04-05,62948000000
2024-04-08,64384000000
2024-04-09,64560000000
2024-04-10,62012000000
2024-04-11,61632000000
2024-04-12,60252000000
2024-04-15,59824000000
2024-04-16,58616000000
2024-04-17,58900000000
2024-04-18,59155999999
2024-04-19,60920000000
2024-04-22,62372000000
2024-04-23,63044000000
2024-04-24,63224000000
2024-04-25,62520000000
2024-04-26,62444000000
2024-04-29,62312000000
2024-04-30,61304000000
2024-05-01,61591999999
2024-05-02,62272000000
2024-05-03,62488000000
2024-05-06,62572000000
2024-05-07,62460000000
2024-05-08,62884000000
2024-05-09,62848000000
2024-05-10,63032000000
2024-05-13,63220000000
2024-05-14,63760000000
2024-05-15,64536000000
2024-05-16,64355999999
2024-05-17,64140000000
2024-05-20,62855999999
2024-05-21,63420000000
2024-05-22,62600000000
2024-05-23,61108000000
2024-05-24,61704000000
2024-05-28,60936000000
2024-05-29,60464000000
2024-05-30,61567999999
2024-05-31,62955999999
2024-06-03,62004000000
2024-06-04,61664000000
2024-06-05,61840000000
2024-06-06,61988000000
2024-06-07,62352000000
2024-06-10,61076000000
2024-06-11,60100000000
2024-06-12,61055999999
2024-06-13,60700000000
2024-06-14,60436000000
2024-06-17,61112000000
2024-06-18,61791999999
2024-06-20,61272000000
2024-06-21,61279999999
2024-06-24,61960000000
2024-06-25,60760000000
2024-06-26,60724000000
2024-06-27,60772000000
2024-06-28,62191999999
2024-07-01,62455999999
2024-07-02,63536000000
2024-07-03,63116000000
2024-07-05,62604000000
2024-07-08,63508000000
2024-07-09,64604000000
2024-07-10,65720000000
2024-07-11,67320000000
2024-07-12,67424000000
2024-07-15,67608000000
2024-07-16,70792000000
2024-07-17,71884000000
2024-07-18,70428000000
2024-07-19,70204000000
2024-07-22,70860000000
2024-07-23,71448000000
2024-07-24,70960000000
2024-07-25,72000000000
2024-07-26,72484000000
2024-07-29,72400000000
2024-07-30,72792000000
2024-07-31,72440000000
2024-08-01,70396000000
2024-08-02,68000000000
2024-08-05,66328000000
2024-08-06,67636000000
2024-08-07,66700000000
2024-08-08,68112000000
2024-08-09,67967999999
