,AIG
2023-03-03,44467417965
2023-03-06,44570830565
2023-03-07,43204306923
2023-03-08,42362232895
2023-03-09,41217307682
2023-03-10,39259854898
2023-03-13,36984777699
2023-03-14,37760372199
2023-03-15,35426202086
2023-03-16,37073417071
2023-03-17,34894365858
2023-03-20,36083610757
2023-03-21,37856398185
2023-03-22,36009744615
2023-03-23,34835272944
2023-03-24,34968232001
2023-03-27,35056871372
2023-03-28,35086417830
2023-03-29,35972811543
2023-03-30,36800112342
2023-03-31,36548999087
2023-04-03,36592544360
2023-04-04,36193379358
2023-04-05,36461908541
2023-04-06,37071542362
2023-04-10,37093314999
2023-04-11,37158632908
2023-04-12,37245723454
2023-04-13,37463449819
2023-04-14,37332814000
2023-04-17,37681176184
2023-04-18,38073083640
2023-04-19,38588369370
2023-04-20,37985993094
2023-04-21,37412647000
2023-04-24,37608600729
2023-04-25,36977194271
2023-04-26,36875588634
2023-04-27,37840842184
2023-04-28,38494021278
2023-05-01,38530309006
2023-05-02,37688433729
2023-05-03,37267496091
2023-05-04,36200636904
2023-05-05,39038337190
2023-05-08,39009307008
2023-05-09,38537566551
2023-05-10,38181946822
2023-05-11,38327097732
2023-05-12,38094856277
2023-05-15,38131144004
2023-05-16,37964220458
2023-05-17,39002049463
2023-05-18,39415729556
2023-05-19,39081882463
2023-05-22,39161715464
2023-05-23,40475331197
2023-05-24,39604425738
2023-05-25,38958504190
2023-05-26,39241548464
2023-05-30,39713288921
2023-05-31,38341612823
2023-06-01,39002049463
2023-06-02,40061651104
2023-06-05,39357669192
2023-06-06,40591451925
2023-06-07,41172055564
2023-06-08,41099480109
2023-06-09,41280918747
2023-06-12,40801920744
2023-06-13,41099480109
2023-06-14,40526134016
2023-06-15,41092222564
2023-06-16,41585735657
2023-06-20,40700315107
2023-06-21,40976101836
2023-06-22,40620482107
2023-06-23,40076166195
2023-06-26,40402755742
2023-06-27,40968844291
2023-06-28,40976101836
2023-06-29,41513160202
2023-06-30,41002917459
2023-07-03,41287956858
2023-07-05,41124059204
2023-07-06,41045673369
2023-07-07,41473232467
2023-07-10,41387720647
2023-07-11,41865161640
2023-07-12,41793901790
2023-07-13,41964925429
2023-07-14,41081303294
2023-07-17,42114571113
2023-07-18,42306972707
2023-07-19,42128823083
2023-07-20,42926933399
2023-07-21,42720279835
2023-07-24,42941185368
2023-07-25,42677523925
2023-07-26,43354492496
2023-07-27,43211972797
2023-07-28,42869925519
2023-07-31,42955437338
2023-08-01,43026697188
2023-08-02,43660909849
2023-08-03,43568272045
2023-08-04,43247602722
2023-08-07,44116972887
2023-08-08,43824807504
2023-08-09,42998193248
2023-08-10,43055201128
2023-08-11,43133586962
2023-08-14,42627642030
2023-08-15,41886539594
2023-08-16,41765397850
2023-08-17,41373468677
2023-08-18,41295082843
2023-08-21,41181067083
2023-08-22,40860397760
2023-08-23,41059925339
2023-08-24,41394846632
2023-08-25,41223822993
2023-08-28,41238074963
2023-08-29,41580122241
2023-08-30,41572996256
2023-08-31,41701263985
2023-09-01,42214334903
2023-09-05,41758271865
2023-09-06,42178704978
2023-09-07,42506500286
2023-09-08,42513626271
2023-09-11,42535004226
2023-09-12,43162090902
2023-09-13,43219098782
2023-09-14,43611027955
2023-09-15,43596775985
2023-09-18,43953075233
2023-09-19,44437642210
2023-09-20,44409138270
2023-09-21,43703665759
2023-09-22,43881815383
2023-09-25,44273744556
2023-09-26,43653783864
2023-09-27,43475634240
2023-09-28,43668035834
2023-09-29,43183468857
2023-10-02,42125075000
2023-10-03,41135960000
2023-10-04,41641040000
2023-10-05,42195225000
2023-10-06,42700305000
2023-10-09,42854635000
2023-10-10,42910755000
2023-10-11,43163295000
2023-10-12,42889710000
2023-10-13,42854635000
2023-10-16,43920915000
2023-10-17,44320770000
2023-10-18,43913900000
2023-10-19,42910755000
2023-10-20,41753280000
2023-10-23,41374470000
2023-10-24,41998805000
2023-10-25,42763440000
2023-10-26,42686275000
2023-10-27,41760295000
2023-10-30,42791500000
2023-10-31,43008965000
2023-11-01,43528075000
2023-11-02,45148540000
2023-11-03,44713610000
2023-11-06,44853910000
2023-11-07,44264650000
2023-11-08,43899870000
2023-11-09,44089275000
2023-11-10,44769730000
2023-11-13,44706595000
2023-11-14,45043314999
2023-11-15,44531220000
2023-11-16,44980180000
2023-11-17,45232720000
2023-11-20,45148540000
2023-11-21,45576455000
2023-11-22,45576455000
2023-11-24,45744814999
2023-11-27,45772875000
2023-11-28,45344960000
2023-11-29,45478245000
2023-11-30,46165715000
2023-12-01,46277955000
2023-12-04,46299000000
2023-12-05,46228850000
2023-12-06,45857055000
2023-12-07,45885115000
2023-12-08,45969295000
2023-12-11,46425270000
2023-12-12,46965425000
2023-12-13,47161845000
2023-12-14,46642735000
2023-12-15,46306015000
2023-12-18,46621689999
2023-12-19,47309160000
2023-12-20,46733930000
2023-12-21,46698854999
2023-12-22,46951395000
2023-12-26,47091695000
2023-12-27,47105725000
2023-12-28,47610805000
2023-12-29,47526625000
2024-01-02,46990184000
2024-01-03,46833186000
2024-01-04,46846838000
2024-01-05,47106226000
2024-01-08,46566972000
2024-01-09,46300758000
2024-01-10,46136934000
2024-01-11,45932154000
2024-01-12,46075500000
2024-01-16,45884372000
2024-01-17,45563550000
2024-01-18,45898024000
2024-01-19,46983358000
2024-01-22,47276876000
2024-01-23,47099400000
2024-01-24,47208616000
2024-01-25,47085748000
2024-01-26,47461178000
2024-01-29,47351962000
2024-01-30,48041388000
2024-01-31,47447526000
2024-02-01,46976531999
2024-02-02,47529438000
2024-02-05,47051618000
2024-02-06,46942402000
2024-02-07,47652306000
2024-02-08,46696666000
2024-02-09,47181312000
2024-02-12,47597698000
2024-02-13,47843434000
2024-02-14,47215442000
2024-02-15,47986780000
2024-02-16,47809304000
2024-02-20,46505538000
2024-02-21,46880968000
2024-02-22,48382688000
2024-02-23,48683031999
2024-02-26,48683031999
2024-02-27,49113070000
2024-02-28,49440718000
2024-02-29,49754714000
2024-03-01,49720584000
2024-03-04,49945842000
2024-03-05,50457792000
2024-03-06,51092609999
2024-03-07,51003872000
2024-03-08,50792266000
2024-03-11,51133566000
2024-03-12,51802514000
2024-03-13,51529474000
2024-03-14,51775209999
2024-03-15,52061902000
2024-03-18,51427084000
2024-03-19,51529474000
2024-03-20,52382724000
2024-03-21,52840066000
2024-03-22,52136988000
2024-03-25,52280334000
2024-03-26,52826414000
2024-03-27,53474884000
2024-03-28,53358842000
2024-04-01,52997064000
2024-04-02,53256452000
2024-04-03,53106280000
2024-04-04,52300812000
2024-04-05,53044845999
2024-04-08,53140409999
2024-04-09,51549952000
2024-04-10,51413431999
2024-04-11,50628442000
2024-04-12,50293968000
2024-04-15,49863930000
2024-04-16,50382706000
2024-04-17,49543108000
2024-04-18,49822974000
2024-04-19,50669398000
2024-04-22,51167695999
2024-04-23,51147218000
2024-04-24,51174522000
2024-04-25,50942438000
2024-04-26,50874178000
2024-04-29,51700124000
2024-04-30,51406606000
2024-05-01,51747906000
2024-05-02,53311059999
2024-05-03,53570448000
2024-05-06,54587522000
2024-05-07,54799128000
2024-05-08,54532914000
2024-05-09,54526088000
2024-05-10,54683086000
2024-05-13,53918574000
2024-05-14,54225744000
2024-05-15,53857140000
2024-05-16,53747924000
2024-05-17,54976604000
2024-05-20,53782054000
2024-05-21,53706968000
2024-05-22,53863966000
2024-05-23,52956108000
2024-05-24,53263278000
2024-05-28,52805936000
2024-05-29,52949281999
2024-05-30,53413450000
2024-05-31,53802531999
2024-06-03,53461231999
2024-06-04,52321290000
2024-06-05,51809340000
2024-06-06,51618212000
2024-06-07,51891252000
2024-06-10,51891252000
2024-06-11,50655745999
2024-06-12,50976568000
2024-06-13,50587486000
2024-06-14,50116492000
2024-06-17,50498748000
2024-06-18,50601138000
2024-06-20,51113088000
2024-06-21,51119914000
2024-06-24,51884426000
2024-06-25,50860526000
2024-06-26,50846874000
2024-06-27,51174522000
2024-06-28,50676224000
2024-07-01,50846874000
2024-07-02,51420258000
2024-07-03,51297390000
2024-07-05,50430488000
2024-07-08,51065306000
2024-07-09,51706950000
2024-07-10,51850295999
2024-07-11,52532895999
2024-07-12,52655764000
2024-07-15,52983412000
2024-07-16,53440754000
2024-07-17,53638708000
2024-07-18,53283756000
2024-07-19,50799092000
2024-07-22,51932208000
2024-07-23,52478288000
2024-07-24,51372476000
2024-07-25,51365650000
2024-07-26,52724024000
2024-07-29,51552578000
2024-07-30,52232955322
2024-07-31,52378395775
2024-08-01,49522474157
2024-08-02,47578860834
2024-08-05,46382282564
2024-08-06,47096262969
2024-08-07,46659941610
2024-08-08,47691246639
2024-08-09,47638359202
