,WELL
2023-05-16,38689253190
2023-05-17,38679272730
2023-05-18,38364888240
2023-05-19,38195220420
2023-05-22,38170269270
2023-05-23,38010581910
2023-05-24,37042477290
2023-05-25,36738073260
2023-05-26,36698151420
2023-05-30,36493551990
2023-05-31,37232106030
2023-06-01,37232106030
2023-06-02,37805982480
2023-06-05,37970660070
2023-06-06,39248158950
2023-06-07,40131429660
2023-06-08,39822035400
2023-06-09,40470765300
2023-06-12,40825071630
2023-06-13,40894934850
2023-06-14,40690335420
2023-06-15,39996693450
2023-06-16,40126439430
2023-06-20,39532602060
2023-06-21,39417826770
2023-06-22,39153344580
2023-06-23,38065474440
2023-06-26,39707260110
2023-06-27,40291117020
2023-06-28,39951781380
2023-06-29,40116458970
2023-06-30,42212284639
2023-07-03,42514956478
2023-07-05,42363620558
2023-07-06,41899175839
2023-07-07,41648688800
2023-07-10,41314706080
2023-07-11,42217503119
2023-07-12,41586067040
2023-07-13,42196629199
2023-07-14,41737402960
2023-07-17,41372109360
2023-07-18,41017252721
2023-07-19,41967016079
2023-07-20,42796754397
2023-07-21,42953308797
2023-07-24,43141174077
2023-07-25,43282073037
2023-07-26,43438627436
2023-07-27,42384494478
2023-07-28,42274906398
2023-07-31,42869813117
2023-08-01,44148340715
2023-08-02,43610837276
2023-08-03,43725643836
2023-08-04,42989838157
2023-08-07,44247491835
2023-08-08,44508415834
2023-08-09,44602348474
2023-08-10,44330987515
2023-08-11,43970912395
2023-08-14,43981349355
2023-08-15,43454282876
2023-08-16,43443845916
2023-08-17,42681947838
2023-08-18,42374057518
2023-08-21,41914831279
2023-08-22,41669562720
2023-08-23,42269687919
2023-08-24,41935705199
2023-08-25,42285343358
2023-08-28,42421023838
2023-08-29,43344694796
2023-08-30,43266417597
2023-08-31,43250762157
2023-09-01,43125518637
2023-09-05,42196629199
2023-09-06,42781098958
2023-09-07,43078552317
2023-09-08,43104644717
2023-09-11,43699551436
2023-09-12,43621274236
2023-09-13,43094207757
2023-09-14,44101374395
2023-09-15,44028315675
2023-09-18,44247491835
2023-09-19,43699551436
2023-09-20,44492760394
2023-09-21,43699551436
2023-09-22,43224669757
2023-09-25,43412535036
2023-09-26,42316654238
2023-09-27,41852209519
2023-09-28,41987889999
2023-09-29,42749788078
2023-10-02,44860943160
2023-10-03,43532624520
2023-10-04,44817031800
2023-10-05,45558036000
2023-10-06,44723720160
2023-10-09,45075011040
2023-10-10,45925793640
2023-10-11,47100422520
2023-10-12,46655820000
2023-10-13,46738153800
2023-10-16,47023577640
2023-10-17,47512091520
2023-10-18,47072977920
2023-10-19,46063016640
2023-10-20,46046549880
2023-10-23,45552547080
2023-10-24,46266106680
2023-10-25,45376901640
2023-10-26,45579991680
2023-10-27,44652364200
2023-10-30,44937788040
2023-10-31,45892860120
2023-11-01,46891843560
2023-11-02,48192717600
2023-11-03,48549497400
2023-11-06,48379340880
2023-11-07,47012599800
2023-11-08,47407802040
2023-11-09,46458218880
2023-11-10,47193734160
2023-11-13,46913799240
2023-11-14,47720670480
2023-11-15,47358401760
2023-11-16,47627358840
2023-11-17,48022561080
2023-11-20,48604386600
2023-11-21,48708676080
2023-11-22,48686720400
2023-11-24,49191701040
2023-11-27,49466147040
2023-11-28,49021544520
2023-11-29,48412274400
2023-11-30,48906277200
2023-12-01,49103878320
2023-12-04,49301479440
2023-12-05,49334412960
2023-12-06,47984138640
2023-12-07,48033538920
2023-12-08,48148806240
2023-12-11,48340918440
2023-12-12,48631831200
2023-12-13,49866838200
2023-12-14,50426708040
2023-12-15,49833904680
2023-12-18,49477124880
2023-12-19,49559458680
2023-12-20,48593408760
2023-12-21,49372835400
2023-12-22,49378324320
2023-12-26,49652770320
2023-12-27,49976616600
2023-12-28,50036994720
2023-12-29,49493591640
2024-01-02,51802181760
2024-01-03,51038696590
2024-01-04,50918146300
2024-01-05,50814817480
2024-01-08,51555340690
2024-01-09,51429049910
2024-01-10,52083465770
2024-01-11,51652929020
2024-01-12,52772324570
2024-01-16,52422154679
2024-01-17,51457752360
2024-01-18,51096101490
2024-01-19,51578302650
2024-01-22,51055918060
2024-01-23,50550754940
2024-01-24,50016889370
2024-01-25,50068553780
2024-01-26,50166142110
2024-01-29,50039851330
2024-01-30,49902079570
2024-01-31,49660978990
2024-02-01,50648343270
2024-02-02,50476128570
2024-02-05,49660978990
2024-02-06,49672459970
2024-02-07,49804491240
2024-02-08,49930782020
2024-02-09,50321135340
2024-02-12,50257989950
2024-02-13,50097256230
2024-02-14,53598955130
2024-02-15,53811353260
2024-02-16,53461183370
2024-02-20,53277487690
2024-02-21,54104118250
2024-02-22,53857277179
2024-02-23,53621917090
2024-02-26,52732141140
2024-02-27,52881393880
2024-02-28,52732141140
2024-02-29,52904355840
2024-03-01,53225823280
2024-03-04,53616176600
2024-03-05,52554185950
2024-03-06,52852691429
2024-03-07,52835469960
2024-03-08,52812508000
2024-03-11,53214342300
2024-03-12,53306190140
2024-03-13,53202861320
2024-03-14,52640293300
2024-03-15,52439376150
2024-03-18,52984722700
2024-03-19,53765429340
2024-03-20,53380816510
2024-03-21,53443961900
2024-03-22,52858431920
2024-03-25,52393452230
2024-03-26,52244199490
2024-03-27,53271747200
2024-03-28,53639138560
2024-04-01,52806767510
2024-04-02,52226978020
2024-04-03,52393452230
2024-04-04,51916991560
2024-04-05,52674736240
2024-04-08,52691957710
2024-04-09,52812508000
2024-04-10,51779219800
2024-04-11,51876808130
2024-04-12,51543859710
2024-04-15,51147765900
2024-04-16,50694267190
2024-04-17,51492195300
2024-04-18,52129389690
2024-04-19,52422154679
2024-04-22,52588628890
2024-04-23,53346373570
2024-04-24,53788391300
2024-04-25,53960606000
2024-04-26,54155782660
2024-04-29,54982413220
2024-04-30,54695388720
2024-05-01,54167263640
2024-05-02,55154627920
2024-05-03,54999634690
2024-05-06,55556462220
2024-05-07,55946815540
2024-05-08,56486421600
2024-05-09,56922698840
2024-05-10,56733262670
2024-05-13,57106394520
2024-05-14,56727522179
2024-05-15,57978949000
2024-05-16,57950246550
2024-05-17,58145423210
2024-05-20,57887101160
2024-05-21,58036353900
2024-05-22,58478371630
2024-05-23,57381938040
2024-05-24,57904322630
2024-05-28,57881360670
2024-05-29,57772291360
2024-05-30,58639105350
2024-05-31,59511659830
2024-06-03,59735538940
2024-06-04,59982380010
2024-06-05,60280885490
2024-06-06,60074227850
2024-06-07,59592026690
2024-06-10,59431292970
2024-06-11,59391109540
2024-06-12,59052420630
2024-06-13,59626469630
2024-06-14,59724057960
2024-06-17,59580545710
2024-06-18,59666653060
2024-06-20,59144268470
2024-06-21,58736693679
2024-06-24,59109825530
2024-06-25,57938765570
2024-06-26,58455409670
2024-06-27,59327964150
2024-06-28,59844608250
2024-07-01,59701096000
2024-07-02,60831972530
2024-07-03,60476062150
2024-07-05,61124737520
2024-07-08,59942196580
2024-07-09,60177556670
2024-07-10,60016822950
2024-07-11,60074227850
2024-07-12,59815905800
2024-07-15,60470321660
2024-07-16,60814751060
2024-07-17,61302692710
2024-07-18,60820491550
2024-07-19,61658603090
2024-07-22,62358942870
2024-07-23,62910029910
2024-07-24,62887067950
2024-07-25,62278576010
2024-07-26,65927830100
2024-07-29,67050849250
2024-07-30,67405170800
2024-07-31,66810631250
2024-08-01,67495252550
2024-08-02,67717454200
2024-08-05,66684516800
2024-08-06,69038653200
2024-08-07,68954576900
2024-08-08,69501072850
2024-08-09,70503983000
