,VMC
2023-03-06,23948027820
2023-03-07,23607035822
2023-03-08,23832143821
2023-03-09,23186123825
2023-03-10,22549427830
2023-03-13,22108535834
2023-03-14,22312331832
2023-03-15,21686291837
2023-03-16,22139171833
2023-03-17,21447863838
2023-03-20,21747563836
2023-03-21,22129847833
2023-03-22,21806171836
2023-03-23,21911399835
2023-03-24,22137839833
2023-03-27,22084559834
2023-03-28,22382927831
2023-03-29,22642667830
2023-03-30,22662647829
2023-03-31,22851791828
2023-04-03,23034275827
2023-04-04,22492151831
2023-04-05,21852791835
2023-04-06,21968675835
2023-04-10,22112531833
2023-04-11,22187123833
2023-04-12,22287023832
2023-04-13,22572071830
2023-04-14,22521455830
2023-04-17,22894415828
2023-04-18,22958351827
2023-04-19,23115527826
2023-04-20,22969007827
2023-04-21,22795847828
2023-04-24,22831811828
2023-04-25,22600043830
2023-04-26,22197779833
2023-04-27,23040935827
2023-04-28,23325983824
2023-05-01,23644331822
2023-05-02,23878763820
2023-05-03,23792183821
2023-05-04,25338635809
2023-05-05,25783523806
2023-05-08,25684955807
2023-05-09,25722251806
2023-05-10,26119187803
2023-05-11,25951355805
2023-05-12,26024615804
2023-05-15,26129843803
2023-05-16,25975331804
2023-05-17,26175131803
2023-05-18,26161811803
2023-05-19,26269703802
2023-05-22,26275031802
2023-05-23,26000639804
2023-05-24,25854119805
2023-05-25,25987319804
2023-05-26,26107199804
2023-05-30,26113859803
2023-05-31,26040599804
2023-06-01,26480159801
2023-06-02,27003635797
2023-06-05,26938367797
2023-06-06,27055583796
2023-06-07,27304667795
2023-06-08,27463175793
2023-06-09,27524447793
2023-06-12,27424547794
2023-06-13,27665639792
2023-06-14,27624347792
2023-06-15,27830807791
2023-06-16,27613691792
2023-06-20,27796175791
2023-06-21,28047923789
2023-06-22,28431539786
2023-06-23,28562075785
2023-06-26,28607363785
2023-06-27,29359943779
2023-06-28,29418551779
2023-06-29,29948687775
2023-06-30,29983520000
2023-07-03,29704220000
2023-07-05,29343790000
2023-07-06,28992670000
2023-07-07,28911540000
2023-07-10,29178870000
2023-07-11,29740130000
2023-07-12,29297240000
2023-07-13,29706880000
2023-07-14,29891750000
2023-07-17,29753430000
2023-07-18,29778700000
2023-07-19,29438220000
2023-07-20,29476790000
2023-07-21,29565900000
2023-07-24,29605800000
2023-07-25,29559250000
2023-07-26,29720180000
2023-07-27,29032570000
2023-07-28,29285270000
2023-07-31,29326500000
2023-08-01,29788010000
2023-08-02,29669640000
2023-08-03,30083270000
2023-08-04,30058000000
2023-08-07,30419760000
2023-08-08,30169720000
2023-08-09,29709540000
2023-08-10,29833230000
2023-08-11,29781360000
2023-08-14,29942290000
2023-08-15,29810620000
2023-08-16,29592500000
2023-08-17,28372890000
2023-08-18,28169400000
2023-08-21,28271810000
2023-08-22,28539140000
2023-08-23,28868980000
2023-08-24,28592340000
2023-08-25,28572390000
2023-08-28,28609630000
2023-08-29,29072470000
2023-08-30,29025920000
2023-08-31,29027250000
2023-09-01,29648360000
2023-09-05,28759920000
2023-09-06,28621600000
2023-09-07,28669480000
2023-09-08,28761250000
2023-09-11,28806470000
2023-09-12,28564410000
2023-09-13,28427420000
2023-09-14,28591010000
2023-09-15,28008470000
2023-09-18,28154770000
2023-09-19,27914040000
2023-09-20,27870150000
2023-09-21,26912550000
2023-09-22,26682460000
2023-09-25,26871320000
2023-09-26,26779550000
2023-09-27,27078800000
2023-09-28,27268990000
2023-09-29,26868660000
2023-10-02,26663410799
2023-10-03,26538672800
2023-10-04,27207480794
2023-10-05,27462264793
2023-10-06,28185479787
2023-10-09,27900174789
2023-10-10,27999699789
2023-10-11,28498651785
2023-10-12,27950600789
2023-10-13,27772782790
2023-10-16,28270407786
2023-10-17,28502632785
2023-10-18,27036297796
2023-10-19,26896962797
2023-10-20,26745684798
2023-10-23,26871749797
2023-10-24,27223404794
2023-10-25,26987198796
2023-10-26,25739818806
2023-10-27,25702662806
2023-10-30,26007872804
2023-10-31,26074222803
2023-11-01,27044259796
2023-11-02,27445013793
2023-11-03,27572405792
2023-11-06,27487477792
2023-11-07,27496766792
2023-11-08,27658660791
2023-11-09,27764820790
2023-11-10,28087281788
2023-11-13,27932022789
2023-11-14,28734857783
2023-11-15,27982448789
2023-11-16,28168228787
2023-11-17,28178844787
2023-11-20,27917425789
2023-11-21,27845767790
2023-11-22,28119129788
2023-11-24,28089935788
2023-11-27,28245194787
2023-11-28,28020931788
2023-11-29,28222635787
2023-11-30,28339411786
2023-12-01,28614100784
2023-12-04,28503959785
2023-12-05,28135053787
2023-12-06,28123110788
2023-12-07,28420358785
2023-12-08,28667180783
2023-12-11,29042721781
2023-12-12,29313429779
2023-12-13,29681008776
2023-12-14,29825651775
2023-12-15,29771244775
2023-12-18,29552289777
2023-12-19,29816362775
2023-12-20,29350585778
2023-12-21,29629255776
2023-12-22,29848210775
2023-12-26,29943754774
2023-12-27,29966313774
2023-12-28,29915887774
2023-12-29,30124226772
2024-01-02,29604640000
2024-01-03,29039292000
2024-01-04,29218032000
2024-01-05,29342488000
2024-01-08,29657600000
2024-01-09,29580808000
2024-01-10,29936964000
2024-01-11,29705264000
2024-01-12,29652304000
2024-01-16,29443112000
2024-01-17,29294824000
2024-01-18,29805888000
2024-01-19,29932992000
2024-01-22,30091872000
2024-01-23,29498720000
2024-01-24,29101520000
2024-01-25,29579484000
2024-01-26,29440464000
2024-01-29,30368588000
2024-01-30,30591020000
2024-01-31,29923724000
2024-02-01,30499664000
2024-02-02,31039856000
2024-02-05,30405660000
2024-02-06,30661192000
2024-02-07,31315248000
2024-02-08,31569456000
2024-02-09,31776000000
2024-02-12,31793212000
2024-02-13,31394688000
2024-02-14,31921640000
2024-02-15,32101704000
2024-02-16,33781860000
2024-02-20,33282712000
2024-02-21,33554132000
2024-02-22,34018856000
2024-02-23,34057252000
2024-02-26,34566992000
2024-02-27,34895344000
2024-02-28,34728520000
2024-02-29,35198540000
2024-03-01,35407732000
2024-03-04,35463340000
2024-03-05,35083352000
2024-03-06,35395816000
2024-03-07,35902908000
2024-03-08,35311080000
2024-03-11,35079380000
2024-03-12,35692392000
2024-03-13,35657968000
2024-03-14,35844652000
2024-03-15,35332264000
2024-03-18,35671208000
2024-03-19,35616924000
2024-03-20,35978376000
2024-03-21,36488116000
2024-03-22,36325264000
2024-03-25,36094888000
2024-03-26,36260388000
2024-03-27,36117396000
2024-03-28,36134608000
2024-04-01,35706956000
2024-04-02,35251500000
2024-04-03,35585148000
2024-04-04,35203836000
2024-04-05,35767860000
2024-04-08,35710928000
2024-04-09,35168088000
2024-04-10,35027744000
2024-04-11,35152200000
2024-04-12,34792072000
2024-04-15,34486228000
2024-04-16,34230696000
2024-04-17,34193624000
2024-04-18,33771268000
2024-04-19,33372744000
2024-04-22,33693152000
2024-04-23,34336615999
2024-04-24,33947359999
2024-04-25,34230696000
2024-04-26,34588176000
2024-04-29,34615980000
2024-04-30,34110212000
2024-05-01,34388252000
2024-05-02,35007884000
2024-05-03,35011856000
2024-05-06,35299164000
2024-05-07,35529540000
2024-05-08,35473932000
2024-05-09,35839356000
2024-05-10,36022068000
2024-05-13,35759916000
2024-05-14,35450100000
2024-05-15,35814200000
2024-05-16,34424000000
2024-05-17,34304840000
2024-05-20,34451804000
2024-05-21,34712632000
2024-05-22,34539188000
2024-05-23,34054603999
2024-05-24,34324700000
2024-05-28,33626952000
2024-05-29,33352884000
2024-05-30,33640192000
2024-05-31,33863948000
2024-06-03,33389956000
2024-06-04,33160904000
2024-06-05,33256232000
2024-06-06,32911992000
2024-06-07,32780916000
2024-06-10,32810044000
2024-06-11,32390336000
2024-06-12,32983488000
2024-06-13,33622980000
2024-06-14,33449536000
2024-06-17,33940740000
2024-06-18,33842764000
2024-06-20,32631304000
2024-06-21,32810044000
2024-06-24,32779592000
2024-06-25,32590260000
2024-06-26,32554512000
2024-06-27,32803424000
2024-06-28,32925232000
2024-07-01,32268528000
2024-07-02,32447268000
2024-07-03,32295008000
2024-07-05,32333404000
2024-07-08,32036828000
2024-07-09,32073900000
2024-07-10,32798128000
2024-07-11,33720956000
2024-07-12,33432324000
2024-07-15,33616360000
2024-07-16,34796044000
2024-07-17,33867920000
2024-07-18,33906315999
2024-07-19,33912936000
2024-07-22,34504764000
2024-07-23,34443860000
2024-07-24,33167524000
2024-07-25,33599148000
2024-07-26,34650404000
2024-07-29,35023772000
2024-07-30,35748000000
2024-07-31,36345124000
2024-08-01,35897612000
2024-08-02,35263416000
2024-08-05,34083732000
2024-08-06,32588936000
2024-08-07,31937528000
2024-08-08,32614092000
2024-08-09,32350616000
