,EBAY
2023-03-03,24723480000
2023-03-06,24030750000
2023-03-07,23617260000
2023-03-08,23767620000
2023-03-09,23064150000
2023-03-10,22575480000
2023-03-13,22065330000
2023-03-14,22102920000
2023-03-15,21914970000
2023-03-16,22258650000
2023-03-17,22586220000
2023-03-20,23112480000
2023-03-21,23493750000
2023-03-22,23015820000
2023-03-23,22795650000
2023-03-24,22908420000
2023-03-27,22876200000
2023-03-28,23021190000
2023-03-29,23429310000
2023-03-30,23579670000
2023-03-31,23693580000
2023-04-03,23645520000
2023-04-04,23672220000
2023-04-05,23415900000
2023-04-06,23266380000
2023-04-10,23175600000
2023-04-11,23229000000
2023-04-12,22844520000
2023-04-13,23287740000
2023-04-14,23245020000
2023-04-17,23378520000
2023-04-18,23517360000
2023-04-19,23341140000
2023-04-20,23164920000
2023-04-21,23020740000
2023-04-24,23421240000
2023-04-25,23501340000
2023-04-26,23154240000
2023-04-27,24329040000
2023-04-28,24793620000
2023-05-01,24382440000
2023-05-02,24094080000
2023-05-03,23907180000
2023-05-04,23698920000
2023-05-05,24366420000
2023-05-08,24676140000
2023-05-09,24462540000
2023-05-10,24467880000
2023-05-11,24446520000
2023-05-12,23981940000
2023-05-15,24099420000
2023-05-16,22978020000
2023-05-17,23431920000
2023-05-18,23560080000
2023-05-19,23218320000
2023-05-22,23560080000
2023-05-23,23378520000
2023-05-24,23122200000
2023-05-25,23293080000
2023-05-26,23688240000
2023-05-30,23293080000
2023-05-31,22716360000
2023-06-01,23100840000
2023-06-02,23704260000
2023-06-05,24184860000
2023-06-06,24126120000
2023-06-07,24062040000
2023-06-08,24355740000
2023-06-09,24462540000
2023-06-12,24094080000
2023-06-13,24307680000
2023-06-14,24067380000
2023-06-15,24361080000
2023-06-16,24062040000
2023-06-20,23944560000
2023-06-21,23549400000
2023-06-22,23426580000
2023-06-23,23159580000
2023-06-26,23207640000
2023-06-27,23746980000
2023-06-28,23944560000
2023-06-29,23816400000
2023-06-30,23641010000
2023-07-03,23926670000
2023-07-05,23820870000
2023-07-06,23196650000
2023-07-07,23413540000
2023-07-10,24159430000
2023-07-11,24810100000
2023-07-12,24550890000
2023-07-13,24402770000
2023-07-14,24598500000
2023-07-17,24963510000
2023-07-18,25407870000
2023-07-19,25936870000
2023-07-20,25836360000
2023-07-21,25571860000
2023-07-24,25889260000
2023-07-25,25555990000
2023-07-26,25815200000
2023-07-27,23096140000
2023-07-28,23810290000
2023-07-31,23545790000
2023-08-01,23043240000
2023-08-02,23149040000
2023-08-03,23069690000
2023-08-04,22773450000
2023-08-07,23196650000
2023-08-08,23022080000
2023-08-09,23101430000
2023-08-10,22900410000
2023-08-11,23540500000
2023-08-14,23291870000
2023-08-15,23053820000
2023-08-16,22709970000
2023-08-17,22720550000
2023-08-18,22741710000
2023-08-21,22768160000
2023-08-22,22889830000
2023-08-23,23223100000
2023-08-24,22821060000
2023-08-25,23059110000
2023-08-28,23207230000
2023-08-29,23445280000
2023-08-30,23672750000
2023-08-31,23688620000
2023-09-01,23857900000
2023-09-05,23429410000
2023-09-06,23339480000
2023-09-07,22810480000
2023-09-08,22974470000
2023-09-11,23016790000
2023-09-12,23016790000
2023-09-13,23122590000
2023-09-14,23466440000
2023-09-15,23572240000
2023-09-18,23228390000
2023-09-19,23074980000
2023-09-20,23112010000
2023-09-21,23233680000
2023-09-22,22815770000
2023-09-25,23180780000
2023-09-26,23006210000
2023-09-27,22688810000
2023-09-28,23090850000
2023-09-29,23323610000
2023-10-02,22558900000
2023-10-03,22020180000
2023-10-04,22242920000
2023-10-05,22071980000
2023-10-06,22279180000
2023-10-09,22455300000
2023-10-10,22543360000
2023-10-11,22299900000
2023-10-12,22082340000
2023-10-13,21647220000
2023-10-16,21999460000
2023-10-17,22046080000
2023-10-18,21699020000
2023-10-19,21310520000
2023-10-20,21113680000
2023-10-23,20808060000
2023-10-24,21232820000
2023-10-25,20357400000
2023-10-26,19870480000
2023-10-27,19678820000
2023-10-30,20015520000
2023-10-31,20321140000
2023-11-01,20051780000
2023-11-02,20196820000
2023-11-03,20999720000
2023-11-06,20906480000
2023-11-07,21118860000
2023-11-08,20694100000
2023-11-09,20683740000
2023-11-10,20642300000
2023-11-13,20062140000
2023-11-14,20896120000
2023-11-15,21041160000
2023-11-16,20813240000
2023-11-17,20792520000
2023-11-20,20435100000
2023-11-21,20922020000
2023-11-22,21569520000
2023-11-24,21486640000
2023-11-27,21419300000
2023-11-28,21305340000
2023-11-29,21051520000
2023-11-30,21243180000
2023-12-01,21616140000
2023-12-04,21559160000
2023-12-05,21486640000
2023-12-06,21481460000
2023-12-07,21486640000
2023-12-08,21388220000
2023-12-11,21631680000
2023-12-12,21294980000
2023-12-13,21735280000
2023-12-14,22092700000
2023-12-15,21626500000
2023-12-18,22025360000
2023-12-19,22621060000
2023-12-20,22263640000
2023-12-21,22652140000
2023-12-22,22698760000
2023-12-26,22522640000
2023-12-27,22470840000
2023-12-28,22517460000
2023-12-29,22595160000
2024-01-02,22636920000
2024-01-03,22471800000
2024-01-04,21945480000
2024-01-05,22079640000
2024-01-08,22105440000
2024-01-09,21744240000
2024-01-10,21960960000
2024-01-11,21604920000
2024-01-12,21264360000
2024-01-16,21001200000
2024-01-17,20985720000
2024-01-18,21047640000
2024-01-19,21223080000
2024-01-22,21186960000
2024-01-23,21367560000
2024-01-24,21470760000
2024-01-25,21754560000
2024-01-26,22028040000
2024-01-29,21991920000
2024-01-30,21646200000
2024-01-31,21192120000
2024-02-01,21517200000
2024-02-02,21641040000
2024-02-05,21326280000
2024-02-06,22012560000
2024-02-07,21847440000
2024-02-08,21682320000
2024-02-09,21893880000
2024-02-12,22440840000
2024-02-13,21223080000
2024-02-14,21764880000
2024-02-15,21991920000
2024-02-16,22420200000
2024-02-20,22492440000
2024-02-21,22600800000
2024-02-22,22848480000
2024-02-23,22709160000
2024-02-26,22642080000
2024-02-27,22905240000
2024-02-28,24711240000
2024-02-29,24396480000
2024-03-01,24793800000
2024-03-04,25237560000
2024-03-05,25846440000
2024-03-06,26078640000
2024-03-07,26202480000
2024-03-08,25990920000
2024-03-11,26599800000
2024-03-12,26269560000
2024-03-13,27043560000
2024-03-14,26961000000
2024-03-15,26935200000
2024-03-18,26496600000
2024-03-19,26739120000
2024-03-20,26816520000
2024-03-21,26832000000
2024-03-22,26532720000
2024-03-25,26434680000
2024-03-26,26357280000
2024-03-27,26790720000
2024-03-28,27234480000
2024-04-01,26971320000
2024-04-02,26759760000
2024-04-03,26754600000
2024-04-04,26522400000
2024-04-05,26862960000
2024-04-08,26615280000
2024-04-09,26811360000
2024-04-10,27069360000
2024-04-11,26775240000
2024-04-12,26475960000
2024-04-15,26259240000
2024-04-16,25929000000
2024-04-17,25516200000
2024-04-18,25774200000
2024-04-19,26001240000
2024-04-22,26285040000
2024-04-23,26445000000
2024-04-24,26408880000
2024-04-25,26491440000
2024-04-26,26842320000
2024-04-29,27219000000
2024-04-30,26594640000
2024-05-01,26346960000
2024-05-02,25485240000
2024-05-03,25619400000
2024-05-06,25480080000
2024-05-07,25836120000
2024-05-08,25640040000
2024-05-09,25975440000
2024-05-10,26316000000
2024-05-13,26826840000
2024-05-14,26883600000
2024-05-15,27048720000
2024-05-16,27193200000
2024-05-17,26563680000
2024-05-20,26439840000
2024-05-21,26919720000
2024-05-22,27244800000
2024-05-23,27249960000
2024-05-24,28075560000
2024-05-28,27296400000
2024-05-29,26878440000
2024-05-30,27528600000
2024-05-31,27977520000
2024-06-03,27662760000
2024-06-04,27735000000
2024-06-05,27353160000
2024-06-06,27549240000
2024-06-07,27389280000
2024-06-10,27425400000
2024-06-11,27348000000
2024-06-12,27446040000
2024-06-13,27704040000
2024-06-14,26899080000
2024-06-17,27420240000
2024-06-18,28147800000
2024-06-20,27781440000
2024-06-21,27941400000
2024-06-24,27869160000
2024-06-25,27838200000
2024-06-26,27704040000
2024-06-27,27373800000
2024-06-28,27719520000
2024-07-01,27182880000
2024-07-02,27477000000
2024-07-03,27146760000
2024-07-05,27280920000
2024-07-08,27239640000
2024-07-09,27167400000
2024-07-10,27337680000
2024-07-11,27874320000
2024-07-12,27962040000
2024-07-15,27719520000
2024-07-16,28596720000
2024-07-17,28163280000
2024-07-18,28065240000
2024-07-19,27657600000
2024-07-22,27817560000
2024-07-23,27471840000
2024-07-24,27688560000
2024-07-25,27409920000
2024-07-26,27956880000
2024-07-29,27468830000
2024-07-30,27866200000
2024-07-31,27971830000
2024-08-01,28283690000
2024-08-02,28268600000
2024-08-05,27493980000
2024-08-06,28127760000
2024-08-07,27720330000
2024-08-08,28137820000
2024-08-09,28429560000
