,CMA
2023-03-03,9091400000
2023-03-06,9058650000
2023-03-07,8724600000
2023-03-08,8816300000
2023-03-09,8110210000
2023-03-10,7704110000
2023-03-13,5572740000
2023-03-14,5698500000
2023-03-15,5872730000
2023-03-16,6236910000
2023-03-17,5710290000
2023-03-20,5838670000
2023-03-21,6370530000
2023-03-22,5832120000
2023-03-23,5331700000
2023-03-24,5292400000
2023-03-27,5577980000
2023-03-28,5601560000
2023-03-29,5857010000
2023-03-30,5771860000
2023-03-31,5731440000
2023-04-03,5570400000
2023-04-04,5283960000
2023-04-05,5269440000
2023-04-06,5448960000
2023-04-10,5617920000
2023-04-11,5734080000
2023-04-12,5690520000
2023-04-13,5871360000
2023-04-14,5715600000
2023-04-17,5943960000
2023-04-18,5892480000
2023-04-19,6215880000
2023-04-20,6045600000
2023-04-21,5772360000
2023-04-24,5628480000
2023-04-25,5373720000
2023-04-26,5361840000
2023-04-27,5455560000
2023-04-28,5724840000
2023-05-01,5610000000
2023-05-02,4913040000
2023-05-03,4696560000
2023-05-04,4119720000
2023-05-05,4810080000
2023-05-08,4771800000
2023-05-09,4790280000
2023-05-10,4625280000
2023-05-11,4312440000
2023-05-12,4220040000
2023-05-15,4527600000
2023-05-16,4476120000
2023-05-17,5027880000
2023-05-18,5120280000
2023-05-19,5060880000
2023-05-22,5236440000
2023-05-23,5343360000
2023-05-24,5236440000
2023-05-25,5173080000
2023-05-26,5146680000
2023-05-30,4961880000
2023-05-31,4765200000
2023-06-01,5039760000
2023-06-02,5402760000
2023-06-05,5324880000
2023-06-06,5705040000
2023-06-07,5786880000
2023-06-08,5735400000
2023-06-09,5554560000
2023-06-12,5415960000
2023-06-13,5761800000
2023-06-14,5468760000
2023-06-15,5660160000
2023-06-16,5599440000
2023-06-20,5584920000
2023-06-21,5557200000
2023-06-22,5392200000
2023-06-23,5359200000
2023-06-26,5458200000
2023-06-27,5558520000
2023-06-28,5558520000
2023-06-29,5656200000
2023-06-30,5591520000
2023-07-03,5808000000
2023-07-05,5742000000
2023-07-06,5650920000
2023-07-07,5843640000
2023-07-10,5933400000
2023-07-11,6089160000
2023-07-12,6279240000
2023-07-13,6390120000
2023-07-14,6239640000
2023-07-17,6343920000
2023-07-18,6601320000
2023-07-19,6831000000
2023-07-20,6986760000
2023-07-21,6699000000
2023-07-24,6841560000
2023-07-25,6631680000
2023-07-26,7058040000
2023-07-27,6912840000
2023-07-28,7114800000
2023-07-31,7122720000
2023-08-01,6939240000
2023-08-02,6853440000
2023-08-03,6988080000
2023-08-04,6999960000
2023-08-07,7040880000
2023-08-08,6989400000
2023-08-09,6824400000
2023-08-10,6874560000
2023-08-11,6879840000
2023-08-14,6611880000
2023-08-15,6314880000
2023-08-16,6217200000
2023-08-17,6293760000
2023-08-18,6239640000
2023-08-21,6247560000
2023-08-22,5990160000
2023-08-23,6081240000
2023-08-24,6126120000
2023-08-25,6061440000
2023-08-28,6206640000
2023-08-29,6372960000
2023-08-30,6334680000
2023-08-31,6350520000
2023-09-01,6428400000
2023-09-05,6404640000
2023-09-06,6145920000
2023-09-07,6007320000
2023-09-08,6168360000
2023-09-11,6114240000
2023-09-12,6002040000
2023-09-13,5834400000
2023-09-14,5785560000
2023-09-15,5751240000
2023-09-18,5710320000
2023-09-19,5699760000
2023-09-20,5526840000
2023-09-21,5439720000
2023-09-22,5441040000
2023-09-25,5471400000
2023-09-26,5278680000
2023-09-27,5273400000
2023-09-28,5386920000
2023-09-29,5484600000
2023-10-02,5308904804
2023-10-03,5224489920
2023-10-04,5223170937
2023-10-05,5299671926
2023-10-06,5287801083
2023-10-09,5343198350
2023-10-10,5457949833
2023-10-11,5552916577
2023-10-12,5500157275
2023-10-13,5378810879
2023-10-16,5506752188
2023-10-17,5672943990
2023-10-18,5543683699
2023-10-19,5472458641
2023-10-20,5005538815
2023-10-23,5046427274
2023-10-24,5095229629
2023-10-25,5050384222
2023-10-26,5208662129
2023-10-27,5037194396
2023-10-30,5104462507
2023-10-31,5196791286
2023-11-01,5204705181
2023-11-02,5563468438
2023-11-03,5814075124
2023-11-06,5667668060
2023-11-07,5599080967
2023-11-08,5572701316
2023-11-09,5428932216
2023-11-10,5453992885
2023-11-13,5405190530
2023-11-14,5827264950
2023-11-15,5942016432
2023-11-16,5848368671
2023-11-17,5965758118
2023-11-20,5905084921
2023-11-21,5771867682
2023-11-22,5754720909
2023-11-24,5771867682
2023-11-27,5708556519
2023-11-28,5748125996
2023-11-29,5945973380
2023-11-30,5964439136
2023-12-01,6357495939
2023-12-04,6522368759
2023-12-05,6308693584
2023-12-06,6280994950
2023-12-07,6494670125
2023-12-08,6590955852
2023-12-11,6579085009
2023-12-12,6530282654
2023-12-13,6997202480
2023-12-14,7493139923
2023-12-15,7305844399
2023-12-18,7209558672
2023-12-19,7350689806
2023-12-20,7101402103
2023-12-21,7263636957
2023-12-22,7275507800
2023-12-26,7423233847
2023-12-27,7424552830
2023-12-28,7461484341
2023-12-29,7361241667
2024-01-02,7458000000
2024-01-03,7217760000
2024-01-04,7269240000
2024-01-05,7459320000
2024-01-08,7497600000
2024-01-09,7413120000
2024-01-10,7332600000
2024-01-11,7286400000
2024-01-12,7142520000
2024-01-16,7029000000
2024-01-17,6953760000
2024-01-18,6902280000
2024-01-19,6943200000
2024-01-22,7084440000
2024-01-23,7122720000
2024-01-24,7263960000
2024-01-25,7256040000
2024-01-26,7249440000
2024-01-29,7372200000
2024-01-30,7337880000
2024-01-31,6940560000
2024-02-01,6739920000
2024-02-02,6795360000
2024-02-05,6647520000
2024-02-06,6501000000
2024-02-07,6626400000
2024-02-08,6741240000
2024-02-09,6778200000
2024-02-12,6944520000
2024-02-13,6573600000
2024-02-14,6655440000
2024-02-15,6783480000
2024-02-16,6644880000
2024-02-20,6655440000
2024-02-21,6577560000
2024-02-22,6594720000
2024-02-23,6539280000
2024-02-26,6464040000
2024-02-27,6507600000
2024-02-28,6404640000
2024-02-29,6518160000
2024-03-01,6545880000
2024-03-04,6581520000
2024-03-05,6829680000
2024-03-06,6758400000
2024-03-07,6873240000
2024-03-08,6955080000
2024-03-11,6915480000
2024-03-12,6828360000
2024-03-13,6823080000
2024-03-14,6504960000
2024-03-15,6532680000
2024-03-18,6545880000
2024-03-19,6582840000
2024-03-20,6832320000
2024-03-21,6982800000
2024-03-22,6817800000
2024-03-25,6871920000
2024-03-26,6864000000
2024-03-27,7158360000
2024-03-28,7258680000
2024-04-01,7142520000
2024-04-02,7075200000
2024-04-03,7097640000
2024-04-04,6964320000
2024-04-05,6948480000
2024-04-08,7126680000
2024-04-09,7188720000
2024-04-10,6783480000
2024-04-11,6821760000
2024-04-12,6763680000
2024-04-15,6712200000
2024-04-16,6603960000
2024-04-17,6576240000
2024-04-18,6687120000
2024-04-19,6805920000
2024-04-22,6944520000
2024-04-23,6948480000
2024-04-24,6989400000
2024-04-25,6883800000
2024-04-26,6873240000
2024-04-29,6787440000
2024-04-30,6622440000
2024-05-01,6759720000
2024-05-02,6846840000
2024-05-03,7005240000
2024-05-06,7113480000
2024-05-07,7023720000
2024-05-08,7112160000
2024-05-09,7042200000
2024-05-10,7071240000
2024-05-13,7021080000
2024-05-14,7128000000
2024-05-15,7283760000
2024-05-16,7195320000
2024-05-17,7237560000
2024-05-20,7055400000
2024-05-21,7075200000
2024-05-22,7030320000
2024-05-23,6631680000
2024-05-24,6701640000
2024-05-28,6662040000
2024-05-29,6528720000
2024-05-30,6607920000
2024-05-31,6763680000
2024-06-03,6553800000
2024-06-04,6380880000
2024-06-05,6416520000
2024-06-06,6402000000
2024-06-07,6342600000
2024-06-10,6237000000
2024-06-11,6128760000
2024-06-12,6416520000
2024-06-13,6359760000
2024-06-14,6180240000
2024-06-17,6214560000
2024-06-18,6222480000
2024-06-20,6244920000
2024-06-21,6309600000
2024-06-24,6404640000
2024-06-25,6372960000
2024-06-26,6309600000
2024-06-27,6314880000
2024-06-28,6737280000
2024-07-01,6705600000
2024-07-02,6747840000
2024-07-03,6646200000
2024-07-05,6590760000
2024-07-08,6606600000
2024-07-09,6745200000
2024-07-10,6924720000
2024-07-11,7361640000
2024-07-12,7333920000
2024-07-15,7410480000
2024-07-16,7582080000
2024-07-17,7579440000
2024-07-18,7435560000
2024-07-19,6655440000
2024-07-22,6746520000
2024-07-23,6875880000
2024-07-24,6820240000
2024-07-25,7025060000
2024-07-26,7102200000
2024-07-29,7075600000
2024-07-30,7143430000
2024-07-31,7289730000
2024-08-01,7033040000
2024-08-02,6922650000
2024-08-05,6860140000
2024-08-06,6893390000
2024-08-07,6866790000
2024-08-08,6990480000
2024-08-09,6961220000
