,REG
2018-07-18,10283192220
2018-07-19,10417048240
2018-07-20,10410270720
2018-07-23,10467879640
2018-07-24,10330634860
2018-07-25,10645789540
2018-07-26,10657650200
2018-07-27,10483129060
2018-07-30,10623762600
2018-07-31,10781339940
2018-08-01,10781339940
2018-08-02,10776256800
2018-08-03,10986359920
2018-08-06,10791506220
2018-08-07,10735591680
2018-08-08,10706787220
2018-08-09,10728814160
2018-08-10,10716953500
2018-08-13,10649178300
2018-08-14,10738980440
2018-08-15,10811838780
2018-08-16,10889780260
2018-08-17,11049051979
2018-08-20,11128687840
2018-08-21,11023636280
2018-08-22,10976193640
2018-08-23,11006692479
2018-08-24,11088022720
2018-08-27,11013470000
2018-08-28,11194768659
2018-08-29,11182908000
2018-08-30,11145631640
2018-08-31,11187991140
2018-09-04,11030413799
2018-09-05,11162575440
2018-09-06,11245600060
2018-09-07,11037191320
2018-09-10,11128687840
2018-09-11,11130382220
2018-09-12,11059218260
2018-09-13,11143937260
2018-09-14,10954166700
2018-09-17,11096494620
2018-09-18,11072773299
2018-09-19,10928751000
2018-09-20,11067690159
2018-09-21,11076162060
2018-09-24,10835560100
2018-09-25,10896557780
2018-09-26,10738980440
2018-09-27,10752535480
2018-09-28,10957555460
2018-10-01,10776683997
2018-10-02,10726552113
2018-10-03,10561116896
2018-10-04,10534379891
2018-10-05,10549419456
2018-10-08,10738249552
2018-10-09,10703157234
2018-10-10,10561116896
2018-10-11,10305444287
2018-10-12,10317141727
2018-10-15,10347220857
2018-10-16,10524353514
2018-10-17,10531037765
2018-10-18,10517669263
2018-10-19,10602893466
2018-10-22,10447484625
2018-10-23,10485919070
2018-10-24,10487590132
2018-10-25,10726552113
2018-10-26,10709841485
2018-10-29,10845197572
2018-10-30,10843526509
2018-10-31,10587853900
2018-11-01,10704828296
2018-11-02,10495945446
2018-11-05,10576156461
2018-11-06,10606235591
2018-11-07,10711512548
2018-11-08,10851881823
2018-11-09,10903684770
2018-11-12,10866921388
2018-11-13,10785039311
2018-11-14,10674749166
2018-11-15,10449155688
2018-11-16,10614590905
2018-11-19,10621275156
2018-11-20,10619604094
2018-11-21,10559445833
2018-11-23,10489261195
2018-11-26,10457511002
2018-11-27,10467537379
2018-11-28,10505971823
2018-11-29,10497616509
2018-11-30,10637985784
2018-12-03,10704828296
2018-12-04,10559445833
2018-12-06,10998935349
2018-12-07,10871934576
2018-12-10,10721538924
2018-12-11,10683104480
2018-12-12,10395681678
2018-12-13,10410721244
2018-12-14,10277036220
2018-12-17,9732269747
2018-12-18,9904389215
2018-12-19,9650387670
2018-12-20,9613624288
2018-12-21,9601926848
2018-12-24,9317846172
2018-12-26,9705532742
2018-12-27,9748980375
2018-12-28,9770704191
2018-12-31,9825379200
2019-01-02,9512266400
2019-01-03,9525661600
2019-01-04,9560824000
2019-01-07,9654590400
2019-01-08,9858867200
2019-01-09,9847146400
2019-01-10,9972726400
2019-01-11,10011237600
2019-01-14,10017935200
2019-01-15,10146864000
2019-01-16,10242304800
2019-01-17,10289188000
2019-01-18,10329373600
2019-01-22,10305932000
2019-01-23,10290862400
2019-01-24,10287513600
2019-01-25,10506860000
2019-01-28,10632440000
2019-01-29,10701090400
2019-01-30,10876902399
2019-01-31,10883600000
2019-02-01,10791508000
2019-02-04,10856809600
2019-02-05,10845088800
2019-02-06,10798205600
2019-02-07,11005831200
2019-02-08,11004156800
2019-02-11,11096248800
2019-02-12,10938855200
2019-02-13,10963971200
2019-02-14,11010854400
2019-02-15,11104620799
2019-02-19,11146480799
2019-02-20,11022575200
2019-02-21,11112992800
2019-02-22,11030947200
2019-02-25,11014203200
2019-02-26,11015877600
2019-02-27,10898669600
2019-02-28,10925460000
2019-03-01,10746299200
2019-03-04,10803228800
2019-03-05,10900344000
2019-03-06,10789833600
2019-03-07,10717834400
2019-03-08,10677648800
2019-03-11,10806577600
2019-03-12,10880251200
2019-03-13,10937180799
2019-03-14,10937180799
2019-03-15,10843414400
2019-03-18,10794856800
2019-03-19,10773089600
2019-03-20,10851786400
2019-03-21,11051040000
2019-03-22,11069458400
2019-03-25,11072807200
2019-03-26,11236898400
2019-03-27,11280432800
2019-03-28,11394292000
2019-03-29,11300525600
2019-04-01,11338836480
2019-04-02,11335485760
2019-04-03,11384071200
2019-04-04,11389097280
2019-04-05,11536528960
2019-04-08,11430981280
2019-04-09,11317056800
2019-04-10,11523126080
2019-04-11,11452760960
2019-04-12,11536528960
2019-04-15,11457787040
2019-04-16,11134442559
2019-04-17,11005439840
2019-04-18,11121039680
2019-04-22,10829527040
2019-04-23,11052349920
2019-04-24,11214859840
2019-04-25,11295277120
2019-04-26,11320407519
2019-04-29,11164599040
2019-04-30,11253393120
2019-05-01,11275172800
2019-05-02,11218210559
2019-05-03,11191404800
2019-05-06,11107636800
2019-05-07,10909944320
2019-05-08,10936750080
2019-05-09,10953503680
2019-05-10,10980309440
2019-05-13,11055700640
2019-05-14,11129416480
2019-05-15,11199781600
2019-05-16,11266796000
2019-05-17,11218210559
2019-05-20,11069103519
2019-05-21,11139468640
2019-05-22,11122715040
2019-05-23,11179677280
2019-05-24,11184703360
2019-05-28,11127741120
2019-05-29,10908268960
2019-05-30,10940100800
2019-05-31,11050674559
2019-06-03,11059051360
2019-06-04,11032245600
2019-06-05,11377369760
2019-06-06,11374019040
2019-06-07,11303653920
2019-06-10,11305329280
2019-06-11,11313706080
2019-06-12,11358940800
2019-06-13,11477891360
2019-06-14,11538204320
2019-06-17,11653804160
2019-06-18,11591815840
2019-06-19,11683960640
2019-06-20,11710766400
2019-06-21,11647102720
2019-06-24,11536528960
2019-06-25,11395798720
2019-06-26,11095909280
2019-06-27,11208158400
2019-06-28,11181352640
2019-07-01,11179536480
2019-07-02,11352122250
2019-07-03,11529734790
2019-07-05,11474440320
2019-07-08,11531410379
2019-07-09,11630270190
2019-07-10,11631945780
2019-07-11,11494547400
2019-07-12,11484493860
2019-07-15,11417470260
2019-07-16,11264991570
2019-07-17,11149375860
2019-07-18,11149375860
2019-07-19,10893010590
2019-07-22,10829338170
2019-07-23,10983492450
2019-07-24,11084027850
2019-07-25,11079001080
2019-07-26,11092405800
2019-07-29,11182887660
2019-07-30,11214723870
2019-07-31,11176185300
2019-08-01,11052191639
2019-08-02,11018679840
2019-08-05,10696966560
2019-08-06,10758963389
2019-08-07,10841067300
2019-08-08,10991870400
2019-08-09,10887983820
2019-08-12,10864525560
2019-08-13,10924846800
2019-08-14,10842742889
2019-08-15,10898037360
2019-08-16,10923171210
2019-08-19,11013653070
2019-08-20,10891335000
2019-08-21,10951656240
2019-08-22,10918144440
2019-08-23,10613187060
2019-08-26,10658427990
2019-08-27,10527731970
2019-08-28,10609835880
2019-08-29,10795826370
2019-08-30,10809231090
2019-09-03,10946629470
2019-09-04,11139322320
2019-09-05,11156078220
2019-09-06,11213048280
2019-09-09,11459360010
2019-09-10,11430874980
2019-09-11,11514654480
2019-09-12,11573300129
2019-09-13,11404065540
2019-09-16,11432550570
2019-09-17,11412443490
2019-09-18,11375580510
2019-09-19,11394012000
2019-09-20,11348771070
2019-09-23,11338717530
2019-09-24,11330339580
2019-09-25,11318610450
2019-09-26,11536437150
2019-09-27,11574975720
2019-09-30,11613908451
2019-10-01,11572125790
2019-10-02,11445106501
2019-10-03,11415022985
2019-10-04,11535357048
2019-10-07,11510287452
2019-10-08,11426722130
2019-10-09,11401652533
2019-10-10,11415022985
2019-10-11,11446777807
2019-10-14,11438421275
2019-10-15,11465162178
2019-10-16,11443435194
2019-10-17,11443435194
2019-10-18,11501930920
2019-10-21,11615579758
2019-10-22,11640649354
2019-10-23,11580482322
2019-10-24,11518643984
2019-10-25,11448449114
2019-10-28,11378254243
2019-10-29,11455134339
2019-10-30,11657362419
2019-10-31,11237864502
2019-11-01,11212794905
2019-11-04,11084104310
2019-11-05,11155970487
2019-11-06,11150956567
2019-11-07,10958756327
2019-11-08,10806667441
2019-11-11,10835079650
2019-11-12,10831737037
2019-11-13,10811681360
2019-11-14,10992182455
2019-11-15,10925330198
2019-11-18,10896917988
2019-11-19,10905274521
2019-11-20,10764884780
2019-11-21,10686333377
2019-11-22,10719759506
2019-11-25,10754856941
2019-11-26,10813352666
2019-11-27,10875191005
2019-11-29,10870177085
2019-12-02,10657921167
2019-12-03,10718088199
2019-12-04,10791625683
2019-12-05,10696361216
2019-12-06,10756528247
2019-12-09,10796639602
2019-12-10,10738143877
2019-12-11,10470734846
2019-12-12,10164885768
2019-12-13,10179927526
2019-12-16,10325331186
2019-12-17,10275191993
2019-12-18,10422266959
2019-12-19,10452350475
2019-12-20,10470734846
2019-12-23,10352072089
2019-12-24,10340372944
2019-12-26,10362099928
2019-12-27,10438980024
2019-12-30,10428952185
2019-12-31,10593315720
2020-01-02,10356565440
2020-01-03,10479138280
2020-01-06,10506003560
2020-01-07,10356565440
2020-01-08,10440519440
2020-01-09,10334737400
2020-01-10,10396863360
2020-01-13,10430444960
2020-01-14,10521115280
2020-01-15,10586599400
2020-01-16,10620181000
2020-01-17,10611785600
2020-01-21,10720925800
2020-01-22,10680627880
2020-01-23,10759544640
2020-01-24,10710851320
2020-01-27,10633613640
2020-01-28,10704135000
2020-01-29,10573166760
2020-01-30,10475780120
2020-01-31,10417012320
2020-02-03,10396863360
2020-02-04,10519436200
2020-02-05,10652083520
2020-02-06,10663837080
2020-02-07,10598352960
2020-02-10,10712530400
2020-02-11,10519436200
2020-02-12,10462347480
2020-02-13,10549659640
2020-02-14,10749470160
2020-02-18,10786409920
2020-02-19,10635292720
2020-02-20,10756186480
2020-02-21,10692381440
2020-02-24,10648725360
2020-02-25,10386788880
2020-02-26,10317946600
2020-02-27,9815901680
2020-02-28,9644635520
2020-03-02,10123173320
2020-03-03,9893139360
2020-03-04,10420370480
2020-03-05,10361602680
2020-03-06,10148359520
2020-03-09,9436429600
2020-03-10,9735305840
2020-03-11,9293707800
2020-03-12,8670769120
2020-03-13,9276917000
2020-03-16,7545785520
2020-03-17,8005853440
2020-03-18,6345243320
2020-03-19,6301587240
2020-03-20,5927152399
2020-03-23,5856631040
2020-03-24,6623970600
2020-03-25,6924525920
2020-03-26,7109224720
2020-03-27,6798594920
2020-03-30,6707924600
2020-03-31,6519380490
2020-04-01,6027415790
2020-04-02,5632147600
2020-04-03,5474379610
2020-04-06,5962951450
2020-04-07,6237773110
2020-04-08,6936702270
2020-04-09,7484649160
2020-04-13,7316702590
2020-04-14,7455809850
2020-04-15,7007952330
2020-04-16,6288666010
2020-04-17,6558398379
2020-04-20,6309023170
2020-04-21,6037594370
2020-04-22,6012147920
2020-04-23,6042683660
2020-04-24,6010451490
2020-04-27,6351433920
2020-04-28,6875630790
2020-04-29,7533845629
2020-04-30,7449024129
2020-05-01,6941791560
2020-05-04,6824737889
2020-05-05,6840005760
2020-05-06,6468487590
2020-05-07,6636434160
2020-05-08,7118220280
2020-05-11,6884112940
2020-05-12,6532951930
2020-05-13,6119023010
2020-05-14,6193665930
2020-05-15,6244558830
2020-05-18,7009648760
2020-05-19,7065630950
2020-05-20,7018130910
2020-05-21,7140273870
2020-05-22,6999470180
2020-05-26,7654292160
2020-05-27,7778131550
2020-05-28,7581345670
2020-05-29,7259023970
2020-06-01,7701792200
2020-06-02,7767952970
2020-06-03,8354917750
2020-06-04,8449917830
2020-06-05,8617864400
2020-06-08,9109829100
2020-06-09,8614471540
2020-06-10,8170006879
2020-06-11,7586434960
2020-06-12,8124203270
2020-06-15,8132685420
2020-06-16,8324382010
2020-06-17,7949470980
2020-06-18,7879917350
2020-06-19,7572863520
2020-06-22,7703488629
2020-06-23,7825631590
2020-06-24,7525363480
2020-06-25,7647506440
2020-06-26,7547417070
2020-06-29,7773042260
2020-06-30,7786202190
2020-07-01,7833710070
2020-07-02,7759054829
2020-07-06,7801472579
2020-07-07,7480794390
2020-07-08,7363721400
2020-07-09,7146542520
2020-07-10,7285672740
2020-07-13,7226287890
2020-07-14,7138058970
2020-07-15,7290762870
2020-07-16,7143149100
2020-07-17,7075280700
2020-07-20,6985355070
2020-07-21,6885249180
2020-07-22,7019289270
2020-07-23,6859798530
2020-07-24,6780053160
2020-07-27,6771569609
2020-07-28,7083764250
2020-07-29,7144845810
2020-07-30,7093944510
2020-07-31,6961601130
2020-08-03,6886945890
2020-08-04,6966691260
2020-08-05,6953117579
2020-08-06,6949724160
2020-08-07,7066797150
2020-08-10,7273795770
2020-08-11,7380688500
2020-08-12,7409532570
2020-08-13,7209320790
2020-08-14,7275492480
2020-08-17,7248345120
2020-08-18,7095641220
2020-08-19,6820774200
2020-08-20,6981961650
2020-08-21,6864888660
2020-08-24,6964994549
2020-08-25,6948027450
2020-08-26,6803807100
2020-08-27,6897126150
2020-08-28,6861495240
2020-08-31,6737635410
2020-09-01,6685037400
2020-09-02,6961601130
2020-09-03,6995535329
2020-09-04,7046436630
2020-09-08,6951420870
2020-09-09,6934453770
2020-09-10,6674857140
2020-09-11,6549300600
2020-09-14,6793626840
2020-09-15,6992141910
2020-09-16,7060010310
2020-09-17,7005715590
2020-09-18,6798716970
2020-09-21,6313457910
2020-09-22,6321941460
2020-09-23,6198081630
2020-09-24,6240499380
2020-09-25,6349088820
2020-09-28,6542513760
2020-09-29,6408473670
2020-09-30,6433756186
2020-10-01,6667280214
2020-10-02,6802656462
2020-10-05,6787426634
2020-10-06,6760351384
2020-10-07,6672356823
2020-10-08,6843269336
2020-10-09,6697739869
2020-10-12,6726507322
2020-10-13,6470984654
2020-10-14,6372836874
2020-10-15,6521750747
2020-10-16,6352530437
2020-10-19,6261151470
2020-10-20,6345761625
2020-10-21,6284842313
2020-10-22,6460831435
2020-10-23,6479445669
2020-10-26,6354222640
2020-10-27,6129159628
2020-10-28,5983630161
2020-10-29,6000552192
2020-10-30,6022550832
2020-11-02,6125775222
2020-11-03,6333916203
2020-11-04,6075009129
2020-11-05,6122390815
2020-11-06,5761951555
2020-11-09,7777365447
2020-11-10,7911049492
2020-11-11,7795979681
2020-11-12,7428771609
2020-11-13,7738444776
2020-11-16,8293487393
2020-11-17,8168264363
2020-11-18,7973661007
2020-11-19,8081962005
2020-11-20,7997351850
2020-11-23,8200416222
2020-11-24,8256258924
2020-11-25,8053194552
2020-11-27,7934740335
2020-11-30,7713061729
2020-12-01,7877205430
2020-12-02,8043041334
2020-12-03,8183494191
2020-12-04,8305332814
2020-12-07,8136112504
2020-12-08,8076885396
2020-12-09,8071808787
2020-12-10,8056578959
2020-12-11,7966892194
2020-12-14,7933048132
2020-12-15,8102268442
2020-12-16,8010889475
2020-12-17,8036272521
2020-12-18,7772288838
2020-12-21,7655526824
2020-12-22,7655526824
2020-12-23,7641989199
2020-12-24,7684294277
2020-12-28,7745213588
2020-12-29,7667372246
2020-12-30,7714753932
2020-12-31,7739723120
2021-01-04,7515629360
2021-01-05,7520722399
2021-01-06,7741420800
2021-01-07,7641257680
2021-01-08,7722746320
2021-01-11,7473187360
2021-01-12,7597118000
2021-01-13,7872142160
2021-01-14,7989282080
2021-01-15,7990979760
2021-01-19,7968909920
2021-01-20,8177724560
2021-01-21,7953630800
2021-01-22,7967212240
2021-01-25,8097933600
2021-01-26,8136980240
2021-01-27,8001165840
2021-01-28,8094538240
2021-01-29,8009654240
2021-02-01,7968909920
2021-02-02,7957026160
2021-02-03,8080956800
2021-02-04,8347492560
2021-02-05,8337306480
2021-02-08,8311841280
2021-02-09,8410306720
2021-02-10,8515562879
2021-02-11,8700610000
2021-02-12,8933192160
2021-02-16,8866982640
2021-02-17,9033355280
2021-02-18,9080890320
2021-02-19,8963750400
2021-02-22,9135216080
2021-02-23,9374588960
2021-02-24,9557938400
2021-02-25,9379682000
2021-02-26,9299891040
2021-03-01,9386472720
2021-03-02,9194634880
2021-03-03,9619054880
2021-03-04,9554543040
2021-03-05,9792218240
2021-03-08,10046870240
2021-03-09,9939916400
2021-03-10,10126661200
2021-03-11,10012916640
2021-03-12,10041777200
2021-03-15,10011218960
2021-03-16,9922939600
2021-03-17,9872009200
2021-03-18,9749776240
2021-03-19,9517194080
2021-03-22,9501914960
2021-03-23,9311774800
2021-03-24,9405147200
2021-03-25,9685264400
2021-03-26,9841450960
2021-03-29,9634334000
2021-03-30,9688659760
2021-03-31,9632420340
2021-04-01,9786987480
2021-04-05,9729237120
2021-04-06,9729237120
2021-04-07,9897392580
2021-04-08,9854929080
2021-04-09,9912679440
2021-04-12,9910980900
2021-04-13,10058753880
2021-04-14,9882105720
2021-04-15,10043467020
2021-04-16,10099518840
2021-04-19,10150475040
2021-04-20,10213321020
2021-04-21,10485087420
2021-04-22,10483388880
2021-04-23,10551330480
2021-04-26,10593793980
2021-04-27,10695706380
2021-04-28,10644750180
2021-04-29,10807810020
2021-04-30,10812905640
2021-05-03,10857067680
2021-05-04,10773839220
2021-05-05,10622669160
2021-05-06,10840082280
2021-05-07,11101657440
2021-05-10,11113547220
2021-05-11,10958980080
2021-05-12,10636257480
2021-05-13,10707596160
2021-05-14,10831589580
2021-05-17,10802714400
2021-05-18,10807810020
2021-05-19,10665132660
2021-05-20,10658338500
2021-05-21,10761949440
2021-05-24,10823096880
2021-05-25,10753456740
2021-05-26,10867258920
2021-05-27,10891038480
2021-05-28,10972568399
2021-06-01,11269812899
2021-06-02,11454953760
2021-06-03,11347945740
2021-06-04,11174694660
2021-06-07,11346247200
2021-06-08,11482130399
2021-06-09,11471939160
2021-06-10,11560263240
2021-06-11,11584042800
2021-06-14,11353041360
2021-06-15,11264717279
2021-06-16,11139025320
2021-06-17,11009936279
2021-06-18,10756853820
2021-06-21,11116944300
2021-06-22,10972568399
2021-06-23,11009936279
2021-06-24,10965774240
2021-06-25,11050701240
2021-06-28,10909722420
2021-06-29,10940296140
2021-06-30,10897666299
2021-07-01,11025233799
2021-07-02,10972505900
2021-07-06,10863648300
2021-07-07,10759893400
2021-07-08,10770098800
2021-07-09,11057550900
2021-07-12,11258257100
2021-07-13,11018430200
2021-07-14,11113680600
2021-07-15,11047345500
2021-07-16,11004823000
2021-07-19,10528571000
2021-07-20,10972505900
2021-07-21,11214033700
2021-07-22,10957197800
2021-07-23,11064354500
2021-07-26,11033738300
2021-07-27,11110278799
2021-07-28,10989514900
2021-07-29,11106877000
2021-07-30,11125586900
2021-08-02,10982711299
2021-08-03,10938487900
2021-08-04,10720772700
2021-08-05,11110278799
2021-08-06,11293976000
2021-08-09,11122185100
2021-08-10,11271864300
2021-08-11,11355208400
2021-08-12,11292275100
2021-08-13,11263359800
2021-08-16,11151100400
2021-08-17,10982711299
2021-08-18,10967403200
2021-08-19,10953796000
2021-08-20,11033738300
2021-08-23,11064354500
2021-08-24,11139194100
2021-08-25,11413038999
2021-08-26,11356909300
2021-08-27,11571222700
2021-08-30,11600138000
2021-08-31,11671575800
2021-09-01,11736210000
2021-09-02,11771928899
2021-09-03,11794040600
2021-09-07,11743013600
2021-09-08,11743013600
2021-09-09,11634156000
2021-09-10,11266761600
2021-09-13,11576325400
2021-09-14,11482775900
2021-09-15,11693687500
2021-09-16,11780433400
2021-09-17,11618847900
2021-09-20,11494682200
2021-09-21,11426646200
2021-09-22,11581428100
2021-09-23,11613745200
2021-09-24,11617147000
2021-09-27,11639258700
2021-09-28,11593334400
2021-09-29,11676678500
2021-09-30,11498961254
2021-10-01,11831992212
2021-10-04,11859317830
2021-10-05,11726105446
2021-10-06,11821745106
2021-10-07,11944710383
2021-10-08,11857609979
2021-10-11,11908845511
2021-10-12,11905429808
2021-10-13,11943002532
2021-10-14,11978867404
2021-10-15,12067675660
2021-10-18,12135989703
2021-10-19,11871272787
2021-10-20,12151360363
2021-10-21,11956665341
2021-10-22,11958373192
2021-10-25,12023271532
2021-10-26,12202595895
2021-10-27,12132574001
2021-10-28,12105248384
2021-10-29,12024979383
2021-11-01,12180393831
2021-11-02,12344347533
2021-11-03,12702996258
2021-11-04,12639805769
2021-11-05,12971128876
2021-11-08,12545873960
2021-11-09,12586862385
2021-11-10,12699580556
2021-11-11,12836208642
2021-11-12,12749108237
2021-11-15,12814006578
2021-11-16,12704704109
2021-11-17,12755939641
2021-11-18,12767894599
2021-11-19,12603940896
2021-11-22,12598817343
2021-11-23,12614188003
2021-11-24,12697872705
2021-11-26,12170146724
2021-11-29,12084754171
2021-11-30,11842239319
2021-12-01,11729521148
2021-12-02,12277741342
2021-12-03,12257247129
2021-12-06,12487807023
2021-12-07,12660299981
2021-12-08,12692749152
2021-12-09,12487807023
2021-12-10,12513424789
2021-12-13,12446818598
2021-12-14,12272617789
2021-12-15,12265786384
2021-12-16,12236752916
2021-12-17,12219674405
2021-12-20,11966912447
2021-12-21,12455357853
2021-12-22,12457065704
2021-12-23,12443402896
2021-12-27,12561244619
2021-12-28,12614188003
2021-12-29,12687625599
2021-12-30,12773018152
2021-12-31,12912922169
2022-01-03,13044879038
2022-01-04,13343067288
2022-01-05,13063730020
2022-01-06,13099718257
2022-01-07,12979757467
2022-01-10,13072298647
2022-01-11,13091149629
2022-01-12,13099718257
2022-01-13,13202541791
2022-01-14,12990039820
2022-01-18,12818667263
2022-01-19,12496486856
2022-01-20,12092047621
2022-01-21,11994365264
2022-01-24,12148600565
2022-01-25,12121180956
2022-01-26,12069769189
2022-01-27,11956663301
2022-01-28,12200012332
2022-01-31,12295980964
2022-02-01,12283984885
2022-02-02,12309690769
2022-02-03,12189729979
2022-02-04,12038922129
2022-02-07,11980655459
2022-02-08,12076624091
2022-02-09,12383380968
2022-02-10,12081765268
2022-02-11,11452827984
2022-02-14,11166635814
2022-02-15,11338008371
2022-02-16,11528231909
2022-02-17,11433977003
2022-02-18,11396275040
2022-02-22,11420267198
2022-02-23,11178631893
2022-02-24,11293451506
2022-02-25,11524804458
2022-02-28,11291737780
2022-03-01,11113510321
2022-03-02,11423694649
2022-03-03,11589926029
2022-03-04,11615631913
2022-03-07,11302020134
2022-03-08,11608777011
2022-03-09,11718455447
2022-03-10,11624200541
2022-03-11,11454541709
2022-03-14,11175204441
2022-03-15,11372282882
2022-03-16,11418553472
2022-03-17,11555651518
2022-03-18,11569361323
2022-03-21,11560792695
2022-03-22,11769867214
2022-03-23,11627627992
2022-03-24,11584784853
2022-03-25,11864122121
2022-03-28,11855553493
2022-03-29,12414228029
2022-03-30,12405659401
2022-03-31,12275045760
2022-04-01,12361077760
2022-04-04,12211382080
2022-04-05,12139115200
2022-04-06,12154600960
2022-04-07,11905108160
2022-04-08,12137394560
2022-04-11,12049641920
2022-04-12,11955006720
2022-04-13,12135673920
2022-04-14,12144277120
2022-04-18,12140835840
2022-04-19,12324944320
2022-04-20,12512494080
2022-04-21,12476360640
2022-04-22,12120188160
2022-04-25,12078892800
2022-04-26,12063407040
2022-04-27,12049641920
2022-04-28,12376563520
2022-04-29,11843165120
2022-05-02,11548935680
2022-05-03,11803590399
2022-05-04,12553789439
2022-05-05,11970492479
2022-05-06,11800149120
2022-05-09,11517964160
2022-05-10,11361385920
2022-05-11,11118775680
2022-05-12,11278795200
2022-05-13,11681424960
2022-05-16,11702072640
2022-05-17,11961889280
2022-05-18,11414725760
2022-05-19,11048229439
2022-05-20,10884768640
2022-05-23,10944991040
2022-05-24,11252985600
2022-05-25,11383754240
2022-05-26,11564421439
2022-05-27,11889622399
2022-05-31,11736485439
2022-06-01,11588510399
2022-06-02,11605716800
2022-06-03,11473227520
2022-06-06,11175556800
2022-06-07,11416446399
2022-06-08,11166953600
2022-06-09,10757441280
2022-06-10,10492462720
2022-06-13,9850664000
2022-06-14,9738822400
2022-06-15,10024448640
2022-06-16,9823133760
2022-06-17,9914327680
2022-06-21,10043375680
2022-06-22,10091553600
2022-06-23,10244690560
2022-06-24,10578494720
2022-06-27,10661085440
2022-06-28,10509669120
2022-06-29,10387503680
2022-06-30,10149186510
2022-07-01,10335708400
2022-07-05,10330574770
2022-07-06,10241591850
2022-07-07,10315173880
2022-07-08,10203945230
2022-07-11,10226190960
2022-07-12,10352820500
2022-07-13,10210790070
2022-07-14,10049936330
2022-07-15,10301484200
2022-07-18,10383622280
2022-07-19,10684795240
2022-07-20,10806291150
2022-07-21,10778911790
2022-07-22,10749821220
2022-07-25,10816558410
2022-07-26,10621480470
2022-07-27,10756666060
2022-07-28,10908963750
2022-07-29,11025326030
2022-08-01,10912386170
2022-08-02,10686506450
2022-08-03,10748110010
2022-08-04,10748110010
2022-08-05,10753243640
2022-08-08,10958588840
2022-08-09,10907252540
2022-08-10,11143399520
2022-08-11,11174201300
2022-08-12,11345322300
2022-08-15,11347033510
2022-08-16,11393236180
2022-08-17,11278585110
2022-08-18,11290563580
2022-08-19,11090352010
2022-08-22,10878161970
2022-08-23,10780623000
2022-08-24,10814847200
2022-08-25,10920942220
2022-08-26,10754954850
2022-08-29,10638592570
2022-08-30,10570144170
2022-08-31,10411001640
2022-09-01,10421268900
2022-09-02,10349398080
2022-09-06,10496562140
2022-09-07,10647148620
2022-09-08,10566721750
2022-09-09,10657415880
2022-09-12,10813135990
2022-09-13,10224479750
2022-09-14,10079026900
2022-09-15,10002022450
2022-09-16,10094427790
2022-09-19,10072182060
2022-09-20,9731651270
2022-09-21,9565663900
2022-09-22,9305559980
2022-09-23,9363741120
2022-09-26,9119038090
2022-09-27,9031766380
2022-09-28,9302137560
2022-09-29,9098503570
2022-09-30,9189996735
2022-10-03,9266793365
2022-10-04,9568860110
2022-10-05,9505716214
2022-10-06,9406733891
2022-10-07,9270206548
2022-10-10,9270206548
2022-10-11,9432332768
2022-10-12,9338470220
2022-10-13,9335057036
2022-10-14,9113200105
2022-10-17,9369188872
2022-10-18,9483530521
2022-10-19,9270206548
2022-10-20,9268499957
2022-10-21,9500596439
2022-10-24,9599578762
2022-10-25,9922124608
2022-10-26,9836795019
2022-10-27,9968202586
2022-10-28,10219071578
2022-10-31,10326586860
2022-11-01,10567216301
2022-11-02,10326586860
2022-11-03,10289041841
2022-11-04,10848803945
2022-11-07,10862456679
2022-11-08,10753234805
2022-11-09,10616707463
2022-11-10,11307877134
2022-11-11,11232787095
2022-11-14,11039942224
2022-11-15,11174762975
2022-11-16,11007516981
2022-11-17,11157697057
2022-11-18,11193535485
2022-11-21,11089433386
2022-11-22,11338595786
2022-11-23,11222547545
2022-11-25,11309583726
2022-11-28,10983624696
2022-11-29,11232787095
2022-11-30,11336889194
2022-12-01,11207188219
2022-12-02,11231080504
2022-12-05,11062127917
2022-12-06,11159403649
2022-12-07,11220840953
2022-12-08,11256679380
2022-12-09,11217427769
2022-12-12,11190122301
2022-12-13,11208894811
2022-12-14,11183295934
2022-12-15,10828324844
2022-12-16,10705450235
2022-12-19,10637186564
2022-12-20,10524551507
2022-12-21,10667905216
2022-12-22,10626947014
2022-12-23,10690090909
2022-12-27,10684971134
2022-12-28,10521138323
2022-12-29,10690090909
2022-12-30,10666198625
2023-01-03,10757249960
2023-01-04,10904492280
2023-01-05,10664795480
2023-01-06,10887371080
2023-01-09,10705886360
2023-01-10,10620280360
2023-01-11,11012355839
2023-01-12,11383885880
2023-01-13,11296567760
2023-01-17,11294855640
2023-01-18,10978113440
2023-01-19,10865113520
2023-01-20,11017492199
2023-01-23,11204113280
2023-01-24,11279446560
2023-01-25,11289719280
2023-01-26,11308552600
2023-01-27,11496885800
2023-01-30,11253764760
2023-01-31,11407855560
2023-02-01,11488325199
2023-02-02,11561946360
2023-02-03,11438673720
2023-02-06,11334234400
2023-02-07,11231507199
2023-02-08,11145901199
2023-02-09,10880522600
2023-02-10,11243492040
2023-02-13,11440385839
2023-02-14,11257189000
2023-02-15,11163022400
2023-02-16,11060295199
2023-02-17,11014067960
2023-02-21,10770946920
2023-02-22,10760674200
2023-02-23,10870249880
2023-02-24,10812037800
2023-02-27,10798340840
2023-02-28,10769234800
2023-03-01,10745265120
2023-03-02,10745265120
2023-03-03,10834295360
2023-03-06,10897643800
