,JBL
2023-03-07,11118492000
2023-03-08,11224332000
2023-03-09,11029851000
2023-03-10,10836693000
2023-03-13,10762605000
2023-03-14,10974285000
2023-03-15,10627659000
2023-03-16,10368351000
2023-03-17,10446408000
2023-03-20,10729530000
2023-03-21,10920042000
2023-03-22,10892259000
2023-03-23,10999422000
2023-03-24,11029851000
2023-03-27,10978254000
2023-03-28,11012652000
2023-03-29,11195226000
2023-03-30,11475702000
2023-03-31,11663568000
2023-04-03,11570958000
2023-04-04,11258730000
2023-04-05,11007360000
2023-04-06,10859184000
2023-04-10,10987515000
2023-04-11,10996776000
2023-04-12,11039112000
2023-04-13,11127753000
2023-04-14,11081448000
2023-04-17,11049696000
2023-04-18,11134368000
2023-04-19,10810233000
2023-04-20,10767897000
2023-04-21,10426563000
2023-04-24,10488744000
2023-04-25,10020402000
2023-04-26,10217529000
2023-04-27,10299555000
2023-04-28,10339245000
2023-05-01,10492713000
2023-05-02,10324692000
2023-05-03,10240020000
2023-05-04,10024371000
2023-05-05,10222821000
2023-05-08,10369674000
2023-05-09,10287648000
2023-05-10,10351152000
2023-05-11,10464930000
2023-05-12,10529757000
2023-05-15,10590615000
2023-05-16,10668672000
2023-05-17,10947825000
2023-05-18,11099970000
2023-05-19,11113200000
2023-05-22,11189934000
2023-05-23,11277252000
2023-05-24,11203164000
2023-05-25,11679444000
2023-05-26,12114711000
2023-05-30,12073698000
2023-05-31,11745023910
2023-06-01,11801439910
2023-06-02,12105823907
2023-06-05,12015295908
2023-06-06,12179295907
2023-06-07,12298687906
2023-06-08,12356415905
2023-06-09,12411519905
2023-06-12,12919263901
2023-06-13,12949439901
2023-06-14,13079327900
2023-06-15,13728767895
2023-06-16,13823231894
2023-06-20,13892767894
2023-06-21,13791743894
2023-06-22,13625119896
2023-06-23,13518847896
2023-06-26,13307615898
2023-06-27,13577887896
2023-06-28,13714335895
2023-06-29,14089567892
2023-06-30,14160415892
2023-07-03,14278495891
2023-07-05,14279807891
2023-07-06,14177471891
2023-07-07,14325727890
2023-07-10,14603871888
2023-07-11,14647167888
2023-07-12,14536959889
2023-07-13,14807231887
2023-07-14,14643231888
2023-07-17,14795423887
2023-07-18,15067007885
2023-07-19,15106367884
2023-07-20,14879391886
2023-07-21,14746879887
2023-07-24,14628799888
2023-07-25,14690463888
2023-07-26,14543519889
2023-07-27,14294239891
2023-07-28,14291615891
2023-07-31,14519903889
2023-08-01,14295551891
2023-08-02,14195839891
2023-08-03,14281119891
2023-08-04,14252255891
2023-08-07,14274559891
2023-08-08,14210271891
2023-08-09,14067263892
2023-08-10,13989855893
2023-08-11,13884895894
2023-08-14,14026591893
2023-08-15,13896703894
2023-08-16,13572639896
2023-08-17,13433567897
2023-08-18,13436191897
2023-08-21,13496543897
2023-08-22,13555583896
2023-08-23,13739263895
2023-08-24,13593631896
2023-08-25,13542463896
2023-08-28,14742943887
2023-08-29,15140479884
2023-08-30,15189023884
2023-08-31,14828832000
2023-09-01,14958432000
2023-09-05,14613696000
2023-09-06,14473728000
2023-09-07,14081040000
2023-09-08,13909968000
2023-09-11,13947552000
2023-09-12,13894416000
2023-09-13,13920336000
2023-09-14,14084928000
2023-09-15,13745376000
2023-09-18,13845168000
2023-09-19,13880160000
2023-09-20,13909968000
2023-09-21,13655952000
2023-09-22,13944960000
2023-09-25,13961808000
2023-09-26,13608000000
2023-09-27,13631328000
2023-09-28,16193520000
2023-09-29,16444944000
2023-10-02,16701552000
2023-10-03,16534368000
2023-10-04,16877807999
2023-10-05,16718400000
2023-10-06,16841519999
2023-10-09,17366400000
2023-10-10,17409168000
2023-10-11,17949600000
2023-10-12,18029952000
2023-10-13,17623008000
2023-10-16,17773344000
2023-10-17,17809632000
2023-10-18,17547840000
2023-10-19,16892064000
2023-10-20,16202592000
2023-10-23,16100208000
2023-10-24,16131312000
2023-10-25,15782688000
2023-10-26,15800832000
2023-10-27,15882480000
2023-10-30,15606432000
2023-10-31,15914880000
2023-11-01,16176672000
2023-11-02,16192224000
2023-11-03,16640640000
2023-11-06,16479936000
2023-11-07,16368480000
2023-11-08,16406064000
2023-11-09,16281648000
2023-11-10,16622495999
2023-11-13,16792272000
2023-11-14,17091648000
2023-11-15,17201808000
2023-11-16,16949088000
2023-11-17,17028143999
2023-11-20,17161631999
2023-11-21,16973712000
2023-11-22,16912800000
2023-11-24,16999631999
2023-11-27,17019072000
2023-11-28,16936128000
2023-11-29,14935104000
2023-11-30,14438064000
2023-12-01,14637132000
2023-12-04,14441820000
2023-12-05,14305352000
2023-12-06,14321628000
2023-12-07,14575784000
2023-12-08,14898800000
2023-12-11,15147948000
2023-12-12,15042780000
2023-12-13,15099120000
2023-12-14,17079783999
2023-12-15,16640332000
2023-12-18,16302292000
2023-12-19,16429995999
2023-12-20,16099468000
2023-12-21,16119500000
2023-12-22,16010576000
2023-12-26,16081939999
2023-12-27,15956740000
2023-12-28,16023096000
2023-12-29,15950480000
2024-01-02,16043127999
2024-01-03,15944220000
2024-01-04,15653756000
2024-01-05,15871604000
2024-01-08,16090704000
2024-01-09,16071924000
2024-01-10,16215904000
2024-01-11,16178344000
2024-01-12,16043127999
2024-01-16,15701332000
2024-01-17,15213052000
2024-01-18,15462200000
2024-01-19,15598668000
2024-01-22,15700080000
2024-01-23,15420884000
2024-01-24,15516036000
2024-01-25,15547336000
2024-01-26,15427144000
2024-01-29,15564864000
2024-01-30,15975520000
2024-01-31,15686308000
2024-02-01,16443768000
2024-02-02,16428744000
2024-02-05,16286016000
2024-02-06,16245951999
2024-02-07,16470060000
2024-02-08,17018436000
2024-02-09,17499204000
2024-02-12,17585592000
2024-02-13,17352720000
2024-02-14,17693264000
2024-02-15,17658208000
2024-02-16,17340200000
2024-02-20,17193716000
2024-02-21,17162416000
2024-02-22,17563056000
2024-02-23,17467904000
2024-02-26,17535512000
2024-02-27,17866040000
2024-02-28,17789668000
2024-02-29,18040068000
2024-03-01,18426936000
2024-03-04,18607224000
2024-03-05,18917720000
2024-03-06,19179388000
2024-03-07,19347156000
2024-03-08,18935248000
2024-03-11,18512072000
2024-03-12,18729920000
2024-03-13,18628508000
2024-03-14,18461992000
2024-03-15,15418380000
2024-03-18,15547336000
2024-03-19,15743900000
2024-03-20,15887880000
2024-03-21,16177092000
2024-03-22,16424988000
2024-03-25,16443768000
2024-03-26,16727972000
2024-03-27,17019688000
2024-03-28,16770539999
2024-04-01,16978372000
2024-04-02,16800588000
2024-04-03,17301388000
2024-04-04,17012176000
2024-04-05,17586844000
2024-04-08,17350216000
2024-04-09,17093556000
2024-04-10,17072272000
2024-04-11,17280104000
2024-04-12,16785564000
2024-04-15,16609032000
2024-04-16,16531407999
2024-04-17,16232180000
2024-04-18,16224668000
2024-04-19,14867500000
2024-04-22,14915076000
2024-04-23,15135428000
2024-04-24,15054048000
2024-04-25,14833696000
2024-04-26,14807404000
2024-04-29,15007724000
2024-04-30,14693472000
2024-05-01,14320376000
2024-05-02,14430552000
2024-05-03,14675944000
2024-05-06,14895044000
2024-05-07,14702236000
2024-05-08,14714756000
2024-05-09,14764836000
2024-05-10,14767340000
2024-05-13,14754820000
2024-05-14,14729780000
2024-05-15,14456844000
2024-05-16,14445576000
2024-05-17,14400504000
2024-05-20,15150452000
2024-05-21,14747308000
2024-05-22,14796136000
2024-05-23,14872508000
2024-05-24,14973920000
2024-05-28,14870004000
2024-05-29,14689716000
2024-05-30,14926344000
2024-05-31,14886280000
2024-06-03,14677196000
2024-06-04,14299092000
2024-06-05,14519444000
2024-06-06,14312864000
2024-06-07,14257776000
2024-06-10,14660920000
2024-06-11,14742300000
2024-06-12,15102876000
2024-06-13,15161720000
2024-06-14,14958896000
2024-06-17,14925152000
2024-06-18,15134977000
2024-06-20,13403621000
2024-06-21,13571481000
2024-06-24,13546302000
2024-06-25,13714162000
2024-06-26,13457576000
2024-06-27,12939608000
2024-06-28,13043921000
2024-07-01,13011548000
2024-07-02,13012747000
2024-07-03,13200990000
2024-07-05,13016344000
2024-07-08,13191398000
2024-07-09,13190199000
2024-07-10,13631431000
2024-07-11,13718958000
2024-07-12,13780107000
2024-07-15,13824470000
2024-07-16,14156593000
2024-07-17,13778908000
2024-07-18,13455178000
2024-07-19,13253746000
2024-07-22,13584670000
2024-07-23,13449183000
2024-07-24,13314895000
2024-07-25,13230965000
2024-07-26,13234562000
2024-07-29,13183005000
2024-07-30,13111065000
2024-07-31,13509133000
2024-08-01,13069100000
2024-08-02,11944438000
2024-08-05,11696245000
2024-08-06,12045154000
2024-08-07,11802956000
2024-08-08,12216611000
2024-08-09,12245387000
