,NOV
2023-03-03,9086560000
2023-03-06,9043440000
2023-03-07,8933680000
2023-03-08,8847440000
2023-03-09,8255519999
2023-03-10,7918400000
2023-03-13,7542079999
2023-03-14,7538160000
2023-03-15,7071680000
2023-03-16,7118720000
2023-03-17,6824720000
2023-03-20,6973680000
2023-03-21,7193200000
2023-03-22,6907040000
2023-03-23,6769840000
2023-03-24,6762000000
2023-03-27,6977600000
2023-03-28,7157920000
2023-03-29,7224560000
2023-03-30,7110880000
2023-03-31,7274430000
2023-04-03,7482720000
2023-04-04,7242990000
2023-04-05,7160460000
2023-04-06,7077930000
2023-04-10,7207620000
2023-04-11,7270500000
2023-04-12,7356960000
2023-04-13,7400189999
2023-04-14,7396260000
2023-04-17,7341240000
2023-04-18,7266569999
2023-04-19,7337310000
2023-04-20,7254780000
2023-04-21,7184040000
2023-04-24,7388400000
2023-04-25,7148670000
2023-04-26,7081860000
2023-04-27,6508079999
2023-04-28,6582750000
2023-05-01,6570960000
2023-05-02,6119010000
2023-05-03,6016830000
2023-05-04,6032550000
2023-05-05,6115080000
2023-05-08,6177960000
2023-05-09,6225120000
2023-05-10,6154380000
2023-05-11,5942160000
2023-05-12,5828190000
2023-05-15,5934300000
2023-05-16,5726010000
2023-05-17,5895000000
2023-05-18,5969670000
2023-05-19,5938230000
2023-05-22,6008970000
2023-05-23,6099360000
2023-05-24,6142590000
2023-05-25,5981460000
2023-05-26,5914650000
2023-05-30,5741730000
2023-05-31,5529510000
2023-06-01,5820330000
2023-06-02,6213330000
2023-06-05,6087570000
2023-06-06,6091500000
2023-06-07,6225120000
2023-06-08,6221190000
2023-06-09,6083640000
2023-06-12,6028620000
2023-06-13,5953950000
2023-06-14,6063990000
2023-06-15,6229050000
2023-06-16,6126870000
2023-06-20,6060060000
2023-06-21,6150450000
2023-06-22,6052200000
2023-06-23,5973600000
2023-06-26,6001110000
2023-06-27,6217260000
2023-06-28,6209400000
2023-06-29,6272280000
2023-06-30,6303720000
2023-07-03,6386250000
2023-07-05,6327300000
2023-07-06,6323370000
2023-07-07,6834270000
2023-07-10,6724230000
2023-07-11,7054350000
2023-07-12,7219410000
2023-07-13,7262640000
2023-07-14,7030770000
2023-07-17,7136880000
2023-07-18,7329449999
2023-07-19,7250850000
2023-07-20,7227270000
2023-07-21,7246920000
2023-07-24,7388400000
2023-07-25,7415910000
2023-07-26,7408050000
2023-07-27,7282290000
2023-07-28,7604550000
2023-07-31,7891439999
2023-08-01,8017199999
2023-08-02,7867860000
2023-08-03,7970040000
2023-08-04,8021130000
2023-08-07,7973970000
2023-08-08,7966110000
2023-08-09,8052569999
2023-08-10,8111520000
2023-08-11,8201910000
2023-08-14,8170470000
2023-08-15,8005410000
2023-08-16,7993620000
2023-08-17,7899300000
2023-08-18,8103660000
2023-08-21,8076150000
2023-08-22,7954319999
2023-08-23,8013270000
2023-08-24,7930740000
2023-08-25,7907160000
2023-08-28,8127240000
2023-08-29,8225490000
2023-08-30,8296230000
2023-08-31,8304090000
2023-09-01,8488800000
2023-09-05,8437710000
2023-09-06,8477010000
2023-09-07,8311949999
2023-09-08,8300160000
2023-09-11,8213699999
2023-09-12,8347319999
2023-09-13,8036850000
2023-09-14,8194050000
2023-09-15,8225490000
2023-09-18,8233350000
2023-09-19,8021130000
2023-09-20,8087939999
2023-09-21,7938600000
2023-09-22,8005410000
2023-09-25,8186189999
2023-09-26,8087939999
2023-09-27,8465220000
2023-09-28,8343390000
2023-09-29,8213699999
2023-10-02,8036850000
2023-10-03,8060430000
2023-10-04,7577040000
2023-10-05,7380540000
2023-10-06,7451280000
2023-10-09,7852140000
2023-10-10,7852140000
2023-10-11,7918949999
2023-10-12,7808910000
2023-10-13,8052569999
2023-10-16,8056500000
2023-10-17,8276579999
2023-10-18,8182260000
2023-10-19,8095800000
2023-10-20,7895370000
2023-10-23,7797120000
2023-10-24,7812840000
2023-10-25,7643850000
2023-10-26,7506300000
2023-10-27,7702800000
2023-10-30,7777470000
2023-10-31,7844280000
2023-11-01,7738170000
2023-11-02,8048640000
2023-11-03,7993620000
2023-11-06,7844280000
2023-11-07,7470930000
2023-11-08,7364819999
2023-11-09,7415910000
2023-11-10,7584900000
2023-11-13,7655640000
2023-11-14,7808910000
2023-11-15,7726380000
2023-11-16,7360890000
2023-11-17,7643850000
2023-11-20,7573110000
2023-11-21,7474860000
2023-11-22,7447350000
2023-11-24,7494510000
2023-11-27,7533810000
2023-11-28,7419840000
2023-11-29,7443420000
2023-11-30,7396260000
2023-12-01,7514160000
2023-12-04,7478790000
2023-12-05,7368750000
2023-12-06,7223340000
2023-12-07,7250850000
2023-12-08,7435560000
2023-12-11,7368750000
2023-12-12,7286220000
2023-12-13,7510230000
2023-12-14,7887510000
2023-12-15,7793189999
2023-12-18,7836420000
2023-12-19,8009340000
2023-12-20,7962180000
2023-12-21,8036850000
2023-12-22,8036850000
2023-12-26,8174400000
2023-12-27,8158680000
2023-12-28,8048640000
2023-12-29,7970040000
2024-01-02,7943040000
2024-01-03,8006080000
2024-01-04,7903639999
2024-01-05,8112460000
2024-01-08,7962740000
2024-01-09,7686940000
2024-01-10,7521460000
2024-01-11,7663300000
2024-01-12,7872120000
2024-01-16,7623900000
2024-01-17,7517519999
2024-01-18,7671180000
2024-01-19,7683000000
2024-01-22,7868180000
2024-01-23,7919400000
2024-01-24,8234599999
2024-01-25,8266120000
2024-01-26,8266120000
2024-01-29,8274000000
2024-01-30,7816960000
2024-01-31,7686940000
2024-02-01,7820900000
2024-02-02,6942280000
2024-02-05,6820139999
2024-02-06,6902880000
2024-02-07,6772860000
2024-02-08,6804380000
2024-02-09,6776800000
2024-02-12,6887120000
2024-02-13,6698000000
2024-02-14,6808320000
2024-02-15,6910760000
2024-02-16,6784680000
2024-02-20,6749220000
2024-02-21,6804380000
2024-02-22,6859540000
2024-02-23,6788620000
2024-02-26,6662540000
2024-02-27,6776800000
2024-02-28,6666480000
2024-02-29,6658599999
2024-03-01,6737400000
2024-03-04,6646780000
2024-03-05,6694059999
2024-03-06,6792559999
2024-03-07,6961980000
2024-03-08,6961980000
2024-03-11,7064420000
2024-03-12,7048660000
2024-03-13,7289000000
2024-03-14,7359920000
2024-03-15,7312639999
2024-03-18,7316580000
2024-03-19,7501760000
2024-03-20,7556920000
2024-03-21,7623900000
2024-03-22,7529340000
2024-03-25,7580559999
2024-03-26,7505700000
2024-03-27,7564800000
2024-03-28,7690880000
2024-04-01,7761800000
2024-04-02,7887880000
2024-04-03,7919400000
2024-04-04,7903639999
2024-04-05,8080940000
2024-04-08,8029720000
2024-04-09,7978500000
2024-04-10,7990320000
2024-04-11,7915460000
2024-04-12,7734220000
2024-04-15,7552980000
2024-04-16,7430840000
2024-04-17,7277180000
2024-04-18,7289000000
2024-04-19,7387500000
2024-04-22,7324460000
2024-04-23,7430840000
2024-04-24,7419019999
2024-04-25,7466300000
2024-04-26,7434780000
2024-04-29,7623900000
2024-04-30,7285059999
2024-05-01,7241720000
2024-05-02,7312639999
2024-05-03,7304760000
2024-05-06,7446599999
2024-05-07,7470240000
2024-05-08,7454480000
2024-05-09,7537220000
2024-05-10,7422960000
2024-05-13,7391440000
2024-05-14,7446599999
2024-05-15,7426900000
2024-05-16,7442660000
2024-05-17,7509639999
2024-05-20,7478120000
2024-05-21,7529340000
2024-05-22,7186559999
2024-05-23,7190500000
2024-05-24,7186559999
2024-05-28,7308700000
2024-05-29,7135340000
2024-05-30,7222019999
2024-05-31,7415080000
2024-06-03,6993500000
2024-06-04,6808320000
2024-06-05,6824080000
2024-06-06,6855599999
2024-06-07,6824080000
2024-06-10,6938340000
2024-06-11,7025019999
2024-06-12,7115639999
2024-06-13,7052599999
2024-06-14,6895000000
2024-06-17,7135340000
2024-06-18,7151099999
2024-06-20,7155040000
2024-06-21,7095940000
2024-06-24,7320519999
2024-06-25,7438720000
2024-06-26,7426900000
2024-06-27,7438720000
2024-06-28,7489940000
2024-07-01,7285059999
2024-07-02,7281120000
2024-07-03,7289000000
2024-07-05,7099880000
2024-07-08,7095940000
2024-07-09,6973800000
2024-07-10,7009260000
2024-07-11,7233840000
2024-07-12,7296880000
2024-07-15,7564800000
2024-07-16,7686940000
2024-07-17,7671180000
2024-07-18,7584500000
2024-07-19,7474180000
2024-07-22,7403260000
2024-07-23,7362800000
2024-07-24,7208750000
2024-07-25,7374650000
2024-07-26,7840750000
2024-07-29,7824949999
2024-07-30,8081700000
2024-07-31,8223900000
2024-08-01,7742000000
2024-08-02,7382550000
2024-08-05,6944099999
2024-08-06,6971749999
2024-08-07,6940150000
2024-08-08,7106049999
2024-08-09,7050750000
