,CAG
2023-03-06,17154206999
2023-03-07,17115991000
2023-03-08,17149430000
2023-03-09,16757716000
2023-03-10,16724277000
2023-03-13,16767270000
2023-03-14,16948795999
2023-03-15,17039559000
2023-03-16,17139876000
2023-03-17,16967904000
2023-03-20,17268855000
2023-03-21,17397834000
2023-03-22,17350064000
2023-03-23,17469489000
2023-03-24,17775217000
2023-03-27,17765663000
2023-03-28,17808656000
2023-03-29,17942412000
2023-03-30,17861203000
2023-03-31,17942412000
2023-04-03,17885088000
2023-04-04,17951966000
2023-04-05,18281579000
2023-04-06,18334126000
2023-04-10,17947189000
2023-04-11,18109607000
2023-04-12,17971074000
2023-04-13,17932858000
2023-04-14,17660569000
2023-04-17,17803879000
2023-04-18,17770440000
2023-04-19,17842095000
2023-04-20,17865980000
2023-04-21,17889865000
2023-04-24,18018844000
2023-04-25,18219478000
2023-04-26,18066614000
2023-04-27,18104830000
2023-04-28,18133492000
2023-05-01,18257694000
2023-05-02,18367565000
2023-05-03,18195593000
2023-05-04,17971074000
2023-05-05,18066614000
2023-05-08,18028398000
2023-05-09,18061837000
2023-05-10,17555475000
2023-05-11,17436050000
2023-05-12,17555475000
2023-05-15,17455158000
2023-05-16,17407388000
2023-05-17,17526813000
2023-05-18,17101659999
2023-05-19,17120768000
2023-05-22,16905803000
2023-05-23,16824594000
2023-05-24,16748162000
2023-05-25,16590520999
2023-05-26,16643068000
2023-05-30,16397478000
2023-05-31,16674833999
2023-06-01,16459644000
2023-06-02,16799166000
2023-06-05,16746564000
2023-06-06,16411824000
2023-06-07,16306620000
2023-06-08,16478772000
2023-06-09,16440516000
2023-06-12,16411824000
2023-06-13,16493118000
2023-06-14,16713090000
2023-06-15,16636578000
2023-06-16,16564848000
2023-06-20,16373568000
2023-06-21,16445298000
2023-06-22,16445298000
2023-06-23,16301838000
2023-06-26,16392696000
2023-06-27,16373568000
2023-06-28,15804509999
2023-06-29,15928842000
2023-06-30,16124904000
2023-07-03,16301838000
2023-07-05,16100994000
2023-07-06,15986226000
2023-07-07,15885804000
2023-07-10,15737561999
2023-07-11,15837983999
2023-07-12,15771035999
2023-07-13,15857111999
2023-07-14,15732780000
2023-07-17,15436296000
2023-07-18,15393257999
2023-07-19,15574974000
2023-07-20,15828420000
2023-07-21,15919278000
2023-07-24,15904932000
2023-07-25,15938406000
2023-07-26,15861894000
2023-07-27,15833202000
2023-07-28,15794946000
2023-07-31,15689742000
2023-08-01,15574974000
2023-08-02,15704088000
2023-08-03,15546282000
2023-08-04,15450642000
2023-08-07,15350220000
2023-08-08,14929404000
2023-08-09,14958096000
2023-08-10,14852892000
2023-08-11,14958096000
2023-08-14,14776380000
2023-08-15,14484678000
2023-08-16,14360346000
2023-08-17,14322090000
2023-08-18,14436858000
2023-08-21,14245578000
2023-08-22,14231232000
2023-08-23,14159502000
2023-08-24,14183412000
2023-08-25,14355564000
2023-08-28,14509397000
2023-08-29,14495036000
2023-08-30,14413657000
2023-08-31,14303556000
2023-09-01,14035484000
2023-09-05,13954105000
2023-09-06,13906235000
2023-09-07,13824856000
2023-09-08,13930170000
2023-09-11,13901448000
2023-09-12,13705181000
2023-09-13,13676459000
2023-09-14,13911022000
2023-09-15,13853578000
2023-09-18,13748264000
2023-09-19,13733903000
2023-09-20,13844004000
2023-09-21,13896661000
2023-09-22,13815282000
2023-09-25,13542423000
2023-09-26,13408387000
2023-09-27,13183398000
2023-09-28,13135528000
2023-09-29,13125954000
2023-10-02,12824373000
2023-10-03,12699911000
2023-10-04,12699911000
2023-10-05,12446200000
2023-10-06,12642467000
2023-10-09,13207333000
2023-10-10,13178611000
2023-10-11,13097232000
2023-10-12,12747781000
2023-10-13,13197759000
2023-10-16,13288712000
2023-10-17,13250416000
2023-10-18,13106806000
2023-10-19,12996705000
2023-10-20,12920113000
2023-10-23,12776503000
2023-10-24,12958409000
2023-10-25,13283925000
2023-10-26,13245629000
2023-10-27,13015853000
2023-10-30,13035001000
2023-10-31,13097232000
2023-11-01,12915326000
2023-11-02,13245629000
2023-11-03,13312647000
2023-11-06,13130741000
2023-11-07,13111593000
2023-11-08,13283925000
2023-11-09,13374878000
2023-11-10,13312647000
2023-11-13,13197759000
2023-11-14,13413174000
2023-11-15,13475405000
2023-11-16,13441896000
2023-11-17,13489766000
2023-11-20,13451470000
2023-11-21,13499340000
2023-11-22,13561571000
2023-11-24,13638163000
2023-11-27,13497372000
2023-11-28,13511736000
2023-11-29,13415976000
2023-11-30,13545252000
2023-12-01,13578768000
2023-12-04,13866048000
2023-12-05,13770288000
2023-12-06,14076720000
2023-12-07,14263452000
2023-12-08,14134176000
2023-12-11,14105448000
2023-12-12,14177268000
2023-12-13,14574672000
2023-12-14,14325696000
2023-12-15,14043204000
2023-12-18,14119812000
2023-12-19,14076720000
2023-12-20,13578768000
2023-12-21,13631436000
2023-12-22,13722408000
2023-12-26,13669740000
2023-12-27,13621860000
2023-12-28,13679316000
2023-12-29,13722408000
2024-01-02,14138964000
2024-01-03,14019264000
2024-01-04,13751136000
2024-01-05,13506948000
2024-01-08,13755924000
2024-01-09,14038416000
2024-01-10,13995324000
2024-01-11,13765500000
2024-01-12,13861260000
2024-01-16,13684104000
2024-01-17,13842108000
2024-01-18,13746348000
2024-01-19,13703256000
2024-01-22,13755924000
2024-01-23,14081508000
2024-01-24,14081508000
2024-01-25,14210784000
2024-01-26,14182056000
2024-01-29,13980960000
2024-01-30,14095872000
2024-01-31,13957020000
2024-02-01,14196420000
2024-02-02,14105448000
2024-02-05,13674528000
2024-02-06,13703256000
2024-02-07,13578768000
2024-02-08,13454280000
2024-02-09,13119120000
2024-02-12,13301064000
2024-02-13,13066452000
2024-02-14,12798324000
2024-02-15,13008996000
2024-02-16,13028148000
2024-02-20,13636224000
2024-02-21,13602708000
2024-02-22,13540464000
2024-02-23,13550040000
2024-02-26,13411188000
2024-02-27,13392036000
2024-02-28,13468644000
2024-02-29,13444704000
2024-03-01,13301064000
2024-03-04,13262760000
2024-03-05,13262760000
2024-03-06,13382460000
2024-03-07,13310640000
2024-03-08,13468644000
2024-03-11,13660164000
2024-03-12,13617072000
2024-03-13,13573980000
2024-03-14,13358520000
2024-03-15,13439916000
2024-03-18,13511736000
2024-03-19,13818168000
2024-03-20,13808592000
2024-03-21,13861260000
2024-03-22,13880412000
2024-03-25,13928292000
2024-03-26,13842108000
2024-03-27,14119812000
2024-03-28,14191632000
2024-04-01,14210784000
2024-04-02,14148540000
2024-04-03,13913928000
2024-04-04,14670432000
2024-04-05,14885892000
2024-04-08,14976864000
2024-04-09,14976864000
2024-04-10,14651280000
2024-04-11,14364000000
2024-04-12,14033628000
2024-04-15,14249088000
2024-04-16,14368788000
2024-04-17,14478912000
2024-04-18,14536368000
2024-04-19,14660856000
2024-04-22,14890680000
2024-04-23,14972076000
2024-04-24,15115716000
2024-04-25,14972076000
2024-04-26,14881104000
2024-04-29,14814072000
2024-04-30,14737464000
2024-05-01,14718312000
2024-05-02,14770980000
2024-05-03,14646492000
2024-05-06,14454972000
2024-05-07,14708736000
2024-05-08,14761404000
2024-05-09,14737464000
2024-05-10,14905044000
2024-05-13,14818860000
2024-05-14,14842800000
2024-05-15,14565096000
2024-05-16,14838012000
2024-05-17,14713524000
2024-05-20,14703948000
2024-05-21,14742252000
2024-05-22,14727888000
2024-05-23,14574672000
2024-05-24,14498064000
2024-05-28,14234724000
2024-05-29,13990536000
2024-05-30,13961808000
2024-05-31,14306544000
2024-06-03,14234724000
2024-06-04,14364000000
2024-06-05,14253876000
2024-06-06,14143752000
2024-06-07,14229936000
2024-06-10,14024052000
2024-06-11,14000112000
2024-06-12,13751136000
2024-06-13,13679316000
2024-06-14,13569192000
2024-06-17,13741560000
2024-06-18,13727196000
2024-06-20,13645800000
2024-06-21,13799016000
2024-06-24,14047992000
2024-06-25,13918716000
2024-06-26,13641012000
2024-06-27,13569192000
2024-06-28,13607496000
2024-07-01,13550040000
2024-07-02,13564404000
2024-07-03,13468644000
2024-07-05,13521312000
2024-07-08,13597920000
2024-07-09,13760712000
2024-07-10,13794228000
2024-07-11,13588344000
2024-07-12,13573980000
2024-07-15,13693680000
2024-07-16,13880412000
2024-07-17,14421456000
2024-07-18,14407092000
2024-07-19,14186844000
2024-07-22,14201208000
2024-07-23,14014476000
2024-07-24,14296968000
2024-07-25,14138964000
2024-07-26,14335272000
2024-07-29,14440608000
2024-07-30,14545944000
2024-07-31,14517216000
2024-08-01,14483700000
2024-08-02,14794920000
2024-08-05,14368788000
2024-08-06,14330484000
2024-08-07,14258664000
2024-08-08,14507640000
2024-08-09,14435820000
