,AZO
2023-03-06,46340280000
2023-03-07,45509648870
2023-03-08,45229032730
2023-03-09,44541651910
2023-03-10,44526940710
2023-03-13,44682695540
2023-03-14,44637642490
2023-03-15,44421939520
2023-03-16,44378541480
2023-03-17,43489985000
2023-03-20,43971225130
2023-03-21,44040735550
2023-03-22,43201277700
2023-03-23,42438501980
2023-03-24,42835336600
2023-03-27,43555265950
2023-03-28,44229590580
2023-03-29,44048458930
2023-03-30,44247427910
2023-03-31,45202920350
2023-04-03,46184709060
2023-04-04,46010197450
2023-04-05,45870257160
2023-04-06,46536674520
2023-04-10,46973597160
2023-04-11,47067381060
2023-04-12,47790988210
2023-04-13,48154354850
2023-04-14,48516066480
2023-04-17,49014224490
2023-04-18,49312861850
2023-04-19,48972849240
2023-04-20,49684135760
2023-04-21,49308448490
2023-04-24,49229559680
2023-04-25,49251994260
2023-04-26,48635778870
2023-04-27,48928163970
2023-04-28,48975607590
2023-05-01,49274061060
2023-05-02,49703444210
2023-05-03,49238018620
2023-05-04,48944162400
2023-05-05,49495464620
2023-05-08,48988483200
2023-05-09,49295300800
2023-05-10,49424392000
2023-05-11,49090816000
2023-05-12,49341404800
2023-05-15,48934062400
2023-05-16,48336156800
2023-05-17,48446264000
2023-05-18,47893016000
2023-05-19,47969494400
2023-05-22,47365984000
2023-05-23,44538452800
2023-05-24,43819049600
2023-05-25,44472280000
2023-05-26,44491083200
2023-05-30,44379891200
2023-05-31,43154067200
2023-06-01,42914326400
2023-06-02,43052638400
2023-06-05,42306296000
2023-06-06,42000744000
2023-06-07,41704232000
2023-06-08,42679828800
2023-06-09,42726475200
2023-06-12,43663200000
2023-06-13,43770776000
2023-06-14,43381513600
2023-06-15,45152449600
2023-06-16,45088446400
2023-06-20,44351505600
2023-06-21,44228742400
2023-06-22,44090430400
2023-06-23,43821038400
2023-06-26,44776024000
2023-06-27,44113030400
2023-06-28,44072350400
2023-06-29,44393632000
2023-06-30,45079948800
2023-07-03,44901318400
2023-07-05,45063134400
2023-07-06,45039088000
2023-07-07,44648740800
2023-07-10,45445164800
2023-07-11,46158420800
2023-07-12,46526710400
2023-07-13,45890294400
2023-07-14,46223147200
2023-07-17,45999678400
2023-07-18,45707867200
2023-07-19,45306491200
2023-07-20,44476800000
2023-07-21,44439374400
2023-07-24,45105803200
2023-07-25,45222057600
2023-07-26,45068558400
2023-07-27,44240313600
2023-07-28,44798081600
2023-07-31,44869497600
2023-08-01,44858288000
2023-08-02,44004731200
2023-08-03,44783256000
2023-08-04,44313899199
2023-08-07,44549300800
2023-08-08,44496868800
2023-08-09,44595404800
2023-08-10,44529051200
2023-08-11,44907646400
2023-08-14,45510433600
2023-08-15,45388393600
2023-08-16,45010521600
2023-08-17,44427622400
2023-08-18,44447691200
2023-08-21,44292384000
2023-08-22,44299616000
2023-08-23,44748180800
2023-08-24,44251523200
2023-08-25,44357472000
2023-08-28,43725823170
2023-08-29,44759497500
2023-08-30,45391354620
2023-08-31,44827322970
2023-09-01,45023184510
2023-09-05,45265266540
2023-09-06,45492473010
2023-09-07,45551266890
2023-09-08,46385006610
2023-09-11,45564548640
2023-09-12,44752059720
2023-09-13,44822187360
2023-09-14,45620154900
2023-09-15,44798103120
2023-09-18,44663868900
2023-09-19,43831900080
2023-09-20,45748722240
2023-09-21,44817228840
2023-09-22,45516911430
2023-09-25,45694532700
2023-09-26,45217629330
2023-09-27,44996798100
2023-09-28,45325831320
2023-09-29,44980682909
2023-10-02,44678567370
2023-10-03,43777356360
2023-10-04,44229998400
2023-10-05,44656431120
2023-10-06,45140949360
2023-10-09,45422345370
2023-10-10,45646364220
2023-10-11,45545068740
2023-10-12,45364259850
2023-10-13,45205764300
2023-10-16,46092099750
2023-10-17,46941246300
2023-10-18,46564044600
2023-10-19,44177933940
2023-10-20,44069731950
2023-10-23,43082809380
2023-10-24,42794506860
2023-10-25,43141249080
2023-10-26,43399977570
2023-10-27,43319224530
2023-10-30,43735917300
2023-10-31,43867495170
2023-11-01,44108160480
2023-11-02,45087468180
2023-11-03,45592528860
2023-11-06,46146466380
2023-11-07,46936819050
2023-11-08,46979320650
2023-11-09,47441702640
2023-11-10,47855739060
2023-11-13,47940388080
2023-11-14,47540341770
2023-11-15,47573811780
2023-11-16,47074595070
2023-11-17,46522428450
2023-11-20,45882360750
2023-11-21,46347202710
2023-11-22,46272384630
2023-11-24,46553472000
2023-11-27,45257144850
2023-11-28,45067155420
2023-11-29,44968956690
2023-11-30,45201377670
2023-12-01,45752468250
2023-12-04,46139721090
2023-12-05,46261300470
2023-12-06,46945227780
2023-12-07,45595731300
2023-12-08,45384266310
2023-12-11,45609586500
2023-12-12,46090188750
2023-12-13,47103869820
2023-12-14,45664834110
2023-12-15,45515197950
2023-12-18,45676437840
2023-12-19,45883573080
2023-12-20,45156521460
2023-12-21,45248831730
2023-12-22,45179902110
2023-12-26,44498745840
2023-12-27,44567329080
2023-12-28,44469130350
2023-12-29,44780179590
2024-01-02,44483851500
2024-01-03,44468091210
2024-01-04,44291783790
2024-01-05,44179556670
2024-01-08,44231513670
2024-01-09,43666048320
2024-01-10,43941074040
2024-01-11,44105431350
2024-01-12,44494242900
2024-01-16,46234109640
2024-01-17,46228047990
2024-01-18,47159290620
2024-01-19,47565594360
2024-01-22,47990775810
2024-01-23,47944360890
2024-01-24,47655306780
2024-01-25,47603176590
2024-01-26,48150976560
2024-01-29,48396906360
2024-01-30,49162752540
2024-01-31,47837329470
2024-02-01,48461159850
2024-02-02,48872312910
2024-02-05,48562129620
2024-02-06,48698603340
2024-02-07,49229950260
2024-02-08,47309619540
2024-02-09,46414920000
2024-02-12,46828497720
2024-02-13,47214191850
2024-02-14,47226661530
2024-02-15,47192196720
2024-02-16,47243287770
2024-02-20,46694621850
2024-02-21,47275501110
2024-02-22,47779137630
2024-02-23,47737052460
2024-02-26,47981596740
2024-02-27,51177471810
2024-02-28,52158246780
2024-02-29,52061260380
2024-03-01,52580310810
2024-03-04,53341480860
2024-03-05,53738432340
2024-03-06,53761639800
2024-03-07,54104729190
2024-03-08,53333687310
2024-03-11,53000989320
2024-03-12,52987653690
2024-03-13,53502547560
2024-03-14,54018653760
2024-03-15,54110271270
2024-03-18,53723018430
2024-03-19,54620835390
2024-03-20,55202234220
2024-03-21,55600917600
2024-03-22,56101783080
2024-03-25,54915431580
2024-03-26,55273242120
2024-03-27,55295930010
2024-03-28,54583426350
2024-04-01,54876983400
2024-04-02,54901922760
2024-04-03,54496484970
2024-04-04,53429807760
2024-04-05,53774455860
2024-04-08,53274802710
2024-04-09,52712454780
2024-04-10,52402964250
2024-04-11,52074076440
2024-04-12,51304420080
2024-04-15,50285889690
2024-04-16,50402966130
2024-04-17,50887724940
2024-04-18,51492331230
2024-04-19,51706567260
2024-04-22,51292989540
2024-04-23,51282251760
2024-04-24,51758004690
2024-04-25,51008784750
2024-04-26,51021427620
2024-04-29,51935870820
2024-04-30,51201891600
2024-05-01,51035802390
2024-05-02,51300436710
2024-05-03,51129151800
2024-05-06,51397596300
2024-05-07,51795067350
2024-05-08,51307883880
2024-05-09,51732718950
2024-05-10,51598843080
2024-05-13,50881836480
2024-05-14,50596246170
2024-05-15,50747614230
2024-05-16,50242245810
2024-05-17,50528182500
2024-05-20,50506942920
2024-05-21,48724196590
2024-05-22,47891810720
2024-05-23,47976448420
2024-05-24,48241761700
2024-05-28,48364400000
2024-05-29,47312474300
2024-05-30,47890428880
2024-05-31,47845173620
2024-06-03,47891465260
2024-06-04,48208597540
2024-06-05,47954684440
2024-06-06,47754490370
2024-06-07,48376491100
2024-06-10,48035349350
2024-06-11,48554921190
2024-06-12,48674104890
2024-06-13,48595858200
2024-06-14,48983118860
2024-06-17,50762410590
2024-06-18,51279218750
2024-06-20,51961156790
2024-06-21,51652315550
2024-06-24,51567505120
2024-06-25,50720609930
2024-06-26,50604708100
2024-06-27,51048624200
2024-06-28,51198899300
2024-07-01,48930781670
2024-07-02,49573510000
2024-07-03,49139612240
2024-07-05,48623495000
2024-07-08,48993137200
2024-07-09,48659077380
2024-07-10,49337733550
2024-07-11,49779058700
2024-07-12,50451496590
2024-07-15,50807838580
2024-07-16,51565605090
2024-07-17,51544532030
2024-07-18,50546843550
2024-07-19,50962259200
2024-07-22,51088870290
2024-07-23,50463587690
2024-07-24,50812502290
2024-07-25,52353944810
2024-07-26,53378924630
2024-07-29,53074056180
2024-07-30,53691393200
2024-07-31,54128227370
2024-08-01,54381622280
2024-08-02,54887893910
2024-08-05,53761003390
2024-08-06,53884678070
2024-08-07,53275804820
2024-08-08,54531206460
2024-08-09,53896078250
