,NBR
2023-06-01,805114200
2023-06-02,886306050
2023-06-05,857341800
2023-06-06,890443800
2023-06-07,961797000
2023-06-08,968049600
2023-06-09,941016300
2023-06-12,893754000
2023-06-13,918304650
2023-06-14,905799450
2023-06-15,964555500
2023-06-16,933752250
2023-06-20,904604100
2023-06-21,932373000
2023-06-22,881616600
2023-06-23,862766850
2023-06-26,867180450
2023-06-27,880605150
2023-06-28,865801200
2023-06-29,862950750
2023-06-30,851038440
2023-07-03,865675240
2023-07-05,837499400
2023-07-06,825789960
2023-07-07,895406240
2023-07-10,894674400
2023-07-11,955142680
2023-07-12,994021680
2023-07-13,1015793920
2023-07-14,991826160
2023-07-17,1007377760
2023-07-18,1027228920
2023-07-19,1043237920
2023-07-20,1054489960
2023-07-21,1046531200
2023-07-24,1084220960
2023-07-25,1072420040
2023-07-26,1105993200
2023-07-27,1095930400
2023-07-28,1096570760
2023-07-31,1120538520
2023-08-01,1097485560
2023-08-02,1080470280
2023-08-03,1095473000
2023-08-04,1080561760
2023-08-07,1066290880
2023-08-08,1070773400
2023-08-09,1069126760
2023-08-10,1047080080
2023-08-11,1046348240
2023-08-14,1030064800
2023-08-15,992375040
2023-08-16,985788480
2023-08-17,982861120
2023-08-18,1000974160
2023-08-21,1007377760
2023-08-22,999510480
2023-08-23,994570560
2023-08-24,988624359
2023-08-25,992192080
2023-08-28,1012683600
2023-08-29,1026131160
2023-08-30,1024210080
2023-08-31,1012592120
2023-09-01,1108188720
2023-09-05,1116879320
2023-09-06,1114134920
2023-09-07,1107639840
2023-09-08,1136456040
2023-09-11,1137645280
2023-09-12,1196558400
2023-09-13,1196283960
2023-09-14,1243213200
2023-09-15,1247787200
2023-09-18,1265900240
2023-09-19,1225740520
2023-09-20,1183202320
2023-09-21,1129778000
2023-09-22,1124472160
2023-09-25,1143225560
2023-09-26,1108280200
2023-09-27,1176981680
2023-09-28,1165729640
2023-09-29,1126484720
2023-10-02,1062989870
2023-10-03,1065090460
2023-10-04,997049610
2023-10-05,957686380
2023-10-06,977687650
2023-10-09,1030933040
2023-10-10,1043627910
2023-10-11,1064725140
2023-10-12,1054678840
2023-10-13,1080890550
2023-10-16,1084635080
2023-10-17,1150575340
2023-10-18,1143816920
2023-10-19,1128656140
2023-10-20,1085365720
2023-10-23,1055044160
2023-10-24,1047189780
2023-10-25,1036686830
2023-10-26,972299180
2023-10-27,939146390
2023-10-30,906998230
2023-10-31,891746120
2023-11-01,871653520
2023-11-02,903710350
2023-11-03,920880390
2023-11-06,883800410
2023-11-07,831011670
2023-11-08,810462420
2023-11-09,806535230
2023-11-10,815850890
2023-11-13,841697280
2023-11-14,873662780
2023-11-15,862520520
2023-11-16,815576900
2023-11-17,853022200
2023-11-20,867178350
2023-11-21,850373630
2023-11-22,845350480
2023-11-24,851195600
2023-11-27,819686750
2023-11-28,817129510
2023-11-29,806261240
2023-11-30,792927059
2023-12-01,797402230
2023-12-04,798772180
2023-12-05,762057520
2023-12-06,723333600
2023-12-07,729361380
2023-12-08,726530150
2023-12-11,720137050
2023-12-12,702510360
2023-12-13,731005320
2023-12-14,808818480
2023-12-15,779136230
2023-12-18,778679580
2023-12-19,799046170
2023-12-20,772834460
2023-12-21,779775540
2023-12-22,767445990
2023-12-26,787903910
2023-12-27,778314260
2023-12-28,753472500
2023-12-29,745526790
2024-01-02,741971360
2024-01-03,749862720
2024-01-04,722701760
2024-01-05,747293440
2024-01-08,724445200
2024-01-09,702422800
2024-01-10,696733680
2024-01-11,688475280
2024-01-12,702331040
2024-01-16,681776800
2024-01-17,675628880
2024-01-18,682877920
2024-01-19,699302960
2024-01-22,720224240
2024-01-23,732061280
2024-01-24,769499360
2024-01-25,782254000
2024-01-26,802165920
2024-01-29,815746400
2024-01-30,801523600
2024-01-31,776106080
2024-02-01,756928240
2024-02-02,716370319
2024-02-05,702789840
2024-02-06,745825280
2024-02-07,737016319
2024-02-08,738117440
2024-02-09,726555680
2024-02-12,724078160
2024-02-13,695357280
2024-02-14,705175600
2024-02-15,759864560
2024-02-16,781611680
2024-02-20,761424480
2024-02-21,744815920
2024-02-22,755184800
2024-02-23,726555680
2024-02-26,722059440
2024-02-27,727289760
2024-02-28,716645600
2024-02-29,719123120
2024-03-01,749036880
2024-03-04,743164240
2024-03-05,740411440
2024-03-06,744907680
2024-03-07,778675360
2024-03-08,758671680
2024-03-11,774913200
2024-03-12,757937600
2024-03-13,788860720
2024-03-14,812534800
2024-03-15,822169600
2024-03-18,812993600
2024-03-19,830886800
2024-03-20,812534800
2024-03-21,814370000
2024-03-22,794825120
2024-03-25,808038560
2024-03-26,777390720
2024-03-27,807120960
2024-03-28,790328880
2024-04-01,799780160
2024-04-02,808405600
2024-04-03,828959840
2024-04-04,799229600
2024-04-05,821435520
2024-04-08,809231440
2024-04-09,781795200
2024-04-10,770784000
2024-04-11,746742880
2024-04-12,728482640
2024-04-15,717930240
2024-04-16,687282400
2024-04-17,689117600
2024-04-18,706919040
2024-04-19,702239280
2024-04-22,697376000
2024-04-23,740044400
2024-04-24,735272880
2024-04-25,699578240
2024-04-26,708387200
2024-04-29,716370319
2024-04-30,660947280
2024-05-01,651404240
2024-05-02,645623360
2024-05-03,681134480
2024-05-06,684713120
2024-05-07,690310480
2024-05-08,672417280
2024-05-09,701872240
2024-05-10,684529600
2024-05-13,678198160
2024-05-14,690402240
2024-05-15,682235600
2024-05-16,684437840
2024-05-17,697467760
2024-05-20,728666160
2024-05-21,724445200
2024-05-22,687007120
2024-05-23,675170080
2024-05-24,669572720
2024-05-28,701964000
2024-05-29,659295600
2024-05-30,659662640
2024-05-31,685997760
2024-06-03,634061600
2024-06-04,602771440
2024-06-05,606992400
2024-06-06,616902480
2024-06-07,613599120
2024-06-10,627271360
2024-06-11,619838800
2024-06-12,621582240
2024-06-13,597724640
2024-06-14,558726640
2024-06-17,566985040
2024-06-18,578088000
2024-06-20,614149680
2024-06-21,618370640
2024-06-24,642870560
2024-06-25,651404240
2024-06-26,638741360
2024-06-27,645439840
2024-06-28,652964160
2024-07-01,642870560
2024-07-02,640943600
2024-07-03,646816240
2024-07-05,622041040
2024-07-08,639750720
2024-07-09,666911680
2024-07-10,680400400
2024-07-11,695907840
2024-07-12,692696240
2024-07-15,721050080
2024-07-16,784089200
2024-07-17,817673360
2024-07-18,781244640
2024-07-19,753166080
2024-07-22,753316739
2024-07-23,745767000
2024-07-24,823474080
2024-07-25,928157670
2024-07-26,936720180
2024-07-29,882490950
2024-07-30,907349850
2024-07-31,946755810
2024-08-01,859473450
2024-08-02,776886660
2024-08-05,733613760
2024-08-06,693655380
2024-08-07,713174220
2024-08-08,760129920
2024-08-09,753592950
