,ALL
2023-03-06,33622600000
2023-03-07,32826830000
2023-03-08,32252400000
2023-03-09,31461900000
2023-03-10,31145700000
2023-03-13,30086430000
2023-03-14,30133860000
2023-03-15,29145735000
2023-03-16,29538350000
2023-03-17,27696485000
2023-03-20,28774200000
2023-03-21,29654290000
2023-03-22,28597655000
2023-03-23,27820330000
2023-03-24,27822965000
2023-03-27,28191865000
2023-03-28,28020590000
2023-03-29,28905950000
2023-03-30,28745215000
2023-03-31,29098706000
2023-04-03,30002050000
2023-04-04,29718442000
2023-04-05,30167488000
2023-04-06,30256772000
2023-04-10,30490486000
2023-04-11,30487860000
2023-04-12,30482608000
2023-04-13,29965286000
2023-04-14,29445338000
2023-04-17,30170114000
2023-04-18,29973164000
2023-04-19,30595526000
2023-04-20,30823988000
2023-04-21,30403828000
2023-04-24,30435340000
2023-04-25,30175366000
2023-04-26,29952156000
2023-04-27,30264650000
2023-04-28,30398576000
2023-05-01,30424836000
2023-05-02,29513614000
2023-05-03,29279900000
2023-05-04,29941652000
2023-05-05,30390698000
2023-05-08,30493112000
2023-05-09,31097092000
2023-05-10,30900142000
2023-05-11,31073458000
2023-05-12,31055076000
2023-05-15,30968418000
2023-05-16,30674306000
2023-05-17,31249400000
2023-05-18,31220514000
2023-05-19,30929028000
2023-05-22,31010434000
2023-05-23,30529876000
2023-05-24,29778840000
2023-05-25,29159104000
2023-05-26,28762578000
2023-05-30,29059316000
2023-05-31,28478970000
2023-06-01,28675920000
2023-06-02,28907008000
2023-06-05,28749448000
2023-06-06,28883374000
2023-06-07,29468972000
2023-06-08,29387566000
2023-06-09,29400696000
2023-06-12,29503110000
2023-06-13,29791970000
2023-06-14,29253640000
2023-06-15,29027804000
2023-06-16,29193242000
2023-06-20,28520986000
2023-06-21,28289898000
2023-06-22,28360800000
2023-06-23,28237378000
2023-06-26,28612896000
2023-06-27,28528864000
2023-06-28,28586636000
2023-06-29,28647034000
2023-06-30,28546672000
2023-07-03,28931518000
2023-07-05,28808472000
2023-07-06,28473368000
2023-07-07,28345086000
2023-07-10,27947150000
2023-07-11,28554526000
2023-07-12,28169680000
2023-07-13,27444494000
2023-07-14,26488924000
2023-07-17,26810938000
2023-07-18,27075356000
2023-07-19,27695822000
2023-07-20,29316364000
2023-07-21,29012676000
2023-07-24,29350398000
2023-07-25,28921046000
2023-07-26,29572928000
2023-07-27,29525804000
2023-07-28,29442028000
2023-07-31,29499624000
2023-08-01,29591254000
2023-08-02,27884318000
2023-08-03,29154048000
2023-08-04,28763966000
2023-08-07,28991732000
2023-08-08,28913192000
2023-08-09,28693280000
2023-08-10,28978642000
2023-08-11,28546672000
2023-08-14,27986420000
2023-08-15,27507326000
2023-08-16,28729932000
2023-08-17,28250838000
2023-08-18,27800542000
2023-08-21,27564922000
2023-08-22,27520416000
2023-08-23,27651316000
2023-08-24,27578012000
2023-08-25,27525652000
2023-08-28,27598956000
2023-08-29,27897408000
2023-08-30,28604268000
2023-08-31,28224658000
2023-09-01,28944608000
2023-09-05,28070196000
2023-09-06,28256074000
2023-09-07,28203714000
2023-09-08,27803160000
2023-09-11,28216804000
2023-09-12,28664482000
2023-09-13,28510020000
2023-09-14,28941990000
2023-09-15,28478604000
2023-09-18,29070272000
2023-09-19,29682884000
2023-09-20,29884470000
2023-09-21,29805930000
2023-09-22,29868762000
2023-09-25,30169832000
2023-09-26,29654086000
2023-09-27,29588636000
2023-09-28,29449882000
2023-09-29,29167138000
2023-10-02,29080602000
2023-10-03,28818402000
2023-10-04,29222190000
2023-10-05,29463414000
2023-10-06,29667930000
2023-10-09,29935374000
2023-10-10,30079584000
2023-10-11,30092694000
2023-10-12,29885556000
2023-10-13,31547904000
2023-10-16,32754024000
2023-10-17,33540624000
2023-10-18,33406902000
2023-10-19,32706828000
2023-10-20,32300418000
2023-10-23,31943826000
2023-10-24,32588838000
2023-10-25,32824818000
2023-10-26,32937564000
2023-10-27,32329260000
2023-10-30,32898234000
2023-10-31,33595686000
2023-11-01,34020450000
2023-11-02,34442592000
2023-11-03,34539606000
2023-11-06,34222344000
2023-11-07,33996852000
2023-11-08,33897216000
2023-11-09,33821178000
2023-11-10,34169904000
2023-11-13,34046670000
2023-11-14,34518630000
2023-11-15,34497654000
2023-11-16,35331450000
2023-11-17,35184618000
2023-11-20,35302608000
2023-11-21,35386512000
2023-11-22,35682798000
2023-11-24,35819142000
2023-11-27,36044634000
2023-11-28,35771946000
2023-11-29,35525478000
2023-11-30,36149514000
2023-12-01,36099696000
2023-12-04,36351408000
2023-12-05,36361896000
2023-12-06,36312078000
2023-12-07,36451044000
2023-12-08,36529704000
2023-12-11,37512954000
2023-12-12,37851192000
2023-12-13,37848570000
2023-12-14,36508728000
2023-12-15,36461532000
2023-12-18,36380250000
2023-12-19,36249150000
2023-12-20,35559564000
2023-12-21,35501880000
2023-12-22,36026280000
2023-12-26,36204576000
2023-12-27,36285858000
2023-12-28,36660804000
2023-12-29,36702756000
2024-01-02,38338585165
2024-01-03,38655829560
2024-01-04,39588901308
2024-01-05,39983457361
2024-01-08,39823502204
2024-01-09,40250049289
2024-01-10,40071432697
2024-01-11,40087428213
2024-01-12,40263378885
2024-01-16,40388677092
2024-01-17,40668598616
2024-01-18,40767237629
2024-01-19,41289757808
2024-01-22,41425719691
2024-01-23,41084482024
2024-01-24,41966901305
2024-01-25,42404112067
2024-01-26,42220163637
2024-01-29,41604336283
2024-01-30,41718970812
2024-01-31,41388396822
2024-02-01,41638993234
2024-02-02,41953571709
2024-02-05,41809612068
2024-02-06,41948239870
2024-02-07,42281479780
2024-02-08,43121244354
2024-02-09,42662706237
2024-02-12,42473425968
2024-02-13,42276147942
2024-02-14,43025271259
2024-02-15,43158567223
2024-02-16,43129242111
2024-02-20,42580062740
2024-02-21,42433437179
2024-02-22,42705360946
2024-02-23,42422773502
2024-02-26,42601390094
2024-02-27,42532076193
2024-02-28,42811997717
2024-02-29,42526744354
2024-03-01,41361737629
2024-03-04,41689645700
2024-03-05,41793616552
2024-03-06,41865596373
2024-03-07,41758959601
2024-03-08,41833605341
2024-03-11,42638712964
2024-03-12,42548071708
2024-03-13,42676035834
2024-03-14,42489421484
2024-03-15,43241210721
2024-03-18,43457150183
2024-03-19,43283865430
2024-03-20,42966621035
2024-03-21,43233212963
2024-03-22,44054316102
2024-03-25,45046038074
2024-03-26,45536567221
2024-03-27,45277973051
2024-03-28,46123069463
2024-04-01,46005769014
2024-04-02,45997771257
2024-04-03,46232372153
2024-04-04,45648535831
2024-04-05,46072416996
2024-04-08,45949784710
2024-04-09,44875419240
2024-04-10,45253979778
2024-04-11,44150289196
2024-04-12,44470199509
2024-04-15,44190277985
2024-04-16,43777060496
2024-04-17,43433156909
2024-04-18,45083360944
2024-04-19,46109739866
2024-04-22,46762890090
2024-04-23,46728233139
2024-04-24,45925791436
2024-04-25,45944452871
2024-04-26,45339289194
2024-04-29,45208659150
2024-04-30,45336623275
2024-05-01,45736511167
2024-05-02,45102022379
2024-05-03,44835430451
2024-05-06,45341955114
2024-05-07,44838096370
2024-05-08,45395273499
2024-05-09,45179710000
2024-05-10,45509085000
2024-05-13,44763380000
2024-05-14,44552580000
2024-05-15,43812145000
2024-05-16,44552580000
2024-05-17,44665885000
2024-05-20,44231110000
2024-05-21,44318065000
2024-05-22,43785795000
2024-05-23,43214000000
2024-05-24,43435340000
2024-05-28,43390545000
2024-05-29,43082250000
2024-05-30,43472230000
2024-05-31,44141520000
2024-06-03,43245620000
2024-06-04,43061170000
2024-06-05,43029550000
2024-06-06,42982120000
2024-06-07,43493310000
2024-06-10,43163935000
2024-06-11,42581600000
2024-06-12,42326005000
2024-06-13,42378705000
2024-06-14,41387945000
2024-06-17,41827990000
2024-06-18,42175810000
2024-06-20,42842465000
2024-06-21,42294385000
2024-06-24,42795035000
2024-06-25,42513090000
2024-06-26,41727860000
2024-06-27,42162635000
2024-06-28,42070410000
2024-07-01,42302290000
2024-07-02,42207430000
2024-07-03,42012440000
2024-07-05,41746305000
2024-07-08,42038790000
2024-07-09,41822720000
2024-07-10,42152095000
2024-07-11,42697540000
2024-07-12,43132315000
2024-07-15,43980785000
2024-07-16,44217935000
2024-07-17,44979450000
2024-07-18,46557815000
2024-07-19,45949130000
2024-07-22,46067705000
2024-07-23,45743600000
2024-07-24,45411590000
2024-07-25,43582900000
2024-07-26,44576295000
2024-07-29,44693643000
2024-07-30,45845119000
2024-07-31,45192792000
2024-08-01,46846058000
2024-08-02,46698162000
2024-08-05,44638182000
2024-08-06,44841539000
2024-08-07,45073947000
2024-08-08,45034332000
2024-08-09,45169023000
