,SO
2023-03-07,70184030000
2023-03-08,70620430000
2023-03-09,70424050000
2023-03-10,69758540000
2023-03-13,71078650000
2023-03-14,72202380000
2023-03-15,73806150000
2023-03-16,74318920000
2023-03-17,74078900000
2023-03-20,74788050000
2023-03-21,73238830000
2023-03-22,72780610000
2023-03-23,72376940000
2023-03-24,74831690000
2023-03-27,74449840000
2023-03-28,74613490000
2023-03-29,75649940000
2023-03-30,75344460000
2023-03-31,75981360000
2023-04-03,75315240000
2023-04-04,76035960000
2023-04-05,78078000000
2023-04-06,78962520000
2023-04-10,78667680000
2023-04-11,78438360000
2023-04-12,78755040000
2023-04-13,79126320000
2023-04-14,78558480000
2023-04-17,78995280000
2023-04-18,79257360000
2023-04-19,79508520000
2023-04-20,79737840000
2023-04-21,80382120000
2023-04-24,80917200000
2023-04-25,80786160000
2023-04-26,79268280000
2023-04-27,80272920000
2023-04-28,80316600000
2023-05-01,80906280000
2023-05-02,79879800000
2023-05-03,80076360000
2023-05-04,81081000000
2023-05-05,81834480000
2023-05-08,81430440000
2023-05-09,81561480000
2023-05-10,82620720000
2023-05-11,81517800000
2023-05-12,80098200000
2023-05-15,79082640000
2023-05-16,77422800000
2023-05-17,77466480000
2023-05-18,77586600000
2023-05-19,77979720000
2023-05-22,77477400000
2023-05-23,77695800000
2023-05-24,77368200000
2023-05-25,76243440000
2023-05-26,75861240000
2023-05-30,76254360000
2023-05-31,76167000000
2023-06-01,75544560000
2023-06-02,75839400000
2023-06-05,76101480000
2023-06-06,75752040000
2023-06-07,76581960000
2023-06-08,77619360000
2023-06-09,77815920000
2023-06-12,77357280000
2023-06-13,76931400000
2023-06-14,76964160000
2023-06-15,77269920000
2023-06-16,78361920000
2023-06-20,76811280000
2023-06-21,78230880000
2023-06-22,77859600000
2023-06-23,76931400000
2023-06-26,78329160000
2023-06-27,77663040000
2023-06-28,76298040000
2023-06-29,75500880000
2023-06-30,76713000000
2023-07-03,77062440000
2023-07-05,78274560000
2023-07-06,77302680000
2023-07-07,77182560000
2023-07-10,76592880000
2023-07-11,77237160000
2023-07-12,78176280000
2023-07-13,78056160000
2023-07-14,77946960000
2023-07-17,76636560000
2023-07-18,75446280000
2023-07-19,76592880000
2023-07-20,77608440000
2023-07-21,79781520000
2023-07-24,79661400000
2023-07-25,79290120000
2023-07-26,79814280000
2023-07-27,79563120000
2023-07-28,79006200000
2023-07-31,78995280000
2023-08-01,77837760000
2023-08-02,77499240000
2023-08-03,74933040000
2023-08-04,74081280000
2023-08-07,74277840000
2023-08-08,75140520000
2023-08-09,75555480000
2023-08-10,75795720000
2023-08-11,75894000000
2023-08-14,75162360000
2023-08-15,74015760000
2023-08-16,74376120000
2023-08-17,74529000000
2023-08-18,74048520000
2023-08-21,73830120000
2023-08-22,73961160000
2023-08-23,73764600000
2023-08-24,73633560000
2023-08-25,74354280000
2023-08-28,74397960000
2023-08-29,74878440000
2023-08-30,74933040000
2023-08-31,73961160000
2023-09-01,73404240000
2023-09-05,72399600000
2023-09-06,72345000000
2023-09-07,73284120000
2023-09-08,74179560000
2023-09-11,74397960000
2023-09-12,74911200000
2023-09-13,75894000000
2023-09-14,77422800000
2023-09-15,77630280000
2023-09-18,77477400000
2023-09-19,77433720000
2023-09-20,77750400000
2023-09-21,76330800000
2023-09-22,75752040000
2023-09-25,75664680000
2023-09-26,73284120000
2023-09-27,72224880000
2023-09-28,71056440000
2023-09-29,70674240000
2023-10-02,68479320000
2023-10-03,69920760000
2023-10-04,70565040000
2023-10-05,70532280000
2023-10-06,70947240000
2023-10-09,71973720000
2023-10-10,72552480000
2023-10-11,73273200000
2023-10-12,71744400000
2023-10-13,72672600000
2023-10-16,73710000000
2023-10-17,73284120000
2023-10-18,72727200000
2023-10-19,72552480000
2023-10-20,71777160000
2023-10-23,71449560000
2023-10-24,72563400000
2023-10-25,72738120000
2023-10-26,73338720000
2023-10-27,72650760000
2023-10-30,72934680000
2023-10-31,73491600000
2023-11-01,74725560000
2023-11-02,76571040000
2023-11-03,76865880000
2023-11-06,75599160000
2023-11-07,75042240000
2023-11-08,74911200000
2023-11-09,74299680000
2023-11-10,74365200000
2023-11-13,73535280000
2023-11-14,75577320000
2023-11-15,75096840000
2023-11-16,76734840000
2023-11-17,76188840000
2023-11-20,75828480000
2023-11-21,76057800000
2023-11-22,75992280000
2023-11-24,76014120000
2023-11-27,76723920000
2023-11-28,76975080000
2023-11-29,76691160000
2023-11-30,77510160000
2023-12-01,78099840000
2023-12-04,77837760000
2023-12-05,77455560000
2023-12-06,78907920000
2023-12-07,78241800000
2023-12-08,78078000000
2023-12-11,77925120000
2023-12-12,76953240000
2023-12-13,79803360000
2023-12-14,78078000000
2023-12-15,77379120000
2023-12-18,77990640000
2023-12-19,77815920000
2023-12-20,76101480000
2023-12-21,75752040000
2023-12-22,75828480000
2023-12-26,75839400000
2023-12-27,75795720000
2023-12-28,76614720000
2023-12-29,76571040000
2024-01-02,77509900000
2024-01-03,79030560000
2024-01-04,78450740000
2024-01-05,78341340000
2024-01-08,78943040000
2024-01-09,78625780000
2024-01-10,78582020000
2024-01-11,77214520000
2024-01-12,78133480000
2024-01-16,76930080000
2024-01-17,76175220000
2024-01-18,75234380000
2024-01-19,75431300000
2024-01-22,75289080000
2024-01-23,75300020000
2024-01-24,74610800000
2024-01-25,75748560000
2024-01-26,75606340000
2024-01-29,75693860000
2024-01-30,75759500000
2024-01-31,76054880000
2024-02-01,77127000000
2024-02-02,75103100000
2024-02-05,73494920000
2024-02-06,73735600000
2024-02-07,73243300000
2024-02-08,73232360000
2024-02-09,73199540000
2024-02-12,74731140000
2024-02-13,73855940000
2024-02-14,74184140000
2024-02-15,73112020000
2024-02-16,72729120000
2024-02-20,73341760000
2024-02-21,74096620000
2024-02-22,73604320000
2024-02-23,74052860000
2024-02-26,72477500000
2024-02-27,72707240000
2024-02-28,73090140000
2024-02-29,73571500000
2024-03-01,73144840000
2024-03-04,74610800000
2024-03-05,74370120000
2024-03-06,75026520000
2024-03-07,75759500000
2024-03-08,75496940000
2024-03-11,76339320000
2024-03-12,75868900000
2024-03-13,76514360000
2024-03-14,75901720000
2024-03-15,75584460000
2024-03-18,75945480000
2024-03-19,76809740000
2024-03-20,76831620000
2024-03-21,76470600000
2024-03-22,76361200000
2024-03-25,76317440000
2024-03-26,75781380000
2024-03-27,77728700000
2024-03-28,78483560000
2024-04-01,77783400000
2024-04-02,78045960000
2024-04-03,77652120000
2024-04-04,76634700000
2024-04-05,76481540000
2024-04-08,76645640000
2024-04-09,77225460000
2024-04-10,76328380000
2024-04-11,76120520000
2024-04-12,75190620000
2024-04-15,74818660000
2024-04-16,74140380000
2024-04-17,76361200000
2024-04-18,77203580000
2024-04-19,78932100000
2024-04-22,79840120000
2024-04-23,80135500000
2024-04-24,80857540000
2024-04-25,81360780000
2024-04-26,80091740000
2024-04-29,81382660000
2024-04-30,80409000000
2024-05-01,81524880000
2024-05-02,82411020000
2024-05-03,82979900000
2024-05-06,82564180000
2024-05-07,84183300000
2024-05-08,84927220000
2024-05-09,85605500000
2024-05-10,85485160000
2024-05-13,86097800000
2024-05-14,86108740000
2024-05-15,86743260000
2024-05-16,86841720000
2024-05-17,87016760000
2024-05-20,86633860000
2024-05-21,87279320000
2024-05-22,86086860000
2024-05-23,84423980000
2024-05-24,85058500000
2024-05-28,84828760000
2024-05-29,84456800000
2024-05-30,85419520000
2024-05-31,87673160000
2024-06-03,87946660000
2024-06-04,88296740000
2024-06-05,86885480000
2024-06-06,86043100000
2024-06-07,85266360000
2024-06-10,86393180000
2024-06-11,85879000000
2024-06-12,85813360000
2024-06-13,86086860000
2024-06-14,86043100000
2024-06-17,84981920000
2024-06-18,85266360000
2024-06-20,86283780000
2024-06-21,85835240000
2024-06-24,86797960000
2024-06-25,85353880000
2024-06-26,85561740000
2024-06-27,85375760000
2024-06-28,84861580000
2024-07-01,84238000000
2024-07-02,84839700000
2024-07-03,85025680000
2024-07-05,85375760000
2024-07-08,85113200000
2024-07-09,85463280000
2024-07-10,85813360000
2024-07-11,87366840000
2024-07-12,87509060000
2024-07-15,87574700000
2024-07-16,88745280000
2024-07-17,89303220000
2024-07-18,88953140000
2024-07-19,89051600000
2024-07-22,89543900000
2024-07-23,88996900000
2024-07-24,90440980000
2024-07-25,89336040000
2024-07-26,89893980000
2024-07-29,90856700000
2024-07-30,91384480000
2024-07-31,91537920000
2024-08-01,95976720000
2024-08-02,97083680000
2024-08-05,94880720000
2024-08-06,94749200000
2024-08-07,95669840000
2024-08-08,94760160000
2024-08-09,95132800000
