,TT
2023-03-07,43766491000
2023-03-08,43901778000
2023-03-09,43356044000
2023-03-10,42691074000
2023-03-13,42436551000
2023-03-14,43360630000
2023-03-15,40948394000
2023-03-16,41542281000
2023-03-17,40707629000
2023-03-20,41595020000
2023-03-21,41971072000
2023-03-22,41652345000
2023-03-23,41941263000
2023-03-24,41748651000
2023-03-27,41505593000
2023-03-28,41890817000
2023-03-29,42443430000
2023-03-30,41941263000
2023-03-31,42039430000
2023-04-03,41975450000
2023-04-04,39708730000
2023-04-05,38956965000
2023-04-06,39000380000
2023-04-10,39094065000
2023-04-11,39082640000
2023-04-12,39964650000
2023-04-13,40163445000
2023-04-14,39982930000
2023-04-17,40325680000
2023-04-18,40236565000
2023-04-19,40316540000
2023-04-20,40318825000
2023-04-21,40428505000
2023-04-24,40611305000
2023-04-25,40864940000
2023-04-26,40602165000
2023-04-27,42386750000
2023-04-28,42457585000
2023-05-01,42889450000
2023-05-02,43085960000
2023-05-03,40613590000
2023-05-04,40216000000
2023-05-05,40401085000
2023-05-08,40387375000
2023-05-09,40629585000
2023-05-10,40828380000
2023-05-11,40407940000
2023-05-12,40611305000
2023-05-15,40707275000
2023-05-16,39500795000
2023-05-17,39985215000
2023-05-18,40026345000
2023-05-19,39594480000
2023-05-22,39126055000
2023-05-23,38392570000
2023-05-24,37978985000
2023-05-25,38276035000
2023-05-26,38113800000
2023-05-30,38063530000
2023-05-31,37298055000
2023-06-01,37910435000
2023-06-02,39532785000
2023-06-05,39395685000
2023-06-06,39928090000
2023-06-07,40252560000
2023-06-08,40417080000
2023-06-09,40268555000
2023-06-12,40163445000
2023-06-13,41367640000
2023-06-14,41445330000
2023-06-15,42329625000
2023-06-16,42743210000
2023-06-20,42434735000
2023-06-21,42491860000
2023-06-22,42240510000
2023-06-23,42537560000
2023-06-26,42615250000
2023-06-27,43035690000
2023-06-28,42670090000
2023-06-29,43412715000
2023-06-30,43722036000
2023-07-03,43708320000
2023-07-05,43381422000
2023-07-06,43390566000
2023-07-07,43248834000
2023-07-10,44256960000
2023-07-11,44330112000
2023-07-12,44458128000
2023-07-13,44677584000
2023-07-14,44876466000
2023-07-17,45457110000
2023-07-18,45537120000
2023-07-19,44771310000
2023-07-20,44718732000
2023-07-21,44323254000
2023-07-24,44455842000
2023-07-25,44446698000
2023-07-26,44412408000
2023-07-27,45061632000
2023-07-28,45390816000
2023-07-31,45591984000
2023-08-01,45498258000
2023-08-02,46876716000
2023-08-03,46920150000
2023-08-04,46677834000
2023-08-07,47628810000
2023-08-08,46986444000
2023-08-09,46188630000
2023-08-10,46206918000
2023-08-11,46442376000
2023-08-14,46828710000
2023-08-15,46414944000
2023-08-16,46435518000
2023-08-17,45178218000
2023-08-18,45022770000
2023-08-21,45358812000
2023-08-22,45086778000
2023-08-23,46056042000
2023-08-24,45571410000
2023-08-25,46309788000
2023-08-28,46545246000
2023-08-29,47039022000
2023-08-30,47075598000
2023-08-31,46922436000
2023-09-01,46915578000
2023-09-05,45843444000
2023-09-06,46680120000
2023-09-07,47208186000
2023-09-08,47077884000
2023-09-11,48097440000
2023-09-12,47653956000
2023-09-13,47393352000
2023-09-14,46188630000
2023-09-15,46289214000
2023-09-18,46572678000
2023-09-19,46430946000
2023-09-20,46003464000
2023-09-21,45267372000
2023-09-22,45822870000
2023-09-25,45987462000
2023-09-26,45102780000
2023-09-27,45733716000
2023-09-28,46677834000
2023-09-29,46385226000
2023-10-02,45003003194
2023-10-03,44585004577
2023-10-04,45523229732
2023-10-05,45620914192
2023-10-06,46411476792
2023-10-09,46413748523
2023-10-10,47376962726
2023-10-11,48001688919
2023-10-12,46993040084
2023-10-13,46500074325
2023-10-16,47274734804
2023-10-17,47522353549
2023-10-18,44521396092
2023-10-19,43462769162
2023-10-20,42542717860
2023-10-23,42685836951
2023-10-24,42381424916
2023-10-25,41895274351
2023-10-26,42579065566
2023-10-27,41956611105
2023-10-30,42726728120
2023-10-31,43233324269
2023-11-01,48501469873
2023-11-02,48412872340
2023-11-03,49523749098
2023-11-06,49323836716
2023-11-07,49903128276
2023-11-08,50396094036
2023-11-09,50202996849
2023-11-10,51223004342
2023-11-13,50986744254
2023-11-14,52034012527
2023-11-15,51275254169
2023-11-16,51463807892
2023-11-17,51936328067
2023-11-20,51556948888
2023-11-21,51347949580
2023-11-22,51672807201
2023-11-24,51922697678
2023-11-27,51336590922
2023-11-28,50593734686
2023-11-29,50575560833
2023-11-30,51207102221
2023-12-01,51688709322
2023-12-04,51904523825
2023-12-05,52154414302
2023-12-06,52356598415
2023-12-07,52556510797
2023-12-08,53158519674
2023-12-11,53928636689
2023-12-12,54367080890
2023-12-13,54078570976
2023-12-14,54271668162
2023-12-15,54503384787
2023-12-18,54544275956
2023-12-19,54928198598
2023-12-20,54192157556
2023-12-21,55293947387
2023-12-22,55066774226
2023-12-26,55371186262
2023-12-27,55418892625
2023-12-28,55387088383
2023-12-29,55407533967
2024-01-02,54719262000
2024-01-03,53657304000
2024-01-04,54505506000
2024-01-05,54703344000
2024-01-08,55287762000
2024-01-09,55597026000
2024-01-10,55913112000
2024-01-11,55938126000
2024-01-12,55974510000
2024-01-16,55831248000
2024-01-17,55583382000
2024-01-18,56242842000
2024-01-19,56604408000
2024-01-22,57448062000
2024-01-23,57566310000
2024-01-24,57106962000
2024-01-25,57332088000
2024-01-26,57193374000
2024-01-29,57932424000
2024-01-30,58612350000
2024-01-31,57316170000
2024-02-01,61566276000
2024-02-02,62939771999
2024-02-05,61807320000
2024-02-06,61450302000
2024-02-07,62177982000
2024-02-08,61384356000
2024-02-09,62635056000
2024-02-12,61857347999
2024-02-13,61254738000
2024-02-14,62036994000
2024-02-15,62071103999
2024-02-16,61891458000
2024-02-20,62798784000
2024-02-21,62892018000
2024-02-22,64190471999
2024-02-23,64085868000
2024-02-26,64770342000
2024-02-27,64472447999
2024-02-28,64499736000
2024-02-29,64119978000
2024-03-01,65031852000
2024-03-04,65520762000
2024-03-05,64595244000
2024-03-06,65113715999
2024-03-07,65366130000
2024-03-08,64774890000
2024-03-11,64336008000
2024-03-12,65425253999
2024-03-13,65020482000
2024-03-14,66387156000
2024-03-15,66266634000
2024-03-18,66348497999
2024-03-19,67089821999
2024-03-20,67906188000
2024-03-21,69104586000
2024-03-22,68285946000
2024-03-25,68135862000
2024-03-26,68056271999
2024-03-27,68154053999
2024-03-28,68265480000
2024-04-01,67476402000
2024-04-02,67653774000
2024-04-03,68524715999
2024-04-04,67653774000
2024-04-05,69281958000
2024-04-08,69093216000
2024-04-09,68497428000
2024-04-10,67887996000
2024-04-11,67592376000
2024-04-12,67528703999
2024-04-15,66828312000
2024-04-16,67226262000
2024-04-17,66648665999
2024-04-18,65845944000
2024-04-19,65552597999
2024-04-22,66207509999
2024-04-23,67103465999
2024-04-24,67421826000
2024-04-25,68076738000
2024-04-26,69250122000
2024-04-29,68415564000
2024-04-30,72163116000
2024-05-01,71626452000
2024-05-02,72038046000
2024-05-03,72606546000
2024-05-06,74073276000
2024-05-07,74107386000
2024-05-08,74496240000
2024-05-09,75706008000
2024-05-10,75492252000
2024-05-13,74277936000
2024-05-14,75055644000
2024-05-15,75562746000
2024-05-16,73841328000
2024-05-17,74732736000
2024-05-20,75248934000
2024-05-21,76310892000
2024-05-22,75844722000
2024-05-23,75706008000
2024-05-24,76843008000
2024-05-28,74657694000
2024-05-29,73238718000
2024-05-30,73905000000
2024-05-31,74464404000
2024-06-03,73109100000
2024-06-04,72661122000
2024-06-05,73507050000
2024-06-06,72417804000
2024-06-07,72547422000
2024-06-10,73923192000
2024-06-11,73932288000
2024-06-12,75526362000
2024-06-13,75853818000
2024-06-14,74960136000
2024-06-17,76249494000
2024-06-18,78539412000
2024-06-20,76390482000
2024-06-21,75978888000
2024-06-24,76893036000
2024-06-25,76315440000
2024-06-26,74987424000
2024-06-27,75872010000
2024-06-28,74798682000
2024-07-01,73077264000
2024-07-02,73866342000
2024-07-03,75335346000
2024-07-05,75424032000
2024-07-08,75842448000
2024-07-09,75892476000
2024-07-10,77502468000
2024-07-11,78352944000
2024-07-12,78182394000
2024-07-15,77543400000
2024-07-16,78753168000
2024-07-17,76279056000
2024-07-18,75126138000
2024-07-19,75073836000
2024-07-22,76656540000
2024-07-23,78443904000
2024-07-24,75687816000
2024-07-25,73272828000
2024-07-26,74976054000
2024-07-29,75194944000
2024-07-30,74512878000
2024-07-31,75747848000
2024-08-01,75532578000
2024-08-02,72160770000
2024-08-05,71199986000
2024-08-06,73171406000
2024-08-07,73300568000
2024-08-08,74240958000
2024-08-09,75385288000
