,CTRA
2023-06-08,18535250000
2023-06-09,18550350000
2023-06-12,18474850000
2023-06-13,18686250000
2023-06-14,18316300000
2023-06-15,18935400000
2023-06-16,19033550000
2023-06-20,18452200000
2023-06-21,18437100000
2023-06-22,18059600000
2023-06-23,17908600000
2023-06-26,18089800000
2023-06-27,18323850000
2023-06-28,18474850000
2023-06-29,18973150000
2023-06-30,19050900000
2023-07-03,18953010000
2023-07-05,18968070000
2023-07-06,18689460000
2023-07-07,19005720000
2023-07-10,19216560000
2023-07-11,19871670000
2023-07-12,19939440000
2023-07-13,19916850000
2023-07-14,19178910000
2023-07-17,19216560000
2023-07-18,19924380000
2023-07-19,19954500000
2023-07-20,20240640000
2023-07-21,20112630000
2023-07-24,20233110000
2023-07-25,20443950000
2023-07-26,20443950000
2023-07-27,20308410000
2023-07-28,20639730000
2023-07-31,20737620000
2023-08-01,20782800000
2023-08-02,20353590000
2023-08-03,20858100000
2023-08-04,20760210000
2023-08-07,20933400000
2023-08-08,20782800000
2023-08-09,21302370000
2023-08-10,20948460000
2023-08-11,21121650000
2023-08-14,21061410000
2023-08-15,20820450000
2023-08-16,20752680000
2023-08-17,21031290000
2023-08-18,20918340000
2023-08-21,21234600000
2023-08-22,21008700000
2023-08-23,20805390000
2023-08-24,20933400000
2023-08-25,20888220000
2023-08-28,21001170000
2023-08-29,21121650000
2023-08-30,21189420000
2023-08-31,21227070000
2023-09-01,21430380000
2023-09-05,21196950000
2023-09-06,21136710000
2023-09-07,21053880000
2023-09-08,21234600000
2023-09-11,20895750000
2023-09-12,21437910000
2023-09-13,21317430000
2023-09-14,21498150000
2023-09-15,21023760000
2023-09-18,21008700000
2023-09-19,20737620000
2023-09-20,20270760000
2023-09-21,19653300000
2023-09-22,19615650000
2023-09-25,20007210000
2023-09-26,19834020000
2023-09-27,20436420000
2023-09-28,20730090000
2023-09-29,20368650000
2023-10-02,19766320000
2023-10-03,19781340000
2023-10-04,19398330000
2023-10-05,19608610000
2023-10-06,20126800000
2023-10-09,21140650000
2023-10-10,21095590000
2023-10-11,21215750000
2023-10-12,21456070000
2023-10-13,21846590000
2023-10-16,21936710000
2023-10-17,22079400000
2023-10-18,22312210000
2023-10-19,22229600000
2023-10-20,21726430000
2023-10-23,21328400000
2023-10-24,21298360000
2023-10-25,21200730000
2023-10-26,20967920000
2023-10-27,20802700000
2023-10-30,20524830000
2023-10-31,20652500000
2023-11-01,20690050000
2023-11-02,21080570000
2023-11-03,21058040000
2023-11-06,20607440000
2023-11-07,20614950000
2023-11-08,20186880000
2023-11-09,20126800000
2023-11-10,20254470000
2023-11-13,20269490000
2023-11-14,20434710000
2023-11-15,20389650000
2023-11-16,19773830000
2023-11-17,20089250000
2023-11-20,20036680000
2023-11-21,19924030000
2023-11-22,20029170000
2023-11-24,20104270000
2023-11-27,19728770000
2023-11-28,19578570000
2023-11-29,19593590000
2023-11-30,19713750000
2023-12-01,19631140000
2023-12-04,19368290000
2023-12-05,19030340000
2023-12-06,18609780000
2023-12-07,18459580000
2023-12-08,18549700000
2023-12-11,18669860000
2023-12-12,18339420000
2023-12-13,18519660000
2023-12-14,19203070000
2023-12-15,18872630000
2023-12-18,19173030000
2023-12-19,19270660000
2023-12-20,18947730000
2023-12-21,19330740000
2023-12-22,19360780000
2023-12-26,19458410000
2023-12-27,19398330000
2023-12-28,19263150000
2023-12-29,19165520000
2024-01-02,19267500000
2024-01-03,19417500000
2024-01-04,19042500000
2024-01-05,19245000000
2024-01-08,19162500000
2024-01-09,19312500000
2024-01-10,19027500000
2024-01-11,18885000000
2024-01-12,19177500000
2024-01-16,18615000000
2024-01-17,18442500000
2024-01-18,18457500000
2024-01-19,18285000000
2024-01-22,18262500000
2024-01-23,18472500000
2024-01-24,18765000000
2024-01-25,18945000000
2024-01-26,18967500000
2024-01-29,18795000000
2024-01-30,18982500000
2024-01-31,18660000000
2024-02-01,18465000000
2024-02-02,18412500000
2024-02-05,18142500000
2024-02-06,18240000000
2024-02-07,18270000000
2024-02-08,18375000000
2024-02-09,18225000000
2024-02-12,18457500000
2024-02-13,18060000000
2024-02-14,17932500000
2024-02-15,18495000000
2024-02-16,18510000000
2024-02-20,18472500000
2024-02-21,19620000000
2024-02-22,19747500000
2024-02-23,19485000000
2024-02-26,19440000000
2024-02-27,19485000000
2024-02-28,19155000000
2024-02-29,19335000000
2024-03-01,19470000000
2024-03-04,19875000000
2024-03-05,20017500000
2024-03-06,19710000000
2024-03-07,19620000000
2024-03-08,19770000000
2024-03-11,19845000000
2024-03-12,19882500000
2024-03-13,20010000000
2024-03-14,19950000000
2024-03-15,19815000000
2024-03-18,19912500000
2024-03-19,20340000000
2024-03-20,20347500000
2024-03-21,20550000000
2024-03-22,20467500000
2024-03-25,20865000000
2024-03-26,20595000000
2024-03-27,20895000000
2024-03-28,20910000000
2024-04-01,21007500000
2024-04-02,21225000000
2024-04-03,21277500000
2024-04-04,21270000000
2024-04-05,21240000000
2024-04-08,21015000000
2024-04-09,20910000000
2024-04-10,21135000000
2024-04-11,20880000000
2024-04-12,20730000000
2024-04-15,20392500000
2024-04-16,20392500000
2024-04-17,20415000000
2024-04-18,20415000000
2024-04-19,20812500000
2024-04-22,20955000000
2024-04-23,21097500000
2024-04-24,21345000000
2024-04-25,21322500000
2024-04-26,21217500000
2024-04-29,21292500000
2024-04-30,20520000000
2024-05-01,20182500000
2024-05-02,20370000000
2024-05-03,21142500000
2024-05-06,21262500000
2024-05-07,21060000000
2024-05-08,21052500000
2024-05-09,21367500000
2024-05-10,21060000000
2024-05-13,20977500000
2024-05-14,21120000000
2024-05-15,20857500000
2024-05-16,21007500000
2024-05-17,21142500000
2024-05-20,21322500000
2024-05-21,20880000000
2024-05-22,20617500000
2024-05-23,20302500000
2024-05-24,20347500000
2024-05-28,20670000000
2024-05-29,20587500000
2024-05-30,20820000000
2024-05-31,21390000000
2024-06-03,20797500000
2024-06-04,20610000000
2024-06-05,20670000000
2024-06-06,20745000000
2024-06-07,20685000000
2024-06-10,21090000000
2024-06-11,21217500000
2024-06-12,20887500000
2024-06-13,20355000000
2024-06-14,20047500000
2024-06-17,20002500000
2024-06-18,20010000000
2024-06-20,20167500000
2024-06-21,19965000000
2024-06-24,20737500000
2024-06-25,20737500000
2024-06-26,20362500000
2024-06-27,20137500000
2024-06-28,20002500000
2024-07-01,19905000000
2024-07-02,20085000000
2024-07-03,20167500000
2024-07-05,19672500000
2024-07-08,19927500000
2024-07-09,19860000000
2024-07-10,19972500000
2024-07-11,20242500000
2024-07-12,20325000000
2024-07-15,20437500000
2024-07-16,20527500000
2024-07-17,20257500000
2024-07-18,20332500000
2024-07-19,20100000000
2024-07-22,20040000000
2024-07-23,19597500000
2024-07-24,19342500000
2024-07-25,19290000000
2024-07-26,19335000000
2024-07-29,19282500000
2024-07-30,19069400000
2024-07-31,19143600000
2024-08-01,18846800000
2024-08-02,17889620000
2024-08-05,17251500000
2024-08-06,17444420000
2024-08-07,17385060000
2024-08-08,17800580000
2024-08-09,17882200000
