,CPT
2023-03-06,12723083920
2023-03-07,12161787360
2023-03-08,12309439840
2023-03-09,12028248720
2023-03-10,11607004880
2023-03-13,11786142080
2023-03-14,11744886240
2023-03-15,11635232560
2023-03-16,11414839520
2023-03-17,11043536960
2023-03-20,11219417120
2023-03-21,11094563920
2023-03-22,10814458480
2023-03-23,10710233200
2023-03-24,10844857520
2023-03-27,10856800000
2023-03-28,10912169680
2023-03-29,11143419520
2023-03-30,11205303280
2023-03-31,11392228920
2023-04-03,11279219400
2023-04-04,11255313540
2023-04-05,11245533870
2023-04-06,11361803280
2023-04-10,11387882400
2023-04-11,11360716650
2023-04-12,11291172330
2023-04-13,11311818300
2023-04-14,11240100720
2023-04-17,11580215910
2023-04-18,11512844850
2023-04-19,11617161330
2023-04-20,11559569940
2023-04-21,11604121770
2023-04-24,11547617010
2023-04-25,11394402180
2023-04-26,11304211890
2023-04-27,11575869390
2023-04-28,11958363150
2023-05-01,12090932010
2023-05-02,11877952530
2023-05-03,11864912970
2023-05-04,11820361140
2023-05-05,11990962050
2023-05-08,12046380180
2023-05-09,12014867910
2023-05-10,12017041170
2023-05-11,12049640070
2023-05-12,12007261500
2023-05-15,11826880920
2023-05-16,11529144300
2023-05-17,11603035140
2023-05-18,11621507850
2023-05-19,11572609500
2023-05-22,11547617010
2023-05-23,11504151810
2023-05-24,11269439730
2023-05-25,11185769220
2023-05-26,11292258960
2023-05-30,11319424710
2023-05-31,11352023610
2023-06-01,11368323060
2023-06-02,11694312060
2023-06-05,11808408210
2023-06-06,11936630550
2023-06-07,12306084750
2023-06-08,12309344640
2023-06-09,12304998120
2023-06-12,12164822850
2023-06-13,12227847390
2023-06-14,12144176880
2023-06-15,12185468820
2023-06-16,12290871930
2023-06-20,12124617540
2023-06-21,12056159850
2023-06-22,11766029640
2023-06-23,11503065180
2023-06-26,11816014620
2023-06-27,11924677620
2023-06-28,11737777260
2023-06-29,11801888430
2023-06-30,11832318210
2023-07-03,11968171960
2023-07-05,11904048990
2023-07-06,11954043170
2023-07-07,11822536740
2023-07-10,11864923110
2023-07-11,12057292020
2023-07-12,12083375940
2023-07-13,12164888190
2023-07-14,12167061850
2023-07-17,12036642250
2023-07-18,12022513460
2023-07-19,12106199370
2023-07-20,12185537960
2023-07-21,12270310700
2023-07-24,12262702890
2023-07-25,12043163230
2023-07-26,12156193550
2023-07-27,11823623570
2023-07-28,11793192330
2023-07-31,11856228470
2023-08-01,11782324030
2023-08-02,11649730770
2023-08-03,11573652670
2023-08-04,11796452820
2023-08-07,11944261700
2023-08-08,11805147460
2023-08-09,11807321120
2023-08-10,11705159100
2023-08-11,11722548380
2023-08-14,11529092640
2023-08-15,11522571660
2023-08-16,11513877020
2023-08-17,11557350220
2023-08-18,11541047770
2023-08-21,11424756960
2023-08-22,11423670130
2023-08-23,11585607800
2023-08-24,11587781460
2023-08-25,11646470280
2023-08-28,11724722040
2023-08-29,11770368900
2023-08-30,11772542560
2023-08-31,11696464460
2023-09-01,11600823420
2023-09-05,11441059410
2023-09-06,11385631080
2023-09-07,11301945170
2023-09-08,11193262170
2023-09-11,11058495250
2023-09-12,11244343180
2023-09-13,11093273810
2023-09-14,11239995860
2023-09-15,11180220210
2023-09-18,11080231850
2023-09-19,11082405510
2023-09-20,11107402600
2023-09-21,10782440430
2023-09-22,10645499850
2023-09-25,10618329100
2023-09-26,10477041200
2023-09-27,10311843040
2023-09-28,10283585460
2023-09-29,10279238140
2023-10-02,10114348900
2023-10-03,10055651980
2023-10-04,10186089580
2023-10-05,10241525560
2023-10-06,10412181420
2023-10-09,10589359160
2023-10-10,10468704380
2023-10-11,10589359160
2023-10-12,10499139820
2023-10-13,10486096060
2023-10-16,10528488280
2023-10-17,10606750840
2023-10-18,10363267320
2023-10-19,10221959920
2023-10-20,10092609300
2023-10-23,9981737340
2023-10-24,10183915620
2023-10-25,9944780020
2023-10-26,9768689260
2023-10-27,9128458040
2023-10-30,9123023140
2023-10-31,9226286240
2023-11-01,9204546640
2023-11-02,9519770840
2023-11-03,9844777860
2023-11-06,9566510980
2023-11-07,9417594720
2023-11-08,9552380240
2023-11-09,9468682780
2023-11-10,9613251120
2023-11-13,9418681700
2023-11-14,9780646040
2023-11-15,9662165220
2023-11-16,9518683860
2023-11-17,9494770300
2023-11-20,9630642800
2023-11-21,9532814600
2023-11-22,9611077160
2023-11-24,9644773540
2023-11-27,9602381320
2023-11-28,9717601200
2023-11-29,9755645500
2023-11-30,9811081480
2023-12-01,10067608760
2023-12-04,10113261920
2023-12-05,10113261920
2023-12-06,10151306220
2023-12-07,10152393200
2023-12-08,10179567700
2023-12-11,10154567160
2023-12-12,10228481800
2023-12-13,10664360780
2023-12-14,11044803780
2023-12-15,10755667100
2023-12-18,10808929120
2023-12-19,10703492060
2023-12-20,10520879420
2023-12-21,10569793520
2023-12-22,10629577420
2023-12-26,10702405080
2023-12-27,10748058240
2023-12-28,10916540140
2023-12-29,10792624420
2024-01-02,10911908280
2024-01-03,10632533860
2024-01-04,10632533860
2024-01-05,10673842140
2024-01-08,10789070500
2024-01-09,10664058600
2024-01-10,10710802180
2024-01-11,10785809320
2024-01-12,10785809320
2024-01-16,10817334060
2024-01-17,10498825480
2024-01-18,10409686560
2024-01-19,10733630440
2024-01-22,10781461080
2024-01-23,10692322160
2024-01-24,10607531480
2024-01-25,10420557160
2024-01-26,10408599500
2024-01-29,10467300740
2024-01-30,10333592360
2024-01-31,10200971040
2024-02-01,10386858300
2024-02-02,10497738420
2024-02-05,10205319280
2024-02-06,10361855920
2024-02-07,10293371140
2024-02-08,10212928700
2024-02-09,10159662760
2024-02-12,10239018140
2024-02-13,9988994340
2024-02-14,10200971040
2024-02-15,10584703220
2024-02-16,10453168960
2024-02-20,10271629940
2024-02-21,10371639460
2024-02-22,10300980560
2024-02-23,10310764100
2024-02-26,10064001480
2024-02-27,10134660380
2024-02-28,10193361620
2024-02-29,10270542880
2024-03-01,10414034800
2024-03-04,10516218440
2024-03-05,10510783140
2024-03-06,10682538620
2024-03-07,10733630440
2024-03-08,10997786020
2024-03-11,10868425880
2024-03-12,10673842140
2024-03-13,10765155180
2024-03-14,10644491520
2024-03-15,10706453940
2024-03-18,10594486760
2024-03-19,10553178480
2024-03-20,10692322160
2024-03-21,10837988200
2024-03-22,10677103320
2024-03-25,10598835000
2024-03-26,10468387800
2024-03-27,10561874960
2024-03-28,10696670400
2024-04-01,10481432520
2024-04-02,10397728900
2024-04-03,10422731280
2024-04-04,10421644220
2024-04-05,10503173720
2024-04-08,11102143780
2024-04-09,11259767480
2024-04-10,10957564800
2024-04-11,10864077640
2024-04-12,10646665640
2024-04-15,10503173720
2024-04-16,10332505300
2024-04-17,10361855920
2024-04-18,10358594740
2024-04-19,10467300740
2024-04-22,10660797420
2024-04-23,10718411600
2024-04-24,10746675160
2024-04-25,10676016260
2024-04-26,10829291720
2024-04-29,10901037680
2024-04-30,10835814080
2024-05-01,10712976300
2024-05-02,10928214180
2024-05-03,11422826480
2024-05-06,11520661880
2024-05-07,11521748940
2024-05-08,11323904020
2024-05-09,11613061980
2024-05-10,11592407840
2024-05-13,11603278440
2024-05-14,11621758460
2024-05-15,11741335060
2024-05-16,11579363120
2024-05-17,11577189000
2024-05-20,11476092420
2024-05-21,11514139520
2024-05-22,11453264160
2024-05-23,11306511060
2024-05-24,11261941600
2024-05-28,11034746060
2024-05-29,10805376400
2024-05-30,10980393060
2024-05-31,11158670900
2024-06-03,11266289840
2024-06-04,11564144280
2024-06-05,11657631440
2024-06-06,11629367880
2024-06-07,11597843140
2024-06-10,11689156180
2024-06-11,11544577200
2024-06-12,11675024400
2024-06-13,11630454940
2024-06-14,11744596240
2024-06-17,11794601000
2024-06-18,11916351720
2024-06-20,11889175220
2024-06-21,11925048200
2024-06-24,12077236600
2024-06-25,11948963520
2024-06-26,11814168080
2024-06-27,11929396440
2024-06-28,11860911660
2024-07-01,11869608140
2024-07-02,11841344580
2024-07-03,11685895000
2024-07-05,11709810320
2024-07-08,11743509180
2024-07-09,11741335060
2024-07-10,11846779880
2024-07-11,11869608140
2024-07-12,11810906900
2024-07-15,11880478740
2024-07-16,12091368380
2024-07-17,12279429760
2024-07-18,12280516820
2024-07-19,12245730900
2024-07-22,12334869820
2024-07-23,12283778000
2024-07-24,12292474480
2024-07-25,12056582460
2024-07-26,12284865060
2024-07-29,12297576640
2024-07-30,12118706740
2024-07-31,12005964500
2024-08-01,12474278420
2024-08-02,12813589200
2024-08-05,12462353760
2024-08-06,12707351320
2024-08-07,12781067400
2024-08-08,12877548740
2024-08-09,12936087980
