,AMAT
2023-03-06,99929220000
2023-03-07,98099910000
2023-03-08,100021950000
2023-03-09,98664720000
2023-03-10,96430770000
2023-03-13,97653120000
2023-03-14,101446620000
2023-03-15,99878640000
2023-03-16,103545690000
2023-03-17,103351800000
2023-03-20,104565720000
2023-03-21,101497200000
2023-03-22,100198980000
2023-03-23,103503540000
2023-03-24,100763790000
2023-03-27,100207410000
2023-03-28,98125200000
2023-03-29,101033550000
2023-03-30,102938730000
2023-03-31,103545690000
2023-04-03,103115760000
2023-04-04,101261160000
2023-04-05,98900760000
2023-04-06,96481350000
2023-04-10,98209500000
2023-04-11,98108340000
2023-04-12,95393880000
2023-04-13,95655210000
2023-04-14,95174700000
2023-04-17,94238970000
2023-04-18,93800610000
2023-04-19,93016620000
2023-04-20,96430770000
2023-04-21,95646780000
2023-04-24,95773230000
2023-04-25,93244230000
2023-04-26,92991330000
2023-04-27,94146240000
2023-04-28,95284290000
2023-05-01,94652100000
2023-05-02,93990080000
2023-05-03,94937020000
2023-05-04,94233100000
2023-05-05,97258280000
2023-05-08,96998500000
2023-05-09,95397920000
2023-05-10,96713580000
2023-05-11,96755480000
2023-05-12,97283420000
2023-05-15,101490180000
2023-05-16,101330960000
2023-05-17,105336600000
2023-05-18,108872959999
2023-05-19,106384100000
2023-05-22,106048900000
2023-05-23,104322620000
2023-05-24,102009740000
2023-05-25,109333860000
2023-05-26,114018280000
2023-05-30,114445660000
2023-05-31,111705400000
2023-06-01,112987540000
2023-06-02,112819940000
2023-06-05,112065739999
2023-06-06,112241720000
2023-06-07,113138380000
2023-06-08,114135599999
2023-06-09,114068560000
2023-06-12,117328380000
2023-06-13,118820020000
2023-06-14,118300459999
2023-06-15,117412180000
2023-06-16,116423340000
2023-06-20,116079760000
2023-06-21,114529459999
2023-06-22,116414959999
2023-06-23,114026660000
2023-06-26,117152400000
2023-06-27,122808900000
2023-06-28,120697140000
2023-06-29,120864739999
2023-06-30,121124520000
2023-07-03,121903860000
2023-07-05,119213880000
2023-07-06,117638440000
2023-07-07,116959660000
2023-07-10,117789280000
2023-07-11,115275280000
2023-07-12,116389819999
2023-07-13,119540700000
2023-07-14,119616120000
2023-07-17,121929000000
2023-07-18,121099380000
2023-07-19,118811640000
2023-07-20,112325520000
2023-07-21,114303200000
2023-07-24,115937300000
2023-07-25,117370280000
2023-07-26,116498760000
2023-07-27,122465319999
2023-07-28,127317340000
2023-07-31,126729240000
2023-08-01,127598680000
2023-08-02,123167880000
2023-08-03,123569160000
2023-08-04,121771760000
2023-08-07,125717680000
2023-08-08,123736360000
2023-08-09,121353760000
2023-08-10,120893960000
2023-08-11,116061880000
2023-08-14,118620039999
2023-08-15,117106880000
2023-08-16,115577000000
2023-08-17,115025240000
2023-08-18,119263760000
2023-08-21,124371720000
2023-08-22,123602600000
2023-08-23,123728000000
2023-08-24,119146720000
2023-08-25,120684960000
2023-08-28,121571119999
2023-08-29,125383279999
2023-08-30,126194199999
2023-08-31,127707360000
2023-09-01,128735640000
2023-09-05,128417960000
2023-09-06,128058480000
2023-09-07,123920279999
2023-09-08,123335080000
2023-09-11,122649560000
2023-09-12,120358920000
2023-09-13,120868880000
2023-09-14,120860520000
2023-09-15,115577000000
2023-09-18,117265720000
2023-09-19,115125560000
2023-09-20,114506920000
2023-09-21,113018840000
2023-09-22,113838119999
2023-09-25,114189240000
2023-09-26,112090880000
2023-09-27,112910160000
2023-09-28,115551920000
2023-09-29,115744199999
2023-10-02,116630360000
2023-10-03,114297920000
2023-10-04,116454800000
2023-10-05,116438080000
2023-10-06,117282440000
2023-10-09,117165400000
2023-10-10,118210400000
2023-10-11,118862480000
2023-10-12,121220000000
2023-10-13,117993039999
2023-10-16,117876000000
2023-10-17,119313920000
2023-10-18,118252199999
2023-10-19,112383480000
2023-10-20,112124320000
2023-10-23,112216279999
2023-10-24,112776400000
2023-10-25,108771960000
2023-10-26,109382240000
2023-10-27,109766800000
2023-10-30,108885930000
2023-10-31,109982850000
2023-11-01,112425990000
2023-11-02,115101810000
2023-11-03,116132250000
2023-11-06,116639160000
2023-11-07,117785940000
2023-11-08,119855129999
2023-11-09,118974269999
2023-11-10,125215080000
2023-11-13,124433940000
2023-11-14,128040480000
2023-11-15,129112470000
2023-11-16,128647110000
2023-11-17,123478290000
2023-11-20,126785670000
2023-11-21,124026750000
2023-11-22,124217879999
2023-11-24,124932540000
2023-11-27,125323110000
2023-11-28,123037860000
2023-11-29,124118160000
2023-11-30,124467180000
2023-12-01,125971290000
2023-12-04,123212370000
2023-12-05,121450650000
2023-12-06,120245699999
2023-12-07,123312089999
2023-12-08,122755320000
2023-12-11,128921339999
2023-12-12,130649820000
2023-12-13,130458690000
2023-12-14,134405940000
2023-12-15,134580449999
2023-12-18,133259160000
2023-12-19,134896230000
2023-12-20,130400519999
2023-12-21,134115089999
2023-12-22,134663550000
2023-12-26,136516680000
2023-12-27,136458510000
2023-12-28,135552720000
2023-12-29,134680170000
2024-01-02,128281470000
2024-01-03,125854949999
2024-01-04,124076610000
2024-01-05,123819000000
2024-01-08,125946360000
2024-01-09,125505930000
2024-01-10,124492110000
2024-01-11,126270449999
2024-01-12,125688750000
2024-01-16,127774560000
2024-01-17,127450470000
2024-01-18,133242540000
2024-01-19,139558140000
2024-01-22,139857300000
2024-01-23,138818550000
2024-01-24,144710340000
2024-01-25,143455530000
2024-01-26,138693900000
2024-01-29,140006880000
2024-01-30,138145440000
2024-01-31,136533300000
2024-02-01,138752070000
2024-02-02,139757580000
2024-02-05,142175790000
2024-02-06,140189700000
2024-02-07,142017900000
2024-02-08,144502590000
2024-02-09,154433040000
2024-02-12,154183740000
2024-02-13,149837610000
2024-02-14,154723890000
2024-02-15,155945460000
2024-02-16,165842670000
2024-02-20,157175340000
2024-02-21,158164230000
2024-02-22,165975630000
2024-02-23,163839960000
2024-02-26,169150050000
2024-02-27,168576660000
2024-02-28,164155740000
2024-02-29,167546220000
2024-03-01,174717750000
2024-03-04,174086190000
2024-03-05,172341090000
2024-03-06,176313270000
2024-03-07,176678910000
2024-03-08,170820360000
2024-03-11,167338470000
2024-03-12,170305140000
2024-03-13,166665360000
2024-03-14,166823250000
2024-03-15,165078150000
2024-03-18,166806630000
2024-03-19,167313540000
2024-03-20,170404860000
2024-03-21,175174800000
2024-03-22,174717750000
2024-03-25,173230260000
2024-03-26,171742770000
2024-03-27,172848000000
2024-03-28,171377130000
2024-04-01,173421390000
2024-04-02,171277410000
2024-04-03,172332780000
2024-04-04,169017090000
2024-04-05,172723350000
2024-04-08,173712240000
2024-04-09,174850710000
2024-04-10,173886750000
2024-04-11,176986380000
2024-04-12,172731660000
2024-04-15,170920080000
2024-04-16,174077880000
2024-04-17,166108590000
2024-04-18,161479920000
2024-04-19,157698870000
2024-04-22,157441260000
2024-04-23,160582440000
2024-04-24,162925860000
2024-04-25,164122500000
2024-04-26,169008780000
2024-04-29,170571060000
2024-04-30,165078150000
2024-05-01,161205690000
2024-05-02,164463210000
2024-05-03,169598790000
2024-05-06,173562660000
2024-05-07,172282920000
2024-05-08,172316160000
2024-05-09,171460230000
2024-05-10,174285630000
2024-05-13,171502900000
2024-05-14,174150600000
2024-05-15,180516700000
2024-05-16,177644900000
2024-05-17,176026400000
2024-05-20,182558500000
2024-05-21,182434000000
2024-05-22,181064500000
2024-05-23,180898500000
2024-05-24,183338700000
2024-05-28,183695600000
2024-05-29,181811500000
2024-05-30,179728200000
2024-05-31,178516400000
2024-06-03,177794300000
2024-06-04,176142600000
2024-06-05,185397100000
2024-06-06,184052500000
2024-06-07,184035900000
2024-06-10,189372800000
2024-06-11,190875100000
2024-06-12,197249500000
2024-06-13,197166500000
2024-06-14,196734900000
2024-06-17,201573800000
2024-06-18,205698900000
2024-06-20,199191700000
2024-06-21,195390300000
2024-06-24,190767200000
2024-06-25,194444100000
2024-06-26,192701100000
2024-06-27,192999900000
2024-06-28,195871700000
2024-07-01,197050300000
2024-07-02,199913800000
2024-07-03,201947300000
2024-07-05,201349700000
2024-07-08,204420700000
2024-07-09,208720100000
2024-07-10,211625100000
2024-07-11,200245800000
2024-07-12,202022000000
2024-07-15,203806500000
2024-07-16,204047200000
2024-07-17,182658100000
2024-07-18,180649500000
2024-07-19,174515800000
2024-07-22,185480100000
2024-07-23,182309500000
2024-07-24,171419900000
2024-07-25,167925600000
2024-07-26,171370100000
2024-07-29,170623100000
2024-07-30,163294200000
2024-07-31,176126000000
2024-08-01,162929000000
2024-08-02,150902300000
2024-08-05,150968700000
2024-08-06,152147300000
2024-08-07,148163300000
2024-08-08,158156500000
2024-08-09,158679400000
