,BIIB
2023-03-06,39024100000
2023-03-07,38248672000
2023-03-08,37980088000
2023-03-09,37398156000
2023-03-10,37047264000
2023-03-13,37334620000
2023-03-14,37883340000
2023-03-15,37886228000
2023-03-16,38302100000
2023-03-17,38000304000
2023-03-20,38686204000
2023-03-21,38432060000
2023-03-22,37720168000
2023-03-23,38290548000
2023-03-24,38992331999
2023-03-27,38985112000
2023-03-28,39024100000
2023-03-29,39567044000
2023-03-30,39728772000
2023-03-31,40230940999
2023-04-03,40131098000
2023-04-04,39828675000
2023-04-05,41093353000
2023-04-06,41499960000
2023-04-10,40929842000
2023-04-11,41049943000
2023-04-12,41353813000
2023-04-13,41919590000
2023-04-14,41692411000
2023-04-17,42281340000
2023-04-18,42517201000
2023-04-19,42291469000
2023-04-20,42002069000
2023-04-21,42540353000
2023-04-24,42401440999
2023-04-25,40864727000
2023-04-26,41679388000
2023-04-27,42501284000
2023-04-28,44022081000
2023-05-01,45017617000
2023-05-02,44752815999
2023-05-03,45001700000
2023-05-04,45373579000
2023-05-05,46023282000
2023-05-08,45489339000
2023-05-09,45435800000
2023-05-10,45328722000
2023-05-11,44938032000
2023-05-12,44799120000
2023-05-15,45127589000
2023-05-16,44511167000
2023-05-17,44314375000
2023-05-18,44198615000
2023-05-19,44637056000
2023-05-22,44404089000
2023-05-23,43865805000
2023-05-24,43635732000
2023-05-25,42994711000
2023-05-26,43216102000
2023-05-30,43046803000
2023-05-31,42890527000
2023-06-01,43758727000
2023-06-02,43438940000
2023-06-05,43718211000
2023-06-06,43379613000
2023-06-07,44119030000
2023-06-08,44694936000
2023-06-09,44694936000
2023-06-12,45350427000
2023-06-13,44075620000
2023-06-14,43408553000
2023-06-15,43096001000
2023-06-16,43045356000
2023-06-20,42511413000
2023-06-21,42593892000
2023-06-22,42534565000
2023-06-23,41170044000
2023-06-26,40744626000
2023-06-27,40942865000
2023-06-28,41097694000
2023-06-29,40824211000
2023-06-30,41246280000
2023-07-03,41331712000
2023-07-05,41396872000
2023-07-06,41266552000
2023-07-07,39830136000
2023-07-10,40772784000
2023-07-11,40520832000
2023-07-12,40199376000
2023-07-13,40250056000
2023-07-14,40389064000
2023-07-17,40312320000
2023-07-18,39989416000
2023-07-19,40093672000
2023-07-20,39776560000
2023-07-21,40071952000
2023-07-24,40109600000
2023-07-25,39140888000
2023-07-26,38408200000
2023-07-27,38051992000
2023-07-28,38405304000
2023-07-31,39123512000
2023-08-01,38994640000
2023-08-02,39321888000
2023-08-03,38770200000
2023-08-04,38939616000
2023-08-07,39274104000
2023-08-08,39695472000
2023-08-09,39282792000
2023-08-10,38959888000
2023-08-11,39628864000
2023-08-14,39492752000
2023-08-15,39127856000
2023-08-16,38409648000
2023-08-17,37865200000
2023-08-18,37814520000
2023-08-21,38382136000
2023-08-22,38079504000
2023-08-23,38343040000
2023-08-24,37999864000
2023-08-25,38289464000
2023-08-28,38379240000
2023-08-29,38806400000
2023-08-30,38687664000
2023-08-31,38713728000
2023-09-01,38686216000
2023-09-05,38558792000
2023-09-06,38186656000
2023-09-07,37842032000
2023-09-08,37501752000
2023-09-11,37491616000
2023-09-12,37422112000
2023-09-13,37055768000
2023-09-14,37115136000
2023-09-15,36893592000
2023-09-18,36677840000
2023-09-19,37165816000
2023-09-20,37724743999
2023-09-21,37493064000
2023-09-22,37312064000
2023-09-25,36926896000
2023-09-26,37365640000
2023-09-27,37288896000
2023-09-28,37333784000
2023-09-29,37215048000
2023-10-02,36639414000
2023-10-03,36414819000
2023-10-04,37262484000
2023-10-05,37640673000
2023-10-06,38144925000
2023-10-09,38284029000
2023-10-10,38273886000
2023-10-11,38618748000
2023-10-12,37817451000
2023-10-13,38001474000
2023-10-16,38824506000
2023-10-17,38750607000
2023-10-18,38181150000
2023-10-19,37282770000
2023-10-20,37304505000
2023-10-23,36716211000
2023-10-24,36530739000
2023-10-25,35749728000
2023-10-26,34932492000
2023-10-27,33981948000
2023-10-30,34371729000
2023-10-31,34419546000
2023-11-01,34720938000
2023-11-02,35045514000
2023-11-03,36152550000
2023-11-06,36026487000
2023-11-07,35588889000
2023-11-08,33571881000
2023-11-09,32551785000
2023-11-10,32572071000
2023-11-13,32253291000
2023-11-14,32640174000
2023-11-15,33273387000
2023-11-16,33248754000
2023-11-17,33037200000
2023-11-20,33342939000
2023-11-21,33264693000
2023-11-22,33508125000
2023-11-24,33609555000
2023-11-27,33151671000
2023-11-28,32951709000
2023-11-29,33625494000
2023-11-30,33918192000
2023-12-01,33999335999
2023-12-04,33739965000
2023-12-05,33264693000
2023-12-06,33887763000
2023-12-07,34648488000
2023-12-08,34673121000
2023-12-11,35661339000
2023-12-12,36085896000
2023-12-13,37030644000
2023-12-14,37172646000
2023-12-15,35954037000
2023-12-18,36272817000
2023-12-19,36469881000
2023-12-20,35958384000
2023-12-21,36784314000
2023-12-22,37379853000
2023-12-26,37775430000
2023-12-27,37953657000
2023-12-28,37758042000
2023-12-29,37495773000
2024-01-02,38871492000
2024-01-03,38250036000
2024-01-04,37792655999
2024-01-05,37444176000
2024-01-08,37458696000
2024-01-09,37147968000
2024-01-10,36914196000
2024-01-11,35894892000
2024-01-12,36027024000
2024-01-16,35746788000
2024-01-17,35613204000
2024-01-18,35860044000
2024-01-19,36294192000
2024-01-22,36053160000
2024-01-23,36543936000
2024-01-24,35887632000
2024-01-25,35749692000
2024-01-26,35547864000
2024-01-29,35939904000
2024-01-30,35876016000
2024-01-31,35815032000
2024-02-01,35984916000
2024-02-02,35388144000
2024-02-05,35115168000
2024-02-06,35653860000
2024-02-07,34926408000
2024-02-08,34891560000
2024-02-09,34990296000
2024-02-12,35536248000
2024-02-13,32909580000
2024-02-14,32051448000
2024-02-15,32430420000
2024-02-16,31810416000
2024-02-20,31829292000
2024-02-21,32105172000
2024-02-22,32304096000
2024-02-23,32426064000
2024-02-26,32482692000
2024-02-27,32516088000
2024-02-28,32196648000
2024-02-29,31506948000
2024-03-01,32081940000
2024-03-04,32092104000
2024-03-05,31541796000
2024-03-06,31589712000
2024-03-07,31851072000
2024-03-08,32414448000
2024-03-11,33406164000
2024-03-12,33012672000
2024-03-13,32896512000
2024-03-14,31888824000
2024-03-15,31843812000
2024-03-18,31856880000
2024-03-19,31745076000
2024-03-20,31675380000
2024-03-21,32052900000
2024-03-22,31668120000
2024-03-25,31463388000
2024-03-26,30785304000
2024-03-27,31412568000
2024-03-28,31309476000
2024-04-01,31193316000
2024-04-02,30149327999
2024-04-03,29966376000
2024-04-04,29809560000
2024-04-05,29601924000
2024-04-08,29758740000
2024-04-09,29986704000
2024-04-10,29265060000
2024-04-11,29574336000
2024-04-12,28775736000
2024-04-15,28575360000
2024-04-16,28335780000
2024-04-17,27901632000
2024-04-18,27663504000
2024-04-19,28223976000
2024-04-22,28184772000
2024-04-23,28049736000
2024-04-24,29328948000
2024-04-25,29397192000
2024-04-26,30332280000
2024-04-29,31290600000
2024-04-30,31191864000
2024-05-01,31382076000
2024-05-02,31001652000
2024-05-03,31582452000
2024-05-06,32150184000
2024-05-07,31787184000
2024-05-08,31903344000
2024-05-09,32343300000
2024-05-10,32161800000
2024-05-13,32719368000
2024-05-14,32942976000
2024-05-15,34168464000
2024-05-16,33401808000
2024-05-17,33478764000
2024-05-20,33625416000
2024-05-21,33060588000
2024-05-22,32700492000
2024-05-23,31662312000
2024-05-24,31626012000
2024-05-28,31759596000
2024-05-29,31132332000
2024-05-30,31954164000
2024-05-31,32661288000
2024-06-03,33366960000
2024-06-04,33995676000
2024-06-05,34371744000
2024-06-06,33684948000
2024-06-07,32732436000
2024-06-10,32812296000
2024-06-11,32777448000
2024-06-12,33487476000
2024-06-13,33953568000
2024-06-14,33641388000
2024-06-17,32881992000
2024-06-18,32473980000
2024-06-20,32754216000
2024-06-21,32524800000
2024-06-24,32902320000
2024-06-25,32407188000
2024-06-26,32591592000
2024-06-27,33210144000
2024-06-28,33660264000
2024-07-01,33653004000
2024-07-02,33224664000
2024-07-03,32613372000
2024-07-05,32764380000
2024-07-08,33115764000
2024-07-09,33259512000
2024-07-10,33795300000
2024-07-11,34383360000
2024-07-12,33404712000
2024-07-15,32173416000
2024-07-16,32672904000
2024-07-17,33153516000
2024-07-18,32706300000
2024-07-19,32873280000
2024-07-22,32906676000
2024-07-23,32566908000
2024-07-24,32819556000
2024-07-25,33024288000
2024-07-26,30661884000
2024-07-29,31135236000
2024-07-30,30851183999
2024-07-31,31041920000
2024-08-01,30677920000
2024-08-02,29944096000
2024-08-05,28885583999
2024-08-06,29138928000
2024-08-07,29087968000
2024-08-08,29712592000
2024-08-09,29411200000
