,DXC
2023-03-06,6377241600
2023-03-07,5927162400
2023-03-08,6137647200
2023-03-09,5909248800
2023-03-10,5712199200
2023-03-13,5452452000
2023-03-14,5503953600
2023-03-15,5224053600
2023-03-16,5255402400
2023-03-17,5132246400
2023-03-20,5185987200
2023-03-21,5380797600
2023-03-22,5291229600
2023-03-23,5206140000
2023-03-24,5230771200
2023-03-27,5391993600
2023-03-28,5454691200
2023-03-29,5559933600
2023-03-30,5611435200
2023-03-31,5370411600
2023-04-03,5322086300
2023-04-04,5227536800
2023-04-05,5233840100
2023-04-06,5198121400
2023-04-10,5267457700
2023-04-11,5275862100
2023-04-12,5259053300
2023-04-13,5359906100
2023-04-14,5366209400
2023-04-17,5391422600
2023-04-18,5324187400
2023-04-19,5235941200
2023-04-20,5162402700
2023-04-21,5069954300
2023-04-24,5076257600
2023-04-25,4893461900
2023-04-26,4803114600
2023-04-27,4906068500
2023-04-28,5011123500
2023-05-01,5015325700
2023-05-02,4948090500
2023-05-03,4954393800
2023-05-04,4672846400
2023-05-05,4767395900
2023-05-08,4729576100
2023-05-09,4765294800
2023-05-10,4773699200
2023-05-11,4798912400
2023-05-12,4805215700
2023-05-15,4901866300
2023-05-16,4817822300
2023-05-17,4992213600
2023-05-18,5009022400
2023-05-19,5135088400
2023-05-22,5198121400
2023-05-23,5168706000
2023-05-24,5080459800
2023-05-25,5086763100
2023-05-26,5200222500
2023-05-30,5307378600
2023-05-31,5259053300
2023-06-01,5208626900
2023-06-02,5399827000
2023-06-05,5269558800
2023-06-06,5393523700
2023-06-07,5612038100
2023-06-08,5530095200
2023-06-09,5488073200
2023-06-12,5593128200
2023-06-13,5706587600
2023-06-14,5662464500
2023-06-15,5820047000
2023-06-16,5765418400
2023-06-20,5746508500
2023-06-21,5693981000
2023-06-22,5633049100
2023-06-23,5431343500
2023-06-26,5481769900
2023-06-27,5496477600
2023-06-28,5475466600
2023-06-29,5511185300
2023-06-30,5389958400
2023-07-03,5466612000
2023-07-05,5345580000
2023-07-06,5295150000
2023-07-07,5490818400
2023-07-10,5563437600
2023-07-11,5561420400
2023-07-12,5611850400
2023-07-13,5708676000
2023-07-14,5593695600
2023-07-17,5640091200
2023-07-18,5708676000
2023-07-19,5686486800
2023-07-20,5642108400
2023-07-21,5630005200
2023-07-24,5593695600
2023-07-25,5747002800
2023-07-26,5724813600
2023-07-27,5650177200
2023-07-28,5587644000
2023-07-31,5577558000
2023-08-01,5577558000
2023-08-02,5460560400
2023-08-03,3852852000
2023-08-04,3897230400
2023-08-07,3903282000
2023-08-08,4042468800
2023-08-09,4050537599
2023-08-10,4086847200
2023-08-11,4119122400
2023-08-14,4141311600
2023-08-15,4102984800
2023-08-16,4121139600
2023-08-17,4100967599
2023-08-18,4084830000
2023-08-21,4107019200
2023-08-22,4109036400
2023-08-23,4215947999
2023-08-24,4163500800
2023-08-25,4135260000
2023-08-28,4153414800
2023-08-29,4191741600
2023-08-30,4139294400
2023-08-31,4183672799
2023-09-01,4258309200
2023-09-05,4270412400
2023-09-06,4240154400
2023-09-07,4115087999
2023-09-08,4145346000
2023-09-11,4119122400
2023-09-12,4117105200
2023-09-13,4030365600
2023-09-14,4173586800
2023-09-15,4173586800
2023-09-18,4088864400
2023-09-19,4129208400
2023-09-20,4145346000
2023-09-21,4113070800
2023-09-22,4094916000
2023-09-25,4135260000
2023-09-26,4092898800
2023-09-27,4105002000
2023-09-28,4129208400
2023-09-29,4201827599
2023-10-02,4025056499
2023-10-03,4026959600
2023-10-04,4025056499
2023-10-05,4042184399
2023-10-06,4066924700
2023-10-09,4194432400
2023-10-10,4224882000
2023-10-11,4270556400
2023-10-12,4224882000
2023-10-13,4125920800
2023-10-16,4234397500
2023-10-17,3975575900
2023-10-18,3979382100
2023-10-19,3916579799
2023-10-20,3869002299
2023-10-23,3711045000
2023-10-24,3785265900
2023-10-25,3705335700
2023-10-26,3741494600
2023-10-27,3720560500
2023-10-30,3743397700
2023-10-31,3838552700
2023-11-01,3861389900
2023-11-02,4245816099
2023-11-03,4243913000
2023-11-06,4207754100
2023-11-07,4148758000
2023-11-08,4148758000
2023-11-09,4099277400
2023-11-10,4160176600
2023-11-13,4122114600
2023-11-14,4301006000
2023-11-15,4363808300
2023-11-16,4280071899
2023-11-17,4327649400
2023-11-20,4377130000
2023-11-21,4367614500
2023-11-22,4388548600
2023-11-24,4390451700
2023-11-27,4392354800
2023-11-28,4384742400
2023-11-29,4439932300
2023-11-30,4401870300
2023-12-01,4498928400
2023-12-04,4540796600
2023-12-05,4464672600
2023-12-06,4460866400
2023-12-07,4491316000
2023-12-08,4521765600
2023-12-11,4516056300
2023-12-12,4460866400
2023-12-13,4561730700
2023-12-14,4752040700
2023-12-15,4704463200
2023-12-18,4677819800
2023-12-19,4763459300
2023-12-20,4184916899
2023-12-21,4301006000
2023-12-22,4342874200
2023-12-26,4375226900
2023-12-27,4348583500
2023-12-28,4384742400
2023-12-29,4352389700
2024-01-02,4344777300
2024-01-03,4280071899
2024-01-04,4238203700
2024-01-05,4287684300
2024-01-08,4420901300
2024-01-09,4398064100
2024-01-10,4430416800
2024-01-11,4516056300
2024-01-12,4603598900
2024-01-16,4489412900
2024-01-17,4264847100
2024-01-18,4340971100
2024-01-19,4377130000
2024-01-22,4432319900
2024-01-23,4396161000
2024-01-24,4331455600
2024-01-25,4413288900
2024-01-26,4420901300
2024-01-29,4407579600
2024-01-30,4327649400
2024-01-31,4148758000
2024-02-01,4120211499
2024-02-02,4124017700
2024-02-05,4042184399
2024-02-06,4063118500
2024-02-07,4066924700
2024-02-08,4196335500
2024-02-09,4207754100
2024-02-12,4280071899
2024-02-13,4141145600
2024-02-14,4087858800
2024-02-15,4219172700
2024-02-16,4133533200
2024-02-20,3966060400
2024-02-21,3874711600
2024-02-22,4042184399
2024-02-23,4057409200
2024-02-26,4108792900
2024-02-27,4156370400
2024-02-28,4104986700
2024-02-29,4160176600
2024-03-01,4127823900
2024-03-04,3945126300
2024-03-05,3844262000
2024-03-06,3878517800
2024-03-07,3888033300
2024-03-08,3969866600
2024-03-11,3996510000
2024-03-12,4015541000
2024-03-13,3947029399
2024-03-14,3903258100
2024-03-15,3927998400
2024-03-18,3939417000
2024-03-19,3969866600
2024-03-20,4038378200
2024-03-21,4000316200
2024-03-22,3891839500
2024-03-25,3924192200
2024-03-26,3927998400
2024-03-27,4007928599
2024-03-28,4036475100
2024-04-01,4002219300
2024-04-02,4007928599
2024-04-03,4021250300
2024-04-04,3977478999
2024-04-05,3893742600
2024-04-08,3971769700
2024-04-09,4203947900
2024-04-10,4026959600
2024-04-11,4036475100
2024-04-12,3863293000
2024-04-15,3827134100
2024-04-16,3802393800
2024-04-17,3766234900
2024-04-18,3726269799
2024-04-19,3832843400
2024-04-22,3886130200
2024-04-23,4026959600
2024-04-24,4002219300
2024-04-25,3876614700
2024-04-26,3821424799
2024-04-29,3859486800
2024-04-30,3709141899
2024-05-01,3615890000
2024-05-02,3596858999
2024-05-03,3646339600
2024-05-06,3751010100
2024-05-07,3749107000
2024-05-08,3787168999
2024-05-09,3733882200
2024-05-10,3693917100
2024-05-13,3536101800
2024-05-14,3584988000
2024-05-15,3572313800
2024-05-16,3599472800
2024-05-17,2991111200
2024-05-20,2934982600
2024-05-21,2880664600
2024-05-22,2971194600
2024-05-23,2886096400
2024-05-24,2829967800
2024-05-28,2744869600
2024-05-29,2732195400
2024-05-30,2741248400
2024-05-31,2815483000
2024-06-03,2848073800
2024-06-04,2799187600
2024-06-05,2797377000
2024-06-06,2871611600
2024-06-07,2996543000
2024-06-10,3340557000
2024-06-11,3320640400
2024-06-12,3423844600
2024-06-13,3387632600
2024-06-14,3231921000
2024-06-17,3250027000
2024-06-18,3320640400
2024-06-20,3333314600
2024-06-21,3393064399
2024-06-24,3365905400
2024-06-25,3367716000
2024-06-26,3385822000
2024-06-27,3411170400
2024-06-28,3456435400
2024-07-01,3371337200
2024-07-02,3306155600
2024-07-03,3295292000
2024-07-05,3327882800
2024-07-08,3394875000
2024-07-09,3335125200
2024-07-10,3385822000
2024-07-11,3521617000
2024-07-12,3550586600
2024-07-15,3490836800
2024-07-16,3539723000
2024-07-17,3579556200
2024-07-18,3577745600
2024-07-19,3561450200
2024-07-22,3483594399
2024-07-23,3577745600
2024-07-24,3525238200
2024-07-25,3579556200
2024-07-26,3632063600
2024-07-29,3646548400
2024-07-30,3695434600
2024-07-31,3682760400
2024-08-01,3601283400
2024-08-02,3537912400
2024-08-05,3284184800
2024-08-06,3285981400
2024-08-07,3221303800
2024-08-08,3293167799
2024-08-09,3528522400
