,PG
2023-03-07,324517796000
2023-03-08,324564978000
2023-03-09,322182287000
2023-03-10,323644929000
2023-03-13,325886073999
2023-03-14,329920135000
2023-03-15,334591153000
2023-03-16,337091798999
2023-03-17,337186163000
2023-03-20,342376183000
2023-03-21,339899128000
2023-03-22,339686809000
2023-03-23,339214989000
2023-03-24,346127152000
2023-03-27,344310645000
2023-03-28,345277876000
2023-03-29,346339471000
2023-03-30,347849295000
2023-03-31,351220649000
2023-04-03,353157571000
2023-04-04,354858283000
2023-04-05,357291246000
2023-04-06,359558862000
2023-04-10,356582616000
2023-04-11,355873986000
2023-04-12,356842447000
2023-04-13,358495917000
2023-04-14,356677100000
2023-04-17,356795205000
2023-04-18,357173141000
2023-04-19,357244004000
2023-04-20,356322785000
2023-04-21,368652947000
2023-04-24,369314335000
2023-04-25,369408818999
2023-04-26,365133418000
2023-04-27,369597787000
2023-04-28,369385198000
2023-05-01,369833997000
2023-05-02,369503303000
2023-05-03,369030883000
2023-05-04,367330171000
2023-05-05,368558463000
2023-05-08,366834130000
2023-05-09,363078391000
2023-05-10,363834263000
2023-05-11,364684618999
2023-05-12,368393116000
2023-05-15,368511221000
2023-05-16,367873454000
2023-05-17,366314468000
2023-05-18,360291113000
2023-05-19,361802857000
2023-05-22,352330836000
2023-05-23,348527855000
2023-05-24,345646093000
2023-05-25,343425718999
2023-05-26,343449340000
2023-05-30,338205478000
2023-05-31,336599250000
2023-06-01,340047916000
2023-06-02,346094892000
2023-06-05,344724874000
2023-06-06,341299829000
2023-06-07,342032080000
2023-06-08,345905924000
2023-06-09,346189376000
2023-06-12,343472961000
2023-06-13,342646226000
2023-06-14,345858682000
2023-06-15,350653745000
2023-06-16,353228434000
2023-06-20,349968736000
2023-06-21,352992224000
2023-06-22,354196895000
2023-06-23,350677366000
2023-06-26,351031681000
2023-06-27,354362242000
2023-06-28,354291379000
2023-06-29,352850498000
2023-06-30,358106400000
2023-07-03,359900000000
2023-07-05,359286400000
2023-07-06,358696400000
2023-07-07,351168000000
2023-07-10,351309600000
2023-07-11,349468800000
2023-07-12,351286000000
2023-07-13,351522000000
2023-07-14,354118000000
2023-07-17,351616400000
2023-07-18,352277200000
2023-07-19,354684400000
2023-07-20,355321600000
2023-07-21,360914800000
2023-07-24,362071200000
2023-07-25,362920800000
2023-07-26,363298400000
2023-07-27,358979600000
2023-07-28,369127600000
2023-07-31,368868000000
2023-08-01,368750000000
2023-08-02,369552400000
2023-08-03,370520000000
2023-08-04,366460800000
2023-08-07,370331200000
2023-08-08,370732400000
2023-08-09,370260399999
2023-08-10,368419600000
2023-08-11,370567200000
2023-08-14,367664400000
2023-08-15,365304400000
2023-08-16,361575600000
2023-08-17,358979600000
2023-08-18,359994400000
2023-08-21,358177200000
2023-08-22,358318800000
2023-08-23,361670000000
2023-08-24,359994400000
2023-08-25,362354400000
2023-08-28,362920800000
2023-08-29,363133200000
2023-08-30,363534400000
2023-08-31,364242400000
2023-09-01,364643600000
2023-09-05,359758400000
2023-09-06,359050399999
2023-09-07,362472400000
2023-09-08,360914800000
2023-09-11,365210000000
2023-09-12,358790800000
2023-09-13,361292400000
2023-09-14,365257200000
2023-09-15,362189200000
2023-09-18,363558000000
2023-09-19,362496000000
2023-09-20,362189200000
2023-09-21,359050399999
2023-09-22,357728800000
2023-09-25,355557600000
2023-09-26,352395200000
2023-09-27,347722400000
2023-09-28,345362400000
2023-09-29,344229600000
2023-10-02,342358020000
2023-10-03,343065420000
2023-10-04,344197260000
2023-10-05,339080400000
2023-10-06,339764220000
2023-10-09,338042880000
2023-10-10,341391240000
2023-10-11,337194000000
2023-10-12,337948560000
2023-10-13,341179020000
2023-10-16,344433060000
2023-10-17,344881080000
2023-10-18,353770740000
2023-10-19,349573500000
2023-10-20,349101900000
2023-10-23,349337700000
2023-10-24,353464200000
2023-10-25,355114800000
2023-10-26,353228400000
2023-10-27,347003280000
2023-10-30,351955080000
2023-10-31,353770740000
2023-11-01,352780380000
2023-11-02,357095520000
2023-11-03,353865060000
2023-11-06,355916520000
2023-11-07,355091220000
2023-11-08,353723580000
2023-11-09,354525300000
2023-11-10,357024780000
2023-11-13,359500680000
2023-11-14,358698960000
2023-11-15,357048360000
2023-11-16,360373140000
2023-11-17,356223060000
2023-11-20,354336660000
2023-11-21,352780380000
2023-11-22,356105160000
2023-11-24,356954040000
2023-11-27,356623920000
2023-11-28,359099820000
2023-11-29,356364540000
2023-11-30,362000160000
2023-12-01,359972280000
2023-12-04,358557480000
2023-12-05,346060080000
2023-12-06,345800700000
2023-12-07,345447000000
2023-12-08,342263700000
2023-12-11,343843560000
2023-12-12,344126520000
2023-12-13,350351640000
2023-12-14,341108280000
2023-12-15,339457680000
2023-12-18,344668860000
2023-12-19,344668860000
2023-12-20,339339780000
2023-12-21,340165080000
2023-12-22,342570240000
2023-12-26,344126520000
2023-12-27,344409480000
2023-12-28,343631340000
2023-12-29,345541320000
2024-01-02,351100770000
2024-01-03,348976320000
2024-01-04,350888325000
2024-01-05,347984910000
2024-01-08,350982745000
2024-01-09,352422650000
2024-01-10,353933370000
2024-01-11,355278855000
2024-01-12,355491300000
2024-01-16,353579295000
2024-01-17,353933370000
2024-01-18,349684469999
2024-01-19,348338985000
2024-01-22,349023530000
2024-01-23,363469790000
2024-01-24,359079260000
2024-01-25,367341010000
2024-01-26,368568469999
2024-01-29,368615680000
2024-01-30,371755145000
2024-01-31,370928969999
2024-02-01,375744390000
2024-02-02,373171445000
2024-02-05,373454705000
2024-02-06,375225080000
2024-02-07,375602760000
2024-02-08,374469719999
2024-02-09,371589910000
2024-02-12,370858155000
2024-02-13,368875335000
2024-02-14,367364615000
2024-02-15,370622105000
2024-02-16,371802355000
2024-02-20,374162855000
2024-02-21,378624200000
2024-02-22,379001880000
2024-02-23,380111315000
2024-02-26,378199310000
2024-02-27,376027650000
2024-02-28,377798025000
2024-02-29,375177870000
2024-03-01,374965425000
2024-03-04,376641380000
2024-03-05,376074860000
2024-03-06,376664985000
2024-03-07,379143510000
2024-03-08,378506175000
2024-03-11,381338775000
2024-03-12,382235765000
2024-03-13,383109150000
2024-03-14,381220750000
2024-03-15,380937490000
2024-03-18,380536205000
2024-03-19,381999715000
2024-03-20,382377395000
2024-03-21,382070530000
2024-03-22,381598430000
2024-03-25,378128495000
2024-03-26,378978275000
2024-03-27,383840905000
2024-03-28,382991125000
2024-04-01,379049090000
2024-04-02,379025485000
2024-04-03,368592075000
2024-04-04,366939725000
2024-04-05,368474050000
2024-04-08,368332420000
2024-04-09,369795930000
2024-04-10,371165020000
2024-04-11,367860320000
2024-04-12,366656465000
2024-04-15,366939725000
2024-04-16,368119975000
2024-04-17,370504080000
2024-04-18,371283045000
2024-04-19,373289469999
2024-04-22,378954670000
2024-04-23,381220750000
2024-04-24,383817300000
2024-04-25,383699275000
2024-04-26,380725045000
2024-04-29,381598430000
2024-04-30,385233600000
2024-05-01,385705700000
2024-05-02,386744320000
2024-05-03,388207830000
2024-05-06,388160620000
2024-05-07,391276480000
2024-05-08,389647735000
2024-05-09,391937420000
2024-05-10,393849425000
2024-05-13,391536135000
2024-05-14,391276480000
2024-05-15,393046855000
2024-05-16,396233530000
2024-05-17,395714219999
2024-05-20,394935255000
2024-05-21,397390175000
2024-05-22,396115505000
2024-05-23,390639145000
2024-05-24,390261465000
2024-05-28,385021155000
2024-05-29,381574825000
2024-05-30,383770090000
2024-05-31,388396670000
2024-06-03,388656325000
2024-06-04,394227105000
2024-06-05,391961025000
2024-06-06,397673435000
2024-06-07,394345130000
2024-06-10,395029675000
2024-06-11,395336540000
2024-06-12,389907390000
2024-06-13,392810805000
2024-06-14,393707795000
2024-06-17,395383750000
2024-06-18,397885880000
2024-06-20,395785035000
2024-06-21,397177730000
2024-06-24,397626225000
2024-06-25,393849425000
2024-06-26,395265725000
2024-06-27,393306510000
2024-06-28,389293660000
2024-07-01,384100560000
2024-07-02,386885950000
2024-07-03,386720715000
2024-07-05,389978205000
2024-07-08,393070460000
2024-07-09,391040430000
2024-07-10,393731400000
2024-07-11,390757170000
2024-07-12,393282905000
2024-07-15,388491090000
2024-07-16,394085475000
2024-07-17,399963120000
2024-07-18,397602620000
2024-07-19,396469580000
2024-07-22,397154125000
2024-07-23,393306510000
2024-07-24,396564000000
2024-07-25,393967450000
2024-07-26,399184155000
2024-07-29,420100946000
2024-07-30,399754740000
2024-07-31,397430872000
2024-08-01,409618818000
2024-08-02,420471776000
2024-08-05,396117420000
2024-08-06,396188130000
2024-08-07,400737140000
2024-08-08,402740590000
2024-08-09,401962780000
