,CSCO
2023-03-06,202078380000
2023-03-07,199992990000
2023-03-08,200810790000
2023-03-09,199584090000
2023-03-10,198561840000
2023-03-13,197948490000
2023-03-14,200565450000
2023-03-15,200606340000
2023-03-16,204940680000
2023-03-17,205226910000
2023-03-20,208293660000
2023-03-21,207189630000
2023-03-22,202241940000
2023-03-23,203345970000
2023-03-24,206535390000
2023-03-27,206658060000
2023-03-28,206044710000
2023-03-29,209234130000
2023-03-30,210297270000
2023-03-31,213772920000
2023-04-03,213895590000
2023-04-04,211891980000
2023-04-05,211891980000
2023-04-06,209643030000
2023-04-10,209888370000
2023-04-11,206985180000
2023-04-12,204899790000
2023-04-13,207721200000
2023-04-14,206658060000
2023-04-17,205594920000
2023-04-18,205717590000
2023-04-19,196435560000
2023-04-20,190465620000
2023-04-21,192305670000
2023-04-24,193777710000
2023-04-25,192551010000
2023-04-26,190302060000
2023-04-27,190383840000
2023-04-28,193205250000
2023-05-01,192721140000
2023-05-02,188731560000
2023-05-03,187103160000
2023-05-04,186044700000
2023-05-05,188283750000
2023-05-08,188650140000
2023-05-09,189179370000
2023-05-10,190156410000
2023-05-11,188772270000
2023-05-12,190156410000
2023-05-15,191744100000
2023-05-16,191011320000
2023-05-17,193901730000
2023-05-18,196222200000
2023-05-19,200008230000
2023-05-22,198746220000
2023-05-23,199112610000
2023-05-24,197077110000
2023-05-25,199601130000
2023-05-26,202980060000
2023-05-30,204242070000
2023-05-31,202206570000
2023-06-01,202491540000
2023-06-02,203631420000
2023-06-05,204404910000
2023-06-06,202776510000
2023-06-07,202654380000
2023-06-08,202247280000
2023-06-09,202165860000
2023-06-12,205504080000
2023-06-13,206806800000
2023-06-14,207458160000
2023-06-15,211407030000
2023-06-16,211976970000
2023-06-20,209860050000
2023-06-21,207010350000
2023-06-22,208109520000
2023-06-23,204893430000
2023-06-26,204404910000
2023-06-27,207051060000
2023-06-28,207091770000
2023-06-29,208475910000
2023-06-30,210633540000
2023-07-03,210959220000
2023-07-05,209697210000
2023-07-06,208068810000
2023-07-07,207580290000
2023-07-10,209249400000
2023-07-11,212180520000
2023-07-12,206562540000
2023-07-13,209778630000
2023-07-14,205096980000
2023-07-17,206847510000
2023-07-18,208598040000
2023-07-19,213442530000
2023-07-20,213198270000
2023-07-21,214256730000
2023-07-24,216210810000
2023-07-25,218205600000
2023-07-26,216658620000
2023-07-27,215763000000
2023-07-28,212058390000
2023-07-31,211126280000
2023-08-01,213641620000
2023-08-02,213317060000
2023-08-03,215629550000
2023-08-04,213519910000
2023-08-07,215061570000
2023-08-08,215264420000
2023-08-09,214980430000
2023-08-10,216522090000
2023-08-11,218226030000
2023-08-14,218591160000
2023-08-15,216440950000
2023-08-16,214858720000
2023-08-17,222039610000
2023-08-18,223297280000
2023-08-21,224920080000
2023-08-22,225001220000
2023-08-23,227110860000
2023-08-24,224108680000
2023-08-25,225974900000
2023-08-28,228003400000
2023-08-29,229463920000
2023-08-30,230478170000
2023-08-31,232668950000
2023-09-01,234656880000
2023-09-05,232303820000
2023-09-06,231898120000
2023-09-07,230397030000
2023-09-08,229910190000
2023-09-11,230599880000
2023-09-12,228774230000
2023-09-13,228327960000
2023-09-14,228693090000
2023-09-15,227354280000
2023-09-18,227638270000
2023-09-19,226542880000
2023-09-20,225163500000
2023-09-21,216400380000
2023-09-22,217333490000
2023-09-25,216968360000
2023-09-26,213844470000
2023-09-27,215832400000
2023-09-28,218591160000
2023-09-29,218104320000
2023-10-02,220660230000
2023-10-03,217658050000
2023-10-04,216846650000
2023-10-05,215304990000
2023-10-06,216846650000
2023-10-09,218753440000
2023-10-10,218550590000
2023-10-11,217698620000
2023-10-12,218469450000
2023-10-13,218144890000
2023-10-16,219727120000
2023-10-17,218834580000
2023-10-18,218144890000
2023-10-19,216319240000
2023-10-20,214737010000
2023-10-23,211775400000
2023-10-24,215061570000
2023-10-25,212586800000
2023-10-26,208408090000
2023-10-27,209178920000
2023-10-30,209116350000
2023-10-31,211387150000
2023-11-01,211630450000
2023-11-02,213901250000
2023-11-03,214955550000
2023-11-06,216090950000
2023-11-07,215442150000
2023-11-08,214915000000
2023-11-09,210860000000
2023-11-10,213252450000
2023-11-13,211792650000
2023-11-14,215604350000
2023-11-15,216050400000
2023-11-16,194802200000
2023-11-17,193666800000
2023-11-20,195734850000
2023-11-21,193829000000
2023-11-22,194964400000
2023-11-24,196099800000
2023-11-27,194356150000
2023-11-28,194031750000
2023-11-29,194842750000
2023-11-30,196180900000
2023-12-01,196545850000
2023-12-04,194842750000
2023-12-05,194356150000
2023-12-06,193423500000
2023-12-07,195694300000
2023-12-08,196180900000
2023-12-11,200276450000
2023-12-12,200033150000
2023-12-13,201492950000
2023-12-14,200479200000
2023-12-15,202222850000
2023-12-18,203723200000
2023-12-19,203479900000
2023-12-20,201939000000
2023-12-21,201533500000
2023-12-22,203114950000
2023-12-26,203885400000
2023-12-27,204534200000
2023-12-28,204696400000
2023-12-29,204858600000
2024-01-02,204818050000
2024-01-03,204818050000
2024-01-04,203074400000
2024-01-05,203114950000
2024-01-08,204615300000
2024-01-09,202385050000
2024-01-10,203723200000
2024-01-11,204534200000
2024-01-12,204128700000
2024-01-16,205142450000
2024-01-17,203966500000
2024-01-18,205791250000
2024-01-19,207899850000
2024-01-22,209116350000
2024-01-23,209886800000
2024-01-24,208062050000
2024-01-25,212198150000
2024-01-26,211427700000
2024-01-29,212035950000
2024-01-30,211833200000
2024-01-31,203479900000
2024-02-01,203479900000
2024-02-02,203479900000
2024-02-05,200763050000
2024-02-06,202668900000
2024-02-07,201817350000
2024-02-08,202547250000
2024-02-09,203277150000
2024-02-12,202709450000
2024-02-13,201290200000
2024-02-14,203885400000
2024-02-15,198938300000
2024-02-16,196424200000
2024-02-20,195775400000
2024-02-21,196586400000
2024-02-22,196951350000
2024-02-23,198127300000
2024-02-26,196262000000
2024-02-27,195897050000
2024-02-28,194883300000
2024-02-29,196140350000
2024-03-01,196262000000
2024-03-04,199222150000
2024-03-05,198492250000
2024-03-06,199384350000
2024-03-07,198289500000
2024-03-08,200722500000
2024-03-11,203642100000
2024-03-12,203033850000
2024-03-13,203196050000
2024-03-14,201898450000
2024-03-15,198411150000
2024-03-18,199789850000
2024-03-19,199262700000
2024-03-20,200925250000
2024-03-21,202263400000
2024-03-22,201857900000
2024-03-25,201452400000
2024-03-26,200925250000
2024-03-27,201817350000
2024-03-28,202385050000
2024-04-01,202912200000
2024-04-02,200154800000
2024-04-03,197640700000
2024-04-04,195086050000
2024-04-05,196870250000
2024-04-08,195613200000
2024-04-09,202790550000
2024-04-10,199546550000
2024-04-11,200844150000
2024-04-12,196626950000
2024-04-15,195613200000
2024-04-16,194315600000
2024-04-17,193788450000
2024-04-18,195086050000
2024-04-19,195937600000
2024-04-22,195207700000
2024-04-23,195937600000
2024-04-24,196059250000
2024-04-25,195045500000
2024-04-26,194072300000
2024-04-29,193747900000
2024-04-30,190503900000
2024-05-01,189936200000
2024-05-02,189733450000
2024-05-03,191071600000
2024-05-06,191031050000
2024-05-07,191720400000
2024-05-08,194640000000
2024-05-09,193788450000
2024-05-10,194883300000
2024-05-13,196764560000
2024-05-14,197855900000
2024-05-15,200766140000
2024-05-16,195390280000
2024-05-17,194703140000
2024-05-20,190499460000
2024-05-21,189731480000
2024-05-22,191712060000
2024-05-23,188357200000
2024-05-24,187629640000
2024-05-28,187063760000
2024-05-29,186255360000
2024-05-30,186417040000
2024-05-31,187953000000
2024-06-03,188559300000
2024-06-04,191671640000
2024-06-05,186012840000
2024-06-06,186861660000
2024-06-07,185285280000
2024-06-10,185325700000
2024-06-11,185002340000
2024-06-12,184396040000
2024-06-13,183991840000
2024-06-14,184638560000
2024-06-17,184678980000
2024-06-18,185810740000
2024-06-20,188842240000
2024-06-21,191146180000
2024-06-24,191105760000
2024-06-25,191509960000
2024-06-26,189408120000
2024-06-27,191792900000
2024-06-28,192035420000
2024-07-01,192075840000
2024-07-02,191105760000
2024-07-03,190337780000
2024-07-05,188559300000
2024-07-08,186174520000
2024-07-09,185123600000
2024-07-10,187023340000
2024-07-11,189003920000
2024-07-12,191509960000
2024-07-15,191590800000
2024-07-16,191671640000
2024-07-17,196117840000
2024-07-18,194177680000
2024-07-19,191267440000
2024-07-22,189246440000
2024-07-23,187387120000
2024-07-24,189367700000
2024-07-25,190944080000
2024-07-26,193530960000
2024-07-29,193975580000
2024-07-30,194581880000
2024-07-31,195834900000
2024-08-01,191550380000
2024-08-02,188599720000
2024-08-05,180839080000
2024-08-06,182536720000
2024-08-07,182375040000
2024-08-08,185244860000
2024-08-09,183789740000
