,CCL
2023-03-06,13981410000
2023-03-07,13728809999
2023-03-08,13299390000
2023-03-09,12617370000
2023-03-10,12238470000
2023-03-13,11670120000
2023-03-14,11455410000
2023-03-15,11025990000
2023-03-16,11404890000
2023-03-17,10798650000
2023-03-20,10874430000
2023-03-21,11518559999
2023-03-22,11354370000
2023-03-23,11644860000
2023-03-24,11657490000
2023-03-27,11101769999
2023-03-28,11783790000
2023-03-29,12491070000
2023-03-30,12832080000
2023-03-31,12819450000
2023-04-03,12592110000
2023-04-04,12440550000
2023-04-05,12200580000
2023-04-06,12288990000
2023-04-10,12465809999
2023-04-11,12680519999
2023-04-12,12150059999
2023-04-13,12339510000
2023-04-14,12124800000
2023-04-17,12314250000
2023-04-18,12427920000
2023-04-19,12377400000
2023-04-20,11783790000
2023-04-21,11846940000
2023-04-24,11720640000
2023-04-25,11316480000
2023-04-26,11063880000
2023-04-27,11240700000
2023-04-28,11632230000
2023-05-01,11985870000
2023-05-02,11935350000
2023-05-03,11910090000
2023-05-04,11859570000
2023-05-05,12642630000
2023-05-08,13400430000
2023-05-09,13450950000
2023-05-10,13248870000
2023-05-11,12933120000
2023-05-12,12415290000
2023-05-15,13021530000
2023-05-16,13084680000
2023-05-17,13943519999
2023-05-18,14246640000
2023-05-19,13817220000
2023-05-22,14170860000
2023-05-23,13943519999
2023-05-24,13476210000
2023-05-25,13893000000
2023-05-26,14246640000
2023-05-30,14372940000
2023-05-31,14183490000
2023-06-01,14966550000
2023-06-02,15383340000
2023-06-05,15534900000
2023-06-06,16128510000
2023-06-07,16456890000
2023-06-08,16103250000
2023-06-09,16532670000
2023-06-12,18591360000
2023-06-13,19374420000
2023-06-14,19702800000
2023-06-15,20359560000
2023-06-16,19955400000
2023-06-20,20081700000
2023-06-21,20069070000
2023-06-22,19904880000
2023-06-23,19955400000
2023-06-26,18439800000
2023-06-27,20069070000
2023-06-28,21837270000
2023-06-29,21673080000
2023-06-30,23782289999
2023-07-03,23946480000
2023-07-05,24262230000
2023-07-06,23820180000
2023-07-07,24047520000
2023-07-10,24375900000
2023-07-11,23870700000
2023-07-12,23011860000
2023-07-13,22418250000
2023-07-14,21761490000
2023-07-17,22367730000
2023-07-18,23049750000
2023-07-19,22923450000
2023-07-20,22291950000
2023-07-21,22582440000
2023-07-24,22544550000
2023-07-25,22039350000
2023-07-26,22291950000
2023-07-27,23011860000
2023-07-28,23352869999
2023-07-31,23794920000
2023-08-01,22721369999
2023-08-02,22380360000
2023-08-03,22178280000
2023-08-04,21673080000
2023-08-07,22784520000
2023-08-08,22632960000
2023-08-09,21812010000
2023-08-10,21925680000
2023-08-11,21205770000
2023-08-14,21256289999
2023-08-15,20978430000
2023-08-16,20435340000
2023-08-17,19955400000
2023-08-18,19690170000
2023-08-21,19841730000
2023-08-22,19778580000
2023-08-23,20523750000
2023-08-24,19841730000
2023-08-25,20081700000
2023-08-28,19841730000
2023-08-29,20258520000
2023-08-30,20043810000
2023-08-31,19980660000
2023-09-01,19866990000
2023-09-05,19412310000
2023-09-06,19488090000
2023-09-07,19323900000
2023-09-08,19323900000
2023-09-11,19551240000
2023-09-12,19525980000
2023-09-13,18970260000
2023-09-14,19740690000
2023-09-15,19184970000
2023-09-18,18995520000
2023-09-19,19058670000
2023-09-20,18502950000
2023-09-21,18250350000
2023-09-22,17745150000
2023-09-25,17555700000
2023-09-26,17378880000
2023-09-27,17656740000
2023-09-28,18237720000
2023-09-29,17328360000
2023-10-02,17227320000
2023-10-03,16090620000
2023-10-04,16532670000
2023-10-05,16797900000
2023-10-06,16747380000
2023-10-09,16027470000
2023-10-10,16292700000
2023-10-11,15976950000
2023-10-12,15913800000
2023-10-13,15484380000
2023-10-16,15610680000
2023-10-17,15787500000
2023-10-18,14764470000
2023-10-19,14385570000
2023-10-20,13930890000
2023-10-23,14372940000
2023-10-24,14461350000
2023-10-25,14234010000
2023-10-26,14360309999
2023-10-27,14057190000
2023-10-30,14398200000
2023-10-31,14473980000
2023-11-01,14271900000
2023-11-02,15029700000
2023-11-03,15850650000
2023-11-06,15484380000
2023-11-07,15863280000
2023-11-08,16153769999
2023-11-09,15547530000
2023-11-10,16115880000
2023-11-13,16141140000
2023-11-14,17543070000
2023-11-15,18401910000
2023-11-16,18705030000
2023-11-17,18679770000
2023-11-20,18401910000
2023-11-21,17934600000
2023-11-22,18275610000
2023-11-24,18199830000
2023-11-27,18465060000
2023-11-28,18477690000
2023-11-29,18831330000
2023-11-30,19035840000
2023-12-01,19920640000
2023-12-04,20666400000
2023-12-05,20856000000
2023-12-06,22094720000
2023-12-07,22663520000
2023-12-08,22891040000
2023-12-11,22284320000
2023-12-12,22524480000
2023-12-13,23093280000
2023-12-14,23737920000
2023-12-15,23523040000
2023-12-18,23207040000
2023-12-19,23649440000
2023-12-20,22840480000
2023-12-21,24256160000
2023-12-22,23927520000
2023-12-26,23523040000
2023-12-27,23434560000
2023-12-28,23598880000
2023-12-29,23434560000
2024-01-02,21854560000
2024-01-03,20666400000
2024-01-04,21298400000
2024-01-05,21905119999
2024-01-08,21930400000
2024-01-09,21968320000
2024-01-10,22473920000
2024-01-11,22157920000
2024-01-12,21437440000
2024-01-16,21525920000
2024-01-17,21311040000
2024-01-18,21841920000
2024-01-19,21905119999
2024-01-22,21032960000
2024-01-23,20540000000
2024-01-24,20325119999
2024-01-25,20818080000
2024-01-26,20009120000
2024-01-29,20919200000
2024-01-30,20818080000
2024-01-31,20957119999
2024-02-01,21235200000
2024-02-02,20780160000
2024-02-05,20009120000
2024-02-06,20186080000
2024-02-07,19870080000
2024-02-08,19832160000
2024-02-09,19351840000
2024-02-12,19579360000
2024-02-13,19111680000
2024-02-14,19301280000
2024-02-15,19238080000
2024-02-16,18707200000
2024-02-20,18656640000
2024-02-21,18593440000
2024-02-22,19225440000
2024-02-23,19250720000
2024-02-26,18681920000
2024-02-27,20110240000
2024-02-28,19554080000
2024-02-29,20047040000
2024-03-01,20224000000
2024-03-04,20312480000
2024-03-05,20084960000
2024-03-06,20236640000
2024-03-07,19794240000
2024-03-08,20691680000
2024-03-11,20514720000
2024-03-12,20527359999
2024-03-13,21045600000
2024-03-14,20476800000
2024-03-15,20552640000
2024-03-18,20464160000
2024-03-19,20325119999
2024-03-20,21298400000
2024-03-21,21513280000
2024-03-22,21589119999
2024-03-25,21627040000
2024-03-26,21525920000
2024-03-27,21728160000
2024-03-28,20653760000
2024-04-01,20552640000
2024-04-02,19566720000
2024-04-03,19389760000
2024-04-04,19035840000
2024-04-05,19111680000
2024-04-08,19794240000
2024-04-09,19592000000
2024-04-10,18896800000
2024-04-11,18922080000
2024-04-12,18151040000
2024-04-15,17771840000
2024-04-16,17569600000
2024-04-17,17847680000
2024-04-18,17923520000
2024-04-19,17847680000
2024-04-22,18049920000
2024-04-23,18694560000
2024-04-24,18972640000
2024-04-25,19187520000
2024-04-26,19061120000
2024-04-29,19124320000
2024-04-30,18732480000
2024-05-01,18290080000
2024-05-02,18277440000
2024-05-03,18252160000
2024-05-06,18454400000
2024-05-07,17847680000
2024-05-08,18075200000
2024-05-09,18403840000
2024-05-10,18239520000
2024-05-13,18403840000
2024-05-14,18353280000
2024-05-15,18783040000
2024-05-16,18833600000
2024-05-17,18960000000
2024-05-20,20337760000
2024-05-21,20476800000
2024-05-22,19781600000
2024-05-23,18681920000
2024-05-24,19124320000
2024-05-28,19781600000
2024-05-29,19238080000
2024-05-30,19212800000
2024-05-31,19061120000
2024-06-03,20236640000
2024-06-04,21412160000
2024-06-05,21424800000
2024-06-06,21007680000
2024-06-07,21108800000
2024-06-10,20893920000
2024-06-11,20653760000
2024-06-12,21159359999
2024-06-13,20868640000
2024-06-14,19389760000
2024-06-17,19832160000
2024-06-18,20160800000
2024-06-20,20299840000
2024-06-21,20312480000
2024-06-24,20766130000
2024-06-25,22577940000
2024-06-26,23274790000
2024-06-27,23578870000
2024-06-28,23718240000
2024-07-01,22438570000
2024-07-02,22248520000
2024-07-03,22109150000
2024-07-05,21805070000
2024-07-08,22248520000
2024-07-09,22679300000
2024-07-10,22476579999
2024-07-11,22958040000
2024-07-12,23097410000
2024-07-15,23211440000
2024-07-16,24301060000
2024-07-17,23312800000
2024-07-18,23122750000
2024-07-19,23350810000
2024-07-22,23338140000
2024-07-23,24161690000
2024-07-24,23046730000
2024-07-25,21665700000
2024-07-26,21881090000
2024-07-29,21855750000
2024-07-30,21691040000
2024-07-31,21108220000
2024-08-01,19967920000
2024-08-02,18751600000
2024-08-05,18244800000
2024-08-06,18422180000
2024-08-07,17750670000
2024-08-08,18358830000
2024-08-09,18713590000
