,GIS
2023-03-03,47027680000
2023-03-06,46738188000
2023-03-07,46696832000
2023-03-08,46773636000
2023-03-09,46460512000
2023-03-10,46389616000
2023-03-13,47139932000
2023-03-14,47358528000
2023-03-15,47825260000
2023-03-16,47541676000
2023-03-17,47139932000
2023-03-20,47648020000
2023-03-21,47707100000
2023-03-22,47187196000
2023-03-23,48534220000
2023-03-24,50099840000
2023-03-27,50147104000
2023-03-28,50082116000
2023-03-29,50235724000
2023-03-30,50194368000
2023-03-31,50489768000
2023-04-03,50761536000
2023-04-04,50850155999
2023-04-05,51435048000
2023-04-06,51340520000
2023-04-10,51015580000
2023-04-11,51435048000
2023-04-12,51405508000
2023-04-13,51370060000
2023-04-14,51139648000
2023-04-17,51452772000
2023-04-18,51683184000
2023-04-19,51476404000
2023-04-20,51736355999
2023-04-21,51665460000
2023-04-24,51765896000
2023-04-25,52285800000
2023-04-26,51919504000
2023-04-27,52457132000
2023-04-28,52362604000
2023-05-01,52799796000
2023-05-02,52581200000
2023-05-03,52480764000
2023-05-04,52817520000
2023-05-05,53059748000
2023-05-08,53095196000
2023-05-09,52929772000
2023-05-10,52917955999
2023-05-11,53325608000
2023-05-12,53532388000
2023-05-15,53343332000
2023-05-16,53325608000
2023-05-17,53083380000
2023-05-18,52285800000
2023-05-19,51771804000
2023-05-22,50631560000
2023-05-23,50495676000
2023-05-24,50259355999
2023-05-25,49928508000
2023-05-26,49733544000
2023-05-30,48821201000
2023-05-31,49343008000
2023-06-01,49184707000
2023-06-02,49595117000
2023-06-05,49976212000
2023-06-06,49120214000
2023-06-07,47783450000
2023-06-08,48457695000
2023-06-09,48252490000
2023-06-12,47830354000
2023-06-13,47331999000
2023-06-14,47285095000
2023-06-15,47320273000
2023-06-16,47320273000
2023-06-20,47279232000
2023-06-21,47713094000
2023-06-22,47666190000
2023-06-23,47677915999
2023-06-26,47994518000
2023-06-27,47431670000
2023-06-28,44980936000
2023-06-29,44734690000
2023-06-30,44969210000
2023-07-03,45215456000
2023-07-05,45326853000
2023-07-06,44810909000
2023-07-07,44072171000
2023-07-10,43849377000
2023-07-11,44019404000
2023-07-12,43943185000
2023-07-13,43849377000
2023-07-14,43978363000
2023-07-17,43567953000
2023-07-18,43567953000
2023-07-19,44095623000
2023-07-20,44769868000
2023-07-21,45145100000
2023-07-24,45291675000
2023-07-25,45092333000
2023-07-26,44406362000
2023-07-27,43972500000
2023-07-28,44236335000
2023-07-31,43820062000
2023-08-01,43585542000
2023-08-02,44236335000
2023-08-03,43691076000
2023-08-04,43145817000
2023-08-07,43069598000
2023-08-08,41838368000
2023-08-09,42307408000
2023-08-10,42436394000
2023-08-11,42606421000
2023-08-14,42371901000
2023-08-15,42037710000
2023-08-16,41826642000
2023-08-17,41211027000
2023-08-18,41164123000
2023-08-21,40308125000
2023-08-22,40126372000
2023-08-23,39950482000
2023-08-24,39874263000
2023-08-25,40085331000
2023-08-28,39765855000
2023-08-29,39731049000
2023-08-30,39609228000
2023-08-31,39249566000
2023-09-01,38431625000
2023-09-05,38344610000
2023-09-06,38211187000
2023-09-07,37700699000
2023-09-08,38373615000
2023-09-11,38222789000
2023-09-12,37990749000
2023-09-13,37857326000
2023-09-14,38495436000
2023-09-15,38199585000
2023-09-18,38344610000
2023-09-19,38216988000
2023-09-20,38211187000
2023-09-21,37984948000
2023-09-22,37602081999
2023-09-25,37578878000
2023-09-26,37834122000
2023-09-27,37155405000
2023-09-28,37190211000
2023-09-29,37120599000
2023-10-02,36302658000
2023-10-03,36511494000
2023-10-04,36604310000
2023-10-05,36175036000
2023-10-06,36250449000
2023-10-09,37103196000
2023-10-10,36697126000
2023-10-11,36389673000
2023-10-12,35693553000
2023-10-13,36569504000
2023-10-16,36691325000
2023-10-17,36534698000
2023-10-18,36662320000
2023-10-19,36465086000
2023-10-20,36685524000
2023-10-23,36679723000
2023-10-24,36923365000
2023-10-25,38083565000
2023-10-26,38141575000
2023-10-27,37880530000
2023-10-30,37607883000
2023-10-31,37845724000
2023-11-01,37764510000
2023-11-02,38425824000
2023-11-03,38135774000
2023-11-06,37834122000
2023-11-07,37764510000
2023-11-08,37874729000
2023-11-09,38013953000
2023-11-10,37868928000
2023-11-13,37799316000
2023-11-14,37793515000
2023-11-15,37526669000
2023-11-16,37718102000
2023-11-17,37567276000
2023-11-20,37201813000
2023-11-21,37509266000
2023-11-22,37631087000
2023-11-24,37810918000
2023-11-27,36208810000
2023-11-28,36117690000
2023-11-29,35645005000
2023-11-30,36254370000
2023-12-01,36522035000
2023-12-04,36989025000
2023-12-05,36744140000
2023-12-06,37524355000
2023-12-07,37809105000
2023-12-08,37285165000
2023-12-11,37632560000
2023-12-12,38008430000
2023-12-13,38634880000
2023-12-14,37769239999
2023-12-15,37142790000
2023-12-18,37780630000
2023-12-19,37991345000
2023-12-20,36635935000
2023-12-21,36567595000
2023-12-22,36738445000
2023-12-26,36846650000
2023-12-27,36869430000
2023-12-28,37000415000
2023-12-29,37097230000
2024-01-02,38014125000
2024-01-03,38002735000
2024-01-04,37438930000
2024-01-05,37011805000
2024-01-08,36812480000
2024-01-09,36664410000
2024-01-10,35963925000
2024-01-11,35912670000
2024-01-12,36100605000
2024-01-16,35781685000
2024-01-17,35929755000
2024-01-18,36055045000
2024-01-19,35963925000
2024-01-22,35981010000
2024-01-23,36875125000
2024-01-24,36242980000
2024-01-25,36715665000
2024-01-26,36738445000
2024-01-29,36596070000
2024-01-30,37216825000
2024-01-31,36966245000
2024-02-01,36920685000
2024-02-02,36903600000
2024-02-05,36180335000
2024-02-06,36920685000
2024-02-07,36282845000
2024-02-08,36482170000
2024-02-09,35502630000
2024-02-12,35924060000
2024-02-13,35838635000
2024-02-14,35519715000
2024-02-15,36043655000
2024-02-16,36504950000
2024-02-20,37461710000
2024-02-21,37364895000
2024-02-22,37057364999
2024-02-23,37199739999
2024-02-26,37017500000
2024-02-27,36567595000
2024-02-28,36618850000
2024-02-29,36550510000
2024-03-01,36413830000
2024-03-04,36658715000
2024-03-05,36715665000
2024-03-06,37154180000
2024-03-07,36607460000
2024-03-08,37165570000
2024-03-11,37393370000
2024-03-12,37427540000
2024-03-13,37604085000
2024-03-14,37330725000
2024-03-15,38019820000
2024-03-18,38577930000
2024-03-19,39084785000
2024-03-20,39540385000
2024-03-21,39158820000
2024-03-22,39352450000
2024-03-25,39375230000
2024-03-26,38919630000
2024-03-27,39671370000
2024-03-28,39847915000
2024-04-01,39939035000
2024-04-02,40183920000
2024-04-03,39289805000
2024-04-04,40081410000
2024-04-05,39745405000
2024-04-08,39865000000
2024-04-09,39967510000
2024-04-10,39210075000
2024-04-11,38156500000
2024-04-12,37700900000
2024-04-15,38338739999
2024-04-16,38634880000
2024-04-17,39016445000
2024-04-18,39346755000
2024-04-19,40104190000
2024-04-22,40531315000
2024-04-23,40331989999
2024-04-24,40781895000
2024-04-25,40650910000
2024-04-26,40337685000
2024-04-29,39995985000
2024-04-30,40126970000
2024-05-01,39859305000
2024-05-02,40235175000
2024-05-03,39813745000
2024-05-06,39375230000
2024-05-07,39813745000
2024-05-08,39597335000
2024-05-09,40013070000
2024-05-10,40263650000
2024-05-13,40229480000
2024-05-14,40349075000
2024-05-15,39768185000
2024-05-16,40662300000
2024-05-17,40571180000
2024-05-20,40679385000
2024-05-21,40223785000
2024-05-22,40064325000
2024-05-23,39346755000
2024-05-24,38896850000
2024-05-28,37974260000
2024-05-29,37866055000
2024-05-30,37957175000
2024-05-31,39153125000
2024-06-03,38583625000
2024-06-04,38805730000
2024-06-05,38418470000
2024-06-06,38378605000
2024-06-07,38418470000
2024-06-10,38099550000
2024-06-11,38145110000
2024-06-12,37182655000
2024-06-13,37364895000
2024-06-14,37302250000
2024-06-17,37752155000
2024-06-18,37962870000
2024-06-20,37979955000
2024-06-21,38202060000
2024-06-24,38541233999
2024-06-25,38082612000
2024-06-26,36333054000
2024-06-27,36072602000
2024-06-28,35817812000
2024-07-01,35840460000
2024-07-02,35766854000
2024-07-03,35715896000
2024-07-05,35602656000
2024-07-08,35387500000
2024-07-09,35495078000
2024-07-10,35478092000
2024-07-11,35766854000
2024-07-12,35687586000
2024-07-15,35591332000
2024-07-16,35613980000
2024-07-17,36995508000
2024-07-18,37097424000
2024-07-19,36451956000
2024-07-22,36576520000
2024-07-23,36231138000
2024-07-24,37091762000
2024-07-25,37272946000
2024-07-26,37550383999
2024-07-29,37924076000
2024-07-30,38529910000
2024-07-31,38014668000
2024-08-01,38314754000
2024-08-02,39226336000
2024-08-05,38660136000
2024-08-06,38461966000
2024-08-07,38982870000
2024-08-08,39090448000
2024-08-09,39135744000
