,AMGN
2023-03-03,125388540000
2023-03-06,125548740000
2023-03-07,122136480000
2023-03-08,121981620000
2023-03-09,120571860000
2023-03-10,121682580000
2023-03-13,124518120000
2023-03-14,123129720000
2023-03-15,125436600000
2023-03-16,125260380000
2023-03-17,122707860000
2023-03-20,125340480000
2023-03-21,124395300000
2023-03-22,122729220000
2023-03-23,124475400000
2023-03-24,127108020000
2023-03-27,126429840000
2023-03-28,127348320000
2023-03-29,128710020000
2023-03-30,128961000000
2023-03-31,129336250000
2023-04-03,130775400000
2023-04-04,132428550000
2023-04-05,135552950000
2023-04-06,135526200000
2023-04-10,134231500000
2023-04-11,134515050000
2023-04-12,133482500000
2023-04-13,134520400000
2023-04-14,133750000000
2023-04-17,132717450000
2023-04-18,131658150000
2023-04-19,131722350000
2023-04-20,130251100000
2023-04-21,130465100000
2023-04-24,130780750000
2023-04-25,131005450000
2023-04-26,127758000000
2023-04-27,128581900000
2023-04-28,128260900000
2023-05-01,127811500000
2023-05-02,126243950000
2023-05-03,122680850000
2023-05-04,124061150000
2023-05-05,126543550000
2023-05-08,125521700000
2023-05-09,125420050000
2023-05-10,125248850000
2023-05-11,124275150000
2023-05-12,124628250000
2023-05-15,124938550000
2023-05-16,121915800000
2023-05-17,120385700000
2023-05-18,119963050000
2023-05-19,119529700000
2023-05-22,119834650000
2023-05-23,120075400000
2023-05-24,118406200000
2023-05-25,116341100000
2023-05-26,116057550000
2023-05-30,116913550000
2023-05-31,118047750000
2023-06-01,114634450000
2023-06-02,116667450000
2023-06-05,118705800000
2023-06-06,118352700000
2023-06-07,118368750000
2023-06-08,118106600000
2023-06-09,117036600000
2023-06-12,116287600000
2023-06-13,118764650000
2023-06-14,118919800000
2023-06-15,122215400000
2023-06-16,122868100000
2023-06-20,122295650000
2023-06-21,121466400000
2023-06-22,122868100000
2023-06-23,121503850000
2023-06-26,120230550000
2023-06-27,119096350000
2023-06-28,118400850000
2023-06-29,118320600000
2023-06-30,118780700000
2023-07-03,120380350000
2023-07-05,120845800000
2023-07-06,119294300000
2023-07-07,116977750000
2023-07-10,120230550000
2023-07-11,119765100000
2023-07-12,120738800000
2023-07-13,121798100000
2023-07-14,121675050000
2023-07-17,121894400000
2023-07-18,124424950000
2023-07-19,124146750000
2023-07-20,124778050000
2023-07-21,125628700000
2023-07-24,125949700000
2023-07-25,125890850000
2023-07-26,125837350000
2023-07-27,126286750000
2023-07-28,126457950000
2023-07-31,125270250000
2023-08-01,124184200000
2023-08-02,123269350000
2023-08-03,123424500000
2023-08-04,130154800000
2023-08-07,135322900000
2023-08-08,139528000000
2023-08-09,138736200000
2023-08-10,140202100000
2023-08-11,140442850000
2023-08-14,139618950000
2023-08-15,142315350000
2023-08-16,141785700000
2023-08-17,141159750000
2023-08-18,140073700000
2023-08-21,139474500000
2023-08-22,137826700000
2023-08-23,137687600000
2023-08-24,137291700000
2023-08-25,137163300000
2023-08-28,137254250000
2023-08-29,138907400000
2023-08-30,137965800000
2023-08-31,137141899999
2023-09-01,137339849999
2023-09-05,135895350000
2023-09-06,133220350000
2023-09-07,136098650000
2023-09-08,138795050000
2023-09-11,140020200000
2023-09-12,139265850000
2023-09-13,137618050000
2023-09-14,140330500000
2023-09-15,139485200000
2023-09-18,140785250000
2023-09-19,141405850000
2023-09-20,145231100000
2023-09-21,144134350000
2023-09-22,143219500000
2023-09-25,142770100000
2023-09-26,143936400000
2023-09-27,143904300000
2023-09-28,144888700000
2023-09-29,143786600000
2023-10-02,142475850000
2023-10-03,139640350000
2023-10-04,142010400000
2023-10-05,141817800000
2023-10-06,143096450000
2023-10-09,145273900000
2023-10-10,145118750000
2023-10-11,151726000000
2023-10-12,152496400000
2023-10-13,151993500000
2023-10-16,153480800000
2023-10-17,152164700000
2023-10-18,151715300000
2023-10-19,150121000000
2023-10-20,149163350000
2023-10-23,146087100000
2023-10-24,147724200000
2023-10-25,145605600000
2023-10-26,144294850000
2023-10-27,139939950000
2023-10-30,140806650000
2023-10-31,136799500000
2023-11-01,139549400000
2023-11-02,142625650000
2023-11-03,144375100000
2023-11-06,145964050000
2023-11-07,145043850000
2023-11-08,146194100000
2023-11-09,141272100000
2023-11-10,143010850000
2023-11-13,142679150000
2023-11-14,144460700000
2023-11-15,146071050000
2023-11-16,143915000000
2023-11-17,141983650000
2023-11-20,141962250000
2023-11-21,140608700000
2023-11-22,141555650000
2023-11-24,142021100000
2023-11-27,141384450000
2023-11-28,142053200000
2023-11-29,142631000000
2023-11-30,144257400000
2023-12-01,145760750000
2023-12-04,145808900000
2023-12-05,144915450000
2023-12-06,144102250000
2023-12-07,145150850000
2023-12-08,143979200000
2023-12-11,145594900000
2023-12-12,146584650000
2023-12-13,150666700000
2023-12-14,147831200000
2023-12-15,147365750000
2023-12-18,147381800000
2023-12-19,148965400000
2023-12-20,147221300000
2023-12-21,149441550000
2023-12-22,152025600000
2023-12-26,151886500000
2023-12-27,153293550000
2023-12-28,154326100000
2023-12-29,154090700000
2024-01-02,159401040000
2024-01-03,161169840000
2024-01-04,162499120000
2024-01-05,162408000000
2024-01-08,166631680000
2024-01-09,164691360000
2024-01-10,163249520000
2024-01-11,162461600000
2024-01-12,164289360000
2024-01-16,162665280000
2024-01-17,162986880000
2024-01-18,163206640000
2024-01-19,164986160000
2024-01-22,166245760000
2024-01-23,166111760000
2024-01-24,163748000000
2024-01-25,166299360000
2024-01-26,167108720000
2024-01-29,168009200000
2024-01-30,168636320000
2024-01-31,168443360000
2024-02-01,173964160000
2024-02-02,173229840000
2024-02-05,172575920000
2024-02-06,169413520000
2024-02-07,158586320000
2024-02-08,158039600000
2024-02-09,156040320000
2024-02-12,157814480000
2024-02-13,155697280000
2024-02-14,155477520000
2024-02-15,154941520000
2024-02-16,152063200000
2024-02-20,151961360000
2024-02-21,151934560000
2024-02-22,152856480000
2024-02-23,155000480000
2024-02-26,153494320000
2024-02-27,149270640000
2024-02-28,148718560000
2024-02-29,146772880000
2024-03-01,150256880000
2024-03-04,149753040000
2024-03-05,148284400000
2024-03-06,148252240000
2024-03-07,146252960000
2024-03-08,146730000000
2024-03-11,147592960000
2024-03-12,148225440000
2024-03-13,147930640000
2024-03-14,145545440000
2024-03-15,144114320000
2024-03-18,145202400000
2024-03-19,145647280000
2024-03-20,146354800000
2024-03-21,148445200000
2024-03-22,148027120000
2024-03-25,150519520000
2024-03-26,151028720000
2024-03-27,153456800000
2024-03-28,152395520000
2024-04-01,151709440000
2024-04-02,148048560000
2024-04-03,147089120000
2024-04-04,143696240000
2024-04-05,144693200000
2024-04-08,144291200000
2024-04-09,144912960000
2024-04-10,142817200000
2024-04-11,144720000000
2024-04-12,143262080000
2024-04-15,142313360000
2024-04-16,142383040000
2024-04-17,141541520000
2024-04-18,140834000000
2024-04-19,144146480000
2024-04-22,145743760000
2024-04-23,146617440000
2024-04-24,146333360000
2024-04-25,144387680000
2024-04-26,144709280000
2024-04-29,148139680000
2024-04-30,146831840000
2024-05-01,148670320000
2024-05-02,149217040000
2024-05-03,166851440000
2024-05-06,160521280000
2024-05-07,160960800000
2024-05-08,164718160000
2024-05-09,167692960000
2024-05-10,166240400000
2024-05-13,165329200000
2024-05-14,166915760000
2024-05-15,171005440000
2024-05-16,168689920000
2024-05-17,167483920000
2024-05-20,168593440000
2024-05-21,168759600000
2024-05-22,165843760000
2024-05-23,164284000000
2024-05-24,163930240000
2024-05-28,160901840000
2024-05-29,158854320000
2024-05-30,161336000000
2024-05-31,163935600000
2024-06-03,164777120000
2024-06-04,164750320000
2024-06-05,164755680000
2024-06-06,163849840000
2024-06-07,163490720000
2024-06-10,163329920000
2024-06-11,161175200000
2024-06-12,161378880000
2024-06-13,159996000000
2024-06-14,160060320000
2024-06-17,162558080000
2024-06-18,164010640000
2024-06-20,166101040000
2024-06-21,165173760000
2024-06-24,170528400000
2024-06-25,171150160000
2024-06-26,167671520000
2024-06-27,168137840000
2024-06-28,167473200000
2024-07-01,166701360000
2024-07-02,166572720000
2024-07-03,165827680000
2024-07-05,166631680000
2024-07-08,166942560000
2024-07-09,169327760000
2024-07-10,172415120000
2024-07-11,174248240000
2024-07-12,177324880000
2024-07-15,176960400000
2024-07-16,178563040000
2024-07-17,179919120000
2024-07-18,177399920000
2024-07-19,177571440000
2024-07-22,180079920000
2024-07-23,178616640000
2024-07-24,179886960000
2024-07-25,179184800000
2024-07-26,179479600000
2024-07-29,178225360000
2024-07-30,178638080000
2024-07-31,178203920000
2024-08-01,179844080000
2024-08-02,179018640000
2024-08-05,174643140000
2024-08-06,176646150000
2024-08-07,167812500000
2024-08-08,174358530000
2024-08-09,173177130000
