,RTX
2023-03-06,145503522000
2023-03-07,143558796000
2023-03-08,142418280000
2023-03-09,140268846000
2023-03-10,140371200000
2023-03-13,142506012000
2023-03-14,143763504000
2023-03-15,140122626000
2023-03-16,143412576000
2023-03-17,140005650000
2023-03-20,142608366000
2023-03-21,143310222000
2023-03-22,141394740000
2023-03-23,140371200000
2023-03-24,141014568000
2023-03-27,141701802000
2023-03-28,141540960000
2023-03-29,142856940000
2023-03-30,142374414000
2023-03-31,142732975000
2023-04-03,146595350000
2023-04-04,145035825000
2023-04-05,143942700000
2023-04-06,143141075000
2023-04-10,145196150000
2023-04-11,145341900000
2023-04-12,147965400000
2023-04-13,148198600000
2023-04-14,148198600000
2023-04-17,150282825000
2023-04-18,152541950000
2023-04-19,151711175000
2023-04-20,149889300000
2023-04-21,149029375000
2023-04-24,149335450000
2023-04-25,147338675000
2023-04-26,142368600000
2023-04-27,144860925000
2023-04-28,145604250000
2023-05-01,146230975000
2023-05-02,144103025000
2023-05-03,141610700000
2023-05-04,139803400000
2023-05-05,140765350000
2023-05-08,139249550000
2023-05-09,140313525000
2023-05-10,140357250000
2023-05-11,139249550000
2023-05-12,139905425000
2023-05-15,140940250000
2023-05-16,139132950000
2023-05-17,140750775000
2023-05-18,140109475000
2023-05-19,140109475000
2023-05-22,139424450000
2023-05-23,137121600000
2023-05-24,136509450000
2023-05-25,135722400000
2023-05-26,135926450000
2023-05-30,135285149999
2023-05-31,134294050000
2023-06-01,137136175000
2023-06-02,140036600000
2023-06-05,139555625000
2023-06-06,142018800000
2023-06-07,143694925000
2023-06-08,144409100000
2023-06-09,144788050000
2023-06-12,144904650000
2023-06-13,145298175000
2023-06-14,141173450000
2023-06-15,142835000000
2023-06-16,142456050000
2023-06-20,142397750000
2023-06-21,144394525000
2023-06-22,141260900000
2023-06-23,141246325000
2023-06-26,140721625000
2023-06-27,140692475000
2023-06-28,139730525000
2023-06-29,142543500000
2023-06-30,141855876000
2023-07-03,142478559000
2023-07-05,142261344000
2023-07-06,141986205000
2023-07-07,141073902000
2023-07-10,141160788000
2023-07-11,141957243000
2023-07-12,140205042000
2023-07-13,140711877000
2023-07-14,139263777000
2023-07-17,139480992000
2023-07-18,138670056000
2023-07-19,138394917000
2023-07-20,140697396000
2023-07-21,139582359000
2023-07-24,140480181000
2023-07-25,126129509999
2023-07-26,124971030000
2023-07-27,123334677000
2023-07-28,126477054000
2023-07-31,127331433000
2023-08-01,127389357000
2023-08-02,123754625999
2023-08-03,122610627000
2023-08-04,122436855000
2023-08-07,123769107000
2023-08-08,124840700999
2023-08-09,127099737000
2023-08-10,124855182000
2023-08-11,125753004000
2023-08-14,125173764000
2023-08-15,124044246000
2023-08-16,123291234000
2023-08-17,123305715000
2023-08-18,124246980000
2023-08-21,123841512000
2023-08-22,123566373000
2023-08-23,124594524000
2023-08-24,123305715000
2023-08-25,122639589000
2023-08-28,124160094000
2023-08-29,123595334999
2023-08-30,125159283000
2023-08-31,124594524000
2023-09-01,124942068000
2023-09-05,123160905000
2023-09-06,120930831000
2023-09-07,122118273000
2023-09-08,120887388000
2023-09-11,111358890000
2023-09-12,109418436000
2023-09-13,109418436000
2023-09-14,109331550000
2023-09-15,109765980000
2023-09-18,108868158000
2023-09-19,108723348000
2023-09-20,107782083000
2023-09-21,105189984000
2023-09-22,103654998000
2023-09-25,104335605000
2023-09-26,104639706000
2023-09-27,105537528000
2023-09-28,104263200000
2023-09-29,104219757000
2023-10-02,96658566000
2023-10-03,95628842000
2023-10-04,95005588000
2023-10-05,94002962000
2023-10-06,94531373000
2023-10-09,98894151000
2023-10-10,99381914999
2023-10-11,99327719000
2023-10-12,99314170000
2023-10-13,99246425000
2023-10-16,100235502000
2023-10-17,100113561000
2023-10-18,100587776000
2023-10-19,100113561000
2023-10-20,98297995000
2023-10-23,99083837000
2023-10-24,106197062000
2023-10-25,106237709000
2023-10-26,107240335000
2023-10-27,107253884000
2023-10-30,106454492999
2023-10-31,110275311000
2023-11-01,111305035000
2023-11-02,112158622000
2023-11-03,112077328000
2023-11-06,111643760000
2023-11-07,112009583000
2023-11-08,112727680000
2023-11-09,111684407000
2023-11-10,111399878000
2023-11-13,111142447000
2023-11-14,109326881000
2023-11-15,109245587000
2023-11-16,108703627000
2023-11-17,107958432000
2023-11-20,107267433000
2023-11-21,105885435000
2023-11-22,108148117999
2023-11-24,108364902000
2023-11-27,107673903000
2023-11-28,108649431000
2023-11-29,109679155000
2023-11-30,110397252000
2023-12-01,111535367999
2023-12-04,112632837000
2023-12-05,112036681000
2023-12-06,112063778999
2023-12-07,110424350000
2023-12-08,110180467999
2023-12-11,110952761000
2023-12-12,109801096000
2023-12-13,112754778000
2023-12-14,110912114000
2023-12-15,108771372000
2023-12-18,109326881000
2023-12-19,111941838000
2023-12-20,110614036000
2023-12-21,111115349000
2023-12-22,112768327000
2023-12-26,113879345000
2023-12-27,114041933000
2023-12-28,114041933000
2023-12-29,114001286000
2024-01-02,113291468000
2024-01-03,113809934000
2024-01-04,113544054000
2024-01-05,113504172000
2024-01-08,114115696000
2024-01-09,114062520000
2024-01-10,114434752000
2024-01-11,113424407999
2024-01-12,114767102000
2024-01-16,113663700000
2024-01-17,113065470000
2024-01-18,113623818000
2024-01-19,113703582000
2024-01-22,113025588000
2024-01-23,119047770000
2024-01-24,118968006000
2024-01-25,120895636000
2024-01-26,120191054000
2024-01-29,119752352000
2024-01-30,120443640000
2024-01-31,121134928000
2024-02-01,122530798000
2024-02-02,122278212000
2024-02-05,122623856000
2024-02-06,122677032000
2024-02-07,122211742000
2024-02-08,121028576000
2024-02-09,120323994000
2024-02-12,121161516000
2024-02-13,120430346000
2024-02-14,121493866000
2024-02-15,122025626000
2024-02-16,120988694000
2024-02-20,120948812000
2024-02-21,119925173999
2024-02-22,119021182000
2024-02-23,119659294000
2024-02-26,119672588000
2024-02-27,120204348000
2024-02-28,119539648000
2024-02-29,119207298000
2024-03-01,119380120000
2024-03-04,119526354000
2024-03-05,119725764000
2024-03-06,119991644000
2024-03-07,120377170000
2024-03-08,120815872000
2024-03-11,121507160000
2024-03-12,119579530000
2024-03-13,120390464000
2024-03-14,121985744000
2024-03-15,123541142000
2024-03-18,124245723999
2024-03-19,126106884000
2024-03-20,126093590000
2024-03-21,125309244000
2024-03-22,127010876000
2024-03-25,127130522000
2024-03-26,127702164000
2024-03-27,129550030000
2024-03-28,129656382000
2024-04-01,129962144000
2024-04-02,131012370000
2024-04-03,129682970000
2024-04-04,132022714000
2024-04-05,135186686000
2024-04-08,135439272000
2024-04-09,135067040000
2024-04-10,134747984000
2024-04-11,133976932000
2024-04-12,133072940000
2024-04-15,132966588000
2024-04-16,134056696000
2024-04-17,133937050000
2024-04-18,133883873999
2024-04-19,135013864000
2024-04-22,135013864000
2024-04-23,134774572000
2024-04-24,134295988000
2024-04-25,135213273999
2024-04-26,134814454000
2024-04-29,136183736000
2024-04-30,134960688000
2024-05-01,134561868000
2024-05-02,135452566000
2024-05-03,134801160000
2024-05-06,135479154000
2024-05-07,137233962000
2024-05-08,138177836000
2024-05-09,140570756000
2024-05-10,141341808000
2024-05-13,140650520000
2024-05-14,140517580000
2024-05-15,140052290000
2024-05-16,138576656000
2024-05-17,138496892000
2024-05-20,139613588000
2024-05-21,140158642000
2024-05-22,141328514000
2024-05-23,140132054000
2024-05-24,141275338000
2024-05-28,140278288000
2024-05-29,139015358000
2024-05-30,140544168000
2024-05-31,143322614000
2024-06-03,142737678000
2024-06-04,143442260000
2024-06-05,144160136000
2024-06-06,143814492000
2024-06-07,143721434000
2024-06-10,142365446000
2024-06-11,142139448000
2024-06-12,141940038000
2024-06-13,139626882000
2024-06-14,138563362000
2024-06-17,138882418000
2024-06-18,139281238000
2024-06-20,139680058000
2024-06-21,140397934000
2024-06-24,135545623999
2024-06-25,135027157999
2024-06-26,134615044000
2024-06-27,133764228000
2024-06-28,133458466000
2024-07-01,132341770000
2024-07-02,133485054000
2024-07-03,133923756000
2024-07-05,133431878000
2024-07-08,133072940000
2024-07-09,134415634000
2024-07-10,133843992000
2024-07-11,135226568000
2024-07-12,134641632000
2024-07-15,135093628000
2024-07-16,137832192000
2024-07-17,139573706000
2024-07-18,138044896000
2024-07-19,136675614000
2024-07-22,138200886000
2024-07-23,139799046000
2024-07-24,139612594000
2024-07-25,151119346000
2024-07-26,151758610000
2024-07-29,152411192000
2024-07-30,155660784000
2024-07-31,156473182000
2024-08-01,155474332000
2024-08-02,155074792000
2024-08-05,153383406000
2024-08-06,152357920000
2024-08-07,152024970000
2024-08-08,153290180000
2024-08-09,154688570000
