,NSC
2023-03-06,50645034000
2023-03-07,48996486000
2023-03-08,49253787000
2023-03-09,48547917000
2023-03-10,47919465000
2023-03-13,47277351000
2023-03-14,47379816000
2023-03-15,46719486000
2023-03-16,47234088000
2023-03-17,46428030000
2023-03-20,46753641000
2023-03-21,46767303000
2023-03-22,45672066000
2023-03-23,45407934000
2023-03-24,45599202000
2023-03-27,46207161000
2023-03-28,46585143000
2023-03-29,47190825000
2023-03-30,47552868000
2023-03-31,48230000000
2023-04-03,47497450000
2023-04-04,46642050000
2023-04-05,46191600000
2023-04-06,46730775000
2023-04-10,46025525000
2023-04-11,46824050000
2023-04-12,46937800000
2023-04-13,47087950000
2023-04-14,47226725000
2023-04-17,47709025000
2023-04-18,47704475000
2023-04-19,47738600000
2023-04-20,48189050000
2023-04-21,48141275000
2023-04-24,48209525000
2023-04-25,47119800000
2023-04-26,45732050000
2023-04-27,45695650000
2023-04-28,46189325000
2023-05-01,47458775000
2023-05-02,46384975000
2023-05-03,46177950000
2023-05-04,46394075000
2023-05-05,47483800000
2023-05-08,47110700000
2023-05-09,47388250000
2023-05-10,47433750000
2023-05-11,47845525000
2023-05-12,48209525000
2023-05-15,48439300000
2023-05-16,48334650000
2023-05-17,48907950000
2023-05-18,49178675000
2023-05-19,49535850000
2023-05-22,49649600000
2023-05-23,48685000000
2023-05-24,47997950000
2023-05-25,48052550000
2023-05-26,47904675000
2023-05-30,48045725000
2023-05-31,47360950000
2023-06-01,48277775000
2023-06-02,49110425000
2023-06-05,48764625000
2023-06-06,48275500000
2023-06-07,49631400000
2023-06-08,49506275000
2023-06-09,49180950000
2023-06-12,49126350000
2023-06-13,49654150000
2023-06-14,50368500000
2023-06-15,50800750000
2023-06-16,50991850000
2023-06-20,50141000000
2023-06-21,50229725000
2023-06-22,50075025000
2023-06-23,49595000000
2023-06-26,50470875000
2023-06-27,50639225000
2023-06-28,50768900000
2023-06-29,51410450000
2023-06-30,51338464000
2023-07-03,51818432000
2023-07-05,51435816000
2023-07-06,51440344000
2023-07-07,51329408000
2023-07-10,51829752000
2023-07-11,52529328000
2023-07-12,52291608000
2023-07-13,52868928000
2023-07-14,53154192000
2023-07-17,52791952000
2023-07-18,53235696000
2023-07-19,53749624000
2023-07-20,53767736000
2023-07-21,52753464000
2023-07-24,53287768000
2023-07-25,53697552000
2023-07-26,53640952000
2023-07-27,53280976000
2023-07-28,53579824000
2023-07-31,52884776000
2023-08-01,52970808000
2023-08-02,52121808000
2023-08-03,51456192000
2023-08-04,50858496000
2023-08-07,50776992000
2023-08-08,49712912000
2023-08-09,49355200000
2023-08-10,49239736000
2023-08-11,48882024000
2023-08-14,48773352000
2023-08-15,47283640000
2023-08-16,47009696000
2023-08-17,47202136000
2023-08-18,48021704000
2023-08-21,47564376000
2023-08-22,47254208000
2023-08-23,47679840000
2023-08-24,47217984000
2023-08-25,47691160000
2023-08-28,47815680000
2023-08-29,47030072000
2023-08-30,47414952000
2023-08-31,46414264000
2023-09-01,46724432000
2023-09-05,45526776000
2023-09-06,44922288000
2023-09-07,44417416000
2023-09-08,44292896000
2023-09-11,44367608000
2023-09-12,44951720000
2023-09-13,45445272000
2023-09-14,46774240000
2023-09-15,46192392000
2023-09-18,46215032000
2023-09-19,45712424000
2023-09-20,46477656000
2023-09-21,45569792000
2023-09-22,45846000000
2023-09-25,45932032000
2023-09-26,44888328000
2023-09-27,44424208000
2023-09-28,44686832000
2023-09-29,44584952000
2023-10-02,43217960141
2023-10-03,43425586894
2023-10-04,43547454771
2023-10-05,43035158325
2023-10-06,43220216953
2023-10-09,44177105470
2023-10-10,45319052615
2023-10-11,45587613308
2023-10-12,45357418428
2023-10-13,45348391178
2023-10-16,46840144267
2023-10-17,46903335018
2023-10-18,45912594313
2023-10-19,45156562112
2023-10-20,45519908931
2023-10-23,44436638912
2023-10-24,44287689284
2023-10-25,41929320180
2023-10-26,41818736366
2023-10-27,41644961800
2023-10-30,42331032812
2023-10-31,43057726450
2023-11-01,42922317698
2023-11-02,43299205392
2023-11-03,43908544778
2023-11-06,44071035281
2023-11-07,43872435777
2023-11-08,43964965091
2023-11-09,43739283837
2023-11-10,44432125287
2023-11-13,44926367233
2023-11-14,46066057566
2023-11-15,46718276390
2023-11-16,47018432458
2023-11-17,47627771844
2023-11-20,47871507598
2023-11-21,48092675227
2023-11-22,48275477043
2023-11-24,48715555488
2023-11-27,47817344097
2023-11-28,47934698349
2023-11-29,48539524110
2023-11-30,49234622372
2023-12-01,51110033593
2023-12-04,51462096349
2023-12-05,50532289583
2023-12-06,51473380412
2023-12-07,51317660347
2023-12-08,49875557134
2023-12-11,50044818074
2023-12-12,50162172326
2023-12-13,51367310222
2023-12-14,52757506747
2023-12-15,52418984866
2023-12-18,52400930366
2023-12-19,52723654559
2023-12-20,51857038544
2023-12-21,52904199562
2023-12-22,52836495186
2023-12-26,53337507570
2023-12-27,53154705754
2023-12-28,53380387008
2023-12-29,53346534820
2024-01-02,53471254000
2024-01-03,52860893000
2024-01-04,52418438000
2024-01-05,51964638000
2024-01-08,52121199000
2024-01-09,51653785000
2024-01-10,51926065000
2024-01-11,51415540000
2024-01-12,52080357000
2024-01-16,51980521000
2024-01-17,51311166000
2024-01-18,53153594000
2024-01-19,53105945000
2024-01-22,54487766000
2024-01-23,54809964000
2024-01-24,53791183000
2024-01-25,53968165000
2024-01-26,53153594000
2024-01-29,54095229000
2024-01-30,53741265000
2024-01-31,53375956000
2024-02-01,57911687000
2024-02-02,56970052000
2024-02-05,56380112000
2024-02-06,57147034000
2024-02-07,56849795000
2024-02-08,57643945000
2024-02-09,57820927000
2024-02-12,57614448000
2024-02-13,56786263000
2024-02-14,57237794000
2024-02-15,57709746000
2024-02-16,57187876000
2024-02-20,57584951000
2024-02-21,58453978000
2024-02-22,58129511000
2024-02-23,58542469000
2024-02-26,57757395000
2024-02-27,57287712000
2024-02-28,57530495000
2024-02-29,57491922000
2024-03-01,58424481000
2024-03-04,58805673000
2024-03-05,58392715000
2024-03-06,57721091000
2024-03-07,57941184000
2024-03-08,58889626000
2024-03-11,58599194000
2024-03-12,59175520000
2024-03-13,59704197000
2024-03-14,58649112000
2024-03-15,58047827000
2024-03-18,58136318000
2024-03-19,58222540000
2024-03-20,59273087000
2024-03-21,58492551000
2024-03-22,57659828000
2024-03-25,56278007000
2024-03-26,56094218000
2024-03-27,57115268000
2024-03-28,57830003000
2024-04-01,57178800000
2024-04-02,56897444000
2024-04-03,57140227000
2024-04-04,56386919000
2024-04-05,56731807000
2024-04-08,56783994000
2024-04-09,57494191000
2024-04-10,56645585000
2024-04-11,56663737000
2024-04-12,55758406000
2024-04-15,55719833000
2024-04-16,55116279000
2024-04-17,54306246000
2024-04-18,54517263000
2024-04-19,54746432000
2024-04-22,55502009000
2024-04-23,55597307000
2024-04-24,53598318000
2024-04-25,54644327000
2024-04-26,54442386000
2024-04-29,54782736000
2024-04-30,52259608000
2024-05-01,52318602000
2024-05-02,53049220000
2024-05-03,53446295000
2024-05-06,52293643000
2024-05-07,52713408000
2024-05-08,52672566000
2024-05-09,51354277000
2024-05-10,51972135983
2024-05-13,52127856048
2024-05-14,51893147544
2024-05-15,52213614925
2024-05-16,52482175617
2024-05-17,52238439863
2024-05-20,51981163233
2024-05-21,50712834586
2024-05-22,52046610797
2024-05-23,51071667780
2024-05-24,51198049282
2024-05-28,50284040203
2024-05-29,49426451438
2024-05-30,49803339132
2024-05-31,50733145899
2024-06-03,50505207832
2024-06-04,50035790824
2024-06-05,50394624018
2024-06-06,50710577773
2024-06-07,50568398583
2024-06-10,50803107087
2024-06-11,50762484462
2024-06-12,50581939459
2024-06-13,50065129387
2024-06-14,49627307754
2024-06-17,49852989008
2024-06-18,50087697512
2024-06-20,50665441523
2024-06-21,50748943586
2024-06-24,49351976624
2024-06-25,48153609165
2024-06-26,47955009662
2024-06-27,47370495214
2024-06-28,48451508421
2024-07-01,48309329231
2024-07-02,48645594299
2024-07-03,48814855240
2024-07-05,48715555488
2024-07-08,48352208669
2024-07-09,48239368042
2024-07-10,48483103796
2024-07-11,49862016258
2024-07-12,49954545572
2024-07-15,51401162411
2024-07-16,52987701626
2024-07-17,52910970000
2024-07-18,51992447296
2024-07-19,51444041849
2024-07-22,51462096349
2024-07-23,50687280000
2024-07-24,50022840000
2024-07-25,50375400000
2024-07-26,55871720000
2024-07-29,55964380000
2024-07-30,56434460000
2024-07-31,56400560000
2024-08-01,55699960000
2024-08-02,55010660000
2024-08-05,54167680000
2024-08-06,55110100000
2024-08-07,54235480000
2024-08-08,54698780000
2024-08-09,54154120000
