,RJF
2023-03-20,19689884000
2023-03-21,20386359000
2023-03-22,19659882000
2023-03-23,19567733000
2023-03-24,19091987000
2023-03-27,19848466000
2023-03-28,19659882000
2023-03-29,20009191000
2023-03-30,19756317000
2023-03-31,19596027000
2023-04-03,19350210000
2023-04-04,18942616000
2023-04-05,18862778000
2023-04-06,18772435000
2023-04-10,19173726000
2023-04-11,19461563000
2023-04-12,19346008000
2023-04-13,19509886000
2023-04-14,19663259000
2023-04-17,20142287000
2023-04-18,20341882000
2023-04-19,20356589000
2023-04-20,20207418000
2023-04-21,20119176000
2023-04-24,20070853000
2023-04-25,19196837000
2023-04-26,19371220000
2023-04-27,18780839000
2023-04-28,19020353000
2023-05-01,18858576000
2023-05-02,18184155000
2023-05-03,17719834000
2023-05-04,17534946000
2023-05-05,18110620000
2023-05-08,18098014000
2023-05-09,18142135000
2023-05-10,17984560000
2023-05-11,17866904000
2023-05-12,17734541000
2023-05-15,18198862000
2023-05-16,18011873000
2023-05-17,18345932000
2023-05-18,18715708000
2023-05-19,18957323000
2023-05-22,19041363000
2023-05-23,18976232000
2023-05-24,18799748000
2023-05-25,19427947000
2023-05-26,19572916000
2023-05-30,19762006000
2023-05-31,18982535000
2023-06-01,19148514000
2023-06-02,19822935000
2023-06-05,19728390000
2023-06-06,19936389000
2023-06-07,20352387000
2023-06-08,20058247000
2023-06-09,20102368000
2023-06-12,19911177000
2023-06-13,20446932000
2023-06-14,20644426000
2023-06-15,21045717000
2023-06-16,21028909000
2023-06-20,20774688000
2023-06-21,20978485000
2023-06-22,20650729000
2023-06-23,20419619000
2023-06-26,20572992000
2023-06-27,21127656000
2023-06-28,21425998000
2023-06-29,21778966000
2023-06-30,21615291000
2023-07-03,21654868000
2023-07-05,21484062000
2023-07-06,21446568000
2023-07-07,21731939000
2023-07-10,21661117000
2023-07-11,21904828000
2023-07-12,21836089000
2023-07-13,22063136000
2023-07-14,21896496000
2023-07-17,22208946000
2023-07-18,22871340000
2023-07-19,22827597000
2023-07-20,23108802000
2023-07-21,22802601000
2023-07-24,22840095000
2023-07-25,22931747000
2023-07-26,23069225000
2023-07-27,22596384000
2023-07-28,22742194000
2023-07-31,22927581000
2023-08-01,22806767000
2023-08-02,22613048000
2023-08-03,22840095000
2023-08-04,22463072000
2023-08-07,22692202000
2023-08-08,22560973000
2023-08-09,22163120000
2023-08-10,22192282000
2023-08-11,22383918000
2023-08-14,22313096000
2023-08-15,21883998000
2023-08-16,21738188000
2023-08-17,21744437000
2023-08-18,21892330000
2023-08-21,21838172000
2023-08-22,21336169000
2023-08-23,21396576000
2023-08-24,21238268000
2023-08-25,21302841000
2023-08-28,21502809000
2023-08-29,21734022000
2023-08-30,21869417000
2023-08-31,21786097000
2023-09-01,22165203000
2023-09-05,22138124000
2023-09-06,21900662000
2023-09-07,21654868000
2023-09-08,22148539000
2023-09-11,22252689000
2023-09-12,22473487000
2023-09-13,22121460000
2023-09-14,22633878000
2023-09-15,22427661000
2023-09-18,22321428000
2023-09-19,22175618000
2023-09-20,22186033000
2023-09-21,21329920000
2023-09-22,21082043000
2023-09-25,21219521000
2023-09-26,20777925000
2023-09-27,20736265000
2023-09-28,21004972000
2023-09-29,20919569000
2023-10-02,20461574000
2023-10-03,20065234000
2023-10-04,20315554000
2023-10-05,20501208000
2023-10-06,20707722000
2023-10-09,20753614000
2023-10-10,20928838000
2023-10-11,20891290000
2023-10-12,20582562000
2023-10-13,20649314000
2023-10-16,21166642000
2023-10-17,21608874000
2023-10-18,20611766000
2023-10-19,20202910000
2023-10-20,19933816000
2023-10-23,19652206000
2023-10-24,19748162000
2023-10-25,19155738000
2023-10-26,20109040000
2023-10-27,19718958000
2023-10-30,19919214000
2023-10-31,19908784000
2023-11-01,20027686000
2023-11-02,20736926000
2023-11-03,21122836000
2023-11-06,20920494000
2023-11-07,20830796000
2023-11-08,20730668000
2023-11-09,20672260000
2023-11-10,20964300000
2023-11-13,20976816000
2023-11-14,21531692000
2023-11-15,21696486000
2023-11-16,21529606000
2023-11-17,21761152000
2023-11-20,21673540000
2023-11-21,21750722000
2023-11-22,21882140000
2023-11-24,22001042000
2023-11-27,21965580000
2023-11-28,21429478000
2023-11-29,21642250000
2023-11-30,21934290000
2023-12-01,22512112000
2023-12-04,22301426000
2023-12-05,21940548000
2023-12-06,21919688000
2023-12-07,21980182000
2023-12-08,22330630000
2023-12-11,22537144000
2023-12-12,22866732000
2023-12-13,22476650000
2023-12-14,23129568000
2023-12-15,22950172000
2023-12-18,23238040000
2023-12-19,23711562000
2023-12-20,23384060000
2023-12-21,23156686000
2023-12-22,23302706000
2023-12-26,23490446000
2023-12-27,23607262000
2023-12-28,23515478000
2023-12-29,23258900000
2024-01-02,23392090000
2024-01-03,22800518000
2024-01-04,22948411000
2024-01-05,23337932000
2024-01-08,23425418000
2024-01-09,23065059000
2024-01-10,23108802000
2024-01-11,23023399000
2024-01-12,22731779000
2024-01-16,22769273000
2024-01-17,22746360000
2024-01-18,22858842000
2024-01-19,23229616000
2024-01-22,23646216000
2024-01-23,23625386000
2024-01-24,23439999000
2024-01-25,23714955000
2024-01-26,23583726000
2024-01-29,23385841000
2024-01-30,23639967000
2024-01-31,22950494000
2024-02-01,23015067000
2024-02-02,23419169000
2024-02-05,23417086000
2024-02-06,23194205000
2024-02-07,23129632000
2024-02-08,23350430000
2024-02-09,23929504000
2024-02-12,24377349000
2024-02-13,23935753000
2024-02-14,24306527000
2024-02-15,24671052000
2024-02-16,24681467000
2024-02-20,24256535000
2024-02-21,24335689000
2024-02-22,24675218000
2024-02-23,24700214000
2024-02-26,24714795000
2024-02-27,24935593000
2024-02-28,25085569000
2024-02-29,25062656000
2024-03-01,25010581000
2024-03-04,25177221000
2024-03-05,25306367000
2024-03-06,25241794000
2024-03-07,25189719000
2024-03-08,25037660000
2024-03-11,24750206000
2024-03-12,24775202000
2024-03-13,24996000000
2024-03-14,24996000000
2024-03-15,25154308000
2024-03-18,25195968000
2024-03-19,25452177000
2024-03-20,25558410000
2024-03-21,26266630000
2024-03-22,26160397000
2024-03-25,26341618000
2024-03-26,26120820000
2024-03-27,26537420000
2024-03-28,26749885999
2024-04-01,26770716000
2024-04-02,26810293000
2024-04-03,26997763000
2024-04-04,26539503000
2024-04-05,26722807000
2024-04-08,27076917000
2024-04-09,26676981000
2024-04-10,26481179000
2024-04-11,25933350000
2024-04-12,25527165000
2024-04-15,25520916000
2024-04-16,25385521000
2024-04-17,25400102000
2024-04-18,25404268000
2024-04-19,25745880000
2024-04-22,26137484000
2024-04-23,26483262000
2024-04-24,26566582000
2024-04-25,25402185000
2024-04-26,25383438000
2024-04-29,25660477000
2024-04-30,25412600000
2024-05-01,25527165000
2024-05-02,25822951000
2024-05-03,25916686000
2024-05-06,26158314000
2024-05-07,26093741000
2024-05-08,26120820000
2024-05-09,26070828000
2024-05-10,26183310000
2024-05-13,26183310000
2024-05-14,26445768000
2024-05-15,26516590000
2024-05-16,26162480000
2024-05-17,26333286000
2024-05-20,26064579000
2024-05-21,25993757000
2024-05-22,25745880000
2024-05-23,25702137000
2024-05-24,26216638000
2024-05-28,25733382000
2024-05-29,25352193000
2024-05-30,25389687000
2024-05-31,25568825000
2024-06-03,25189719000
2024-06-04,24781451000
2024-06-05,25164723000
2024-06-06,25043909000
2024-06-07,25002249000
2024-06-10,24902265000
2024-06-11,24427341000
2024-06-12,24748123000
2024-06-13,24419009000
2024-06-14,24094061000
2024-06-17,24571068000
2024-06-18,24779368000
2024-06-20,24800198000
2024-06-21,25139727000
2024-06-24,25491754000
2024-06-25,25348027000
2024-06-26,25312616000
2024-06-27,25327197000
2024-06-28,25747963000
2024-07-01,25662560000
2024-07-02,25429264000
2024-07-03,25148059000
2024-07-05,24893933000
2024-07-08,24469001000
2024-07-09,24718961000
2024-07-10,24952257000
2024-07-11,25141810000
2024-07-12,25216798000
2024-07-15,25227213000
2024-07-16,23644133000
2024-07-17,23612888000
2024-07-18,23142130000
2024-07-19,22625546000
2024-07-22,22743864000
2024-07-23,23122308000
2024-07-24,23207096000
2024-07-25,24404468000
2024-07-26,24129424000
2024-07-29,23879196000
2024-07-30,23887468000
2024-07-31,23988800000
2024-08-01,23196756000
2024-08-02,22541200000
2024-08-05,22001452000
2024-08-06,22303380000
2024-08-07,22185504000
2024-08-08,22522588000
2024-08-09,22785224000
