,LEG
2023-03-06,4574394000
2023-03-07,4509162000
2023-03-08,4514598000
2023-03-09,4409955000
2023-03-10,4318902000
2023-03-13,4263183000
2023-03-14,4223772000
2023-03-15,4184361000
2023-03-16,4184361000
2023-03-17,4108257000
2023-03-20,4155822000
2023-03-21,4212900000
2023-03-22,4147668000
2023-03-23,4131360000
2023-03-24,4181643000
2023-03-27,4191156000
2023-03-28,4172130000
2023-03-29,4214259000
2023-03-30,4210182000
2023-03-31,4342056000
2023-04-03,4343418000
2023-04-04,4248078000
2023-04-05,4204494000
2023-04-06,4184064000
2023-04-10,4219476000
2023-04-11,4293024000
2023-04-12,4243992000
2023-04-13,4293024000
2023-04-14,4288938000
2023-04-17,4342056000
2023-04-18,4358400000
2023-04-19,4385640000
2023-04-20,4306644000
2023-04-21,4297110000
2023-04-24,4298472000
2023-04-25,4264422000
2023-04-26,4223562000
2023-04-27,4355676000
2023-04-28,4400622000
2023-05-01,4272594000
2023-05-02,4401984000
2023-05-03,4392450000
2023-05-04,4431948000
2023-05-05,4474170000
2023-05-08,4487790000
2023-05-09,4438758000
2023-05-10,4373382000
2023-05-11,4366572000
2023-05-12,4384278000
2023-05-15,4446930000
2023-05-16,4350228000
2023-05-17,4438758000
2023-05-18,4490514000
2023-05-19,4431948000
2023-05-22,4453740000
2023-05-23,4410156000
2023-05-24,4354314000
2023-05-25,4308006000
2023-05-26,4303920000
2023-05-30,4272594000
2023-05-31,4151376000
2023-06-01,4121412000
2023-06-02,4316178000
2023-06-05,4220838000
2023-06-06,4322988000
2023-06-07,4455102000
2023-06-08,4385640000
2023-06-09,4321626000
2023-06-12,4208580000
2023-06-13,4287576000
2023-06-14,4189512000
2023-06-15,4273956000
2023-06-16,4249440000
2023-06-20,4125498000
2023-06-21,4105068000
2023-06-22,4039692000
2023-06-23,3932094000
2023-06-26,3947076000
2023-06-27,4031520000
2023-06-28,3974316000
2023-06-29,4068294000
2023-06-30,4040168000
2023-07-03,4074268000
2023-07-05,4033348000
2023-07-06,3977424000
2023-07-07,3939232000
2023-07-10,4033348000
2023-07-11,4124736000
2023-07-12,4108368000
2023-07-13,4108368000
2023-07-14,4030620000
2023-07-17,4026528000
2023-07-18,4098820000
2023-07-19,4107004000
2023-07-20,4066084000
2023-07-21,4007432000
2023-07-24,4014252000
2023-07-25,3999248000
2023-07-26,4056536000
2023-07-27,4036076000
2023-07-28,4029256000
2023-07-31,3991064000
2023-08-01,4167020000
2023-08-02,4149288000
2023-08-03,4102912000
2023-08-04,4116552000
2023-08-07,4049716000
2023-08-08,4022436000
2023-08-09,4036076000
2023-08-10,3986972000
2023-08-11,3947416000
2023-08-14,3894220000
2023-08-15,3868304000
2023-08-16,3809652000
2023-08-17,3785100000
2023-08-18,3771460000
2023-08-21,3748272000
2023-08-22,3742816000
2023-08-23,3794648000
2023-08-24,3782372000
2023-08-25,3772824000
2023-08-28,3820564000
2023-08-29,3846480000
2023-08-30,3834204000
2023-08-31,3846480000
2023-09-01,3858756000
2023-09-05,3697804000
2023-09-06,3686892000
2023-09-07,3660976000
2023-09-08,3643244000
2023-09-11,3662340000
2023-09-12,3641880000
2023-09-13,3585956000
2023-09-14,3656884000
2023-09-15,3575044000
2023-09-18,3403180000
2023-09-19,3446828000
2023-09-20,3457740000
2023-09-21,3403180000
2023-09-22,3374536000
2023-09-25,3414092000
2023-09-26,3352712000
2023-09-27,3360896000
2023-09-28,3456376000
2023-09-29,3465924000
2023-10-02,3424785000
2023-10-03,3351075000
2023-10-04,3340155000
2023-10-05,3334695000
2023-10-06,3387930000
2023-10-09,3392025000
2023-10-10,3416595000
2023-10-11,3480750000
2023-10-12,3424785000
2023-10-13,3411135000
2023-10-16,3424785000
2023-10-17,3397485000
2023-10-18,3310125000
2023-10-19,3263715000
2023-10-20,3271905000
2023-10-23,3203655000
2023-10-24,3176355000
2023-10-25,3176355000
2023-10-26,3232320000
2023-10-27,3164070000
2023-10-30,3241875000
2023-10-31,3198195000
2023-11-01,3185910000
2023-11-02,3243240000
2023-11-03,3254160000
2023-11-06,3221400000
2023-11-07,3218670000
2023-11-08,3173625000
2023-11-09,3117660000
2023-11-10,3144960000
2023-11-13,3073980000
2023-11-14,3179085000
2023-11-15,3241875000
2023-11-16,3239145000
2023-11-17,3224130000
2023-11-20,3207750000
2023-11-21,3173625000
2023-11-22,3162705000
2023-11-24,3185910000
2023-11-27,3139500000
2023-11-28,3125850000
2023-11-29,3138135000
2023-11-30,3121755000
2023-12-01,3262350000
2023-12-04,3310125000
2023-12-05,3321045000
2023-12-06,3532620000
2023-12-07,3558555000
2023-12-08,3572205000
2023-12-11,3598140000
2023-12-12,3574935000
2023-12-13,3663660000
2023-12-14,3692325000
2023-12-15,3596775000
2023-12-18,3569475000
2023-12-19,3644550000
2023-12-20,3591315000
2023-12-21,3640455000
2023-12-22,3632265000
2023-12-26,3618615000
2023-12-27,3596775000
2023-12-28,3587220000
2023-12-29,3572205000
2024-01-02,3612888000
2024-01-03,3467880000
2024-01-04,3459672000
2024-01-05,3502080000
2024-01-08,3529440000
2024-01-09,3511656000
2024-01-10,3560904000
2024-01-11,3503448000
2024-01-12,3480192000
2024-01-16,3184704000
2024-01-17,3201120000
2024-01-18,3187440000
2024-01-19,3125880000
2024-01-22,3147768000
2024-01-23,3210696000
2024-01-24,3177864000
2024-01-25,3266784000
2024-01-26,3296880000
2024-01-29,3314664000
2024-01-30,3236688000
2024-01-31,3175128000
2024-02-01,3198384000
2024-02-02,3176496000
2024-02-05,3135456000
2024-02-06,3172392000
2024-02-07,3166920000
2024-02-08,3184704000
2024-02-09,2798928000
2024-02-12,2857752000
2024-02-13,2723688000
2024-02-14,2711376000
2024-02-15,2745576000
2024-02-16,2708640000
2024-02-20,2798928000
2024-02-21,2786616000
2024-02-22,2801664000
2024-02-23,2818080000
2024-02-26,2783880000
2024-02-27,2823552000
2024-02-28,2816712000
2024-02-29,2793456000
2024-03-01,2822184000
2024-03-04,2850912000
2024-03-05,2812608000
2024-03-06,2834496000
2024-03-07,2811240000
2024-03-08,2798928000
2024-03-11,2829024000
2024-03-12,2651184000
2024-03-13,2644344000
2024-03-14,2539008000
2024-03-15,2549952000
2024-03-18,2518488000
2024-03-19,2571840000
2024-03-20,2582784000
2024-03-21,2589624000
2024-03-22,2569104000
2024-03-25,2556792000
2024-03-26,2473344000
2024-03-27,2593728000
2024-03-28,2619720000
2024-04-01,2585520000
2024-04-02,2521224000
2024-04-03,2544480000
2024-04-04,2565000000
2024-04-05,2556792000
2024-04-08,2597832000
2024-04-09,2596464000
2024-04-10,2506176000
2024-04-11,2458296000
2024-04-12,2415888000
2024-04-15,2409048000
2024-04-16,2366640000
2024-04-17,2366640000
2024-04-18,2418624000
2024-04-19,2497968000
2024-04-22,2497968000
2024-04-23,2491128000
2024-04-24,2489760000
2024-04-25,2456928000
2024-04-26,2461032000
2024-04-29,2507544000
2024-04-30,2471976000
2024-05-01,1812600000
2024-05-02,1855008000
2024-05-03,1908360000
2024-05-06,1867320000
2024-05-07,1801656000
2024-05-08,1782504000
2024-05-09,1775664000
2024-05-10,1745568000
2024-05-13,1708632000
2024-05-14,1686744000
2024-05-15,1662120000
2024-05-16,1674432000
2024-05-17,1651176000
2024-05-20,1627920000
2024-05-21,1590984000
2024-05-22,1533528000
2024-05-23,1465128000
2024-05-24,1455552000
2024-05-28,1411776000
2024-05-29,1433664000
2024-05-30,1507536000
2024-05-31,1586880000
2024-06-03,1658016000
2024-06-04,1682640000
2024-06-05,1640232000
2024-06-06,1664856000
2024-06-07,1674432000
2024-06-10,1703160000
2024-06-11,1577304000
2024-06-12,1560888000
2024-06-13,1556784000
2024-06-14,1514376000
2024-06-17,1592352000
2024-06-18,1580040000
2024-06-20,1623816000
2024-06-21,1652544000
2024-06-24,1647072000
2024-06-25,1529424000
2024-06-26,1474704000
2024-06-27,1461024000
2024-06-28,1567728000
2024-07-01,1562256000
2024-07-02,1529424000
2024-07-03,1526688000
2024-07-05,1489752000
2024-07-08,1503432000
2024-07-09,1459656000
2024-07-10,1539000000
2024-07-11,1660752000
2024-07-12,1685376000
2024-07-15,1658016000
2024-07-16,1720944000
2024-07-17,1759248000
2024-07-18,1741464000
2024-07-19,1731888000
2024-07-22,1763352000
2024-07-23,1708632000
2024-07-24,1689480000
2024-07-25,1757880000
2024-07-26,1809864000
2024-07-29,1811232000
2024-07-30,1850804000
2024-07-31,1808241000
2024-08-01,1767051000
2024-08-02,1784900000
2024-08-05,1743710000
2024-08-06,1750575000
2024-08-07,1732726000
2024-08-08,1728607000
2024-08-09,1699774000
