,CCI
2023-03-28,55203170000
2023-03-29,56710010000
2023-03-30,57385490000
2023-03-31,58086560000
2023-04-03,57383480000
2023-04-04,58021460000
2023-04-05,58034480000
2023-04-06,58338279999
2023-04-10,58164680000
2023-04-11,58377339999
2023-04-12,58047500000
2023-04-13,58125620000
2023-04-14,56103180000
2023-04-17,57366120000
2023-04-18,57461600000
2023-04-19,57960700000
2023-04-20,55087620000
2023-04-21,54670980000
2023-04-24,54024320000
2023-04-25,53047820000
2023-04-26,52140760000
2023-04-27,53368980000
2023-04-28,53421060000
2023-05-01,52965360000
2023-05-02,51437680000
2023-05-03,51151240000
2023-05-04,51038400000
2023-05-05,51429000000
2023-05-08,50504580000
2023-05-09,50799700000
2023-05-10,51624300000
2023-05-11,50643460000
2023-05-12,50643460000
2023-05-15,49432600000
2023-05-16,48369300000
2023-05-17,49671300000
2023-05-18,49471660000
2023-05-19,49076720000
2023-05-22,49936040000
2023-05-23,49024640000
2023-05-24,48139280000
2023-05-25,48720840000
2023-05-26,48503840000
2023-05-30,48699140000
2023-05-31,49133140000
2023-06-01,48677440000
2023-06-02,49476000000
2023-06-05,48955200000
2023-06-06,49037660000
2023-06-07,49870940000
2023-06-08,50153040000
2023-06-09,49458640000
2023-06-12,49979440000
2023-06-13,50170400000
2023-06-14,49653940000
2023-06-15,50730260000
2023-06-16,49740740000
2023-06-20,48803300000
2023-06-21,48677440000
2023-06-22,47588100000
2023-06-23,47496960000
2023-06-26,48082860000
2023-06-27,48330240000
2023-06-28,49293720000
2023-06-29,49510720000
2023-06-30,49449960000
2023-07-03,50113980000
2023-07-05,51155580000
2023-07-06,50639120000
2023-07-07,50140020000
2023-07-10,49975100000
2023-07-11,50317960000
2023-07-12,50534960000
2023-07-13,50070580000
2023-07-14,50192100000
2023-07-17,47735660000
2023-07-18,47983040000
2023-07-19,49259000000
2023-07-20,46655000000
2023-07-21,46559520000
2023-07-24,48377980000
2023-07-25,47970020000
2023-07-26,48807640000
2023-07-27,47783400000
2023-07-28,47279960000
2023-07-31,46997860000
2023-08-01,46980500000
2023-08-02,46438000000
2023-08-03,45539620000
2023-08-04,45053540000
2023-08-07,45070900000
2023-08-08,45153360000
2023-08-09,45409420000
2023-08-10,45435460000
2023-08-11,45313940000
2023-08-14,44754080000
2023-08-15,44567460000
2023-08-16,43334900000
2023-08-17,43308860000
2023-08-18,43499820000
2023-08-21,43070160000
2023-08-22,42840140000
2023-08-23,43183000000
2023-08-24,43209040000
2023-08-25,43269800000
2023-08-28,43343580000
2023-08-29,43660400000
2023-08-30,43755880000
2023-08-31,43617000000
2023-09-01,43300180000
2023-09-05,43395660000
2023-09-06,42966000000
2023-09-07,43430380000
2023-09-08,43070160000
2023-09-11,42762020000
2023-09-12,42510300000
2023-09-13,42288960000
2023-09-14,42805420000
2023-09-15,42709940000
2023-09-18,42328020000
2023-09-19,42084980000
2023-09-20,41985160000
2023-09-21,40318600000
2023-09-22,39919320000
2023-09-25,40062540000
2023-09-26,39528720000
2023-09-27,38929800000
2023-09-28,39962720000
2023-09-29,39941020000
2023-10-02,39463620000
2023-10-03,38382960000
2023-10-04,38743180000
2023-10-05,38977540000
2023-10-06,39572120000
2023-10-09,40440120000
2023-10-10,40409740000
2023-10-11,41030360000
2023-10-12,40930540000
2023-10-13,41030360000
2023-10-16,41047720000
2023-10-17,40535600000
2023-10-18,39463620000
2023-10-19,37276260000
2023-10-20,37384760000
2023-10-23,37588740000
2023-10-24,38244080000
2023-10-25,37870840000
2023-10-26,39697980000
2023-10-27,39003580000
2023-10-30,39138120000
2023-10-31,40353320000
2023-11-01,40114620000
2023-11-02,42336700000
2023-11-03,42705600000
2023-11-06,42154420000
2023-11-07,41907040000
2023-11-08,41959120000
2023-11-09,41499080000
2023-11-10,41507760000
2023-11-13,41464360000
2023-11-14,43994580000
2023-11-15,44814840000
2023-11-16,45188080000
2023-11-17,45101280000
2023-11-20,45322620000
2023-11-21,44962400000
2023-11-22,44745400000
2023-11-24,44953720000
2023-11-27,46503100000
2023-11-28,48230420000
2023-11-29,50335320000
2023-11-30,50899520000
2023-12-01,51459380000
2023-12-04,51398620000
2023-12-05,51190300000
2023-12-06,50817060000
2023-12-07,51055760000
2023-12-08,50374380000
2023-12-11,49701680000
2023-12-12,49462980000
2023-12-13,50673840000
2023-12-14,49714700000
2023-12-15,48972560000
2023-12-18,48790280000
2023-12-19,49471660000
2023-12-20,49653940000
2023-12-21,49736400000
2023-12-22,49836220000
2023-12-26,50166060000
2023-12-27,50383060000
2023-12-28,50391740000
2023-12-29,49992460000
2024-01-02,50613080000
2024-01-03,49254660000
2024-01-04,49476000000
2024-01-05,49376180000
2024-01-08,49805840000
2024-01-09,49371840000
2024-01-10,49219940000
2024-01-11,48920480000
2024-01-12,48916140000
2024-01-16,48100220000
2024-01-17,47089000000
2024-01-18,46780860000
2024-01-19,46858980000
2024-01-22,47201840000
2024-01-23,46850300000
2024-01-24,45813040000
2024-01-25,48091540000
2024-01-26,47132400000
2024-01-29,47284300000
2024-01-30,46863320000
2024-01-31,46980500000
2024-02-01,48200040000
2024-02-02,47010880000
2024-02-05,45826060000
2024-02-06,46724440000
2024-02-07,46381580000
2024-02-08,46655000000
2024-02-09,47045600000
2024-02-12,46954460000
2024-02-13,45669820000
2024-02-14,45917200000
2024-02-15,46867660000
2024-02-16,46967480000
2024-02-20,47271280000
2024-02-21,46737460000
2024-02-22,46858980000
2024-02-23,47171460000
2024-02-26,45973620000
2024-02-27,45847760000
2024-02-28,47119380000
2024-02-29,47713960000
2024-03-01,48200040000
2024-03-04,48955200000
2024-03-05,48421380000
2024-03-06,48638380000
2024-03-07,48438740000
2024-03-08,49007280000
2024-03-11,48720840000
2024-03-12,48160980000
2024-03-13,47779060000
2024-03-14,46086460000
2024-03-15,45904180000
2024-03-18,45287900000
2024-03-19,45379040000
2024-03-20,45361680000
2024-03-21,44988440000
2024-03-22,44615200000
2024-03-25,44927680000
2024-03-26,44237620000
2024-03-27,45826060000
2024-03-28,45930220000
2024-04-01,45353100000
2024-04-02,44739750000
2024-04-03,44443950000
2024-04-04,44069850000
2024-04-05,43839300000
2024-04-08,43582650000
2024-04-09,44370000000
2024-04-10,42499500000
2024-04-11,42229800000
2024-04-12,42068850000
2024-04-15,41607750000
2024-04-16,40872600000
2024-04-17,40476750000
2024-04-18,41050950000
2024-04-19,41412000000
2024-04-22,41359800000
2024-04-23,41529450000
2024-04-24,41516400000
2024-04-25,40981350000
2024-04-26,40707300000
2024-04-29,41464200000
2024-04-30,40794300000
2024-05-01,41425050000
2024-05-02,41951400000
2024-05-03,42364650000
2024-05-06,41725200000
2024-05-07,41825250000
2024-05-08,42329850000
2024-05-09,43447800000
2024-05-10,43286850000
2024-05-13,43517400000
2024-05-14,43961100000
2024-05-15,45031200000
2024-05-16,45248700000
2024-05-17,44757150000
2024-05-20,43769700000
2024-05-21,43826250000
2024-05-22,43595700000
2024-05-23,43069350000
2024-05-24,42682200000
2024-05-28,42499500000
2024-05-29,42573450000
2024-05-30,43339050000
2024-05-31,44587500000
2024-06-03,44852850000
2024-06-04,45074700000
2024-06-05,44535300000
2024-06-06,44213400000
2024-06-07,43769700000
2024-06-10,43434750000
2024-06-11,43613100000
2024-06-12,43356450000
2024-06-13,43426050000
2024-06-14,43108500000
2024-06-17,41907900000
2024-06-18,41472900000
2024-06-20,41938350000
2024-06-21,41977500000
2024-06-24,42382050000
2024-06-25,41607750000
2024-06-26,41729550000
2024-06-27,42364650000
2024-06-28,42499500000
2024-07-01,41751300000
2024-07-02,41451150000
2024-07-03,42047100000
2024-07-05,41790450000
2024-07-08,42029700000
2024-07-09,42221100000
2024-07-10,42543000000
2024-07-11,44517900000
2024-07-12,45044250000
2024-07-15,44857200000
2024-07-16,45196500000
2024-07-17,45949050000
2024-07-18,45692400000
2024-07-19,45709800000
2024-07-22,45213900000
2024-07-23,45366150000
2024-07-24,45879450000
2024-07-25,45905550000
2024-07-26,46771200000
2024-07-29,47036550000
2024-07-30,47597700000
2024-07-31,47884800000
2024-08-01,48846150000
2024-08-02,50116350000
2024-08-05,48184950000
2024-08-06,49141950000
2024-08-07,48402450000
2024-08-08,48241500000
2024-08-09,48128400000
