,IVZ
2023-03-06,8048817000
2023-03-07,7865577000
2023-03-08,7943454000
2023-03-09,7801443000
2023-03-10,7517421000
2023-03-13,7343343000
2023-03-14,7439543999
2023-03-15,7338762000
2023-03-16,7352505000
2023-03-17,7128036000
2023-03-20,7077645000
2023-03-21,7338762000
2023-03-22,7082226000
2023-03-23,6889824000
2023-03-24,6894405000
2023-03-27,7027254000
2023-03-28,7155522000
2023-03-29,7357085999
2023-03-30,7379991000
2023-03-31,7509559999
2023-04-03,7417980000
2023-04-04,7234820000
2023-04-05,7193609000
2023-04-06,7243978000
2023-04-10,7317242000
2023-04-11,7472928000
2023-04-12,7385927000
2023-04-13,7614877000
2023-04-14,7733931000
2023-04-17,7871301000
2023-04-18,7972039000
2023-04-19,7999512999
2023-04-20,7875880000
2023-04-21,7816353000
2023-04-24,7715615000
2023-04-25,7692720000
2023-04-26,7756826000
2023-04-27,7889617000
2023-04-28,7843827000
2023-05-01,7683562000
2023-05-02,7518718000
2023-05-03,7537034000
2023-05-04,7344716000
2023-05-05,7587403000
2023-05-08,7459191000
2023-05-09,7413401000
2023-05-10,7294347000
2023-05-11,7051660000
2023-05-12,6969238000
2023-05-15,6964659000
2023-05-16,6859342000
2023-05-17,6964659000
2023-05-18,7019607000
2023-05-19,6978396000
2023-05-22,6955501000
2023-05-23,6895974000
2023-05-24,6767762000
2023-05-25,6731130000
2023-05-26,6818131000
2023-05-30,6786078000
2023-05-31,6584602000
2023-06-01,6749446000
2023-06-02,6987554000
2023-06-05,7047081000
2023-06-06,7230241000
2023-06-07,7298926000
2023-06-08,7358453000
2023-06-09,7390506000
2023-06-12,7308084000
2023-06-13,7555350000
2023-06-14,7582823999
2023-06-15,7738509999
2023-06-16,7683562000
2023-06-20,7573666000
2023-06-21,7559929000
2023-06-22,7408822000
2023-06-23,7330979000
2023-06-26,7385927000
2023-06-27,7555350000
2023-06-28,7582823999
2023-06-29,7669825000
2023-06-30,7593076999
2023-07-03,7737621000
2023-07-05,7624696000
2023-07-06,7511771000
2023-07-07,7642764000
2023-07-10,7846029000
2023-07-11,7931851999
2023-07-12,8311279999
2023-07-13,8279660999
2023-07-14,8008641000
2023-07-17,7949920000
2023-07-18,8080913000
2023-07-19,8148668000
2023-07-20,8089947000
2023-07-21,8058328000
2023-07-24,8112532000
2023-07-25,7507254000
2023-07-26,7425948000
2023-07-27,7294954999
2023-07-28,7498220000
2023-07-31,7588560000
2023-08-01,7602110999
2023-08-02,7389812000
2023-08-03,7520804999
2023-08-04,7520804999
2023-08-07,7669866000
2023-08-08,7565975000
2023-08-09,7547907000
2023-08-10,7331091000
2023-08-11,7403363000
2023-08-14,7317540000
2023-08-15,7037486000
2023-08-16,6920044000
2023-08-17,6951663000
2023-08-18,6883908000
2023-08-21,6770983000
2023-08-22,6752915000
2023-08-23,6924561000
2023-08-24,6834221000
2023-08-25,6861323000
2023-08-28,6951663000
2023-08-29,7100724000
2023-08-30,7105241000
2023-08-31,7191064000
2023-09-01,7240751000
2023-09-05,7087173000
2023-09-06,7023935000
2023-09-07,6929078000
2023-09-08,6978765000
2023-09-11,6960697000
2023-09-12,7028452000
2023-09-13,6915527000
2023-09-14,7005867000
2023-09-15,7032969000
2023-09-18,6879391000
2023-09-19,6901976000
2023-09-20,6798085000
2023-09-21,6608371000
2023-09-22,6545133000
2023-09-25,6486412000
2023-09-26,6364453000
2023-09-27,6364453000
2023-09-28,6536099000
2023-09-29,6558684000
2023-10-02,6418657000
2023-10-03,6143120000
2023-10-04,6170222000
2023-10-05,6165705000
2023-10-06,6125052000
2023-10-09,6156671000
2023-10-10,6269596000
2023-10-11,6237977000
2023-10-12,6016644000
2023-10-13,5948889000
2023-10-16,6025678000
2023-10-17,6070848000
2023-10-18,5894685000
2023-10-19,5781760000
2023-10-20,5736590000
2023-10-23,5655284000
2023-10-24,5885651000
2023-10-25,5686903000
2023-10-26,5826930000
2023-10-27,5763692000
2023-10-30,5849515000
2023-10-31,5858549000
2023-11-01,5903719000
2023-11-02,6116018000
2023-11-03,6269596000
2023-11-06,6097950000
2023-11-07,6007610000
2023-11-08,5998576000
2023-11-09,5772726000
2023-11-10,5908236000
2023-11-13,5854032000
2023-11-14,6188290000
2023-11-15,6206358000
2023-11-16,6192807000
2023-11-17,6251528000
2023-11-20,6305732000
2023-11-21,6210875000
2023-11-22,6256045000
2023-11-24,6237977000
2023-11-27,6219909000
2023-11-28,6219909000
2023-11-29,6450276000
2023-11-30,6445759000
2023-12-01,6712262000
2023-12-04,6789051000
2023-12-05,6775500000
2023-12-06,6775500000
2023-12-07,6834221000
2023-12-08,6870357000
2023-12-11,6883908000
2023-12-12,7010384000
2023-12-13,7380778000
2023-12-14,7940885999
2023-12-15,7922818000
2023-12-18,7832478000
2023-12-19,7949920000
2023-12-20,7715035999
2023-12-21,7895716000
2023-12-22,7995090000
2023-12-26,8112532000
2023-12-27,8148668000
2023-12-28,8162219000
2023-12-29,8058328000
2024-01-02,8102016113
2024-01-03,7882919339
2024-01-04,7987903210
2024-01-05,8170483854
2024-01-08,8316548370
2024-01-09,8106580629
2024-01-10,8152225790
2024-01-11,8051806435
2024-01-12,7887483855
2024-01-16,7727725791
2024-01-17,7599919339
2024-01-18,7554274178
2024-01-19,7800758049
2024-01-22,7937693532
2024-01-23,7280403211
2024-01-24,7221064501
2024-01-25,7394516114
2024-01-26,7399080630
2024-01-29,7490370952
2024-01-30,7426467727
2024-01-31,7225629017
2024-02-01,7339741920
2024-02-02,7225629017
2024-02-05,7157161276
2024-02-06,7248451598
2024-02-07,7266709663
2024-02-08,7262145146
2024-02-09,7257580630
2024-02-12,7472112888
2024-02-13,6956322566
2024-02-14,7056741921
2024-02-15,7161725792
2024-02-16,7047612889
2024-02-20,7088693534
2024-02-21,7111516114
2024-02-22,7129774179
2024-02-23,7001967728
2024-02-26,6887854825
2024-02-27,7029354824
2024-02-28,6979145147
2024-02-29,7033919340
2024-03-01,7088693534
2024-03-04,7134338695
2024-03-05,7157161276
2024-03-06,7184548372
2024-03-07,7148032243
2024-03-08,7248451598
2024-03-11,7211935469
2024-03-12,7111516114
2024-03-13,7184548372
2024-03-14,7024790308
2024-03-15,7043048373
2024-03-18,6970016115
2024-03-19,7033919340
2024-03-20,7225629017
2024-03-21,7303225792
2024-03-22,7170854824
2024-03-25,7303225792
2024-03-26,7326048372
2024-03-27,7508629017
2024-03-28,7572532243
2024-04-01,7526887081
2024-04-02,7517758049
2024-04-03,7613612888
2024-04-04,7545145146
2024-04-05,7599919339
2024-04-08,7723161275
2024-04-09,7732290307
2024-04-10,7243887082
2024-04-11,7170854824
2024-04-12,7001967728
2024-04-15,6933499986
2024-04-16,6933499986
2024-04-17,6956322566
2024-04-18,6970016115
2024-04-19,7015661276
2024-04-22,7111516114
2024-04-23,6655064502
2024-04-24,6627677406
2024-04-25,6623112890
2024-04-26,6696145148
2024-04-29,6600290309
2024-04-30,6467919342
2024-05-01,6545516116
2024-05-02,6632241922
2024-05-03,6773741922
2024-05-06,6823951599
2024-05-07,6791999986
2024-05-08,6842209663
2024-05-09,6942629018
2024-05-10,7116080631
2024-05-13,7207370953
2024-05-14,7307790308
2024-05-15,7444725791
2024-05-16,7344306437
2024-05-17,7303225792
2024-05-20,7312354824
2024-05-21,7284967727
2024-05-22,7207370953
2024-05-23,7056741921
2024-05-24,7134338695
2024-05-28,7052177405
2024-05-29,6910677405
2024-05-30,7011096760
2024-05-31,7170854824
2024-06-03,7143467727
2024-06-04,7061306437
2024-06-05,7074999986
2024-06-06,6965451599
2024-06-07,6860467728
2024-06-10,6933499986
2024-06-11,6837645147
2024-06-12,6933499986
2024-06-13,6769177405
2024-06-14,6645935470
2024-06-17,6659629019
2024-06-18,6746354825
2024-06-20,6823951599
2024-06-21,6887854825
2024-06-24,6988274179
2024-06-25,6887854825
2024-06-26,6837645147
2024-06-27,6778306438
2024-06-28,6828516115
2024-07-01,6778306438
2024-07-02,6846774180
2024-07-03,6869596760
2024-07-05,6810258051
2024-07-08,6828516115
2024-07-09,6951758050
2024-07-10,7198241921
2024-07-11,7298661275
2024-07-12,7316919340
2024-07-15,7403645146
2024-07-16,7522322565
2024-07-17,7508629017
2024-07-18,7435596759
2024-07-19,7399080630
2024-07-22,7511194999
2024-07-23,7652400000
2024-07-24,7552189999
2024-07-25,7793605000
2024-07-26,7934810000
2024-07-29,7743500000
2024-07-30,7843709999
2024-07-31,7861930000
2024-08-01,7661510000
2024-08-02,7155905000
2024-08-05,6818835000
2024-08-06,7073915000
2024-08-07,6982815000
2024-08-08,7169570000
2024-08-09,7360880000
