,HRL
2023-03-06,22146564720
2023-03-07,21846031520
2023-03-08,21982637520
2023-03-09,21703961280
2023-03-10,21408892320
2023-03-13,21490855920
2023-03-14,21479927440
2023-03-15,21550962560
2023-03-16,21397963840
2023-03-17,20955360400
2023-03-20,21179394240
2023-03-21,21042788240
2023-03-22,20862468320
2023-03-23,20736790800
2023-03-24,21119287600
2023-03-27,21294143280
2023-03-28,21397963840
2023-03-29,21474463200
2023-03-30,21441677760
2023-03-31,21791389120
2023-04-03,22086458080
2023-04-04,22348741600
2023-04-05,22124707760
2023-04-06,22026351440
2023-04-10,21977173280
2023-04-11,22042744160
2023-04-12,21977173280
2023-04-13,21938923600
2023-04-14,21452606240
2023-04-17,21758603680
2023-04-18,21720354000
2023-04-19,21764067920
2023-04-20,21802317600
2023-04-21,21774996400
2023-04-24,21693032800
2023-04-25,21867888480
2023-04-26,21769532160
2023-04-27,22080993840
2023-04-28,22097386560
2023-05-01,22198525540
2023-05-02,21969055180
2023-05-03,22198525540
2023-05-04,22351505780
2023-05-05,22509949600
2023-05-08,22203989120
2023-05-09,21941737280
2023-05-10,21925346540
2023-05-11,22012763820
2023-05-12,21985445920
2023-05-15,21646703960
2023-05-16,21324352740
2023-05-17,21499187300
2023-05-18,21455478660
2023-05-19,21493723720
2023-05-22,21247862620
2023-05-23,21362597800
2023-05-24,21247862620
2023-05-25,20892729920
2023-05-26,21018392260
2023-05-30,20941902140
2023-05-31,20898193500
2023-06-01,21963591600
2023-06-02,22275015660
2023-06-05,22160280480
2023-06-06,22089253940
2023-06-07,22056472460
2023-06-08,22198525540
2023-06-09,22329651460
2023-06-12,22335115040
2023-06-13,22307797140
2023-06-14,22537267500
2023-06-15,22564585400
2023-06-16,22548194660
2023-06-20,22280479240
2023-06-21,22225843440
2023-06-22,22187598380
2023-06-23,22111108260
2023-06-26,22280479240
2023-06-27,22122035420
2023-06-28,21542895940
2023-06-29,21777829880
2023-06-30,21974518760
2023-07-03,22193061960
2023-07-05,21941737280
2023-07-06,21750511980
2023-07-07,21499187300
2023-07-10,21351670640
2023-07-11,21422697180
2023-07-12,21389915700
2023-07-13,21723194080
2023-07-14,21925346540
2023-07-17,21521041620
2023-07-18,21488260140
2023-07-19,21613922480
2023-07-20,21969055180
2023-07-21,21930810120
2023-07-24,22138426160
2023-07-25,22203989120
2023-07-26,22296869980
2023-07-27,22198525540
2023-07-28,22422532320
2023-07-31,22341614960
2023-08-01,22183125030
2023-08-02,22620338630
2023-08-03,22308823940
2023-08-04,22155799180
2023-08-07,22276032920
2023-08-08,21937192380
2023-08-09,22248707070
2023-08-10,22292428430
2023-08-11,22735107200
2023-08-14,22336149790
2023-08-15,21991844080
2023-08-16,21898936190
2023-08-17,21532769800
2023-08-18,21472652930
2023-08-21,21281371980
2023-08-22,21286837150
2023-08-23,21024508990
2023-08-24,21270441640
2023-08-25,21521839460
2023-08-28,21718585580
2023-08-29,21756841770
2023-08-30,21674864220
2023-08-31,21090091030
2023-09-01,20986252800
2023-09-05,20576365050
2023-09-06,20357758250
2023-09-07,20210198660
2023-09-08,20286711040
2023-09-11,20417875120
2023-09-12,20439735800
2023-09-13,20521713350
2023-09-14,20991717970
2023-09-15,20898810080
2023-09-18,20887879740
2023-09-19,21002648310
2023-09-20,21199394430
2023-09-21,21494513610
2023-09-22,21264976470
2023-09-25,21275906810
2023-09-26,21232185450
2023-09-27,20947996610
2023-09-28,20784041510
2023-09-29,20784041510
2023-10-02,20516248180
2023-10-03,20603690900
2023-10-04,20822297700
2023-10-05,20412409950
2023-10-06,20150081790
2023-10-09,19701937850
2023-10-10,20117290770
2023-10-11,19800310910
2023-10-12,17854710390
2023-10-13,17499474340
2023-10-16,17554126040
2023-10-17,17712615970
2023-10-18,17412031620
2023-10-19,17390170940
2023-10-20,17171564140
2023-10-23,16920166320
2023-10-24,16920166320
2023-10-25,17554126040
2023-10-26,17510404680
2023-10-27,17155168630
2023-10-30,17537461200
2023-10-31,17805501000
2023-11-01,17745328800
2023-11-02,18150123600
2023-11-03,17980547400
2023-11-06,17794560600
2023-11-07,17827381800
2023-11-08,17761739400
2023-11-09,17783620200
2023-11-10,17778150000
2023-11-13,17739858600
2023-11-14,18007898400
2023-11-15,17909434800
2023-11-16,17865673200
2023-11-17,17789090400
2023-11-20,17608573800
2023-11-21,17750799000
2023-11-22,17827381800
2023-11-24,17898494400
2023-11-27,17482759200
2023-11-28,17477289000
2023-11-29,16667699400
2023-11-30,16733341800
2023-12-01,17132666400
2023-12-04,17362414800
2023-12-05,17143606800
2023-12-06,17449938000
2023-12-07,17422587000
2023-12-08,17165487600
2023-12-11,17346004200
2023-12-12,17318653200
2023-12-13,17887554000
2023-12-14,17460878400
2023-12-15,17001381600
2023-12-18,17291302200
2023-12-19,17356944600
2023-12-20,17192838600
2023-12-21,17324123400
2023-12-22,17373355200
2023-12-26,17400706200
2023-12-27,17400706200
2023-12-28,17471818800
2023-12-29,17564812200
2024-01-02,17942256000
2024-01-03,17832852000
2024-01-04,17679686400
2024-01-05,17592163200
2024-01-08,17548401600
2024-01-09,17630454600
2024-01-10,17444467800
2024-01-11,17378825400
2024-01-12,17400706200
2024-01-16,17132666400
2024-01-17,17072494200
2024-01-18,17001381600
2024-01-19,16760692800
2024-01-22,16602057000
2024-01-23,16804454400
2024-01-24,16629408000
2024-01-25,16640348400
2024-01-26,16952149800
2024-01-29,16722401400
2024-01-30,16782573600
2024-01-31,16612997400
2024-02-01,16881037200
2024-02-02,16738812000
2024-02-05,16301196000
2024-02-06,16459831800
2024-02-07,16262904600
2024-02-08,16120679400
2024-02-09,15896401200
2024-02-12,16191792000
2024-02-13,15710414400
2024-02-14,15754176000
2024-02-15,15923752200
2024-02-16,15858109800
2024-02-20,16104268800
2024-02-21,16268374800
2024-02-22,16563765600
2024-02-23,16689580200
2024-02-26,16656759000
2024-02-27,16902918000
2024-02-28,16864626600
2024-02-29,19320746400
2024-03-01,18254057400
2024-03-04,18472865400
2024-03-05,18609620400
2024-03-06,18702613800
2024-03-07,18582269400
2024-03-08,18658852200
2024-03-11,18702613800
2024-03-12,18686203200
2024-03-13,18861249600
2024-03-14,18445514400
2024-03-15,18675262800
2024-03-18,18790137000
2024-03-19,18861249600
2024-03-20,18872190000
2024-03-21,18740905200
2024-03-22,18806547600
2024-03-25,18719024400
2024-03-26,18790137000
2024-03-27,19063647000
2024-03-28,19085527800
2024-04-01,19134759600
2024-04-02,19276984800
2024-04-03,18998004600
2024-04-04,19238693400
2024-04-05,18981594000
2024-04-08,19205872200
2024-04-09,19315276200
2024-04-10,19019885400
2024-04-11,19118349000
2024-04-12,18560388600
2024-04-15,18549448200
2024-04-16,18494746200
2024-04-17,18620560800
2024-04-18,18806547600
2024-04-19,19003474800
2024-04-22,19222282800
2024-04-23,19222282800
2024-04-24,19473912000
2024-04-25,19293395400
2024-04-26,19320746400
2024-04-29,19375448400
2024-04-30,19452031200
2024-05-01,19282455000
2024-05-02,19375448400
2024-05-03,19238693400
2024-05-06,19036296000
2024-05-07,19315276200
2024-05-08,19211342400
2024-05-09,19359037800
2024-05-10,19490322600
2024-05-13,19446561000
2024-05-14,19572375600
2024-05-15,19473912000
2024-05-16,19741951800
2024-05-17,19862296200
2024-05-20,20113925400
2024-05-21,19927938600
2024-05-22,19402799400
2024-05-23,19008945000
2024-05-24,19205872200
2024-05-28,19011019600
2024-05-29,18682298800
2024-05-30,16868855720
2024-05-31,16972950640
2024-06-03,16934599880
2024-06-04,16841462320
2024-06-05,16764760800
2024-06-06,16918163840
2024-06-07,16786675520
2024-06-10,16753803440
2024-06-11,16792154200
2024-06-12,16709974000
2024-06-13,16792154200
2024-06-14,16699016640
2024-06-17,16841462320
2024-06-18,16638751160
2024-06-20,16699016640
2024-06-21,16786675520
2024-06-24,16961993280
2024-06-25,16638751160
2024-06-26,16556570960
2024-06-27,16556570960
2024-06-28,16704495320
2024-07-01,16671623240
2024-07-02,16737367400
2024-07-03,16567528320
2024-07-05,16594921720
2024-07-08,16518220200
2024-07-09,16457954720
2024-07-10,16660665880
2024-07-11,16912685160
2024-07-12,16967471960
2024-07-15,16737367400
2024-07-16,17181140480
2024-07-17,17619434880
2024-07-18,17657785640
2024-07-19,17416723720
2024-07-22,17170183120
2024-07-23,17082524240
2024-07-24,17263320680
2024-07-25,17444117120
2024-07-26,17537254680
2024-07-29,17476989200
2024-07-30,17542733360
2024-07-31,17592041480
2024-08-01,17783795280
2024-08-02,18008421160
2024-08-05,17586562800
2024-08-06,17422202400
2024-08-07,17515339960
2024-08-08,17515339960
2024-08-09,17548212040
