,NVDA
2023-03-06,581685000000
2023-03-07,575263000000
2023-03-08,597246000000
2023-03-09,578968000000
2023-03-10,567359000000
2023-03-13,567359000000
2023-03-14,594282000000
2023-03-15,598481000000
2023-03-16,630838000000
2023-03-17,635531000000
2023-03-20,639730000000
2023-03-21,647140000000
2023-03-22,653809000000
2023-03-23,671593000000
2023-03-24,661466000000
2023-03-27,655291000000
2023-03-28,652327000000
2023-03-29,666406000000
2023-03-30,676286000000
2023-03-31,686166000000
2023-04-03,690859000000
2023-04-04,678015000000
2023-04-05,663936000000
2023-04-06,667888000000
2023-04-10,681226000000
2023-04-11,671099000000
2023-04-12,654550000000
2023-04-13,653562000000
2023-04-14,660972000000
2023-04-17,666900000000
2023-04-18,683449000000
2023-04-19,689871000000
2023-04-20,669370000000
2023-04-21,669864000000
2023-04-24,667888000000
2023-04-25,648128000000
2023-04-26,665912000000
2023-04-27,672581000000
2023-04-28,685425000000
2023-05-01,714944300000
2023-05-02,697633300000
2023-05-03,687494000000
2023-05-04,681558800000
2023-05-05,709256400000
2023-05-08,720879500000
2023-05-09,706536100000
2023-05-10,714449700000
2023-05-11,706783400000
2023-05-12,700848200000
2023-05-15,715933500000
2023-05-16,722363300000
2023-05-17,746351400000
2023-05-18,783446400000
2023-05-19,773059800000
2023-05-22,771081400000
2023-05-23,758963700000
2023-05-24,755254200000
2023-05-25,939245399999
2023-05-26,963233500000
2023-05-30,991920300000
2023-05-31,935535900000
2023-06-01,983512100000
2023-06-02,972630900000
2023-06-05,968674100000
2023-06-06,955814500000
2023-06-07,926880399999
2023-06-08,952352300000
2023-06-09,958782100000
2023-06-12,976340399999
2023-06-13,1014424600000
2023-06-14,1063390000000
2023-06-15,1054734500000
2023-06-16,1055723700000
2023-06-20,1083421300000
2023-06-21,1064626499999
2023-06-22,1064131900000
2023-06-23,1043853300000
2023-06-26,1004779900000
2023-06-27,1035692400000
2023-06-28,1016897599999
2023-06-29,1009478600000
2023-06-30,1046078999999
2023-07-03,1048799299999
2023-07-05,1046573600000
2023-07-06,1041133000000
2023-07-07,1051025000000
2023-07-10,1043111400000
2023-07-11,1048799299999
2023-07-12,1085647000000
2023-07-13,1137085400000
2023-07-14,1124473100000
2023-07-17,1148955800000
2023-07-18,1174427700000
2023-07-19,1164288400000
2023-07-20,1125709600000
2023-07-21,1095786300000
2023-07-24,1103205300000
2023-07-25,1129666400000
2023-07-26,1123978500000
2023-07-27,1135107000000
2023-07-28,1156127500000
2023-07-31,1153296400000
2023-08-01,1147866800000
2023-08-02,1092583600000
2023-08-03,1098753600000
2023-08-04,1102702400000
2023-08-07,1120965600000
2023-08-08,1102208800000
2023-08-09,1050133999999
2023-08-10,1046185200000
2023-08-11,1008178000000
2023-08-14,1079750000000
2023-08-15,1084439200000
2023-08-16,1073333200000
2023-08-17,1069631200000
2023-08-18,1068643999999
2023-08-21,1159219600000
2023-08-22,1127135600000
2023-08-23,1162921600000
2023-08-24,1163908800000
2023-08-25,1135773600000
2023-08-28,1156011200000
2023-08-29,1203890400000
2023-08-30,1215736800000
2023-08-31,1218204800000
2023-09-01,1197226800000
2023-09-05,1198214000000
2023-09-06,1161440800000
2023-09-07,1141203200000
2023-09-08,1124667600000
2023-09-11,1115042400000
2023-09-12,1107391600000
2023-09-13,1122693200000
2023-09-14,1124914400000
2023-09-15,1083452000000
2023-09-18,1085179600000
2023-09-19,1074073600000
2023-09-20,1042483200000
2023-09-21,1012373600000
2023-09-22,1026934800000
2023-09-25,1041989600000
2023-09-26,1034338799999
2023-09-27,1048159600000
2023-09-28,1063461200000
2023-09-29,1073580000000
2023-10-02,1105170400000
2023-10-03,1074073600000
2023-10-04,1086907200000
2023-10-05,1102949200000
2023-10-06,1129356800000
2023-10-09,1117263600000
2023-10-10,1130344000000
2023-10-11,1155270800000
2023-10-12,1158726000000
2023-10-13,1121952800000
2023-10-16,1137748000000
2023-10-17,1084439200000
2023-10-18,1041496000000
2023-10-19,1039028000000
2023-10-20,1021505200000
2023-10-23,1060746399999
2023-10-24,1077528799999
2023-10-25,1031130400000
2023-10-26,995344400000
2023-10-27,999540000000
2023-10-30,1015005599999
2023-10-31,1005634800000
2023-11-01,1043857800000
2023-11-02,1072956600000
2023-11-03,1109946600000
2023-11-06,1128195000000
2023-11-07,1133373600000
2023-11-08,1148416200000
2023-11-09,1157787000000
2023-11-10,1192064400000
2023-11-13,1198969200000
2023-11-14,1224615600000
2023-11-15,1205627400000
2023-11-16,1220176800000
2023-11-17,1215738000000
2023-11-20,1243110600000
2023-11-21,1231520400000
2023-11-22,1201435200000
2023-11-24,1178254800000
2023-11-27,1189598400000
2023-11-28,1179241200000
2023-11-29,1187132400000
2023-11-30,1153348200000
2023-12-01,1153348200000
2023-12-04,1122276600000
2023-12-05,1148416200000
2023-12-06,1122030000000
2023-12-07,1149156000000
2023-12-08,1171596600000
2023-12-11,1149895800000
2023-12-12,1175295600000
2023-12-13,1185899400000
2023-12-14,1192311000000
2023-12-15,1205627400000
2023-12-18,1234972800000
2023-12-19,1223136000000
2023-12-20,1186392600000
2023-12-21,1208093400000
2023-12-22,1204147800000
2023-12-26,1215244800000
2023-12-27,1218697200000
2023-12-28,1221163200000
2023-12-29,1221163200000
2024-01-02,1187872200000
2024-01-03,1173076200000
2024-01-04,1183680000000
2024-01-05,1210806000000
2024-01-08,1288485000000
2024-01-09,1310432400000
2024-01-10,1340271000000
2024-01-11,1351861200000
2024-01-12,1349148600000
2024-01-16,1390330800000
2024-01-17,1382193000000
2024-01-18,1408332600000
2024-01-19,1467023400000
2024-01-22,1470969000000
2024-01-23,1476394200000
2024-01-24,1513137600000
2024-01-25,1519549200000
2024-01-26,1504999800000
2024-01-29,1538011400000
2024-01-30,1545397400000
2024-01-31,1514868600000
2024-02-01,1551798600000
2024-02-02,1628859200000
2024-02-05,1706904600000
2024-02-06,1679576400000
2024-02-07,1725861999999
2024-02-08,1714536800000
2024-02-09,1775840600000
2024-02-12,1778795000000
2024-02-13,1775840600000
2024-02-14,1819418000000
2024-02-15,1788889200000
2024-02-16,1787658200000
2024-02-20,1709859000000
2024-02-21,1661111400000
2024-02-22,1933654800000
2024-02-23,1940548399999
2024-02-26,1947195800000
2024-02-27,1937594000000
2024-02-28,1911989200000
2024-02-29,1947688200000
2024-03-01,2025733600000
2024-03-04,2098608799999
2024-03-05,2116335199999
2024-03-06,2183794000000
2024-03-07,2281535400000
2024-03-08,2154988600000
2024-03-11,2111657400000
2024-03-12,2262824200000
2024-03-13,2237711800000
2024-03-14,2165082800000
2024-03-15,2162620800000
2024-03-18,2177885199999
2024-03-19,2201028000000
2024-03-20,2224909400000
2024-03-21,2251252800000
2024-03-22,2321419800000
2024-03-25,2338900000000
2024-03-26,2278827200000
2024-03-27,2221955000000
2024-03-28,2224663200000
2024-04-01,2224663200000
2024-04-02,2202259000000
2024-04-03,2190195199999
2024-04-04,2115104200000
2024-04-05,2166806200000
2024-04-08,2145140600000
2024-04-09,2101316999999
2024-04-10,2142924800000
2024-04-11,2231064400000
2024-04-12,2171237800000
2024-04-15,2117320000000
2024-04-16,2152280400000
2024-04-17,2069064800000
2024-04-18,2084575400000
2024-04-19,1876044000000
2024-04-22,1957782400000
2024-04-23,2029180400000
2024-04-24,1961721600000
2024-04-25,2034350600000
2024-04-26,2160158799999
2024-04-29,2160651200000
2024-04-30,2127168000000
2024-05-01,2044444800000
2024-05-02,2112888399999
2024-05-03,2186009800000
2024-05-06,2268486800000
2024-05-07,2229341000000
2024-05-08,2225894200000
2024-05-09,2185025000000
2024-05-10,2212845600000
2024-05-13,2225648000000
2024-05-14,2249283200000
2024-05-15,2329790600000
2024-05-16,2323143200000
2024-05-17,2276857600000
2024-05-20,2333483600000
2024-05-21,2348501800000
2024-05-22,2337669000000
2024-05-23,2555556000000
2024-05-24,2621291400000
2024-05-28,2804218000000
2024-05-29,2827114600000
2024-05-30,2720510000000
2024-05-31,2699090600000
2024-06-03,2831300000000
2024-06-04,2866752800000
2024-06-05,3014472800000
2024-06-06,2979020000000
2024-06-07,2976311800000
2024-06-10,2998469800000
2024-06-11,2976804200000
2024-06-12,3082424000000
2024-06-13,3190998200000
2024-06-14,3246885600000
2024-06-17,3224727599999
2024-06-18,3337979600000
2024-06-20,3219803600000
2024-06-21,3116153400000
2024-06-24,2907868200000
2024-06-25,3104335800000
2024-06-26,3111968000000
2024-06-27,3052633800000
2024-06-28,3041554800000
2024-07-01,3060266000000
2024-07-02,3020135400000
2024-07-03,3158253600000
2024-07-05,3097934600000
2024-07-08,3156283999999
2024-07-09,3234575600000
2024-07-10,3321484200000
2024-07-11,3136588000000
2024-07-12,3181888800000
2024-07-15,3162192800000
2024-07-16,3110983200000
2024-07-17,2904913800000
2024-07-18,2981235800000
2024-07-19,2903436600000
2024-07-22,3041554800000
2024-07-23,3018165800000
2024-07-24,2812835000000
2024-07-25,2764333600000
2024-07-26,2783537200000
2024-07-29,2747345800000
2024-07-30,2553832600000
2024-07-31,2881032400000
2024-08-01,2688750200000
2024-08-02,2640987400000
2024-08-05,2473079000000
2024-08-06,2566635000000
2024-08-07,2435164200000
2024-08-08,2584361400000
2024-08-09,2578945000000
