,LOW
2023-03-06,120135720000
2023-03-07,117656360000
2023-03-08,119879439999
2023-03-09,118633800000
2023-03-10,117209360000
2023-03-13,117739800000
2023-03-14,117310680000
2023-03-15,118359640000
2023-03-16,119003320000
2023-03-17,117626560000
2023-03-20,117286840000
2023-03-21,117286840000
2023-03-22,114175720000
2023-03-23,113055240000
2023-03-24,112918160000
2023-03-27,113555880000
2023-03-28,113329400000
2023-03-29,114396240000
2023-03-30,114819400000
2023-03-31,119182120000
2023-04-03,121578040000
2023-04-04,120988000000
2023-04-05,118860280000
2023-04-06,118347720000
2023-04-10,119068880000
2023-04-11,119998640000
2023-04-12,119062920000
2023-04-13,120076120000
2023-04-14,120499280000
2023-04-17,122180000000
2023-04-18,124027600000
2023-04-19,124462680000
2023-04-20,125016960000
2023-04-21,125779840000
2023-04-24,125779840000
2023-04-25,122704480000
2023-04-26,119676800000
2023-04-27,121899880000
2023-04-28,123866680000
2023-05-01,124099120000
2023-05-02,122758120000
2023-05-03,122364760000
2023-05-04,120868800000
2023-05-05,120193040000
2023-05-08,119165200000
2023-05-09,120958080000
2023-05-10,119322880000
2023-05-11,118727200000
2023-05-12,118703840000
2023-05-15,117705200000
2023-05-16,116344480000
2023-05-17,121004800000
2023-05-18,122149440000
2023-05-19,120461680000
2023-05-22,118639600000
2023-05-23,120683600000
2023-05-24,118919920000
2023-05-25,117407360000
2023-05-26,120607680000
2023-05-30,120128800000
2023-05-31,117459920000
2023-06-01,119089280000
2023-06-02,122529040000
2023-06-05,120759520000
2023-06-06,120981440000
2023-06-07,123346640000
2023-06-08,122908640000
2023-06-09,122126080000
2023-06-12,124602240000
2023-06-13,126932400000
2023-06-14,125478240000
2023-06-15,127855120000
2023-06-16,126774720000
2023-06-20,125828640000
2023-06-21,125122000000
2023-06-22,125454880000
2023-06-23,125688480000
2023-06-26,127288640000
2023-06-27,130559040000
2023-06-28,129951680000
2023-06-29,130126880000
2023-06-30,131808800000
2023-07-03,131160560000
2023-07-05,131686160000
2023-07-06,129309280000
2023-07-07,129612960000
2023-07-10,133806080000
2023-07-11,133987120000
2023-07-12,135552240000
2023-07-13,134051360000
2023-07-14,133584160000
2023-07-17,133134480000
2023-07-18,134267440000
2023-07-19,134839759999
2023-07-20,134898160000
2023-07-21,136527520000
2023-07-24,136656000000
2023-07-25,136620960000
2023-07-26,136696880000
2023-07-27,137181600000
2023-07-28,137292560000
2023-07-31,136813680000
2023-08-01,135692400000
2023-08-02,134022160000
2023-08-03,132404480000
2023-08-04,128517120000
2023-08-07,128620800000
2023-08-08,127244160000
2023-08-09,126512639999
2023-08-10,127215360000
2023-08-11,128845440000
2023-08-14,130112639999
2023-08-15,128931840000
2023-08-16,127958400000
2023-08-17,125654400000
2023-08-18,126345600000
2023-08-21,125331840000
2023-08-22,130026240000
2023-08-23,130861440000
2023-08-24,128430720000
2023-08-25,128488320000
2023-08-28,128286720000
2023-08-29,130412160000
2023-08-30,132658560000
2023-08-31,132756480000
2023-09-01,133925760000
2023-09-05,132727680000
2023-09-06,132255360000
2023-09-07,134559360000
2023-09-08,133223040000
2023-09-11,133580160000
2023-09-12,132733440000
2023-09-13,131800320000
2023-09-14,132981120000
2023-09-15,126731520000
2023-09-18,125406720000
2023-09-19,125280000000
2023-09-20,123788160000
2023-09-21,121311360000
2023-09-22,121242240000
2023-09-25,122400000000
2023-09-26,120119040000
2023-09-27,119208960000
2023-09-28,119681280000
2023-09-29,119715840000
2023-10-02,118506240000
2023-10-03,115292160000
2023-10-04,114963840000
2023-10-05,115084800000
2023-10-06,114935040000
2023-10-09,115626240000
2023-10-10,116784000000
2023-10-11,117095040000
2023-10-12,113414400000
2023-10-13,112752000000
2023-10-16,114192000000
2023-10-17,114134400000
2023-10-18,111432960000
2023-10-19,109704960000
2023-10-20,109728000000
2023-10-23,108506880000
2023-10-24,107274240000
2023-10-25,107187840000
2023-10-26,106404480000
2023-10-27,105765120000
2023-10-30,108126720000
2023-10-31,109768320000
2023-11-01,110183040000
2023-11-02,111928320000
2023-11-03,111895560000
2023-11-06,111488020000
2023-11-07,111688920000
2023-11-08,111746320000
2023-11-09,109341260000
2023-11-10,111700400000
2023-11-13,111264160000
2023-11-14,116085760000
2023-11-15,117583900000
2023-11-16,116108720000
2023-11-17,116923800000
2023-11-20,117348560000
2023-11-21,113686440000
2023-11-22,113927520000
2023-11-24,114266180000
2023-11-27,114696680000
2023-11-28,114828700000
2023-11-29,114754080000
2023-11-30,114128420000
2023-12-01,117050080000
2023-12-04,119133700000
2023-12-05,118198080000
2023-12-06,119793800000
2023-12-07,119564200000
2023-12-08,119294420000
2023-12-11,118439160000
2023-12-12,119793800000
2023-12-13,123668300000
2023-12-14,129459960000
2023-12-15,129488660000
2023-12-18,128610440000
2023-12-19,129391080000
2023-12-20,127433740000
2023-12-21,128317700000
2023-12-22,128002000000
2023-12-26,127898680000
2023-12-27,127938859999
2023-12-28,127944600000
2023-12-29,127743700000
2024-01-02,125505100000
2024-01-03,121842980000
2024-01-04,121240280000
2024-01-05,121980740000
2024-01-08,124638359999
2024-01-09,124563740000
2024-01-10,126400540000
2024-01-11,126371840000
2024-01-12,125654340000
2024-01-16,126526820000
2024-01-17,125160700000
2024-01-18,125264020000
2024-01-19,126285740000
2024-01-22,126199640000
2024-01-23,123105780000
2024-01-24,120855700000
2024-01-25,121733920000
2024-01-26,121676520000
2024-01-29,121596160000
2024-01-30,123134480000
2024-01-31,122170160000
2024-02-01,126412020000
2024-02-02,125987260000
2024-02-05,125137740000
2024-02-06,125200880000
2024-02-07,127250060000
2024-02-08,126503859999
2024-02-09,127577240000
2024-02-12,131939640000
2024-02-13,129396820000
2024-02-14,130257820000
2024-02-15,131061420000
2024-02-16,130211900000
2024-02-20,129442740000
2024-02-21,130751460000
2024-02-22,132312740000
2024-02-23,133489440000
2024-02-26,132777680000
2024-02-27,135113859999
2024-02-28,137071200000
2024-02-29,138144580000
2024-03-01,140452060000
2024-03-04,138965400000
2024-03-05,138230680000
2024-03-06,138402880000
2024-03-07,138747280000
2024-03-08,138879300000
2024-03-11,138311040000
2024-03-12,139631240000
2024-03-13,142013340000
2024-03-14,140417620000
2024-03-15,140475020000
2024-03-18,139757520000
2024-03-19,142363480000
2024-03-20,144625040000
2024-03-21,149814000000
2024-03-22,148379000000
2024-03-25,145796000000
2024-03-26,144315080000
2024-03-27,145411420000
2024-03-28,146215020000
2024-04-01,143086720000
2024-04-02,140314300000
2024-04-03,138161800000
2024-04-04,136617740000
2024-04-05,137369680000
2024-04-08,139246660000
2024-04-09,140279860000
2024-04-10,136129840000
2024-04-11,135142560000
2024-04-12,133196700000
2024-04-15,132025740000
2024-04-16,131072900000
2024-04-17,131365640000
2024-04-18,131325460000
2024-04-19,132157760000
2024-04-22,132726020000
2024-04-23,134063440000
2024-04-24,132186460000
2024-04-25,131997040000
2024-04-26,131945380000
2024-04-29,132559560000
2024-04-30,130866260000
2024-05-01,130596480000
2024-05-02,131778920000
2024-05-03,133242620000
2024-05-06,132995800000
2024-05-07,132858040000
2024-05-08,133208180000
2024-05-09,135538620000
2024-05-10,134907220000
2024-05-13,133730520000
2024-05-14,132926920000
2024-05-15,135509920000
2024-05-16,133317240000
2024-05-17,132657140000
2024-05-20,130856070000
2024-05-21,128395060000
2024-05-22,126265230000
2024-05-23,124181080000
2024-05-24,122884910000
2024-05-28,122976270000
2024-05-29,122348170000
2024-05-30,123027660000
2024-05-31,126356590000
2024-06-03,123752830000
2024-06-04,123638630000
2024-06-05,125317370000
2024-06-06,124734950000
2024-06-07,123718570000
2024-06-10,124535100000
2024-06-11,124677850000
2024-06-12,128486420000
2024-06-13,129537060000
2024-06-14,127532850000
2024-06-17,129485670000
2024-06-18,130056670000
2024-06-20,129919630000
2024-06-21,130524890000
2024-06-24,130410689999
2024-06-25,124049750000
2024-06-26,124923380000
2024-06-27,125505800000
2024-06-28,125882660000
2024-07-01,121942760000
2024-07-02,122022700000
2024-07-03,121794300000
2024-07-05,122131189999
2024-07-08,123992650000
2024-07-09,123524430000
2024-07-10,126042540000
2024-07-11,131187250000
2024-07-12,133659680000
2024-07-15,132569070000
2024-07-16,137593870000
2024-07-17,138775840000
2024-07-18,136680270000
2024-07-19,136194920000
2024-07-22,137194170000
2024-07-23,136075010000
2024-07-24,132283570000
2024-07-25,134053670000
2024-07-26,136394770000
2024-07-29,136925800000
2024-07-30,137839400000
2024-07-31,140186210000
2024-08-01,137816560000
2024-08-02,137279820000
2024-08-05,135338420000
2024-08-06,137411150000
2024-08-07,132237890000
2024-08-08,134944430000
2024-08-09,134658930000
