,SPGI
2023-03-06,112879116000
2023-03-07,108165645000
2023-03-08,108882144000
2023-03-09,107291709000
2023-03-10,104917302000
2023-03-13,104355027000
2023-03-14,106906149000
2023-03-15,107307774000
2023-03-16,109209870000
2023-03-17,107471637000
2023-03-20,107503766999
2023-03-21,109756080000
2023-03-22,107866836000
2023-03-23,106751925000
2023-03-24,107481276000
2023-03-27,107876475000
2023-03-28,107355969000
2023-03-29,108641169000
2023-03-30,109650051000
2023-03-31,110085061000
2023-04-03,110564011000
2023-04-04,110608713000
2023-04-05,110030780000
2023-04-06,108836598000
2023-04-10,108188419000
2023-04-11,109171863000
2023-04-12,109452847000
2023-04-13,111074891000
2023-04-14,111071698000
2023-04-17,111438893000
2023-04-18,112447881000
2023-04-19,112403178999
2023-04-20,112684163000
2023-04-21,112304196000
2023-04-24,111007838000
2023-04-25,110225553000
2023-04-26,108584351000
2023-04-27,113536694000
2023-04-28,115771794000
2023-05-01,115794145000
2023-05-02,113677186000
2023-05-03,111745421000
2023-05-04,110959943000
2023-05-05,113092867000
2023-05-08,113408974000
2023-05-09,113437711000
2023-05-10,115644074000
2023-05-11,115040597000
2023-05-12,114737261999
2023-05-15,115420564000
2023-05-16,114516945000
2023-05-17,115248142000
2023-05-18,116161340000
2023-05-19,116678606000
2023-05-22,118891355000
2023-05-23,115647267000
2023-05-24,113734660000
2023-05-25,114411576000
2023-05-26,115197053999
2023-05-30,116330569000
2023-05-31,117320399000
2023-06-01,117818507000
2023-06-02,120066378999
2023-06-05,120727330000
2023-06-06,121072174000
2023-06-07,119478867000
2023-06-08,122023688000
2023-06-09,122611200000
2023-06-12,123013518000
2023-06-13,124705808000
2023-06-14,125513636999
2023-06-15,127713614000
2023-06-16,126190553000
2023-06-20,125114511999
2023-06-21,124242823000
2023-06-22,123965032000
2023-06-23,124641948000
2023-06-26,123572293000
2023-06-27,124849493000
2023-06-28,125012336000
2023-06-29,126391711999
2023-06-30,127282575000
2023-07-03,126022100000
2023-07-05,126873000000
2023-07-06,125526800000
2023-07-07,124856875000
2023-07-10,126501525000
2023-07-11,125863350000
2023-07-12,129082800000
2023-07-13,130819524999
2023-07-14,132086350000
2023-07-17,132521325000
2023-07-18,133937375000
2023-07-19,134153274999
2023-07-20,134553325000
2023-07-21,134394575000
2023-07-24,134239000000
2023-07-25,135740774999
2023-07-26,136020175000
2023-07-27,125628400000
2023-07-28,124510800000
2023-07-31,125256925000
2023-08-01,126463425000
2023-08-02,125174375000
2023-08-03,121831100000
2023-08-04,122821699999
2023-08-07,123945650000
2023-08-08,122716925000
2023-08-09,123082050000
2023-08-10,123129675000
2023-08-11,123091575000
2023-08-14,123409075000
2023-08-15,122888375000
2023-08-16,122793125000
2023-08-17,122040650000
2023-08-18,121285000000
2023-08-21,120167400000
2023-08-22,121773950000
2023-08-23,124374275000
2023-08-24,122878850000
2023-08-25,123275725000
2023-08-28,123961525000
2023-08-29,124618750000
2023-08-30,124580650000
2023-08-31,124098050000
2023-09-01,125171200000
2023-09-05,124952125000
2023-09-06,125142625000
2023-09-07,124961650000
2023-09-08,124050425000
2023-09-11,123621800000
2023-09-12,122964575000
2023-09-13,123777375000
2023-09-14,125790325000
2023-09-15,123272550000
2023-09-18,123672600000
2023-09-19,123605925000
2023-09-20,122631200000
2023-09-21,118208425000
2023-09-22,118011575000
2023-09-25,117938550000
2023-09-26,115592225000
2023-09-27,115271550000
2023-09-28,117008274999
2023-09-29,116017675000
2023-10-02,115663488000
2023-10-03,112414868000
2023-10-04,114263111999
2023-10-05,113947711999
2023-10-06,114824524000
2023-10-09,115584638000
2023-10-10,116565532000
2023-10-11,117297260000
2023-10-12,115379628000
2023-10-13,114714134000
2023-10-16,115922116000
2023-10-17,115849574000
2023-10-18,113512460000
2023-10-19,112774424000
2023-10-20,110399461999
2023-10-23,110453080000
2023-10-24,109740276000
2023-10-25,110115602000
2023-10-26,109841204000
2023-10-27,108018192000
2023-10-30,108835078000
2023-10-31,110172374000
2023-11-01,110831560000
2023-11-02,118565168000
2023-11-03,120766660000
2023-11-06,121318610000
2023-11-07,121293378000
2023-11-08,121864252000
2023-11-09,122274272000
2023-11-10,124258138000
2023-11-13,124523074000
2023-11-14,127393214000
2023-11-15,126809724000
2023-11-16,127415292000
2023-11-17,128721048000
2023-11-20,129799716000
2023-11-21,130499904000
2023-11-22,130922540000
2023-11-24,130922540000
2023-11-27,130023650000
2023-11-28,130253892000
2023-11-29,130777456000
2023-11-30,131152782000
2023-12-01,133098800000
2023-12-04,133789526000
2023-12-05,133461510000
2023-12-06,132045364000
2023-12-07,131641652000
2023-12-08,131010852000
2023-12-11,133650750000
2023-12-12,134615874000
2023-12-13,137281004000
2023-12-14,138075812000
2023-12-15,137445012000
2023-12-18,137643714000
2023-12-19,137722564000
2023-12-20,134937582000
2023-12-21,136470426000
2023-12-22,137148535999
2023-12-26,137586942000
2023-12-27,138776000000
2023-12-28,139356336000
2023-12-29,138940008000
2024-01-02,136851904000
2024-01-03,134804096000
2024-01-04,134744512000
2024-01-05,134198848000
2024-01-08,135528512000
2024-01-09,134901312000
2024-01-10,135829568000
2024-01-11,136161984000
2024-01-12,137043200000
2024-01-16,136902080000
2024-01-17,137272128000
2024-01-18,137858560000
2024-01-19,138595520000
2024-01-22,139382656000
2024-01-23,140019264000
2024-01-24,139834240000
2024-01-25,140913024000
2024-01-26,140053760000
2024-01-29,141060416000
2024-01-30,142550016000
2024-01-31,140602560000
2024-02-01,143384192000
2024-02-02,142390080000
2024-02-05,141602944000
2024-02-06,142151744000
2024-02-07,144168192000
2024-02-08,136927168000
2024-02-09,137322304000
2024-02-12,134700607999
2024-02-13,132489728000
2024-02-14,132091456000
2024-02-15,133120064000
2024-02-16,132831552000
2024-02-20,133596736000
2024-02-21,133069888000
2024-02-22,136484992000
2024-02-23,137441472000
2024-02-26,135917376000
2024-02-27,134170623999
2024-02-28,134656704000
2024-02-29,134339968000
2024-03-01,134537536000
2024-03-04,133417984000
2024-03-05,132436416000
2024-03-06,133637504000
2024-03-07,133803712000
2024-03-08,134292928000
2024-03-11,133806848000
2024-03-12,134412096000
2024-03-13,134230207999
2024-03-14,132800192000
2024-03-15,132593216000
2024-03-18,132260800000
2024-03-19,132956992000
2024-03-20,133603007999
2024-03-21,134393280000
2024-03-22,131439168000
2024-03-25,131235328000
2024-03-26,131552064000
2024-03-27,132593216000
2024-03-28,133421120000
2024-04-01,133935423999
2024-04-02,133628096000
2024-04-03,133737856000
2024-04-04,134352512000
2024-04-05,135346623999
2024-04-08,136136896000
2024-04-09,136416000000
2024-04-10,132978944000
2024-04-11,132627712000
2024-04-12,131025216000
2024-04-15,128438016000
2024-04-16,128124416000
2024-04-17,129237696000
2024-04-18,129632832000
2024-04-19,129378816000
2024-04-22,130749248000
2024-04-23,129598336000
2024-04-24,129604607999
2024-04-25,130300800000
2024-04-26,130388607999
2024-04-29,130241216000
2024-04-30,130404288000
2024-05-01,130520320000
2024-05-02,130758656000
2024-05-03,133336448000
2024-05-06,133518336000
2024-05-07,134396416000
2024-05-08,134600256000
2024-05-09,135566144000
2024-05-10,135340352000
2024-05-13,134223936000
2024-05-14,134230207999
2024-05-15,136635520000
2024-05-16,137363072000
2024-05-17,138573568000
2024-05-20,137275264000
2024-05-21,137943232000
2024-05-22,138705280000
2024-05-23,136817407999
2024-05-24,137432064000
2024-05-28,135161600000
2024-05-29,133267456000
2024-05-30,132210623999
2024-05-31,134067136000
2024-06-03,134615936000
2024-06-04,135425023999
2024-06-05,136820544000
2024-06-06,136309376000
2024-06-07,134452864000
2024-06-10,134848000000
2024-06-11,134474816000
2024-06-12,138062400000
2024-06-13,137102784000
2024-06-14,136227840000
2024-06-17,135882880000
2024-06-18,136682560000
2024-06-20,137579456000
2024-06-21,137739392000
2024-06-24,139542592000
2024-06-25,140737408000
2024-06-26,140605696000
2024-06-27,140778176000
2024-06-28,139865600000
2024-07-01,139965952000
2024-07-02,141261120000
2024-07-03,140944384000
2024-07-05,142145472000
2024-07-08,142967104000
2024-07-09,144350080000
2024-07-10,146137600000
2024-07-11,148401792000
2024-07-12,150001152000
2024-07-15,151327680000
2024-07-16,153284544000
2024-07-17,153623232000
2024-07-18,151998784000
2024-07-19,150477824000
2024-07-22,152823552000
2024-07-23,155407616000
2024-07-24,151048576000
2024-07-25,151572288000
2024-07-26,153607552000
2024-07-29,153316790000
2024-07-30,152903630000
2024-07-31,151720490000
2024-08-01,153535890000
2024-08-02,152130520000
2024-08-05,147732870000
2024-08-06,150077240000
2024-08-07,149651560000
2024-08-08,152490470000
2024-08-09,152903630000
