,APA
2023-03-07,12169430000
2023-03-08,11970390000
2023-03-09,11510110000
2023-03-10,11180450000
2023-03-13,10735720000
2023-03-14,10832130000
2023-03-15,9967550000
2023-03-16,10203910000
2023-03-17,9871140000
2023-03-20,10225680000
2023-03-21,10897440000
2023-03-22,10682850000
2023-03-23,10577110000
2023-03-24,10732610000
2023-03-27,11003180000
2023-03-28,11164900000
2023-03-29,11168009999
2023-03-30,11003180000
2023-03-31,11106480000
2023-04-03,12073600000
2023-04-04,11734800000
2023-04-05,11700920000
2023-04-06,11725560000
2023-04-10,12039720000
2023-04-11,12295360000
2023-04-12,12209120000
2023-04-13,12464760000
2023-04-14,12560240000
2023-04-17,12162920000
2023-04-18,12141360000
2023-04-19,11947320000
2023-04-20,11611600000
2023-04-21,11466839999
2023-04-24,11657800000
2023-04-25,11174240000
2023-04-26,10893960000
2023-04-27,10983279999
2023-04-28,11349800000
2023-05-01,11365200000
2023-05-02,10582880000
2023-05-03,10524360000
2023-05-04,9936080000
2023-05-05,10231760000
2023-05-08,10188640000
2023-05-09,10213279999
2023-05-10,10102400000
2023-05-11,10188640000
2023-05-12,10157839999
2023-05-15,10145520000
2023-05-16,9742040000
2023-05-17,10028480000
2023-05-18,10074680000
2023-05-19,10290279999
2023-05-22,10308760000
2023-05-23,10444279999
2023-05-24,10589040000
2023-05-25,10256400000
2023-05-26,10290279999
2023-05-30,9929920000
2023-05-31,9788240000
2023-06-01,9868320000
2023-06-02,10373440000
2023-06-05,10185560000
2023-06-06,10268720000
2023-06-07,10595200000
2023-06-08,10472000000
2023-06-09,10290279999
2023-06-12,10182480000
2023-06-13,10382680000
2023-06-14,10364200000
2023-06-15,10678360000
2023-06-16,10589040000
2023-06-20,10318000000
2023-06-21,10536680000
2023-06-22,10228680000
2023-06-23,10034640000
2023-06-26,10173240000
2023-06-27,10090080000
2023-06-28,10225600000
2023-06-29,10447360000
2023-06-30,10524360000
2023-07-03,10490480000
2023-07-05,10579800000
2023-07-06,10364200000
2023-07-07,10752279999
2023-07-10,10804640000
2023-07-11,11482240000
2023-07-12,11553080000
2023-07-13,11888800000
2023-07-14,11285120000
2023-07-17,11189640000
2023-07-18,11667040000
2023-07-19,11713240000
2023-07-20,11694760000
2023-07-21,11901120000
2023-07-24,12098240000
2023-07-25,12187560000
2023-07-26,12316920000
2023-07-27,12159839999
2023-07-28,12366200000
2023-07-31,12470920000
2023-08-01,12393920000
2023-08-02,12015080000
2023-08-03,12831279999
2023-08-04,12895960000
2023-08-07,12988360000
2023-08-08,13345640000
2023-08-09,13619760000
2023-08-10,13598200000
2023-08-11,13823040000
2023-08-14,13755279999
2023-08-15,13508880000
2023-08-16,13441120000
2023-08-17,13567400000
2023-08-18,13619760000
2023-08-21,13521200000
2023-08-22,13123880000
2023-08-23,13102320000
2023-08-24,13006839999
2023-08-25,13160839999
2023-08-28,13213200000
2023-08-29,13419560000
2023-08-30,13465760000
2023-08-31,13502720000
2023-09-01,13884640000
2023-09-05,13958560000
2023-09-06,13752200000
2023-09-07,13665960000
2023-09-08,13632080000
2023-09-11,13210120000
2023-09-12,13613600000
2023-09-13,12966800000
2023-09-14,13237839999
2023-09-15,13077680000
2023-09-18,13154680000
2023-09-19,12988360000
2023-09-20,12714240000
2023-09-21,12363120000
2023-09-22,12387760000
2023-09-25,12634160000
2023-09-26,12643400000
2023-09-27,13053040000
2023-09-28,13006839999
2023-09-29,12658800000
2023-10-02,12096180000
2023-10-03,12135959999
2023-10-04,11631060000
2023-10-05,11545379999
2023-10-06,11502540000
2023-10-09,11986020000
2023-10-10,11900340000
2023-10-11,11912580000
2023-10-12,12001320000
2023-10-13,12622500000
2023-10-16,12910140000
2023-10-17,12983580000
2023-10-18,13154940000
2023-10-19,13249800000
2023-10-20,12900959999
2023-10-23,12604140000
2023-10-24,12546000000
2023-10-25,12552120000
2023-10-26,12368520000
2023-10-27,12279780000
2023-10-30,12142080000
2023-10-31,12154320000
2023-11-01,12120660000
2023-11-02,12145140000
2023-11-03,12227760000
2023-11-06,12025800000
2023-11-07,11652480000
2023-11-08,11233260000
2023-11-09,11126160000
2023-11-10,11297520000
2023-11-13,11214900000
2023-11-14,11496420000
2023-11-15,11416860000
2023-11-16,10970100000
2023-11-17,11282220000
2023-11-20,11322000000
2023-11-21,11205720000
2023-11-22,11187360000
2023-11-24,11285280000
2023-11-27,11120040000
2023-11-28,11132280000
2023-11-29,11110860000
2023-11-30,11016000000
2023-12-01,11077200000
2023-12-04,10960920000
2023-12-05,10645740000
2023-12-06,10413180000
2023-12-07,10351980000
2023-12-08,10547820000
2023-12-11,10618200000
2023-12-12,10459080000
2023-12-13,10664100000
2023-12-14,10936440000
2023-12-15,10817100000
2023-12-18,10905840000
2023-12-19,11019060000
2023-12-20,10869120000
2023-12-21,10997640000
2023-12-22,11003760000
2023-12-26,11410740000
2023-12-27,11374020000
2023-12-28,11046600000
2023-12-29,10979280000
2024-01-02,10905220000
2024-01-03,11098500000
2024-01-04,10283100000
2024-01-05,10370680000
2024-01-08,10186460000
2024-01-09,9956940000
2024-01-10,9836140000
2024-01-11,9802920000
2024-01-12,9827080000
2024-01-16,9443540000
2024-01-17,9304620000
2024-01-18,9265360000
2024-01-19,9171740000
2024-01-22,9274420000
2024-01-23,9316700000
2024-01-24,9473740000
2024-01-25,9676080000
2024-01-26,9697220000
2024-01-29,9624740000
2024-01-30,9790840000
2024-01-31,9461660000
2024-02-01,9301600000
2024-02-02,9132480000
2024-02-05,9002620000
2024-02-06,9217040000
2024-02-07,9226100000
2024-02-08,9201940000
2024-02-09,9020740000
2024-02-12,9204960000
2024-02-13,8948260000
2024-02-14,8999600000
2024-02-15,9437500000
2024-02-16,9534140000
2024-02-20,9355960000
2024-02-21,9494880000
2024-02-22,9126440000
2024-02-23,9069060000
2024-02-26,8945240000
2024-02-27,9120400000
2024-02-28,9044900000
2024-02-29,8996580000
2024-03-01,9183820000
2024-03-04,9069060000
2024-03-05,9198920000
2024-03-06,9250260000
2024-03-07,9226100000
2024-03-08,9304620000
2024-03-11,9422400000
2024-03-12,9494880000
2024-03-13,9833120000
2024-03-14,9805940000
2024-03-15,9664000000
2024-03-18,9766680000
2024-03-19,10008280000
2024-03-20,10204580000
2024-03-21,10240819999
2024-03-22,10104920000
2024-03-25,10446180000
2024-03-26,9929760000
2024-03-27,10180420000
2024-03-28,10382760000
2024-04-01,10699860000
2024-04-02,10672680000
2024-04-03,10633420000
2024-04-04,10699860000
2024-04-05,10793480000
2024-04-08,10582080000
2024-04-09,10536780000
2024-04-10,10585100000
2024-04-11,10388800000
2024-04-12,10183440000
2024-04-15,10014319999
2024-04-16,9815000000
2024-04-17,9742520000
2024-04-18,9793860000
2024-04-19,9772720000
2024-04-22,9805940000
2024-04-23,9682120000
2024-04-24,9679100000
2024-04-25,9772720000
2024-04-26,9811980000
2024-04-29,9881440000
2024-04-30,9494880000
2024-05-01,9211000000
2024-05-02,8812360000
2024-05-03,8836520000
2024-05-06,9035840000
2024-05-07,9138520000
2024-05-08,9214020000
2024-05-09,9325760000
2024-05-10,9174760000
2024-05-13,9120400000
2024-05-14,9111340000
2024-05-15,9223080000
2024-05-16,9214020000
2024-05-17,9325760000
2024-05-20,9331800000
2024-05-21,9277440000
2024-05-22,9099260000
2024-05-23,8915040000
2024-05-24,8866720000
2024-05-28,9008660000
2024-05-29,8809340000
2024-05-30,8978460000
2024-05-31,9220060000
2024-06-03,8890880000
2024-06-04,8745920000
2024-06-05,8758000000
2024-06-06,8827460000
2024-06-07,8712700000
2024-06-10,8899940000
2024-06-11,8966380000
2024-06-12,8857660000
2024-06-13,8628140000
2024-06-14,8401640000
2024-06-17,8437880000
2024-06-18,8456000000
2024-06-20,8546600000
2024-06-21,8483180000
2024-06-24,8860680000
2024-06-25,8758000000
2024-06-26,8649280000
2024-06-27,8779140000
2024-06-28,8890880000
2024-07-01,8948260000
2024-07-02,8866720000
2024-07-03,8887860000
2024-07-05,8637200000
2024-07-08,8709680000
2024-07-09,8694580000
2024-07-10,8688540000
2024-07-11,8996580000
2024-07-12,9050940000
2024-07-15,9500920000
2024-07-16,9564340000
2024-07-17,9730440000
2024-07-18,9709300000
2024-07-19,9667020000
2024-07-22,9443540000
2024-07-23,9268380000
2024-07-24,9144560000
2024-07-25,9446560000
2024-07-26,9425420000
2024-07-29,11419380000
2024-07-30,11512130000
2024-07-31,11571490000
2024-08-01,11530680000
2024-08-02,10606890000
2024-08-05,10235890000
2024-08-06,10057810000
2024-08-07,10024420000
2024-08-08,10554950000
2024-08-09,10506720000
