,VRSN
2023-03-06,20962167000
2023-03-07,20764955000
2023-03-08,20804817000
2023-03-09,20569841000
2023-03-10,20056880000
2023-03-13,20063174000
2023-03-14,20147094000
2023-03-15,20130310000
2023-03-16,20369482000
2023-03-17,20282415000
2023-03-20,20789082000
2023-03-21,21042940000
2023-03-22,20682084000
2023-03-23,21045038000
2023-03-24,21177212000
2023-03-27,21392257000
2023-03-28,21412188000
2023-03-29,21543313000
2023-03-30,21619890000
2023-03-31,21957187000
2023-04-03,22166026000
2023-04-04,22219015000
2023-04-05,22072516000
2023-04-06,22136934000
2023-04-10,22087062000
2023-04-11,22202391000
2023-04-12,22089140000
2023-04-13,22532793000
2023-04-14,22490194000
2023-04-17,22559807000
2023-04-18,22647083000
2023-04-19,22402918000
2023-04-20,22366553000
2023-04-21,22604484000
2023-04-24,22404996000
2023-04-25,22113037000
2023-04-26,22047580000
2023-04-27,22535910000
2023-04-28,23045020000
2023-05-01,22795660000
2023-05-02,22817479000
2023-05-03,23126062000
2023-05-04,22938003000
2023-05-05,22805011000
2023-05-08,22844493000
2023-05-09,22647083000
2023-05-10,23163466000
2023-05-11,22906833000
2023-05-12,23141647000
2023-05-15,23490751000
2023-05-16,23322433000
2023-05-17,23269444000
2023-05-18,23473088000
2023-05-19,23627899000
2023-05-22,23745306000
2023-05-23,23171778000
2023-05-24,23069956000
2023-05-25,23258015000
2023-05-26,23480361000
2023-05-30,23361915000
2023-05-31,23202948000
2023-06-01,23198792000
2023-06-02,23582183000
2023-06-05,23373344000
2023-06-06,23311004000
2023-06-07,22944237000
2023-06-08,22910989000
2023-06-09,22958783000
2023-06-12,23264249000
2023-06-13,23216455000
2023-06-14,22940081000
2023-06-15,23347369000
2023-06-16,23241391000
2023-06-20,23033591000
2023-06-21,22895404000
2023-06-22,22886053000
2023-06-23,22996187000
2023-06-26,22800855000
2023-06-27,23007616000
2023-06-28,23149959000
2023-06-29,23162427000
2023-06-30,23252313000
2023-07-03,22937439000
2023-07-05,22890105000
2023-07-06,22960077000
2023-07-07,22890105000
2023-07-10,23161761000
2023-07-11,21992817000
2023-07-12,22208907000
2023-07-13,22268589000
2023-07-14,22291227000
2023-07-17,22155399000
2023-07-18,22170834000
2023-07-19,22124529000
2023-07-20,21979440000
2023-07-21,22009281000
2023-07-24,21802452000
2023-07-25,21717045000
2023-07-26,21695436000
2023-07-27,21552405000
2023-07-28,21432012000
2023-07-31,21706755000
2023-08-01,21753060000
2023-08-02,21391881000
2023-08-03,21416577000
2023-08-04,21105819000
2023-08-07,21120225000
2023-08-08,20910309000
2023-08-09,21054369000
2023-08-10,20988513000
2023-08-11,21193284000
2023-08-14,21429954000
2023-08-15,21210777000
2023-08-16,21081123000
2023-08-17,20694219000
2023-08-18,20717886000
2023-08-21,20778597000
2023-08-22,20887671000
2023-08-23,21114051000
2023-08-24,20844453000
2023-08-25,21170646000
2023-08-28,21251937000
2023-08-29,21336315000
2023-08-30,21518448000
2023-08-31,21381591000
2023-09-01,21109935000
2023-09-05,21223125000
2023-09-06,21154182000
2023-09-07,21377475000
2023-09-08,21255024000
2023-09-11,20812554000
2023-09-12,20423592000
2023-09-13,20525463000
2023-09-14,20622189000
2023-09-15,20654088000
2023-09-18,20551188000
2023-09-19,20621160000
2023-09-20,20657175000
2023-09-21,20613957000
2023-09-22,20551188000
2023-09-25,20676726000
2023-09-26,20609841000
2023-09-27,20628363000
2023-09-28,20846511000
2023-09-29,20840337000
2023-10-02,20598212000
2023-10-03,20493358000
2023-10-04,20818100000
2023-10-05,20877144000
2023-10-06,21093978000
2023-10-09,21150986000
2023-10-10,21203922000
2023-10-11,21387162000
2023-10-12,21269074000
2023-10-13,21120446000
2023-10-16,21498124000
2023-10-17,21812686000
2023-10-18,21687472000
2023-10-19,21546988000
2023-10-20,21186616000
2023-10-23,21013556000
2023-10-24,21059366000
2023-10-25,21018646000
2023-10-26,20821154000
2023-10-27,19609734000
2023-10-30,20169634000
2023-10-31,20325388000
2023-11-01,19803154000
2023-11-02,20395630000
2023-11-03,20613482000
2023-11-06,20696958000
2023-11-07,20752948000
2023-11-08,20871036000
2023-11-09,20771272000
2023-11-10,21099068000
2023-11-13,21186616000
2023-11-14,21184580000
2023-11-15,21026790000
2023-11-16,21308776000
2023-11-17,21390216000
2023-11-20,21467584000
2023-11-21,21642680000
2023-11-22,21801488000
2023-11-24,21706814000
2023-11-27,21781128000
2023-11-28,21733282000
2023-11-29,21551060000
2023-11-30,21601960000
2023-12-01,22168986000
2023-12-04,22266714000
2023-12-05,22108924000
2023-12-06,21986764000
2023-12-07,21845262000
2023-12-08,21680346000
2023-12-11,21784182000
2023-12-12,22071258000
2023-12-13,22398036000
2023-12-14,21427882000
2023-12-15,21036970000
2023-12-18,20996250000
2023-12-19,20883252000
2023-12-20,20795704000
2023-12-21,20814028000
2023-12-22,21010502000
2023-12-26,21055294000
2023-12-27,20945350000
2023-12-28,20999304000
2023-12-29,20966728000
2024-01-02,20317248000
2024-01-03,20281968000
2024-01-04,20006784000
2024-01-05,19848528000
2024-01-08,20059200000
2024-01-09,19915056000
2024-01-10,20504736000
2024-01-11,20539008000
2024-01-12,20581344000
2024-01-16,20405952000
2024-01-17,20345472000
2024-01-18,20562192000
2024-01-19,20701296000
2024-01-22,20690208000
2024-01-23,20800080000
2024-01-24,20561184000
2024-01-25,20466432000
2024-01-26,20473488000
2024-01-29,20452320000
2024-01-30,20341440000
2024-01-31,20047104000
2024-02-01,20185200000
2024-02-02,20119680000
2024-02-05,19993680000
2024-02-06,20029968000
2024-02-07,20188224000
2024-02-08,20262816000
2024-02-09,19996704000
2024-02-12,19740672000
2024-02-13,19606608000
2024-02-14,19689264000
2024-02-15,19940256000
2024-02-16,19579392000
2024-02-20,19376784000
2024-02-21,19432224000
2024-02-22,19582416000
2024-02-23,19813248000
2024-02-26,19456416000
2024-02-27,19510848000
2024-02-28,19596528000
2024-02-29,19685232000
2024-03-01,19679184000
2024-03-04,19371744000
2024-03-05,19290096000
2024-03-06,19287072000
2024-03-07,19419120000
2024-03-08,19254816000
2024-03-11,19437264000
2024-03-12,19351584000
2024-03-13,19269936000
2024-03-14,19210464000
2024-03-15,19177200000
2024-03-18,19165104000
2024-03-19,19378800000
2024-03-20,19140912000
2024-03-21,19234656000
2024-03-22,19036080000
2024-03-25,18868752000
2024-03-26,18859680000
2024-03-27,19061280000
2024-03-28,19102608000
2024-04-01,19085472000
2024-04-02,19295136000
2024-04-03,19048176000
2024-04-04,18852624000
2024-04-05,18932256000
2024-04-08,18866736000
2024-04-09,19120752000
2024-04-10,18981648000
2024-04-11,19129824000
2024-04-12,18691344000
2024-04-15,18466560000
2024-04-16,18409104000
2024-04-17,18302256000
2024-04-18,18442368000
2024-04-19,18559296000
2024-04-22,18621792000
2024-04-23,18660096000
2024-04-24,18703440000
2024-04-25,18414144000
2024-04-26,17688384000
2024-04-29,17651088000
2024-04-30,17083583999
2024-05-01,17244864000
2024-05-02,16968672000
2024-05-03,16966656000
2024-05-06,17026128000
2024-05-07,17091648000
2024-05-08,16990848000
2024-05-09,17114832000
2024-05-10,17259984000
2024-05-13,17245872000
2024-05-14,17108783999
2024-05-15,17060400000
2024-05-16,17232768000
2024-05-17,17211600000
2024-05-20,17400096000
2024-05-21,17561376000
2024-05-22,17647056000
2024-05-23,17337600000
2024-05-24,17253936000
2024-05-28,17241840000
2024-05-29,17217648000
2024-05-30,17093664000
2024-05-31,17571456000
2024-06-03,17632944000
2024-06-04,18022032000
2024-06-05,18222624000
2024-06-06,18174240000
2024-06-07,18190368000
2024-06-10,18157104000
2024-06-11,18344592000
2024-06-12,18150048000
2024-06-13,18113760000
2024-06-14,18175248000
2024-06-17,17971632000
2024-06-18,17962560000
2024-06-20,18233712000
2024-06-21,18314352000
2024-06-24,18144000000
2024-06-25,17934336000
2024-06-26,18053280000
2024-06-27,17965584000
2024-06-28,17922240000
2024-07-01,17711568000
2024-07-02,17738784000
2024-07-03,17685360000
2024-07-05,17821440000
2024-07-08,17724672000
2024-07-09,17557344000
2024-07-10,17601696000
2024-07-11,17624880000
2024-07-12,17918208000
2024-07-15,17831520000
2024-07-16,18123840000
2024-07-17,18077472000
2024-07-18,17905104000
2024-07-19,17859744000
2024-07-22,17550794000
2024-07-23,17432114000
2024-07-24,17304533000
2024-07-25,17479586000
2024-07-26,18207490000
2024-07-29,18459685000
2024-07-30,18490344000
2024-07-31,18495289000
2024-08-01,18629793000
2024-08-02,18564519000
2024-08-05,17665518000
2024-08-06,17521124000
2024-08-07,17329258000
2024-08-08,17532003000
2024-08-09,17308489000
