,MAR
2018-07-17,45227014999
2018-07-18,46156171000
2018-07-19,46180439999
2018-07-20,46128435000
2018-07-23,45774801000
2018-07-24,45077934000
2018-07-25,45591050000
2018-07-26,45407299000
2018-07-27,44568285000
2018-07-30,43652997000
2018-07-31,44322128000
2018-08-01,44332529000
2018-08-02,44769371000
2018-08-03,44443473000
2018-08-06,44821376000
2018-08-07,43139881000
2018-08-08,42169121000
2018-08-09,41877893000
2018-08-10,41659472000
2018-08-13,41763482000
2018-08-14,42162187000
2018-08-15,41753081000
2018-08-16,42349405000
2018-08-17,42938795000
2018-08-20,43129480000
2018-08-21,43392972000
2018-08-22,42890257000
2018-08-23,42359806000
2018-08-24,42682237000
2018-08-27,43091343000
2018-08-28,43226556000
2018-08-29,44013565000
2018-08-30,43757007000
2018-08-31,43847149000
2018-09-04,43874885000
2018-09-05,43340967000
2018-09-06,43330566000
2018-09-07,43895687000
2018-09-10,44266656000
2018-09-11,44152245000
2018-09-12,44228519000
2018-09-13,44911518000
2018-09-14,45220081000
2018-09-17,44991259000
2018-09-18,45005127000
2018-09-19,45497441000
2018-09-20,45826806000
2018-09-21,45383030000
2018-09-24,45154208000
2018-09-25,44817909000
2018-09-26,45410766000
2018-09-27,46256713999
2018-09-28,45774801000
2018-10-01,43882865000
2018-10-02,43069143000
2018-10-03,42597321000
2018-10-04,41780180000
2018-10-05,41523755000
2018-10-08,41222883000
2018-10-09,40949363000
2018-10-10,39824512000
2018-10-11,39191997000
2018-10-12,40169831000
2018-10-15,39492869000
2018-10-16,40327105000
2018-10-17,40330524000
2018-10-18,39417651000
2018-10-19,38306476000
2018-10-22,38118431000
2018-10-23,38412465000
2018-10-24,36627747000
2018-10-25,38135526000
2018-10-26,38542387000
2018-10-29,38559482000
2018-10-30,39410813000
2018-10-31,39964691000
2018-11-01,41400671000
2018-11-02,41345967000
2018-11-05,41260492000
2018-11-06,39164645000
2018-11-07,39708266000
2018-11-08,39971529000
2018-11-09,40015976000
2018-11-12,39342433000
2018-11-13,39848445000
2018-11-14,39762970000
2018-11-15,40450189000
2018-11-16,40566435000
2018-11-19,39831350000
2018-11-20,39509964000
2018-11-21,40060423000
2018-11-23,40091194000
2018-11-26,40993810000
2018-11-27,41017743000
2018-11-28,41776761000
2018-11-29,41657096000
2018-11-30,39328757000
2018-12-03,40867307000
2018-12-04,38805650000
2018-12-06,39427908000
2018-12-07,38036375000
2018-12-10,37885939000
2018-12-11,37619257000
2018-12-12,37632933000
2018-12-13,37215815000
2018-12-14,36808954000
2018-12-17,36808954000
2018-12-18,37007256000
2018-12-19,36374741000
2018-12-20,35622561000
2018-12-21,35174672000
2018-12-24,34528481000
2018-12-26,36097802000
2018-12-27,36456797000
2018-12-28,36665356000
2018-12-31,36866976000
2019-01-02,36493416000
2019-01-03,34550904000
2019-01-04,36612276000
2019-01-07,36680196000
2019-01-08,37274496000
2019-01-09,37084320000
2019-01-10,37372980000
2019-01-11,37159032000
2019-01-14,36720948000
2019-01-15,37417128000
2019-01-16,37111488000
2019-01-17,36836412000
2019-01-18,37033380000
2019-01-22,36425496000
2019-01-23,36707364000
2019-01-24,36758304000
2019-01-25,37305060000
2019-01-28,37535988000
2019-01-29,37736352000
2019-01-30,38592144000
2019-01-31,38894388000
2019-02-01,38907972000
2019-02-04,39274740000
2019-02-05,39702636000
2019-02-06,39824892000
2019-02-07,39230592000
2019-02-08,39217008000
2019-02-11,39274740000
2019-02-12,38965704000
2019-02-13,40364856000
2019-02-14,40283352000
2019-02-15,41108580000
2019-02-19,41441388000
2019-02-20,43119012000
2019-02-21,43254852000
2019-02-22,43754064000
2019-02-25,43631808000
2019-02-26,43662372000
2019-02-27,43105428000
2019-02-28,42541692000
2019-03-01,42263220000
2019-03-04,42090024000
2019-03-05,42524712000
2019-03-06,42490752000
2019-03-07,41505912000
2019-03-08,40989720000
2019-03-11,40836900000
2019-03-12,40986324000
2019-03-13,40816524000
2019-03-14,40622952000
2019-03-15,41539872000
2019-03-18,42436416000
2019-03-19,42704700000
2019-03-20,41998332000
2019-03-21,42470376000
2019-03-22,42280200000
2019-03-25,41994936000
2019-03-26,41960976000
2019-03-27,41488932000
2019-03-28,42137568000
2019-03-29,42480564000
2019-04-01,42542810000
2019-04-02,42893300000
2019-04-03,43924742000
2019-04-04,44128360000
2019-04-05,44749228000
2019-04-08,45032958000
2019-04-09,44278570000
2019-04-10,44311950000
2019-04-11,44478850000
2019-04-12,44946170000
2019-04-15,44852706000
2019-04-16,45330040000
2019-04-17,45373434000
2019-04-18,44866058000
2019-04-22,45350068000
2019-04-23,45490264000
2019-04-24,45223224000
2019-04-25,45289984000
2019-04-26,45547010000
2019-04-29,45386786000
2019-04-30,45536995999
2019-05-01,46351468000
2019-05-02,45693881999
2019-05-03,46778731999
2019-05-06,45980950000
2019-05-07,45113070000
2019-05-08,44986226000
2019-05-09,45219886000
2019-05-10,43964798000
2019-05-13,42062138000
2019-05-14,43350606000
2019-05-15,44004854000
2019-05-16,44231838000
2019-05-17,43697758000
2019-05-20,42679668000
2019-05-21,43203734000
2019-05-22,42649626000
2019-05-23,41361158000
2019-05-24,41725000000
2019-05-28,41291060000
2019-05-29,41531396000
2019-05-30,41608170000
2019-05-31,41671592000
2019-06-03,41511368000
2019-06-04,42786484000
2019-06-05,42576190000
2019-06-06,42926680000
2019-06-07,44235176000
2019-06-10,44311950000
2019-06-11,44902776000
2019-06-12,44295260000
2019-06-13,44602356000
2019-06-14,44622384000
2019-06-17,44345330000
2019-06-18,45049648000
2019-06-19,45289984000
2019-06-20,45794022000
2019-06-21,45753966000
2019-06-24,45650488000
2019-06-25,44488864000
2019-06-26,45279970000
2019-06-27,46161202000
2019-06-28,46828802000
2019-07-01,46591777000
2019-07-02,46601674000
2019-07-03,46763325000
2019-07-05,46849099000
2019-07-08,46614870000
2019-07-09,46027648000
2019-07-10,46703943000
2019-07-11,46812810000
2019-07-12,47027245000
2019-07-15,47103122000
2019-07-16,47492404000
2019-07-17,46595076000
2019-07-18,46120020000
2019-07-19,45437127000
2019-07-22,44886194000
2019-07-23,46413631000
2019-07-24,46116721000
2019-07-25,46423528000
2019-07-26,46275073000
2019-07-29,46591777000
2019-07-30,46453219000
2019-07-31,45875894000
2019-08-01,45153413000
2019-08-02,44859802000
2019-08-05,42999166000
2019-08-06,42388851000
2019-08-07,42167818000
2019-08-08,42999166000
2019-08-09,43698554000
2019-08-12,42890299000
2019-08-13,43682059000
2019-08-14,41847815000
2019-08-15,41798330000
2019-08-16,42497718000
2019-08-19,43075043000
2019-08-20,43111332000
2019-08-21,42342665000
2019-08-22,42266788000
2019-08-23,41270490000
2019-08-26,41643277000
2019-08-27,41352965000
2019-08-28,41349666000
2019-08-29,41478327000
2019-08-30,41587194000
2019-09-03,40996673000
2019-09-04,41465131000
2019-09-05,42378954000
2019-09-06,42698957000
2019-09-09,42857309000
2019-09-10,43444531000
2019-09-11,43906391000
2019-09-12,43715049000
2019-09-13,44203301000
2019-09-16,43045352000
2019-09-17,43071744000
2019-09-18,42949681000
2019-09-19,42738545000
2019-09-20,41887403000
2019-09-23,41517915000
2019-09-24,40336873000
2019-09-25,40587597000
2019-09-26,40138933000
2019-09-27,39842023000
2019-09-30,40756049000
2019-10-01,40438180000
2019-10-02,39432141000
2019-10-03,39002854000
2019-10-04,39605822000
2019-10-07,39061840000
2019-10-08,38560459000
2019-10-09,38829173000
2019-10-10,38730863000
2019-10-11,39710686000
2019-10-14,39356770000
2019-10-15,39687747000
2019-10-16,39681193000
2019-10-17,39510789000
2019-10-18,39668085000
2019-10-21,40307100000
2019-10-22,39995785000
2019-10-23,40467673000
2019-10-24,40733110000
2019-10-25,41349186000
2019-10-28,41486820000
2019-10-29,41463881000
2019-10-30,41434388000
2019-10-31,41470435000
2019-11-01,41971816000
2019-11-04,42653432000
2019-11-05,43810213000
2019-11-06,43446466000
2019-11-07,43603762000
2019-11-08,43649640000
2019-11-11,43174475000
2019-11-12,43430081000
2019-11-13,43797105000
2019-11-14,44092035000
2019-11-15,44409904000
2019-11-18,44462336000
2019-11-19,44393519000
2019-11-20,43489067000
2019-11-21,43577546000
2019-11-22,44649125000
2019-11-25,45216046000
2019-11-26,45904216000
2019-11-27,46317118000
2019-11-29,45995972000
2019-12-02,46018911000
2019-12-03,45406112000
2019-12-04,45635502000
2019-12-05,45976310000
2019-12-06,46628433000
2019-12-09,46320395000
2019-12-10,46064789000
2019-12-11,46779175000
2019-12-12,47549270000
2019-12-13,47896632000
2019-12-16,48466830000
2019-12-17,48797807000
2019-12-18,49007535000
2019-12-19,49168108000
2019-12-20,49417160000
2019-12-23,49561348000
2019-12-24,49646550000
2019-12-26,50180701000
2019-12-27,50049621000
2019-12-30,49767799000
2019-12-31,49275322000
2020-01-02,49294846000
2020-01-03,48572458000
2020-01-06,47944436000
2020-01-07,47163476000
2020-01-08,47745942000
2020-01-09,47654830000
2020-01-10,47309905999
2020-01-13,47768720000
2020-01-14,47882610000
2020-01-15,47931420000
2020-01-16,48491108000
2020-01-17,48894604000
2020-01-21,46977998000
2020-01-22,46896648000
2020-01-23,47169984000
2020-01-24,45887908000
2020-01-27,44905200000
2020-01-28,45962750000
2020-01-29,46405294000
2020-01-30,46633074000
2020-01-31,45575524000
2020-02-03,46037592000
2020-02-04,47963960000
2020-02-05,48064834000
2020-02-06,47579988000
2020-02-07,46880378000
2020-02-10,47420542000
2020-02-11,47895626000
2020-02-12,49063812000
2020-02-13,47742688000
2020-02-14,47150460000
2020-02-18,47163476000
2020-02-19,48038802000
2020-02-20,47781736000
2020-02-21,46610296000
2020-02-24,43873682000
2020-02-25,40375632000
2020-02-26,39109826000
2020-02-27,38930856000
2020-02-28,40349600000
2020-03-02,40011184000
2020-03-03,37186712000
2020-03-04,38504582000
2020-03-05,35865588000
2020-03-06,36008764000
2020-03-09,33903426000
2020-03-10,35787492000
2020-03-11,32575794000
2020-03-12,30493233999
2020-03-13,31111494000
2020-03-16,28121068000
2020-03-17,24483096000
2020-03-18,20763774000
2020-03-19,21736720000
2020-03-20,24268332000
2020-03-23,22820302000
2020-03-24,25752156000
2020-03-25,27740350000
2020-03-26,26946374000
2020-03-27,25657790000
2020-03-30,24782464000
2020-03-31,24313250000
2020-04-01,22473750000
2020-04-02,20475000000
2020-04-03,19201000000
2020-04-06,22941750000
2020-04-07,23991499999
2020-04-08,26822250000
2020-04-09,26425750000
2020-04-13,25379250000
2020-04-14,26871000000
2020-04-15,26237250000
2020-04-16,26126750000
2020-04-17,27384500000
2020-04-20,25925250000
2020-04-21,25967500000
2020-04-22,26006500000
2020-04-23,26357500000
2020-04-24,26230749999
2020-04-27,27712750000
2020-04-28,28411500000
2020-04-29,31196750000
2020-04-30,29555500000
2020-05-01,27543750000
2020-05-04,26838500000
2020-05-05,27189500000
2020-05-06,26360750000
2020-05-07,27943500000
2020-05-08,28330250000
2020-05-11,26750750000
2020-05-12,25782250000
2020-05-13,24459500000
2020-05-14,25756250000
2020-05-15,25922000000
2020-05-18,30426500000
2020-05-19,29467750000
2020-05-20,30121000000
2020-05-21,29688750000
2020-05-22,29591250000
2020-05-26,30849000000
2020-05-27,31836999999
2020-05-28,29783000000
2020-05-29,28762500000
2020-06-01,30884750000
2020-06-02,31073250000
2020-06-03,32467500000
2020-06-04,34066499999
2020-06-05,35087000000
2020-06-08,36770500000
2020-06-09,34879000000
2020-06-10,33351500000
2020-06-11,29718000000
2020-06-12,29984500000
2020-06-15,29506750000
2020-06-16,30546750000
2020-06-17,29617250000
2020-06-18,30143750000
2020-06-19,29146000000
2020-06-22,29308500000
2020-06-23,29451500000
2020-06-24,27625000000
2020-06-25,27313000000
2020-06-26,26305500000
2020-06-29,28145000000
2020-06-30,27939407000
2020-07-01,28229458000
2020-07-02,28614020000
2020-07-06,29275597000
2020-07-07,28493437000
2020-07-08,29327741000
2020-07-09,28108875000
2020-07-10,28845409000
2020-07-13,28516250000
2020-07-14,28392408000
2020-07-15,30644377000
2020-07-16,30344549000
2020-07-17,29813332000
2020-07-20,28835632000
2020-07-21,29317963999
2020-07-22,29594979000
2020-07-23,28995323000
2020-07-24,28516250000
2020-07-27,28115393000
2020-07-28,28206645000
2020-07-29,28398926000
2020-07-30,27867709000
2020-07-31,27320197000
2020-08-03,27219168000
2020-08-04,28059990000
2020-08-05,28441293000
2020-08-06,29458101000
2020-08-07,30562902000
2020-08-10,31654667000
2020-08-11,31615559000
2020-08-12,31296177000
2020-08-13,31449350000
2020-08-14,31289659000
2020-08-17,31195148000
2020-08-18,30777996000
2020-08-19,30634600000
2020-08-20,30641118000
2020-08-21,31048493000
2020-08-24,31902351000
2020-08-25,32189143000
2020-08-26,31736142000
2020-08-27,33173361000
2020-08-28,34630134000
2020-08-31,33538369000
2020-09-01,33597031000
2020-09-02,34020701000
2020-09-03,33597031000
2020-09-04,34160837999
2020-09-08,33887082000
2020-09-09,33245059000
2020-09-10,32713842000
2020-09-11,32348834000
2020-09-14,34115212000
2020-09-15,34346601000
2020-09-16,35118984000
2020-09-17,34027219000
2020-09-18,32550892000
2020-09-21,30315218000
2020-09-22,31123450000
2020-09-23,30289146000
2020-09-24,29770965000
2020-09-25,30305441000
2020-09-28,31286400000
2020-09-29,30380398000
2020-09-30,30199596000
2020-10-01,30776970000
2020-10-02,31070550000
2020-10-05,31569636000
2020-10-06,31615304000
2020-10-07,32297062000
2020-10-08,32721122000
2020-10-09,32404708000
2020-10-12,32851601999
2020-10-13,32045888000
2020-10-14,31664233999
2020-10-15,31664233999
2020-10-16,31889312000
2020-10-19,30643228000
2020-10-20,31344558000
2020-10-21,31037930000
2020-10-22,32887483999
2020-10-23,33194112000
2020-10-26,31321724000
2020-10-27,30486651999
2020-10-28,29348214000
2020-10-29,30444246000
2020-10-30,30297456000
2020-11-02,30303980000
2020-11-03,31344558000
2020-11-04,31980648000
2020-11-05,32916842000
2020-11-06,33888918000
2020-11-09,38589460000
2020-11-10,38648176000
2020-11-11,37966418000
2020-11-12,37623908000
2020-11-13,39144000000
2020-11-16,40370512000
2020-11-17,40050836000
2020-11-18,39254908000
2020-11-19,39506082000
2020-11-20,38909136000
2020-11-23,40151958000
2020-11-24,42702842000
2020-11-25,42151564000
2020-11-27,41867770000
2020-11-30,41384994000
2020-12-01,41923224000
2020-12-02,41988464000
2020-12-03,43162784000
2020-12-04,44235982000
2020-12-07,43371552000
2020-12-08,43237810000
2020-12-09,42559314000
2020-12-10,42983374000
2020-12-11,41919962000
2020-12-14,41303444000
2020-12-15,42523432000
2020-12-16,42549528000
2020-12-17,42500598000
2020-12-18,42021084000
2020-12-21,41531784000
2020-12-22,41186012000
2020-12-23,41952582000
2020-12-24,41998250000
2020-12-28,41857984000
2020-12-29,42079800000
2020-12-30,42559314000
2020-12-31,43098263999
2021-01-04,40762359000
2021-01-05,41193603000
2021-01-06,42271712999
2021-01-07,42585345000
2021-01-08,42369723000
2021-01-11,42033222000
2021-01-12,41618313000
2021-01-13,41330817000
2021-01-14,42121431000
2021-01-15,41425560000
2021-01-19,41445162000
2021-01-20,41402691000
2021-01-21,41366754000
2021-01-22,40151430000
2021-01-25,39079854000
2021-01-26,39347748000
2021-01-27,38377449000
2021-01-28,39435957000
2021-01-29,37998477000
2021-02-01,38468925000
2021-02-02,39890070000
2021-02-03,40298445000
2021-02-04,40984515000
2021-02-05,42301116000
2021-02-08,42173703000
2021-02-09,41507235000
2021-02-10,41409225000
2021-02-11,41376555000
2021-02-12,42301116000
2021-02-16,42601680000
2021-02-17,42908778000
2021-02-18,43117866000
2021-02-19,44522676000
2021-02-22,46574352000
2021-02-23,48857985000
2021-02-24,51455250000
2021-02-25,49034403000
2021-02-26,48374469000
2021-03-01,48505149000
2021-03-02,48661965000
2021-03-03,47799477000
2021-03-04,47296359000
2021-03-05,47998763999
2021-03-08,49148748000
2021-03-09,48024900000
2021-03-10,48070637999
2021-03-11,48622761000
2021-03-12,49070340000
2021-03-15,50168052000
2021-03-16,49210821000
2021-03-17,50948865000
2021-03-18,50406543000
2021-03-19,49749876000
2021-03-22,49495050000
2021-03-23,46528613999
2021-03-24,46809576000
2021-03-25,47884419000
2021-03-26,47966094000
2021-03-29,47240820000
2021-03-30,48426741000
2021-03-31,48446781000
2021-04-01,48499117000
2021-04-05,49369203000
2021-04-06,49594902000
2021-04-07,48675751000
2021-04-08,48881824000
2021-04-09,48567808000
2021-04-12,48852385000
2021-04-13,48675751000
2021-04-14,48930889000
2021-04-15,48796778000
2021-04-16,48616873000
2021-04-19,48378090000
2021-04-20,46438387000
2021-04-21,47350996000
2021-04-22,47965943999
2021-04-23,48528556000
2021-04-26,48567808000
2021-04-27,48979954000
2021-04-28,48885095000
2021-04-29,49401913000
2021-04-30,48580892000
2021-05-03,48701918999
2021-05-04,48283231000
2021-05-05,47269221000
2021-05-06,46641189000
2021-05-07,47982299000
2021-05-10,46009886000
2021-05-11,46353341000
2021-05-12,44465974000
2021-05-13,45555217000
2021-05-14,46870159000
2021-05-17,45748206000
2021-05-18,45718767000
2021-05-19,45607553000
2021-05-20,45460358000
2021-05-21,45470171000
2021-05-24,46412218999
2021-05-25,46706609000
2021-05-26,47256137000
2021-05-27,47704264000
2021-05-28,46965018000
2021-06-01,47488378000
2021-06-02,46654273000
2021-06-03,45924840000
2021-06-04,46467826000
2021-06-07,46605208000
2021-06-08,47665012000
2021-06-09,47043522000
2021-06-10,47092587000
2021-06-11,46932308000
2021-06-14,47069690000
2021-06-15,47138381000
2021-06-16,46843991000
2021-06-17,46379509000
2021-06-18,45411293000
2021-06-21,46736048000
2021-06-22,46251940000
2021-06-23,46153810000
2021-06-24,46052409000
2021-06-25,45839793999
2021-06-28,44443077000
2021-06-29,44158500000
2021-06-30,44682996000
2021-07-01,45573252000
2021-07-02,46234398000
2021-07-06,45864549000
2021-07-07,45694353000
2021-07-08,45049571999
2021-07-09,46633704000
2021-07-12,46401321000
2021-07-13,45278682000
2021-07-14,45700899000
2021-07-15,45668169000
2021-07-16,44201865000
2021-07-19,42827205000
2021-07-20,44195319000
2021-07-21,45939828000
2021-07-22,45331050000
2021-07-23,45553614000
2021-07-26,46636977000
2021-07-27,46951185000
2021-07-28,47317761000
2021-07-29,48401124000
2021-07-30,47779254000
2021-08-02,47415951000
2021-08-03,46682799000
2021-08-04,45157581000
2021-08-05,46384956000
2021-08-06,46342407000
2021-08-09,44876103000
2021-08-10,45164127000
2021-08-11,45206676000
2021-08-12,44110221000
2021-08-13,43982574000
2021-08-16,43573449000
2021-08-17,42666828000
2021-08-18,42549000000
2021-08-19,42634098000
2021-08-20,42925395000
2021-08-23,43907295000
2021-08-24,44804096999
2021-08-25,44807370000
2021-08-26,43750190999
2021-08-27,44519346000
2021-08-30,44218230000
2021-08-31,44231321999
2021-09-01,44129859000
2021-09-02,44316420000
2021-09-03,43530900000
2021-09-07,43874565000
2021-09-08,43786194000
2021-09-09,44542257000
2021-09-10,44394971999
2021-09-13,45815454000
2021-09-14,46587882000
2021-09-15,47353764000
2021-09-16,47393040000
2021-09-17,47098470000
2021-09-20,46744986000
2021-09-21,46479873000
2021-09-22,47262120000
2021-09-23,49065543000
2021-09-24,49916523000
2021-09-27,50508936000
2021-09-28,50270007000
2021-09-29,49720143000
2021-09-30,48514284000
2021-10-01,51095772000
2021-10-04,50823863999
2021-10-05,50922144000
2021-10-06,50879556000
2021-10-07,51678900000
2021-10-08,51462684000
2021-10-11,51374232000
2021-10-12,51580620000
2021-10-13,50653512000
2021-10-14,50850072000
2021-10-15,52429104000
2021-10-18,52157196000
2021-10-19,50784552000
2021-10-20,50211252000
2021-10-21,50990940000
2021-10-22,50696100000
2021-10-25,50709204000
2021-10-26,51118704000
2021-10-27,52350480000
2021-10-28,52406172000
2021-10-29,52422552000
2021-11-01,53015508000
2021-11-02,52435656000
2021-11-03,53900028000
2021-11-04,53755884000
2021-11-05,54909036000
2021-11-08,55164563999
2021-11-09,53978652000
2021-11-10,52740324000
2021-11-11,51390612000
2021-11-12,51262848000
2021-11-15,51000768000
2021-11-16,50447124000
2021-11-17,51341472000
2021-11-18,51017148000
2021-11-19,50751791999
2021-11-22,51239916000
2021-11-23,51577344000
2021-11-24,51633036000
2021-11-26,48301344000
2021-11-29,49392252000
2021-11-30,48340656000
2021-12-01,46683000000
2021-12-02,49506912000
2021-12-03,49133448000
2021-12-06,51334920000
2021-12-07,51279228000
2021-12-08,51642863999
2021-12-09,51482340000
2021-12-10,52681356000
2021-12-13,50345568000
2021-12-14,50453676000
2021-12-15,49526568000
2021-12-16,49388976000
2021-12-17,49202244000
2021-12-20,49035168000
2021-12-21,51865632000
2021-12-22,53261208000
2021-12-23,54116244000
2021-12-27,54614196000
2021-12-28,54627300000
2021-12-29,54561780000
2021-12-30,54008136000
2021-12-31,54248292000
2022-01-03,53811653000
2022-01-04,55157683000
2022-01-05,53962671000
2022-01-06,54241726000
2022-01-07,54714478000
2022-01-10,53201015000
2022-01-11,54235160000
2022-01-12,54123538000
2022-01-13,54008633000
2022-01-14,53447240000
2022-01-18,52367133000
2022-01-19,50623860000
2022-01-20,51444610000
2022-01-21,51539817000
2022-01-24,51129442000
2022-01-25,51552949000
2022-01-26,52111059000
2022-01-27,50462993000
2022-01-28,52324454000
2022-01-31,52895696000
2022-02-01,53519466000
2022-02-02,52813621000
2022-02-03,53187883000
2022-02-04,53427542000
2022-02-07,54510932000
2022-02-08,56319865000
2022-02-09,56969899000
2022-02-10,57347444000
2022-02-11,55771604000
2022-02-14,56247639000
2022-02-15,59487960000
2022-02-16,60164258000
2022-02-17,58493210999
2022-02-18,57426235999
2022-02-22,56835296000
2022-02-23,55144551000
2022-02-24,55400625000
2022-02-25,57245671000
2022-02-28,55856961999
2022-03-01,54139953000
2022-03-02,55229909000
2022-03-03,54323801000
2022-03-04,52291624000
2022-03-07,48608098000
2022-03-08,50160957000
2022-03-09,52354001000
2022-03-10,53368448000
2022-03-11,53066411999
2022-03-14,53105808000
2022-03-15,54629120000
2022-03-16,56562807000
2022-03-17,56218092000
2022-03-18,56201677000
2022-03-21,55794585000
2022-03-22,55998131000
2022-03-23,55039495000
2022-03-24,56461034000
2022-03-25,56310016000
2022-03-28,56323148000
2022-03-29,58542456000
2022-03-30,57928535000
2022-03-31,57681150000
2022-04-01,57001776000
2022-04-04,57320130000
2022-04-05,57106800000
2022-04-06,54536993999
2022-04-07,54041412000
2022-04-08,53778852000
2022-04-11,53316090000
2022-04-12,53575368000
2022-04-13,57612228000
2022-04-14,59243382000
2022-04-18,60109830000
2022-04-19,61957596000
2022-04-20,62456460000
2022-04-21,60444593999
2022-04-22,58908618000
2022-04-25,59889936000
2022-04-26,58173450000
2022-04-27,59141640000
2022-04-28,60572592000
2022-04-29,58262064000
2022-05-02,58465547999
2022-05-03,56791728000
2022-05-04,59482968000
2022-05-05,58308012000
2022-05-06,56621064000
2022-05-09,53775570000
2022-05-10,55167138000
2022-05-11,54796272000
2022-05-12,53608188000
2022-05-13,54612480000
2022-05-16,53276706000
2022-05-17,54107052000
2022-05-18,50549364000
2022-05-19,51507708000
2022-05-20,50946486000
2022-05-23,51842472000
2022-05-24,50096447999
2022-05-25,52364310000
2022-05-26,55849793999
2022-05-27,56634192000
2022-05-31,56312556000
2022-06-01,55987638000
2022-06-02,57244643999
2022-06-03,57320130000
2022-06-06,58291602000
2022-06-07,58150476000
2022-06-08,56840958000
2022-06-09,55022730000
2022-06-10,52469334000
2022-06-13,49919220000
2022-06-14,49958604000
2022-06-15,50805360000
2022-06-16,47641512000
2022-06-17,47664486000
2022-06-21,46466556000
2022-06-22,44786172000
2022-06-23,43670292000
2022-06-24,45747797999
2022-06-27,46010358000
2022-06-28,45518058000
2022-06-29,45202986000
2022-06-30,44135245000
2022-07-01,45163910000
2022-07-05,45004905000
2022-07-06,44018425000
2022-07-07,45001660000
2022-07-08,44716100000
2022-07-11,44703120000
2022-07-12,45144440000
2022-07-13,45689600000
2022-07-14,45683110000
2022-07-15,46517075000
2022-07-18,46919455000
2022-07-19,48973539999
2022-07-20,49518700000
2022-07-21,48999500000
2022-07-22,48970295000
2022-07-25,49645255000
2022-07-26,49012480000
2022-07-27,51141200000
2022-07-28,51300205000
2022-07-29,51537090000
2022-08-01,51780465000
2022-08-02,51348880000
2022-08-03,51705830000
2022-08-04,51592255000
2022-08-05,50949745000
2022-08-08,51358615000
2022-08-09,51527355000
2022-08-10,52322380000
2022-08-11,52286685000
2022-08-12,53240715000
2022-08-15,52951910000
2022-08-16,53944880000
2022-08-17,53078465000
2022-08-18,53558725000
2022-08-19,52367810000
2022-08-22,51245039999
2022-08-23,51478679999
2022-08-24,51897285000
2022-08-25,52786414999
2022-08-26,50845905000
2022-08-29,50531140000
2022-08-30,49758830000
2022-08-31,49888630000
2022-09-01,49956775000
2022-09-02,50047635000
2022-09-06,49444065000
2022-09-07,51141200000
2022-09-08,51725300000
2022-09-09,52685820000
2022-09-12,53146610000
2022-09-13,51232060000
2022-09-14,52744230000
2022-09-15,52734495000
2022-09-16,50271539999
2022-09-19,51063320000
2022-09-20,50949745000
2022-09-21,48081164999
2022-09-22,45465695000
2022-09-23,44612260000
2022-09-26,44203390000
2022-09-27,45001660000
2022-09-28,46669590000
2022-09-29,45595495000
2022-09-30,44354309999
2022-10-03,44563200000
2022-10-04,46702740000
2022-10-05,46582470000
2022-10-06,45598155000
2022-10-07,44784750000
2022-10-10,44468250000
2022-10-11,43927035000
2022-10-12,44901855000
2022-10-13,45329130000
2022-10-14,45427245000
2022-10-17,46794525000
2022-10-18,47471835000
2022-10-19,47471835000
2022-10-20,46690080000
2022-10-21,48579585000
2022-10-24,49051170000
2022-10-25,49193595000
2022-10-26,49070160000
2022-10-27,49453125000
2022-10-28,50529225000
2022-10-31,50674815000
2022-11-01,50662155000
2022-11-02,48421335000
2022-11-03,46360920000
2022-11-04,47145840000
2022-11-07,46952775000
2022-11-08,47633250000
2022-11-09,47338905000
2022-11-10,50000670000
2022-11-11,51836370000
2022-11-14,50491245000
2022-11-15,51200205000
2022-11-16,51146400000
2022-11-17,50630505000
2022-11-18,51181215000
2022-11-21,50807745000
2022-11-22,51570510000
2022-11-23,51108420000
2022-11-25,51440745000
2022-11-28,50288684999
2022-11-29,51038790000
2022-11-30,52333275000
2022-12-01,52282635000
2022-12-02,52421895000
2022-12-05,51285660000
2022-12-06,50788755000
2022-12-07,49779120000
2022-12-08,50848890000
2022-12-09,51007140000
2022-12-12,51643304999
2022-12-13,51627480000
2022-12-14,50427945000
2022-12-15,49187265000
2022-12-16,48674535000
2022-12-19,47908605000
2022-12-20,47604765000
2022-12-21,47079375000
2022-12-22,46595130000
2022-12-23,47025570000
2022-12-27,46952775000
2022-12-28,46082400000
2022-12-29,46832505000
2022-12-30,47123684999
2023-01-03,45743400000
2023-01-04,46396656000
2023-01-05,46093248000
2023-01-06,47486448000
2023-01-09,47223288000
2023-01-10,47418336000
2023-01-11,49062312000
2023-01-12,49532904000
2023-01-13,50087088000
2023-01-17,49842504000
2023-01-18,49470984000
2023-01-19,49854888000
2023-01-20,51675336000
2023-01-23,52328592000
2023-01-24,52517448000
2023-01-25,53353368000
2023-01-26,54049968000
2023-01-27,53972568000
2023-01-30,53003520000
2023-01-31,53926128000
2023-02-01,54291456000
2023-02-02,54542231999
2023-02-03,54003528000
2023-02-06,53350272000
2023-02-07,54310031999
2023-02-08,53873496000
2023-02-09,54149040000
2023-02-10,53056152000
2023-02-13,53984952000
2023-02-14,56121192000
2023-02-15,55910664000
2023-02-16,54424584000
2023-02-17,53412192000
2023-02-21,52842528000
2023-02-22,52814664000
2023-02-23,53232624000
2023-02-24,52734168000
2023-02-27,52511256000
2023-02-28,52396704000
2023-03-01,52458624000
2023-03-02,52910640000
2023-03-03,53582472000
