,TJX
2023-03-06,90222250000
2023-03-07,88757940000
2023-03-08,88988540000
2023-03-09,86440410000
2023-03-10,85667900000
2023-03-13,84791620000
2023-03-14,86198280000
2023-03-15,85506480000
2023-03-16,86013800000
2023-03-17,85875440000
2023-03-20,86936200000
2023-03-21,88043080000
2023-03-22,86624890000
2023-03-23,86048390000
2023-03-24,86325110000
2023-03-27,86913140000
2023-03-28,87870130000
2023-03-29,88262150000
2023-03-30,88677230000
2023-03-31,90349080000
2023-04-03,90925580000
2023-04-04,90671920000
2023-04-05,89980120000
2023-04-06,89991650000
2023-04-10,90372140000
2023-04-11,90326020000
2023-04-12,88435100000
2023-04-13,89011600000
2023-04-14,89000070000
2023-04-17,89484330000
2023-04-18,89657280000
2023-04-19,89945530000
2023-04-20,91167709999
2023-04-21,90429790000
2023-04-24,90545090000
2023-04-25,88596520000
2023-04-26,89311380000
2023-04-27,91017820000
2023-04-28,90879459999
2023-05-01,89911359999
2023-05-02,89819520000
2023-05-03,89360320000
2023-05-04,88476359999
2023-05-05,90118000000
2023-05-08,89957280000
2023-05-09,90221320000
2023-05-10,89521040000
2023-05-11,89612880000
2023-05-12,90680520000
2023-05-15,90979000000
2023-05-16,89796560000
2023-05-17,90634600000
2023-05-18,91001960000
2023-05-19,91093800000
2023-05-22,90037640000
2023-05-23,88958520000
2023-05-24,88189359999
2023-05-25,87179120000
2023-05-26,88396000000
2023-05-30,88120480000
2023-05-31,88154920000
2023-06-01,87994200000
2023-06-02,89670280000
2023-06-05,90531280000
2023-06-06,90313160000
2023-06-07,89670280000
2023-06-08,89268480000
2023-06-09,91105280000
2023-06-12,91874440000
2023-06-13,93022440000
2023-06-14,91725200000
2023-06-15,93539040000
2023-06-16,93286480000
2023-06-20,92287720000
2023-06-21,92838760000
2023-06-22,93539040000
2023-06-23,94204880000
2023-06-26,93814560000
2023-06-27,95054400000
2023-06-28,94893680000
2023-06-29,96133520000
2023-06-30,97338920000
2023-07-03,96707520000
2023-07-05,97235600000
2023-07-06,95789120000
2023-07-07,94939600000
2023-07-10,95938359999
2023-07-11,97281520000
2023-07-12,97867000000
2023-07-13,97511120000
2023-07-14,97488160000
2023-07-17,97694800000
2023-07-18,97763680000
2023-07-19,98257320000
2023-07-20,98073640000
2023-07-21,98245840000
2023-07-24,99405320000
2023-07-25,100197440000
2023-07-26,100358160000
2023-07-27,99244600000
2023-07-28,99703800000
2023-07-31,98990320000
2023-08-01,98807280000
2023-08-02,97937840000
2023-08-03,98406880000
2023-08-04,97754800000
2023-08-07,98715760000
2023-08-08,99047520000
2023-08-09,98635680000
2023-08-10,98612800000
2023-08-11,98258160000
2023-08-14,98624240000
2023-08-15,98120880000
2023-08-16,102170640000
2023-08-17,101003760000
2023-08-18,102410880000
2023-08-21,102525280000
2023-08-22,101930400000
2023-08-23,102971440000
2023-08-24,101026640000
2023-08-25,101610079999
2023-08-28,103280320000
2023-08-29,104069680000
2023-08-30,105408160000
2023-08-31,105797120000
2023-09-01,105980160000
2023-09-05,104813280000
2023-09-06,103829440000
2023-09-07,104618800000
2023-09-08,104618800000
2023-09-11,104767520000
2023-09-12,105453920000
2023-09-13,106300480000
2023-09-14,107066960000
2023-09-15,105751360000
2023-09-18,105179360000
2023-09-19,104104000000
2023-09-20,103715040000
2023-09-21,102010480000
2023-09-22,101999040000
2023-09-25,100969440000
2023-09-26,100523280000
2023-09-27,100797840000
2023-09-28,102479520000
2023-09-29,101678720000
2023-10-02,101449920000
2023-10-03,100500400000
2023-10-04,100717760000
2023-10-05,100477520000
2023-10-06,101312640000
2023-10-09,101484240000
2023-10-10,101415600000
2023-10-11,102102000000
2023-10-12,101724480000
2023-10-13,101358400000
2023-10-16,102593920000
2023-10-17,103657840000
2023-10-18,103474800000
2023-10-19,102765520000
2023-10-20,101930400000
2023-10-23,101049520000
2023-10-24,102342240000
2023-10-25,101758800000
2023-10-26,100591920000
2023-10-27,99745360000
2023-10-30,100061684327
2023-10-31,99834967018
2023-11-01,99823631152
2023-11-02,101932102126
2023-11-03,103156375595
2023-11-06,102986337613
2023-11-07,102895650689
2023-11-08,102498895398
2023-11-09,103224390787
2023-11-10,103383092904
2023-11-13,103315077711
2023-11-14,104856755412
2023-11-15,101376644719
2023-11-16,100175042981
2023-11-17,100707828657
2023-11-20,101501339239
2023-11-21,100968553563
2023-11-22,101966109722
2023-11-24,101988781453
2023-11-27,101002561159
2023-11-28,101047904621
2023-11-29,99868974614
2023-11-30,99880310479
2023-12-01,100934545966
2023-12-04,100401760290
2023-12-05,99755615960
2023-12-06,100390424425
2023-12-07,100764507985
2023-12-08,101036568755
2023-12-11,102895650689
2023-12-12,103349085307
2023-12-13,104165267620
2023-12-14,101966109722
2023-12-15,101217942603
2023-12-18,101818743471
2023-12-19,103473779827
2023-12-20,102090804242
2023-12-21,103587138482
2023-12-22,104119924158
2023-12-26,105185495510
2023-12-27,105162823779
2023-12-28,105695609455
2023-12-29,106341753786
2024-01-02,105740952917
2024-01-03,103949886176
2024-01-04,105174159645
2024-01-05,103961222041
2024-01-08,105219503106
2024-01-09,105514235608
2024-01-10,106715837346
2024-01-11,107974118411
2024-01-12,107724729371
2024-01-16,108676942069
2024-01-17,106999233982
2024-01-18,107407325138
2024-01-19,108257515047
2024-01-22,107838088025
2024-01-23,107758736967
2024-01-24,107634042447
2024-01-25,108268850912
2024-01-26,109255071207
2024-01-29,109289078803
2024-01-30,109753849286
2024-01-31,107588698985
2024-02-01,110025910057
2024-02-02,110536024002
2024-02-05,109561139574
2024-02-06,110071253519
2024-02-07,110898771697
2024-02-08,111499572566
2024-02-09,111941671318
2024-02-12,111182168333
2024-02-13,111046137948
2024-02-14,110150604577
2024-02-15,111023466217
2024-02-16,111136824871
2024-02-20,110365986021
2024-02-21,111284191122
2024-02-22,112349762474
2024-02-23,112655830842
2024-02-26,112485792860
2024-02-27,113948119503
2024-02-28,114605599699
2024-02-29,112383770071
2024-03-01,111669610547
2024-03-04,111023466217
2024-03-05,110399993617
2024-03-06,109277742938
2024-03-07,108552247549
2024-03-08,108722285530
2024-03-11,109357093996
2024-03-12,110207283904
2024-03-13,111159496602
2024-03-14,111805640933
2024-03-15,110581367464
2024-03-18,109073697359
2024-03-19,111567587758
2024-03-20,112089037569
2024-03-21,112429113533
2024-03-22,112769189496
2024-03-25,111295526988
2024-03-26,112565143918
2024-03-27,114582927968
2024-03-28,114968347393
2024-04-01,113018578536
2024-04-02,112757853631
2024-04-03,110275299097
2024-04-04,108540911683
2024-04-05,109742513421
2024-04-08,109085033225
2024-04-09,110071253519
2024-04-10,109141712552
2024-04-11,108665606203
2024-04-12,107033241578
2024-04-15,105400876954
2024-04-16,105854311572
2024-04-17,105570914935
2024-04-18,105038129259
2024-04-19,105831639841
2024-04-22,106647822153
2024-04-23,107123928502
2024-04-24,108008126007
2024-04-25,109300414668
2024-04-26,109232399476
2024-04-29,107543355524
2024-04-30,106659158019
2024-05-01,106353089651
2024-05-02,107588698985
2024-05-03,107815416294
2024-05-06,110468008810
2024-05-07,111000794486
2024-05-08,111658274682
2024-05-09,112123045165
2024-05-10,112009686511
2024-05-13,111941671318
2024-05-14,112270411416
2024-05-15,111635602951
2024-05-16,112134381031
2024-05-17,113687394598
2024-05-20,112067340000
2024-05-21,111964200000
2024-05-22,115883520000
2024-05-23,115237849421
2024-05-24,117515913936
2024-05-28,116687526840
2024-05-29,114881055831
2024-05-30,117066785699
2024-05-31,116761010018
2024-06-03,119411065919
2024-06-04,119898042004
2024-06-05,122072446846
2024-06-06,121098494677
2024-06-07,121676070963
2024-06-10,121540170661
2024-06-11,121268370055
2024-06-12,121279695080
2024-06-13,122604723031
2024-06-14,122876523637
2024-06-17,124824427974
2024-06-18,124869728075
2024-06-20,125005628378
2024-06-21,125719104967
2024-06-24,125764405068
2024-06-25,125334054109
2024-06-26,125186828781
2024-06-27,125198153807
2024-06-28,124688527672
2024-07-01,125232128882
2024-07-02,124801777924
2024-07-03,125016953403
2024-07-05,126432581556
2024-07-08,127078107993
2024-07-09,127010157842
2024-07-10,127938809910
2024-07-11,129037337356
2024-07-12,129445038264
2024-07-15,128890112028
2024-07-16,130260440080
2024-07-17,129071312432
2024-07-18,128006760061
2024-07-19,126557156833
2024-07-22,128210610515
2024-07-23,128448436045
2024-07-24,125990905572
2024-07-25,126013555622
2024-07-26,126647757035
2024-07-29,127474483876
2024-07-30,128244585591
2024-07-31,127995435036
2024-08-01,128720236650
2024-08-02,128131335339
2024-08-05,123318199620
2024-08-06,123907100932
2024-08-07,122230997199
2024-08-08,124484677218
2024-08-09,125368029185
