,FHN
2023-03-06,11399193740
2023-03-07,11431410020
2023-03-08,11463626300
2023-03-09,11238112340
2023-03-10,10792453800
2023-03-13,8612485520
2023-03-14,8752089400
2023-03-15,8419187840
2023-03-16,8354755280
2023-03-17,8016484340
2023-03-20,8177565740
2023-03-21,8660809940
2023-03-22,8365494040
2023-03-23,8472881640
2023-03-24,8999080880
2023-03-27,9267549880
2023-03-28,9251441740
2023-03-29,9423261900
2023-03-30,9348090580
2023-03-31,9585553600
2023-04-03,9639465600
2023-04-04,9342949600
2023-04-05,9504685600
2023-04-06,9547815200
2023-04-10,9596336000
2023-04-11,9526250400
2023-04-12,9628683200
2023-04-13,9930590400
2023-04-14,9892852000
2023-04-17,9995284800
2023-04-18,9892852000
2023-04-19,10022240800
2023-04-20,9946764000
2023-04-21,9838940000
2023-04-24,9876678400
2023-04-25,9483120800
2023-04-26,9418426400
2023-04-27,9483120800
2023-04-28,9461556000
2023-05-01,9445382400
2023-05-02,8728352800
2023-05-03,8113756000
2023-05-04,5423547200
2023-05-05,5897972800
2023-05-08,5768584000
2023-05-09,5693107200
2023-05-10,5455894400
2023-05-11,5267202400
2023-05-12,5213290400
2023-05-15,5423547200
2023-05-16,5525980000
2023-05-17,5844060800
2023-05-18,5924928800
2023-05-19,5865625600
2023-05-22,5951884800
2023-05-23,6059708800
2023-05-24,5978840800
2023-05-25,5876408000
2023-05-26,5865625600
2023-05-30,5827887200
2023-05-31,5558327200
2023-06-01,5633804000
2023-06-02,5951884800
2023-06-05,5838669600
2023-06-06,6167532800
2023-06-07,6280748000
2023-06-08,6313095200
2023-06-09,6313095200
2023-06-12,6367007200
2023-06-13,6550308000
2023-06-14,6172924000
2023-06-15,6356224800
2023-06-16,6334660000
2023-06-20,6350833600
2023-06-21,6253792000
2023-06-22,6032752800
2023-06-23,5930320000
2023-06-26,6016579200
2023-06-27,6054317600
2023-06-28,6011188000
2023-06-29,6086664800
2023-06-30,6294959930
2023-07-03,6423428500
2023-07-05,6529554710
2023-07-06,6518383530
2023-07-07,6607752970
2023-07-10,6747392720
2023-07-11,6847933340
2023-07-12,6976401910
2023-07-13,7104870480
2023-07-14,6993158680
2023-07-17,7009915450
2023-07-18,7160726380
2023-07-19,7188654330
2023-07-20,7160726380
2023-07-21,7054600170
2023-07-24,7372978800
2023-07-25,7250095820
2023-07-26,7613159170
2023-07-27,7512618550
2023-07-28,7691357430
2023-07-31,7613159170
2023-08-01,7445591470
2023-08-02,7367393210
2023-08-03,7490276190
2023-08-04,7490276190
2023-08-07,7663429480
2023-08-08,7674600660
2023-08-09,7467933830
2023-08-10,7512618550
2023-08-11,7590816810
2023-08-14,7406492340
2023-08-15,7166311970
2023-08-16,7177483150
2023-08-17,7116041660
2023-08-18,7116041660
2023-08-21,7104870480
2023-08-22,6814419800
2023-08-23,6881446880
2023-08-24,6914960420
2023-08-25,6825590980
2023-08-28,6898203650
2023-08-29,6954059550
2023-08-30,6959645140
2023-08-31,7009915450
2023-09-01,7121627250
2023-09-05,6976401910
2023-09-06,6691536820
2023-09-07,6535140300
2023-09-08,6607752970
2023-09-11,6579825020
2023-09-12,6523969120
2023-09-13,6412257320
2023-09-14,6490455580
2023-09-15,6395500550
2023-09-18,6272617570
2023-09-19,6283788750
2023-09-20,6272617570
2023-09-21,6222347260
2023-09-22,6205590490
2023-09-25,6255860800
2023-09-26,6177662540
2023-09-27,6138563410
2023-09-28,6138563410
2023-09-29,6155320180
2023-10-02,5947760000
2023-10-03,5796830000
2023-10-04,5886270000
2023-10-05,5858320000
2023-10-06,5791240000
2023-10-09,5796830000
2023-10-10,5936580000
2023-10-11,5930990000
2023-10-12,5858320000
2023-10-13,5796830000
2023-10-16,5930990000
2023-10-17,6076330000
2023-10-18,6188130000
2023-10-19,6255210000
2023-10-20,5908630000
2023-10-23,5903040000
2023-10-24,5875090000
2023-10-25,5808010000
2023-10-26,5970120000
2023-10-27,5880680000
2023-10-30,5975710000
2023-10-31,6009250000
2023-11-01,6026020000
2023-11-02,6389370000
2023-11-03,6629740000
2023-11-06,6478810000
2023-11-07,6422910000
2023-11-08,6339060000
2023-11-09,6210490000
2023-11-10,6311110000
2023-11-13,6411730000
2023-11-14,6892470000
2023-11-15,6987500000
2023-11-16,6797440000
2023-11-17,6903650000
2023-11-20,6881290000
2023-11-21,6758310000
2023-11-22,6791850000
2023-11-24,6791850000
2023-11-27,6747130000
2023-11-28,6786260000
2023-11-29,7071350000
2023-11-30,7149610000
2023-12-01,7457060000
2023-12-04,7540910000
2023-12-05,7591220000
2023-12-06,7490600000
2023-12-07,7507370000
2023-12-08,7619170000
2023-12-11,7557680000
2023-12-12,7468240000
2023-12-13,7798050000
2023-12-14,7865130000
2023-12-15,7703020000
2023-12-18,7613580000
2023-12-19,7809230000
2023-12-20,7641530000
2023-12-21,7686250000
2023-12-22,7770100000
2023-12-26,7881900000
2023-12-27,7904260000
2023-12-28,8021650000
2023-12-29,7915440000
2024-01-02,8019417650
2024-01-03,7819625930
2024-01-04,7769678000
2024-01-05,8041616730
2024-01-08,8074915350
2024-01-09,7947270640
2024-01-10,7891772940
2024-01-11,7719730070
2024-01-12,7586535590
2024-01-16,7370094560
2024-01-17,7353445250
2024-01-18,7725279840
2024-01-19,7814076160
2024-01-22,7936171100
2024-01-23,7902872480
2024-01-24,8391252240
2024-01-25,8185910750
2024-01-26,8135962820
2024-01-29,8258057760
2024-01-30,8219209370
2024-01-31,7902872480
2024-02-01,7714180300
2024-02-02,7730829610
2024-02-05,7669782140
2024-02-06,7664232370
2024-02-07,7580985820
2024-02-08,7653132830
2024-02-09,7625383980
2024-02-12,7808526390
2024-02-13,7642033290
2024-02-14,7736379380
2024-02-15,7808526390
2024-02-16,7703080760
2024-02-20,7836275240
2024-02-21,7797426850
2024-02-22,7791877080
2024-02-23,7802976620
2024-02-26,7703080760
2024-02-27,7841825010
2024-02-28,7797426850
2024-02-29,7825175700
2024-03-01,7791877080
2024-03-04,7952820410
2024-03-05,8291356380
2024-03-06,8269157300
2024-03-07,8319105230
2024-03-08,8308005690
2024-03-11,8213659600
2024-03-12,8185910750
2024-03-13,8252507990
2024-03-14,8147062360
2024-03-15,8147062360
2024-03-18,8213659600
2024-03-19,8291356380
2024-03-20,8446749940
2024-03-21,8546645800
2024-03-22,8308005690
2024-03-25,8224759140
2024-03-26,8208109830
2024-03-27,8502247640
2024-03-28,8546645800
2024-04-01,8302455920
2024-04-02,8213659600
2024-04-03,8208109830
2024-04-04,8174811210
2024-04-05,8224759140
2024-04-08,8407901550
2024-04-09,8341304310
2024-04-10,8063815810
2024-04-11,8024967420
2024-04-12,7880673400
2024-04-15,7786327310
2024-04-16,7719730070
2024-04-17,7864024090
2024-04-18,7925071560
2024-04-19,8119313510
2024-04-22,8274707070
2024-04-23,8258057760
2024-04-24,8285806610
2024-04-25,8213659600
2024-04-26,8219209370
2024-04-29,8235858680
2024-04-30,8280256840
2024-05-01,8357953620
2024-05-02,8696489590
2024-05-03,8768636600
2024-05-06,8713138900
2024-05-07,8696489590
2024-05-08,8790835680
2024-05-09,8813034760
2024-05-10,8763086830
2024-05-13,8763086830
2024-05-14,8851883150
2024-05-15,8868532460
2024-05-16,8829684070
2024-05-17,8885181770
2024-05-20,8862982690
2024-05-21,9018376250
2024-05-22,8879632000
2024-05-23,8713138900
2024-05-24,8774186370
2024-05-28,8702039360
2024-05-29,8640991890
2024-05-30,8702039360
2024-05-31,8790835680
2024-06-03,8718688670
2024-06-04,8529996490
2024-06-05,8524446720
2024-06-06,8435650400
2024-06-07,8457849480
2024-06-10,8308005690
2024-06-11,8230308910
2024-06-12,8324655000
2024-06-13,8069365580
2024-06-14,7919521790
2024-06-17,8024967420
2024-06-18,8019417650
2024-06-20,8108213970
2024-06-21,8141512590
2024-06-24,8330204770
2024-06-25,8280256840
2024-06-26,8197010290
2024-06-27,8213659600
2024-06-28,8751987290
2024-07-01,8718688670
2024-07-02,8774186370
2024-07-03,8613243040
2024-07-05,8457849480
2024-07-08,8385702470
2024-07-09,8607693270
2024-07-10,8713138900
2024-07-11,9190419120
2024-07-12,9195968890
2024-07-15,9199040000
2024-07-16,9492800000
2024-07-17,8943360000
2024-07-18,8812800000
2024-07-19,8932480000
2024-07-22,8954240000
2024-07-23,8997760000
2024-07-24,8899840000
2024-07-25,9166400000
2024-07-26,9318720000
2024-07-29,9155520000
2024-07-30,9155520000
2024-07-31,9101120000
2024-08-01,8676496950
2024-08-02,8339228730
2024-08-05,7996520700
2024-08-06,8001960510
2024-08-07,7958442030
2024-08-08,8132515950
2024-08-09,8148835380
