,BAX
2023-03-06,20053550000
2023-03-07,19689950000
2023-03-08,19917200000
2023-03-09,19689950000
2023-03-10,19200100000
2023-03-13,19644500000
2023-03-14,19881850000
2023-03-15,19306150000
2023-03-16,19376850000
2023-03-17,18977900000
2023-03-20,19285950000
2023-03-21,20003050000
2023-03-22,19775800000
2023-03-23,19250600000
2023-03-24,19811150000
2023-03-27,20235350000
2023-03-28,20124250000
2023-03-29,20472700000
2023-03-30,20356550000
2023-03-31,20523360000
2023-04-03,20229880000
2023-04-04,20493000000
2023-04-05,21383560000
2023-04-06,21403800000
2023-04-10,21338020000
2023-04-11,21702340000
2023-04-12,21591020000
2023-04-13,21849080000
2023-04-14,21783300000
2023-04-17,21742820000
2023-04-18,21666920000
2023-04-19,22071720000
2023-04-20,21884500000
2023-04-21,22916740000
2023-04-24,22972400000
2023-04-25,22992640000
2023-04-26,23316480000
2023-04-27,23680800000
2023-04-28,24126080000
2023-05-01,23974280000
2023-05-02,23787060000
2023-05-03,23529000000
2023-05-04,22916740000
2023-05-05,23301300000
2023-05-08,23078660000
2023-05-09,21798480000
2023-05-10,22183040000
2023-05-11,21950280000
2023-05-12,21489820000
2023-05-15,21666920000
2023-05-16,21763060000
2023-05-17,21646680000
2023-05-18,21773180000
2023-05-19,21752940000
2023-05-22,21545480000
2023-05-23,21505000000
2023-05-24,21312720000
2023-05-25,20918040000
2023-05-26,20892740000
2023-05-30,20406980000
2023-05-31,20604320000
2023-06-01,20862380000
2023-06-02,20912980000
2023-06-05,21074900000
2023-06-06,20725760000
2023-06-07,21322840000
2023-06-08,20918040000
2023-06-09,21236820000
2023-06-12,21611260000
2023-06-13,21995820000
2023-06-14,21985700000
2023-06-15,22496760000
2023-06-16,22952160000
2023-06-20,22739640000
2023-06-21,22689040000
2023-06-22,22896500000
2023-06-23,22790240000
2023-06-26,22623260000
2023-06-27,22972400000
2023-06-28,22810480000
2023-06-29,22618200000
2023-06-30,23098920000
2023-07-03,22652760000
2023-07-05,22885980000
2023-07-06,23124270000
2023-07-07,22967100000
2023-07-10,23144550000
2023-07-11,23337210000
2023-07-12,23514660000
2023-07-13,23687040000
2023-07-14,23758020000
2023-07-17,23600850000
2023-07-18,23854350000
2023-07-19,24259950000
2023-07-20,24990030000
2023-07-21,24619920000
2023-07-24,24477960000
2023-07-25,24741600000
2023-07-26,24817650000
2023-07-27,23058360000
2023-07-28,23834070000
2023-07-31,22931610000
2023-08-01,22815000000
2023-08-02,22262370000
2023-08-03,22277580000
2023-08-04,22267440000
2023-08-07,22074780000
2023-08-08,21684390000
2023-08-09,21790860000
2023-08-10,21795930000
2023-08-11,21922680000
2023-08-14,21704670000
2023-08-15,21471450000
2023-08-16,21334560000
2023-08-17,21167250000
2023-08-18,21187530000
2023-08-21,21309210000
2023-08-22,21096270000
2023-08-23,20994870000
2023-08-24,21020220000
2023-08-25,21055710000
2023-08-28,21116550000
2023-08-29,21461310000
2023-08-30,21278790000
2023-08-31,20584200000
2023-09-01,20584200000
2023-09-05,19767930000
2023-09-06,20097480000
2023-09-07,19757790000
2023-09-08,19605690000
2023-09-11,19620900000
2023-09-12,19433310000
2023-09-13,19828770000
2023-09-14,19849050000
2023-09-15,19813560000
2023-09-18,19636110000
2023-09-19,19752720000
2023-09-20,19504290000
2023-09-21,19321770000
2023-09-22,19113900000
2023-09-25,19012500000
2023-09-26,18921240000
2023-09-27,18926310000
2023-09-28,19032780000
2023-09-29,19134180000
2023-10-02,18936450000
2023-10-03,18647460000
2023-10-04,18738720000
2023-10-05,18769140000
2023-10-06,18566340000
2023-10-09,18500430000
2023-10-10,18921240000
2023-10-11,16599180000
2023-10-12,16076970000
2023-10-13,16142880000
2023-10-16,16213860000
2023-10-17,16142880000
2023-10-18,16254420000
2023-10-19,16533270000
2023-10-20,16573829999
2023-10-23,16654950000
2023-10-24,16512990000
2023-10-25,16305119999
2023-10-26,16452150000
2023-10-27,16305119999
2023-10-30,16244280000
2023-10-31,16442010000
2023-11-01,16624530000
2023-11-02,17364750000
2023-11-03,17217720000
2023-11-06,17486430000
2023-11-07,17344470000
2023-11-08,17263350000
2023-11-09,16644810000
2023-11-10,16639740000
2023-11-13,17090970000
2023-11-14,17415450000
2023-11-15,17902170000
2023-11-16,17973150000
2023-11-17,17978220000
2023-11-20,18059340000
2023-11-21,18099900000
2023-11-22,18186090000
2023-11-24,18262140000
2023-11-27,18464940000
2023-11-28,18424380000
2023-11-29,18454800000
2023-11-30,18292560000
2023-12-01,18530850000
2023-12-04,18703230000
2023-12-05,18150600000
2023-12-06,18216510000
2023-12-07,18520710000
2023-12-08,18328050000
2023-12-11,18464940000
2023-12-12,18601830000
2023-12-13,19078410000
2023-12-14,19747650000
2023-12-15,19620900000
2023-12-18,19433310000
2023-12-19,19615830000
2023-12-20,19570200000
2023-12-21,19727370000
2023-12-22,19458660000
2023-12-26,19560060000
2023-12-27,19600620000
2023-12-28,19671600000
2023-12-29,19600620000
2024-01-02,19735800000
2024-01-03,19370040000
2024-01-04,19624040000
2024-01-05,19893280000
2024-01-08,20660360000
2024-01-09,20655280000
2024-01-10,20467320000
2024-01-11,20340320000
2024-01-12,20320000000
2024-01-16,19837400000
2024-01-17,19654520000
2024-01-18,19730720000
2024-01-19,19608800000
2024-01-22,19669760000
2024-01-23,19517360000
2024-01-24,19243040000
2024-01-25,19806920000
2024-01-26,19705320000
2024-01-29,19852640000
2024-01-30,19659600000
2024-01-31,19654520000
2024-02-01,19908520000
2024-02-02,19801840000
2024-02-05,19573240000
2024-02-06,20172680000
2024-02-07,20005040000
2024-02-08,20553680000
2024-02-09,20091400000
2024-02-12,20477480000
2024-02-13,20126960000
2024-02-14,20137120000
2024-02-15,20797520000
2024-02-16,20939760000
2024-02-20,21219160000
2024-02-21,21452840000
2024-02-22,21341080000
2024-02-23,21615400000
2024-02-26,21336000000
2024-02-27,21259800000
2024-02-28,21112480000
2024-02-29,20787360000
2024-03-01,20833080000
2024-03-04,21590000000
2024-03-05,21544280000
2024-03-06,21838920000
2024-03-07,22092920000
2024-03-08,22235160000
2024-03-11,22087840000
2024-03-12,21788120000
2024-03-13,21681440000
2024-03-14,21346160000
2024-03-15,21137880000
2024-03-18,21102320000
2024-03-19,21310600000
2024-03-20,21249640000
2024-03-21,21341080000
2024-03-22,21305520000
2024-03-25,21229320000
2024-03-26,21102320000
2024-03-27,21686520000
2024-03-28,21711920000
2024-04-01,22123400000
2024-04-02,21798280000
2024-04-03,21986240000
2024-04-04,21656040000
2024-04-05,21650960000
2024-04-08,21463000000
2024-04-09,21757640000
2024-04-10,21336000000
2024-04-11,21396960000
2024-04-12,20487640000
2024-04-15,20340320000
2024-04-16,20101560000
2024-04-17,20076160000
2024-04-18,20142200000
2024-04-19,20050760000
2024-04-22,20523200000
2024-04-23,20838160000
2024-04-24,20792440000
2024-04-25,20436840000
2024-04-26,20386040000
2024-04-29,20645120000
2024-04-30,20507960000
2024-05-01,20492720000
2024-05-02,18750280000
2024-05-03,18740120000
2024-05-06,18547080000
2024-05-07,18348960000
2024-05-08,18161000000
2024-05-09,18262600000
2024-05-10,18130520000
2024-05-13,17998440000
2024-05-14,17901920000
2024-05-15,17998440000
2024-05-16,17866360000
2024-05-17,17907000000
2024-05-20,17790160000
2024-05-21,17500600000
2024-05-22,17449800000
2024-05-23,17272000000
2024-05-24,17221200000
2024-05-28,17195800000
2024-05-29,16860519999
2024-05-30,16982440000
2024-05-31,17317720000
2024-06-03,17312640000
2024-06-04,16916399999
2024-06-05,16860519999
2024-06-06,16926560000
2024-06-07,16845279999
2024-06-10,16708120000
2024-06-11,16697959999
2024-06-12,16921480000
2024-06-13,17139920000
2024-06-14,17160240000
2024-06-17,17226280000
2024-06-18,17134839999
2024-06-20,17272000000
2024-06-21,17419320000
2024-06-24,17368520000
2024-06-25,17251680000
2024-06-26,17221200000
2024-06-27,17028160000
2024-06-28,16992600000
2024-07-01,16794480000
2024-07-02,16687800000
2024-07-03,16845279999
2024-07-05,17734280000
2024-07-08,17073880000
2024-07-09,17277080000
2024-07-10,17399000000
2024-07-11,17891760000
2024-07-12,17942560000
2024-07-15,17256760000
2024-07-16,18054320000
2024-07-17,18125440000
2024-07-18,18125440000
2024-07-19,17957800000
2024-07-22,17962880000
2024-07-23,17917160000
2024-07-24,18028920000
2024-07-25,17825720000
2024-07-26,18039080000
2024-07-29,18298160000
2024-07-30,18242280000
2024-07-31,18196560000
2024-08-01,18293080000
2024-08-02,17917160000
2024-08-05,17666400000
2024-08-06,18829200000
2024-08-07,18660900000
2024-08-08,19084200000
2024-08-09,18946500000
