,BDX
2023-02-09,69716927160
2023-02-10,70456086360
2023-02-13,70291197000
2023-02-14,69199515720
2023-02-15,69239316600
2023-02-16,68781606480
2023-02-17,69515079840
2023-02-21,68087934000
2023-02-22,68343796800
2023-02-23,68150478240
2023-02-24,67638752640
2023-02-27,67345931879
2023-02-28,66680688600
2023-03-01,66001230720
2023-03-02,66512956320
2023-03-03,67439748240
2023-03-06,67155456240
2023-03-07,67129869960
2023-03-08,66874007160
2023-03-09,66021131160
2023-03-10,65304715320
2023-03-13,65782325879
2023-03-14,66208763879
2023-03-15,66660788160
2023-03-16,67661496000
2023-03-17,66973509360
2023-03-20,67800799080
2023-03-21,68301153000
2023-03-22,67923044640
2023-03-23,67200942960
2023-03-24,68372226000
2023-03-27,68849836560
2023-03-28,68579759160
2023-03-29,69063055560
2023-03-30,69699869640
2023-03-31,70874910180
2023-04-03,70705983150
2023-04-04,71078195250
2023-04-05,72057399390
2023-04-06,72922076730
2023-04-10,72589949010
2023-04-11,72432474660
2023-04-12,72681570450
2023-04-13,73383047100
2023-04-14,73153993500
2023-04-17,73377320759
2023-04-18,72607128030
2023-04-19,74113155450
2023-04-20,74989285470
2023-04-21,74788863570
2023-04-24,75020780340
2023-04-25,74708694810
2023-04-26,74015807670
2023-04-27,75387266100
2023-04-28,75676446270
2023-05-01,75965626440
2023-05-02,75527561430
2023-05-03,75476024370
2023-05-04,72283589820
2023-05-05,72627170220
2023-05-08,72008725500
2023-05-09,71479039050
2023-05-10,71879882850
2023-05-11,71980093800
2023-05-12,72297905670
2023-05-15,71888472360
2023-05-16,71685187290
2023-05-17,71945735760
2023-05-18,72028767690
2023-05-19,72117525960
2023-05-22,71877019680
2023-05-23,70571414160
2023-05-24,70219244250
2023-05-25,69222861090
2023-05-26,69036755040
2023-05-30,68255109629
2023-05-31,69219997920
2023-06-01,71038110870
2023-06-02,72091757430
2023-06-05,72721654830
2023-06-06,71710955820
2023-06-07,72217736910
2023-06-08,71436091500
2023-06-09,72008725500
2023-06-12,71782535070
2023-06-13,72008725500
2023-06-14,72532685610
2023-06-15,73342962720
2023-06-16,74050165710
2023-06-20,73431720990
2023-06-21,73672227270
2023-06-22,73889828190
2023-06-23,73454626350
2023-06-26,73437447330
2023-06-27,73941365250
2023-06-28,74161829340
2023-06-29,74591304840
2023-06-30,76718665900
2023-07-03,76111332800
2023-07-05,75640577000
2023-07-06,75225033300
2023-07-07,74658382800
2023-07-10,74844360400
2023-07-11,75358704700
2023-07-12,75164009400
2023-07-13,75538870500
2023-07-14,75376140100
2023-07-17,74577017600
2023-07-18,74484028800
2023-07-19,74071391000
2023-07-20,76544311900
2023-07-21,76959855600
2023-07-24,81356482300
2023-07-25,82327052900
2023-07-26,82178852000
2023-07-27,82408418100
2023-07-28,81458188800
2023-07-31,80964185800
2023-08-01,80940938600
2023-08-02,80272581600
2023-08-03,78081533000
2023-08-04,78688866100
2023-08-07,79976179800
2023-08-08,81684849000
2023-08-09,81809802699
2023-08-10,80560265700
2023-08-11,82036462900
2023-08-14,82135263500
2023-08-15,81266399400
2023-08-16,80420782500
2023-08-17,80069168600
2023-08-18,79531577100
2023-08-21,80092415800
2023-08-22,80115663000
2023-08-23,80516677200
2023-08-24,80493430000
2023-08-25,81368105900
2023-08-28,81815614500
2023-08-29,81792367300
2023-08-30,81452377000
2023-08-31,81205375500
2023-09-01,80917691400
2023-09-05,79296199200
2023-09-06,77482917600
2023-09-07,77604965400
2023-09-08,77517788400
2023-09-11,77639836200
2023-09-12,76628583000
2023-09-13,77009255900
2023-09-14,76895925800
2023-09-15,76640206600
2023-09-18,76881396300
2023-09-19,77285316400
2023-09-20,77625306700
2023-09-21,77017973600
2023-09-22,77064468000
2023-09-25,77520694300
2023-09-26,75826554600
2023-09-27,75204692000
2023-09-28,76349616600
2023-09-29,75126232699
2023-10-02,74779526880
2023-10-03,75110255700
2023-10-04,75348148360
2023-10-05,75733998650
2023-10-06,76131453460
2023-10-09,77112035400
2023-10-10,77526896990
2023-10-11,75806526900
2023-10-12,74579348910
2023-10-13,75052233100
2023-10-16,75356851750
2023-10-17,75226300900
2023-10-18,75255312200
2023-10-19,74698295240
2023-10-20,75034826320
2023-10-23,74248620090
2023-10-24,75200190730
2023-10-25,74144179410
2023-10-26,73740922340
2023-10-27,72992430800
2023-10-30,72844473170
2023-10-31,73334764140
2023-11-01,73624877140
2023-11-02,74245718960
2023-11-03,75113156830
2023-11-06,75168278300
2023-11-07,74300840430
2023-11-08,74245718960
2023-11-09,67375843120
2023-11-10,68075015450
2023-11-13,68426052180
2023-11-14,67694967420
2023-11-15,67816814880
2023-11-16,68196862910
2023-11-17,67674659510
2023-11-20,67790704710
2023-11-21,68513086080
2023-11-22,68698758400
2023-11-24,69305094570
2023-11-27,69296391180
2023-11-28,68838012640
2023-11-29,68376732970
2023-11-30,68518888340
2023-12-01,69119422250
2023-12-04,68922145410
2023-12-05,67770396800
2023-12-06,67726879850
2023-12-07,67752990020
2023-12-08,67393249900
2023-12-11,67709473069
2023-12-12,68661043710
2023-12-13,69763473110
2023-12-14,69194851630
2023-12-15,68759682130
2023-12-18,68965662360
2023-12-19,69806990060
2023-12-20,69574899660
2023-12-21,70535173690
2023-12-22,70497459000
2023-12-26,70584492900
2023-12-27,70352402500
2023-12-28,70506162390
2023-12-29,70738252790
2024-01-02,71053507560
2024-01-03,69620393460
2024-01-04,70326817380
2024-01-05,70089412620
2024-01-08,71722294140
2024-01-09,68858961120
2024-01-10,69023986380
2024-01-11,68039625180
2024-01-12,68404417860
2024-01-16,68036730000
2024-01-17,67834067400
2024-01-18,68036730000
2024-01-19,68294401019
2024-01-22,68294401019
2024-01-23,68992139400
2024-01-24,67912237260
2024-01-25,68491273260
2024-01-26,68514434700
2024-01-29,68861856300
2024-01-30,68387046780
2024-01-31,69139793580
2024-02-01,70164687300
2024-02-02,68670774420
2024-02-05,68056996260
2024-02-06,69102156240
2024-02-07,69333770640
2024-02-08,69689877780
2024-02-09,70570012500
2024-02-12,70459995660
2024-02-13,69215068260
2024-02-14,69081889980
2024-02-15,69472739280
2024-02-16,69704353680
2024-02-20,69675401880
2024-02-21,71024555760
2024-02-22,70532375160
2024-02-23,71279331600
2024-02-26,69982290960
2024-02-27,69843322320
2024-02-28,69238229700
2024-02-29,68195964900
2024-03-01,68126480580
2024-03-04,68224916700
2024-03-05,67587977100
2024-03-06,68210440800
2024-03-07,68795267160
2024-03-08,69455368200
2024-03-11,69339561000
2024-03-12,68853170760
2024-03-13,69136898400
2024-03-14,68664984060
2024-03-15,68531805780
2024-03-18,68824218960
2024-03-19,69553804320
2024-03-20,68867646660
2024-03-21,69953339160
2024-03-22,71293807500
2024-03-25,69967815060
2024-03-26,70028613840
2024-03-27,71374872540
2024-03-28,71641229100
2024-04-01,70656867900
2024-04-02,69779628360
2024-04-03,70523689620
2024-04-04,70367349900
2024-04-05,71270646060
2024-04-08,69982290960
2024-04-09,71166419580
2024-04-10,69770942820
2024-04-11,69660925980
2024-04-12,68085948060
2024-04-15,67955664960
2024-04-16,66881553180
2024-04-17,67228974780
2024-04-18,67501121700
2024-04-19,67781954160
2024-04-22,67712469840
2024-04-23,67851438480
2024-04-24,67697993940
2024-04-25,66728108640
2024-04-26,67037892900
2024-04-29,67585081920
2024-04-30,67920922800
2024-05-01,67666146960
2024-05-02,69585651300
2024-05-03,67944084240
2024-05-06,68494168440
2024-05-07,68659193700
2024-05-08,67625614440
2024-05-09,68036730000
2024-05-10,68230707060
2024-05-13,68601290100
2024-05-14,68036730000
2024-05-15,68699726220
2024-05-16,68505749160
2024-05-17,68413103400
2024-05-20,68653403340
2024-05-21,67996197480
2024-05-22,67877495100
2024-05-23,66690471300
2024-05-24,66238823220
2024-05-28,65662682400
2024-05-29,65161816260
2024-05-30,65656892040
2024-05-31,67159490460
2024-06-03,69148479120
2024-06-04,69050043000
2024-06-05,68413103400
2024-06-06,69533538060
2024-06-07,69666716340
2024-06-10,69342456180
2024-06-11,68019358920
2024-06-12,67744316820
2024-06-13,67159490460
2024-06-14,67669042140
2024-06-17,67385314500
2024-06-18,67669042140
2024-06-20,69021091200
2024-06-21,68989244220
2024-06-24,68300191380
2024-06-25,67709574660
2024-06-26,67058159160
2024-06-27,66861286920
2024-06-28,67663251780
2024-07-01,66377791860
2024-07-02,66369106320
2024-07-03,66253299120
2024-07-05,65940619680
2024-07-08,65297889720
2024-07-09,64119551460
2024-07-10,64814394660
2024-07-11,65124178920
2024-07-12,66331468980
2024-07-15,65454229440
2024-07-16,66791802600
2024-07-17,67761687900
2024-07-18,67092901320
2024-07-19,66803383320
2024-07-22,66904714620
2024-07-23,67842752940
2024-07-24,68714202120
2024-07-25,67394000040
2024-07-26,68702621400
2024-07-29,68858961120
2024-07-30,69998717880
2024-07-31,69801815720
2024-08-01,68339527620
2024-08-02,70036360940
2024-08-05,68272928360
2024-08-06,68194746620
2024-08-07,67357912440
2024-08-08,67870437179
2024-08-09,68307675800
