,DHR
2023-03-06,161540218000
2023-03-07,158564266000
2023-03-08,160183534000
2023-03-09,157513930000
2023-03-10,155004794000
2023-03-13,155420552000
2023-03-14,158308976000
2023-03-15,156536534000
2023-03-16,161211988000
2023-03-17,157083584000
2023-03-20,158272506000
2023-03-21,160584704000
2023-03-22,159249902000
2023-03-23,159651072000
2023-03-24,160453412000
2023-03-27,160322120000
2023-03-28,159600014000
2023-03-29,160008478000
2023-03-30,161503748000
2023-03-31,164720193000
2023-04-03,163444664000
2023-04-04,162722110000
2023-04-05,161881588000
2023-04-06,161402343000
2023-04-10,163083387000
2023-04-11,163304577000
2023-04-12,163363561000
2023-04-13,166268523000
2023-04-14,164476884000
2023-04-17,167145910000
2023-04-18,167396592000
2023-04-19,166497086000
2023-04-20,162301849000
2023-04-21,165221557000
2023-04-24,166231658000
2023-04-25,151618372000
2023-04-26,151928038000
2023-04-27,151242349000
2023-04-28,154833000000
2023-05-01,157981271000
2023-05-02,158674333000
2023-05-03,160488091000
2023-05-04,158372040000
2023-05-05,158445770000
2023-05-08,156351838000
2023-05-09,153690185000
2023-05-10,152554743000
2023-05-11,150844207000
2023-05-12,148573323000
2023-05-15,148315268000
2023-05-16,147039739000
2023-05-17,147209318000
2023-05-18,147983483000
2023-05-19,149222147000
2023-05-22,151153873000
2023-05-23,150320724000
2023-05-24,148816632000
2023-05-25,150608271000
2023-05-26,151758459000
2023-05-30,148470101000
2023-05-31,150070042000
2023-06-01,152075498000
2023-06-02,153336281000
2023-06-05,152355672000
2023-06-06,153351027000
2023-06-07,155231142000
2023-06-08,153852391000
2023-06-09,153822899000
2023-06-12,155577673000
2023-06-13,157678978000
2023-06-14,155835728000
2023-06-15,159146205000
2023-06-16,158025509000
2023-06-20,154626556000
2023-06-21,155356483000
2023-06-22,154486469000
2023-06-23,155658776000
2023-06-26,155467078000
2023-06-27,152798052000
2023-06-28,153432130000
2023-06-29,155393348000
2023-06-30,157299956000
2023-07-03,155207454000
2023-07-05,155577154000
2023-07-06,153625138000
2023-07-07,152760040000
2023-07-10,153669502000
2023-07-11,155769398000
2023-07-12,156057764000
2023-07-13,156516192000
2023-07-14,157647474000
2023-07-17,155828550000
2023-07-18,157817536000
2023-07-19,159843492000
2023-07-20,160168828000
2023-07-21,167703314000
2023-07-24,169078598000
2023-07-25,167585010000
2023-07-26,173596332000
2023-07-27,167304038000
2023-07-28,170453882000
2023-07-31,167170946000
2023-08-01,167126582000
2023-08-02,169012052000
2023-08-03,168738474000
2023-08-04,166963914000
2023-08-07,167533252000
2023-08-08,169795816000
2023-08-09,167821618000
2023-08-10,168686716000
2023-08-11,167400160000
2023-08-14,168553624000
2023-08-15,167281856000
2023-08-16,165677358000
2023-08-17,165699540000
2023-08-18,164775290000
2023-08-21,163961950000
2023-08-22,163651402000
2023-08-23,167037854000
2023-08-24,166187544000
2023-08-25,167474100000
2023-08-28,171385526000
2023-08-29,173026994000
2023-08-30,173137904000
2023-08-31,173685060000
2023-09-01,174069548000
2023-09-05,170964068000
2023-09-06,168435320000
2023-09-07,167074824000
2023-09-08,162778910000
2023-09-11,163961950000
2023-09-12,162756728000
2023-09-13,165455538000
2023-09-14,166128392000
2023-09-15,167289250000
2023-09-18,166320636000
2023-09-19,167281856000
2023-09-20,166771670000
2023-09-21,163607038000
2023-09-22,162786304000
2023-09-25,165189354000
2023-09-26,162046904000
2023-09-27,162172602000
2023-09-28,162009934000
2023-09-29,162696816000
2023-10-02,158124852000
2023-10-03,159574860000
2023-10-04,159848586000
2023-10-05,160440426000
2023-10-06,160706754000
2023-10-09,161550126000
2023-10-10,161801658000
2023-10-11,160114914000
2023-10-12,154980702000
2023-10-13,154936314000
2023-10-16,155690910000
2023-10-17,156793212000
2023-10-18,151511040000
2023-10-19,153360540000
2023-10-20,152273034000
2023-10-23,150956190000
2023-10-24,145622232000
2023-10-25,142522470000
2023-10-26,143284464000
2023-10-27,138993624000
2023-10-30,136936980000
2023-10-31,142056396000
2023-11-01,140562000000
2023-11-02,142766604000
2023-11-03,146384226000
2023-11-06,144645696000
2023-11-07,146665350000
2023-11-08,145607436000
2023-11-09,144645696000
2023-11-10,145740600000
2023-11-13,144986004000
2023-11-14,150564096000
2023-11-15,153996768000
2023-11-16,154699578000
2023-11-17,153715644000
2023-11-20,156119994000
2023-11-21,161172828000
2023-11-22,163717740000
2023-11-24,163799118000
2023-11-27,162756000000
2023-11-28,161838648000
2023-11-29,164620296000
2023-11-30,165204738000
2023-12-01,165330504000
2023-12-04,164331774000
2023-12-05,162341712000
2023-12-06,163318248000
2023-12-07,161957016000
2023-12-08,160899102000
2023-12-11,163754730000
2023-12-12,162571050000
2023-12-13,167831028000
2023-12-14,169599150000
2023-12-15,168104754000
2023-12-18,167527710000
2023-12-19,169517772000
2023-12-20,167794038000
2023-12-21,170412930000
2023-12-22,170420328000
2023-12-26,171189720000
2023-12-27,172269828000
2023-12-28,172469574000
2023-12-29,171145332000
2024-01-02,173885474000
2024-01-03,170937886000
2024-01-04,172278372000
2024-01-05,170552774000
2024-01-08,173937316000
2024-01-09,170982322000
2024-01-10,170071384000
2024-01-11,168827176000
2024-01-12,166812744000
2024-01-16,167931050000
2024-01-17,166323948000
2024-01-18,167605186000
2024-01-19,171115630000
2024-01-22,171796982000
2024-01-23,171893260000
2024-01-24,169308566000
2024-01-25,168405034000
2024-01-26,172559800000
2024-01-29,173248558000
2024-01-30,181409970000
2024-01-31,177677346000
2024-02-01,181543278000
2024-02-02,182431998000
2024-02-05,182054292000
2024-02-06,183816920000
2024-02-07,182661584000
2024-02-08,182091322000
2024-02-09,179928770000
2024-02-12,182802298000
2024-02-13,178877118000
2024-02-14,183661394000
2024-02-15,184379776000
2024-02-16,185150000000
2024-02-20,183498462000
2024-02-21,185631390000
2024-02-22,187171838000
2024-02-23,187993904000
2024-02-26,186371990000
2024-02-27,188749316000
2024-02-28,189378826000
2024-02-29,187475484000
2024-03-01,189497322000
2024-03-04,189734314000
2024-03-05,188401234000
2024-03-06,187297740000
2024-03-07,188201272000
2024-03-08,187882814000
2024-03-11,187223680000
2024-03-12,187445860000
2024-03-13,189112210000
2024-03-14,187534732000
2024-03-15,184705640000
2024-03-18,186238682000
2024-03-19,187919844000
2024-03-20,186394208000
2024-03-21,188193866000
2024-03-22,188704880000
2024-03-25,183520680000
2024-03-26,184009476000
2024-03-27,184239062000
2024-03-28,184942632000
2024-04-01,183513274000
2024-04-02,182143164000
2024-04-03,180958204000
2024-04-04,179151140000
2024-04-05,180913768000
2024-04-08,180891550000
2024-04-09,185001880000
2024-04-10,182091322000
2024-04-11,180706400000
2024-04-12,177706970000
2024-04-15,177492196000
2024-04-16,177995804000
2024-04-17,177292234000
2024-04-18,175048216000
2024-04-19,174418706000
2024-04-22,174840848000
2024-04-23,187453266000
2024-04-24,185453646000
2024-04-25,182039480000
2024-04-26,182617148000
2024-04-29,182794892000
2024-04-30,182646772000
2024-05-01,182846734000
2024-05-02,182809704000
2024-05-03,183950228000
2024-05-06,183224440000
2024-05-07,184231656000
2024-05-08,184816730000
2024-05-09,186209058000
2024-05-10,187653228000
2024-05-13,186342366000
2024-05-14,192007956000
2024-05-15,195118476000
2024-05-16,196140503999
2024-05-17,196851480000
2024-05-20,197821666000
2024-05-21,197406930000
2024-05-22,197880914000
2024-05-23,193592839999
2024-05-24,194614867999
2024-05-28,191600626000
2024-05-29,189541758000
2024-05-30,187179244000
2024-05-31,190186080000
2024-06-03,193578028000
2024-06-04,195022198000
2024-06-05,198369710000
2024-06-06,198465988000
2024-06-07,194837048000
2024-06-10,196014602000
2024-06-11,193481750000
2024-06-12,195970166000
2024-06-13,188860406000
2024-06-14,188741910000
2024-06-17,188208678000
2024-06-18,190711906000
2024-06-20,184083536000
2024-06-21,188823376000
2024-06-24,190156456000
2024-06-25,188216084000
2024-06-26,187808754000
2024-06-27,186453456000
2024-06-28,185038910000
2024-07-01,181084106000
2024-07-02,178047646000
2024-07-03,177744000000
2024-07-05,177188550000
2024-07-08,178225390000
2024-07-09,177588474000
2024-07-10,179373320000
2024-07-11,182387562000
2024-07-12,182706020000
2024-07-15,182357938000
2024-07-16,186734884000
2024-07-17,186075750000
2024-07-18,181291474000
2024-07-19,179635104000
2024-07-22,185056464000
2024-07-23,194859168000
2024-07-24,196024576000
2024-07-25,199218383999
2024-07-26,202036016000
2024-07-29,200369039999
2024-07-30,202980144000
2024-07-31,204374208000
2024-08-01,207088576000
2024-08-02,204130800000
2024-08-05,198650432000
2024-08-06,198392272000
2024-08-07,194217456000
2024-08-08,198148864000
2024-08-09,197757936000
