,MAT
2023-03-06,6293121660
2023-03-07,6161793120
2023-03-08,6246979200
2023-03-09,6087255299
2023-03-10,5927531400
2023-03-13,5785554600
2023-03-14,5778455760
2023-03-15,5679072000
2023-03-16,5899136040
2023-03-17,5767807500
2023-03-20,5799752280
2023-03-21,5920432560
2023-03-22,5774906340
2023-03-23,5746510980
2023-03-24,5778455760
2023-03-27,6009168060
2023-03-28,6062409359
2023-03-29,6229232100
2023-03-30,6332165280
2023-03-31,6527762570
2023-04-03,6414297930
2023-04-04,6396569080
2023-04-05,6254738280
2023-04-06,6215734810
2023-04-10,6286650210
2023-04-11,6311470600
2023-04-12,6180277110
2023-04-13,6311470600
2023-04-14,6279558670
2023-04-17,6233463659
2023-04-18,6105815940
2023-04-19,6116453250
2023-04-20,6080995549
2023-04-21,6166094030
2023-04-24,6102270170
2023-04-25,5942710520
2023-04-26,6017171690
2023-04-27,6382386000
2023-04-28,6382386000
2023-05-01,6251192510
2023-05-02,6300833290
2023-05-03,6364657150
2023-05-04,6244100970
2023-05-05,6449755630
2023-05-08,6364657150
2023-05-09,6446209860
2023-05-10,6488759100
2023-05-11,6570311810
2023-05-12,6559674500
2023-05-15,6807878400
2023-05-16,6729871460
2023-05-17,6712142610
2023-05-18,6740508770
2023-05-19,6577403350
2023-05-22,6524216799
2023-05-23,6414297930
2023-05-24,6471030250
2023-05-25,6332745220
2023-05-26,6350474070
2023-05-30,6329199450
2023-05-31,6173185570
2023-06-01,6215734810
2023-06-02,6410752159
2023-06-05,6272467130
2023-06-06,6432026780
2023-06-07,6471030250
2023-06-08,6619952590
2023-06-09,6481667560
2023-06-12,6556128729
2023-06-13,6747600310
2023-06-14,6591586430
2023-06-15,6510033720
2023-06-16,6474576020
2023-06-20,6428481010
2023-06-21,6336290990
2023-06-22,6361111380
2023-06-23,6407206390
2023-06-26,6432026780
2023-06-27,6541945650
2023-06-28,6729871460
2023-06-29,6807878400
2023-06-30,6919876060
2023-07-03,7096945560
2023-07-05,7082780000
2023-07-06,7050907490
2023-07-07,7252766720
2023-07-10,7433377609
2023-07-11,7642319619
2023-07-12,7730854369
2023-07-13,7727312980
2023-07-14,7592740160
2023-07-17,7610447109
2023-07-18,7390880930
2023-07-19,7451084560
2023-07-20,7532536530
2023-07-21,7500664020
2023-07-24,7638778230
2023-07-25,7497122630
2023-07-26,7550243480
2023-07-27,7521912359
2023-07-28,7341301470
2023-07-31,7543160700
2023-08-01,7532536530
2023-08-02,7525453750
2023-08-03,7259849500
2023-08-04,7242142550
2023-08-07,7536077920
2023-08-08,7589198770
2023-08-09,7660026570
2023-08-10,7624612670
2023-08-11,7649402400
2023-08-14,7691899080
2023-08-15,7525453750
2023-08-16,7490039849
2023-08-17,7376715369
2023-08-18,7351925640
2023-08-21,7468791510
2023-08-22,7532536530
2023-08-23,7635236840
2023-08-24,7532536530
2023-08-25,7741478540
2023-08-28,7727312980
2023-08-29,7752102710
2023-08-30,7844178849
2023-08-31,7847720240
2023-09-01,7904382480
2023-09-05,7879592750
2023-09-06,7897299700
2023-09-07,7631695450
2023-09-08,7617529890
2023-09-11,7546702090
2023-09-12,7599822940
2023-09-13,7638778230
2023-09-14,7521912359
2023-09-15,7461708730
2023-09-18,7589198770
2023-09-19,7578574599
2023-09-20,7578574599
2023-09-21,7624612670
2023-09-22,7610447109
2023-09-25,7645861010
2023-09-26,7514829580
2023-09-27,7734395760
2023-09-28,7833554680
2023-09-29,7801682170
2023-10-02,7636068000
2023-10-03,7478297999
2023-10-04,7492322000
2023-10-05,7267938000
2023-10-06,7239889999
2023-10-09,7310010000
2023-10-10,7355588000
2023-10-11,7331046000
2023-10-12,7043554000
2023-10-13,7089132000
2023-10-16,7197818000
2023-10-17,7502839999
2023-10-18,7376624000
2023-10-19,7267938000
2023-10-20,7173276000
2023-10-23,6952397999
2023-10-24,7085626000
2023-10-25,7050566000
2023-10-26,6514147999
2023-10-27,6461558000
2023-10-30,6580762000
2023-10-31,6689447999
2023-11-01,6777097999
2023-11-02,6805146000
2023-11-03,6808652000
2023-11-06,6742038000
2023-11-07,6721002000
2023-11-08,6671918000
2023-11-09,6556220000
2023-11-10,6482593999
2023-11-13,6394943999
2023-11-14,6587774000
2023-11-15,6717496000
2023-11-16,6629846000
2023-11-17,6570243999
2023-11-20,6451039999
2023-11-21,6377414000
2023-11-22,6503630000
2023-11-24,6580762000
2023-11-27,6559726000
2023-11-28,6633352000
2023-11-29,6717496000
2023-11-30,6661400000
2023-12-01,6829688000
2023-12-04,6836700000
2023-12-05,6626339999
2023-12-06,6650882000
2023-12-07,6696460000
2023-12-08,6626339999
2023-12-11,6629846000
2023-12-12,6517654000
2023-12-13,6661400000
2023-12-14,6689447999
2023-12-15,6671918000
2023-12-18,6787616000
2023-12-19,6763074000
2023-12-20,6580762000
2023-12-21,6678930000
2023-12-22,6703472000
2023-12-26,6696460000
2023-12-27,6657893999
2023-12-28,6706978000
2023-12-29,6619328000
2024-01-02,6511087760
2024-01-03,6361925920
2024-01-04,6320299360
2024-01-05,6306423840
2024-01-08,6417428000
2024-01-09,6348050400
2024-01-10,6403552480
2024-01-11,6344581520
2024-01-12,6330706000
2024-01-16,6202357440
2024-01-17,6039320080
2024-01-18,6129510960
2024-01-19,6198888560
2024-01-22,6171137520
2024-01-23,6181544160
2024-01-24,6188481920
2024-01-25,6278672800
2024-01-26,6365394800
2024-01-29,6354988160
2024-01-30,6299486080
2024-01-31,6205826320
2024-02-01,6337643760
2024-02-02,6597809760
2024-02-05,6407021360
2024-02-06,6424365760
2024-02-07,6524963280
2024-02-08,6545776560
2024-02-09,6552714320
2024-02-12,6649842960
2024-02-13,6535369920
2024-02-14,6691469520
2024-02-15,6597809760
2024-02-16,6677594000
2024-02-20,6708813920
2024-02-21,6819818080
2024-02-22,6840631360
2024-02-23,6809411440
2024-02-26,6750440480
2024-02-27,6802473680
2024-02-28,6819818080
2024-02-29,6833693600
2024-03-01,6771253760
2024-03-04,6708813920
2024-03-05,6715751680
2024-03-06,6726158320
2024-03-07,6781660400
2024-03-08,6864913520
2024-03-11,6979386560
2024-03-12,7031419760
2024-03-13,7007137600
2024-03-14,6684531760
2024-03-15,6649842960
2024-03-18,6708813920
2024-03-19,6899602320
2024-03-20,6778191520
2024-03-21,6837162480
2024-03-22,6743502720
2024-03-25,6712282800
2024-03-26,6729627199
2024-03-27,6854506880
2024-03-28,6871851280
2024-04-01,6826755840
2024-04-02,6805942560
2024-04-03,6722689440
2024-04-04,6767784880
2024-04-05,6698407280
2024-04-08,6712282800
2024-04-09,6646374080
2024-04-10,6483336720
2024-04-11,6438241280
2024-04-12,6393145840
2024-04-15,6275203920
2024-04-16,6233577360
2024-04-17,6261328400
2024-04-18,6302954960
2024-04-19,6261328400
2024-04-22,6459054560
2024-04-23,6497212240
2024-04-24,6653311840
2024-04-25,6407021360
2024-04-26,6368863680
2024-04-29,6413959119
2024-04-30,6354988160
2024-05-01,6271735039
2024-05-02,6393145840
2024-05-03,6400083600
2024-05-06,6476398960
2024-05-07,6493743360
2024-05-08,6504150000
2024-05-09,6545776560
2024-05-10,6472930080
2024-05-13,6518025520
2024-05-14,6604747520
2024-05-15,6521494400
2024-05-16,6483336720
2024-05-17,6459054560
2024-05-20,6361925920
2024-05-21,6337643760
2024-05-22,6202357440
2024-05-23,6080946640
2024-05-24,6098291039
2024-05-28,6146855360
2024-05-29,6087884400
2024-05-30,6063602240
2024-05-31,6171137520
2024-06-03,6185013039
2024-06-04,6132979840
2024-06-05,6112166560
2024-06-06,6164199760
2024-06-07,6108697680
2024-06-10,6060133360
2024-06-11,6011569039
2024-06-12,6008100160
2024-06-13,5917909280
2024-06-14,5976880240
2024-06-17,5963004720
2024-06-18,5921378160
2024-06-20,5935253680
2024-06-21,6181544160
2024-06-24,5973411360
2024-06-25,5720183119
2024-06-26,5629992240
2024-06-27,5657743280
2024-06-28,5640398880
2024-07-01,5626523360
2024-07-02,5636930000
2024-07-03,5682025440
2024-07-05,5609178960
2024-07-08,5629992240
2024-07-09,5557145760
2024-07-10,5657743280
2024-07-11,5845062800
2024-07-12,5820780640
2024-07-15,5803436240
2024-07-16,5904033760
2024-07-17,5793029600
2024-07-18,5737527520
2024-07-19,5629992240
2024-07-22,6392296000
2024-07-23,5899527999
2024-07-24,6477846000
2024-07-25,6471002000
2024-07-26,6559974000
2024-07-29,6594194000
2024-07-30,6707120000
2024-07-31,6601038000
2024-08-01,6559974000
2024-08-02,6474424000
2024-08-05,6269104000
2024-08-06,6416250000
2024-08-07,6344388000
2024-08-08,6505222000
2024-08-09,6488112000
