,RMD
2023-04-04,32378583600
2023-04-05,32512367250
2023-04-06,32615277750
2023-04-10,32657912099
2023-04-11,32809337550
2023-04-12,32663792700
2023-04-13,33306248250
2023-04-14,33013688400
2023-04-17,33144531750
2023-04-18,32768173349
2023-04-19,32691725550
2023-04-20,33056322750
2023-04-21,33529711050
2023-04-24,33738472350
2023-04-25,33315069150
2023-04-26,32919598800
2023-04-27,33122479500
2023-04-28,35424734400
2023-05-01,34464726450
2023-05-02,34686719100
2023-05-03,34813152000
2023-05-04,34120711350
2023-05-05,34056024750
2023-05-08,34210390500
2023-05-09,33979576950
2023-05-10,34328002500
2023-05-11,34713181800
2023-05-12,34328002500
2023-05-15,34179517350
2023-05-16,33626740950
2023-05-17,32926949550
2023-05-18,32962233150
2023-05-19,33006337650
2023-05-22,33146001900
2023-05-23,32718188250
2023-05-24,32402106000
2023-05-25,31897844550
2023-05-26,31672911600
2023-05-30,30870209700
2023-05-31,30989291850
2023-06-01,32150710350
2023-06-02,32437389599
2023-06-05,32654971800
2023-06-06,32635859850
2023-06-07,31574411550
2023-06-08,31597933950
2023-06-09,31392112950
2023-06-12,31564120500
2023-06-13,31574411550
2023-06-14,31849329599
2023-06-15,32193344700
2023-06-16,32202165600
2023-06-20,31874322150
2023-06-21,31865501250
2023-06-22,31831687800
2023-06-23,31647919050
2023-06-26,31533247350
2023-06-27,31475911500
2023-06-28,31561180200
2023-06-29,31789053450
2023-06-30,32135887500
2023-07-03,31569648750
2023-07-05,31832913000
2023-07-06,31621125000
2023-07-07,31738785000
2023-07-10,31857915750
2023-07-11,31902038250
2023-07-12,31897626000
2023-07-13,32163831750
2023-07-14,32702126250
2023-07-17,32469747750
2023-07-18,32521224000
2023-07-19,32069703750
2023-07-20,32252076750
2023-07-21,32347675500
2023-07-24,32085882000
2023-07-25,32355029250
2023-07-26,32596232250
2023-07-27,32577112500
2023-07-28,32822727750
2023-07-31,32702126250
2023-08-01,33143351250
2023-08-02,32672711250
2023-08-03,32349146250
2023-08-04,26363193750
2023-08-07,27454490250
2023-08-08,26366135250
2023-08-09,26020509000
2023-08-10,26051394750
2023-08-11,26395550250
2023-08-14,26598513750
2023-08-15,26966201250
2023-08-16,25548398250
2023-08-17,24237960000
2023-08-18,24365915250
2023-08-21,24398271749
2023-08-22,23911453500
2023-08-23,23826150000
2023-08-24,23493760500
2023-08-25,23676133500
2023-08-28,23808501000
2023-08-29,24110004750
2023-08-30,24146773500
2023-08-31,23471699250
2023-09-01,23412869250
2023-09-05,22633371749
2023-09-06,22551009750
2023-09-07,22134787500
2023-09-08,21759746250
2023-09-11,22283333250
2023-09-12,21909762750
2023-09-13,21522955500
2023-09-14,21714152999
2023-09-15,21383234249
2023-09-18,21480303750
2023-09-19,21133206750
2023-09-20,20755224000
2023-09-21,20044851750
2023-09-22,20091915750
2023-09-25,20339001750
2023-09-26,21061140000
2023-09-27,21862698750
2023-09-28,22068603750
2023-09-29,21747980250
2023-10-02,21444489000
2023-10-03,21273815880
2023-10-04,21777007320
2023-10-05,21410648640
2023-10-06,21568079880
2023-10-09,21560723280
2023-10-10,22130124120
2023-10-11,21220848360
2023-10-12,20054091600
2023-10-13,20635263000
2023-10-16,20780923680
2023-10-17,20869202880
2023-10-18,20956010760
2023-10-19,20935412280
2023-10-20,21216434400
2023-10-23,21573965160
2023-10-24,20932469640
2023-10-25,20672046000
2023-10-26,20411622360
2023-10-27,19811323800
2023-10-30,20223293400
2023-10-31,20777981040
2023-11-01,21654887760
2023-11-02,22084513200
2023-11-03,22483240920
2023-11-06,22640672160
2023-11-07,22108054320
2023-11-08,21890298960
2023-11-09,21101671440
2023-11-10,21128155200
2023-11-13,21028105440
2023-11-14,21674014920
2023-11-15,22386133800
2023-11-16,21907954800
2023-11-17,21913840080
2023-11-20,22247829720
2023-11-21,22440572640
2023-11-22,22453814520
2023-11-24,22640672160
2023-11-27,22447929240
2023-11-28,22905509760
2023-11-29,23371918200
2023-11-30,23207130360
2023-12-01,23488152479
2023-12-04,23766231960
2023-12-05,23680895400
2023-12-06,24129648000
2023-12-07,24054610680
2023-12-08,23963388840
2023-12-11,24061967280
2023-12-12,24678450360
2023-12-13,25321417200
2023-12-14,25400868479
2023-12-15,24872664600
2023-12-18,24999198120
2023-12-19,25539172560
2023-12-20,25596554040
2023-12-21,25720144920
2023-12-22,25218424800
2023-12-26,25511217479
2023-12-27,25450893360
2023-12-28,25453836000
2023-12-29,25309646640
2024-01-02,25244617020
2024-01-03,24364332610
2024-01-04,24627389220
2024-01-05,24515700380
2024-01-08,25390106430
2024-01-09,26133718970
2024-01-10,26054361110
2024-01-11,26142536509
2024-01-12,25556170100
2024-01-16,25013891390
2024-01-17,25087370890
2024-01-18,25388636840
2024-01-19,25356305860
2024-01-22,25985290380
2024-01-23,25713416230
2024-01-24,25244617020
2024-01-25,27385809650
2024-01-26,27944253850
2024-01-29,28102969570
2024-01-30,28125013420
2024-01-31,27951601800
2024-02-01,28460079940
2024-02-02,28195553740
2024-02-05,27938375490
2024-02-06,28028020480
2024-02-07,27421079810
2024-02-08,27003716250
2024-02-09,27133040170
2024-02-12,26822956680
2024-02-13,26330644030
2024-02-14,26533447450
2024-02-15,26836182990
2024-02-16,26520221140
2024-02-20,26549612940
2024-02-21,26495238110
2024-02-22,26908192900
2024-02-23,27046334360
2024-02-26,26936115110
2024-02-27,26598109410
2024-02-28,25564987640
2024-02-29,25529717480
2024-03-01,25660510990
2024-03-04,26558430480
2024-03-05,26104327170
2024-03-06,27081604520
2024-03-07,28304303400
2024-03-08,27692953960
2024-03-11,27885470250
2024-03-12,28477715020
2024-03-13,28285198730
2024-03-14,28179388250
2024-03-15,27929557950
2024-03-18,28063290640
2024-03-19,28366026180
2024-03-20,28271972420
2024-03-21,28470367070
2024-03-22,28216128000
2024-03-25,28408644290
2024-03-26,28536498620
2024-03-27,28852460470
2024-03-28,29102290770
2024-04-01,27822277880
2024-04-02,27093361240
2024-04-03,27340252360
2024-04-04,27187415000
2024-04-05,27739980840
2024-04-08,27593021840
2024-04-09,28549724930
2024-04-10,28480654200
2024-04-11,27850200090
2024-04-12,27313799740
2024-04-15,27200641310
2024-04-16,27166840740
2024-04-17,25545882970
2024-04-18,26101387990
2024-04-19,26283617150
2024-04-22,26504055650
2024-04-23,27072786980
2024-04-24,27008125020
2024-04-25,26955219780
2024-04-26,32045879540
2024-04-29,31918025210
2024-04-30,31447756410
2024-05-01,31597654590
2024-05-02,32059105850
2024-05-03,31887163820
2024-05-06,31881285460
2024-05-07,31766657440
2024-05-08,31284631920
2024-05-09,31866589560
2024-05-10,31422773380
2024-05-13,32020896509
2024-05-14,31721100150
2024-05-15,32423564170
2024-05-16,32326571230
2024-05-17,32120828630
2024-05-20,32145811660
2024-05-21,32078210520
2024-05-22,32076740930
2024-05-23,31093585220
2024-05-24,31340476340
2024-05-28,30445496030
2024-05-29,30267675640
2024-05-30,30764397060
2024-05-31,30322050470
2024-06-03,30477827009
2024-06-04,31034801620
2024-06-05,31337537160
2024-06-06,31090646040
2024-06-07,30995122690
2024-06-10,31105341940
2024-06-11,30887842620
2024-06-12,30992183509
2024-06-13,31211152420
2024-06-14,31115629070
2024-06-17,30912825650
2024-06-18,31194986930
2024-06-20,31341945930
2024-06-21,30248570970
2024-06-24,26775929800
2024-06-25,27016942560
2024-06-26,27412262270
2024-06-27,28154405220
2024-06-28,28130891780
2024-07-01,27472515460
2024-07-02,27826686650
2024-07-03,27834034600
2024-07-05,28618795660
2024-07-08,28351330280
2024-07-09,27970706470
2024-07-10,28264624470
2024-07-11,29359469020
2024-07-12,30101611970
2024-07-15,30172152290
2024-07-16,30391121200
2024-07-17,30266206050
2024-07-18,29962000920
2024-07-19,29854720850
2024-07-22,30461661520
2024-07-23,30792319270
2024-07-24,30302945800
2024-07-25,30617438060
2024-07-26,28956801360
2024-07-29,30646829860
2024-07-30,30573350360
2024-07-31,31329623750
2024-08-01,31522082400
2024-08-02,32856070599
2024-08-05,31686627200
2024-08-06,32149409450
2024-08-07,30990250100
2024-08-08,31467723850
2024-08-09,31820319850
