,KMB
2023-03-06,42585750000
2023-03-07,41715000000
2023-03-08,41782500000
2023-03-09,41380875000
2023-03-10,41289750000
2023-03-13,41539500000
2023-03-14,41731875000
2023-03-15,42464250000
2023-03-16,42832125000
2023-03-17,42312375000
2023-03-20,43362000000
2023-03-21,43206750000
2023-03-22,43000875000
2023-03-23,42987375000
2023-03-24,44037000000
2023-03-27,43983000000
2023-03-28,44404875000
2023-03-29,44712000000
2023-03-30,44890875000
2023-03-31,45366360000
2023-04-03,45633380000
2023-04-04,45447480000
2023-04-05,45853080000
2023-04-06,46133620000
2023-04-10,45822660000
2023-04-11,45964620000
2023-04-12,46214740000
2023-04-13,46461480000
2023-04-14,46417540000
2023-04-17,46856940000
2023-04-18,46890740000
2023-04-19,46779200000
2023-04-20,47029319999
2023-04-21,47850660000
2023-04-24,48141340000
2023-04-25,48898459999
2023-04-26,48540180000
2023-04-27,49476440000
2023-04-28,48972819999
2023-05-01,49297300000
2023-05-02,49307440000
2023-05-03,49206040000
2023-05-04,48810580000
2023-05-05,49070840000
2023-05-08,48922120000
2023-05-09,48644959999
2023-05-10,48472580000
2023-05-11,48563840000
2023-05-12,48891700000
2023-05-15,48621300000
2023-05-16,48895080000
2023-05-17,48959300000
2023-05-18,48604400000
2023-05-19,49020140000
2023-05-22,47556599999
2023-05-23,46836660000
2023-05-24,46525700000
2023-05-25,46319520000
2023-05-26,46069400000
2023-05-30,45146660000
2023-05-31,45386640000
2023-06-01,45268340000
2023-06-02,45998420000
2023-06-05,46177560000
2023-06-06,45839560000
2023-06-07,45630000000
2023-06-08,45535360000
2023-06-09,45461000000
2023-06-12,45515080000
2023-06-13,45447480000
2023-06-14,45670560000
2023-06-15,46076160000
2023-06-16,46535840000
2023-06-20,46099819999
2023-06-21,46694700000
2023-06-22,46471620000
2023-06-23,46295860000
2023-06-26,46099819999
2023-06-27,46735260000
2023-06-28,46292480000
2023-06-29,46360080000
2023-06-30,46678086000
2023-07-03,46481988000
2023-07-05,46536083999
2023-07-06,46613847000
2023-07-07,45765216000
2023-07-10,45704358000
2023-07-11,45714501000
2023-07-12,45528546000
2023-07-13,45569118000
2023-07-14,45687453000
2023-07-17,45487974000
2023-07-18,45271590000
2023-07-19,45761835000
2023-07-20,45599547000
2023-07-21,46370415000
2023-07-24,46377176999
2023-07-25,44940251999
2023-07-26,44592008999
2023-07-27,44061192000
2023-07-28,44095001999
2023-07-31,43648710000
2023-08-01,43614900000
2023-08-02,43773807000
2023-08-03,43499946000
2023-08-04,43199037000
2023-08-07,43472898000
2023-08-08,43121274000
2023-08-09,43212561000
2023-08-10,43202418000
2023-08-11,43263276000
2023-08-14,43084083000
2023-08-15,42769650000
2023-08-16,42718935000
2023-08-17,42884604000
2023-08-18,43357944000
2023-08-21,42837270000
2023-08-22,43259895000
2023-08-23,43516851000
2023-08-24,43459374000
2023-08-25,43685901000
2023-08-28,43780569000
2023-08-29,43787331000
2023-08-30,43770426000
2023-08-31,43557423000
2023-09-01,43094226000
2023-09-05,42945462000
2023-09-06,42800079000
2023-09-07,42982653000
2023-09-08,43100988000
2023-09-11,43293705000
2023-09-12,42205023000
2023-09-13,42259119000
2023-09-14,42560028000
2023-09-15,42265881000
2023-09-18,42303072000
2023-09-19,42049497000
2023-09-20,42238833000
2023-09-21,42353787000
2023-09-22,41914257000
2023-09-25,41748588000
2023-09-26,41765493000
2023-09-27,41133246000
2023-09-28,41112960000
2023-09-29,40859385000
2023-10-02,40116615808
2023-10-03,40635728390
2023-10-04,40794158853
2023-10-05,39941331041
2023-10-06,40049198590
2023-10-09,39968297928
2023-10-10,40352576073
2023-10-11,40231225080
2023-10-12,40366059517
2023-10-13,40588536337
2023-10-16,41023377396
2023-10-17,41046973422
2023-10-18,41606536335
2023-10-19,41414397263
2023-10-20,41491927064
2023-10-23,41060456866
2023-10-24,40618874086
2023-10-25,40039086007
2023-10-26,40507635675
2023-10-27,39391880711
2023-10-30,40288529715
2023-10-31,40328980046
2023-11-01,40271675411
2023-11-02,40804271436
2023-11-03,40244708523
2023-11-06,40716629052
2023-11-07,40588536337
2023-11-08,40672807860
2023-11-09,40490781371
2023-11-10,40733483357
2023-11-13,40861576072
2023-11-14,40834609184
2023-11-15,40972814482
2023-11-16,41026748257
2023-11-17,40854834350
2023-11-20,40632357529
2023-11-21,40972814482
2023-11-22,41232370773
2023-11-24,41269450243
2023-11-27,41259337660
2023-11-28,41121132363
2023-11-29,41046973422
2023-11-30,41707662163
2023-12-01,41812158851
2023-12-04,41855980043
2023-12-05,40939105873
2023-12-06,41276191965
2023-12-07,40952589317
2023-12-08,40430105874
2023-12-11,40777304549
2023-12-12,41046973422
2023-12-13,41670582693
2023-12-14,40733483357
2023-12-15,40261562828
2023-12-18,40649211834
2023-12-19,40709887330
2023-12-20,40045827729
2023-12-21,40258191967
2023-12-22,40521119119
2023-12-26,40480668788
2023-12-27,40554827728
2023-12-28,40726741635
2023-12-29,40959331038
2024-01-02,41223084000
2024-01-03,41014206000
2024-01-04,41280357000
2024-01-05,41186025000
2024-01-08,41509449000
2024-01-09,41654316000
2024-01-10,41529663000
2024-01-11,41714958000
2024-01-12,41832873000
2024-01-16,41462283000
2024-01-17,41546508000
2024-01-18,41452176000
2024-01-19,41361213000
2024-01-22,41216346000
2024-01-23,42095655000
2024-01-24,39767676000
2024-01-25,40593081000
2024-01-26,40822173000
2024-01-29,40855863000
2024-01-30,41000730000
2024-01-31,40754793000
2024-02-01,41583567000
2024-02-02,41189394000
2024-02-05,40758162000
2024-02-06,40876077000
2024-02-07,40788483000
2024-02-08,40518963000
2024-02-09,40363989000
2024-02-12,40451583000
2024-02-13,39939495000
2024-02-14,39888960000
2024-02-15,40020351000
2024-02-16,39851901000
2024-02-20,40141635000
2024-02-21,40579605000
2024-02-22,40781745000
2024-02-23,40980516000
2024-02-26,40842387000
2024-02-27,40828911000
2024-02-28,40842387000
2024-02-29,40822173000
2024-03-01,41405010000
2024-03-04,41603781000
2024-03-05,41647578000
2024-03-06,42048489000
2024-03-07,42415710000
2024-03-08,42331485000
2024-03-11,42712182000
2024-03-12,42688599000
2024-03-13,43089510000
2024-03-14,42048489000
2024-03-15,41933943000
2024-03-18,41853087000
2024-03-19,42129345000
2024-03-20,41917098000
2024-03-21,42048489000
2024-03-22,42088917000
2024-03-25,42173142000
2024-03-26,42479721000
2024-03-27,42877263000
2024-03-28,43578015000
2024-04-01,43392720000
2024-04-02,43018761000
2024-04-03,42469614000
2024-04-04,42617850000
2024-04-05,42553839000
2024-04-08,42466245000
2024-04-09,43102986000
2024-04-10,42840204000
2024-04-11,42476352000
2024-04-12,41738541000
2024-04-15,42247260000
2024-04-16,42206832000
2024-04-17,42435924000
2024-04-18,42318009000
2024-04-19,42729027000
2024-04-22,43436517000
2024-04-23,45831876000
2024-04-24,46418082000
2024-04-25,45963267000
2024-04-26,45562356000
2024-04-29,45794817000
2024-04-30,45996957000
2024-05-01,45976743000
2024-05-02,45986850000
2024-05-03,45848721000
2024-05-06,45808293000
2024-05-07,45811662000
2024-05-08,45794817000
2024-05-09,46040754000
2024-05-10,46044122999
2024-05-13,45916101000
2024-05-14,45515190000
2024-05-15,45181659000
2024-05-16,45370322999
2024-05-17,45242301000
2024-05-20,45016578000
2024-05-21,45057006000
2024-05-22,45100803000
2024-05-23,44416896000
2024-05-24,44450586000
2024-05-28,43510635000
2024-05-29,43177104000
2024-05-30,43685822999
2024-05-31,44908770000
2024-06-03,45444440999
2024-06-04,46286690999
2024-06-05,46101396000
2024-06-06,46155300000
2024-06-07,45306312000
2024-06-10,45639843000
2024-06-11,45700485000
2024-06-12,45545511000
2024-06-13,46973967000
2024-06-14,46994181000
2024-06-17,47317604999
2024-06-18,47728622999
2024-06-20,47206428000
2024-06-21,46987443000
2024-06-24,47064929999
2024-06-25,46633697999
2024-06-26,46886372999
2024-06-27,46947015000
2024-06-28,46559579999
2024-07-01,46431558000
2024-07-02,46488831000
2024-07-03,46330488000
2024-07-05,46589901000
2024-07-08,46923432000
2024-07-09,46973967000
2024-07-10,47432151000
2024-07-11,47509638000
2024-07-12,47681457000
2024-07-15,47506269000
2024-07-16,47994774000
2024-07-17,48361995000
2024-07-18,48533814000
2024-07-19,48388947000
2024-07-22,48589593999
2024-07-23,45805148000
2024-07-24,47365921000
2024-07-25,47554697000
2024-07-26,47804151000
2024-07-29,47480535000
2024-07-30,45973698000
2024-07-31,45525355000
2024-08-01,46681608000
2024-08-02,47227710000
2024-08-05,46401815000
2024-08-06,46883868000
2024-08-07,47200742000
2024-08-08,47615375000
2024-08-09,47301872000
