,LIN
2023-03-06,176095076850
2023-03-07,174172072380
2023-03-08,174545853300
2023-03-09,170129336640
2023-03-10,167975178180
2023-03-13,164675086110
2023-03-14,168417813480
2023-03-15,162756999810
2023-03-16,166376772930
2023-03-17,162540600330
2023-03-20,166632517770
2023-03-21,167857142100
2023-03-22,166799735550
2023-03-23,167871896610
2023-03-24,169553910750
2023-03-27,170709680700
2023-03-28,170842471290
2023-03-29,172003159410
2023-03-30,172893348180
2023-03-31,174029821920
2023-04-03,175332205800
2023-04-04,175185320400
2023-04-05,174113056980
2023-04-06,174587986440
2023-04-10,175557430080
2023-04-11,175405648500
2023-04-12,175944228300
2023-04-13,177222131280
2023-04-14,176100906060
2023-04-17,177413082300
2023-04-18,178646919660
2023-04-19,178862351580
2023-04-20,179861172300
2023-04-21,179303007780
2023-04-24,180184320180
2023-04-25,179719183080
2023-04-26,178710570000
2023-04-27,179023925520
2023-04-28,180889370100
2023-05-01,182289677580
2023-05-02,181178244720
2023-05-03,177976143000
2023-05-04,176654174400
2023-05-05,179381346660
2023-05-08,179038614060
2023-05-09,178563684600
2023-05-10,180620080200
2023-05-11,179709390720
2023-05-12,181320233940
2023-05-15,180571118400
2023-05-16,179151226200
2023-05-17,178715466180
2023-05-18,180272451420
2023-05-19,181888190820
2023-05-22,179391139020
2023-05-23,173295394920
2023-05-24,173745843480
2023-05-25,174592882620
2023-05-26,174406827780
2023-05-30,173770324380
2023-05-31,173158301880
2023-06-01,174054302820
2023-06-02,176492600460
2023-06-05,177638306580
2023-06-06,176135179320
2023-06-07,177383705220
2023-06-08,177344535780
2023-06-09,176634589680
2023-06-12,177246612180
2023-06-13,182754814680
2023-06-14,183268913580
2023-06-15,184311799920
2023-06-16,183748739220
2023-06-20,180512364240
2023-06-21,181476911700
2023-06-22,182451251520
2023-06-23,181447534620
2023-06-26,181506288780
2023-06-27,183973963500
2023-06-28,183592061460
2023-06-29,185658249420
2023-06-30,185632451760
2023-07-03,184210055520
2023-07-05,178890683280
2023-07-06,177570582660
2023-07-07,177560840220
2023-07-10,179041691100
2023-07-11,178695834480
2023-07-12,182475901200
2023-07-13,183713191080
2023-07-14,184414646760
2023-07-17,186134187420
2023-07-18,187186370940
2023-07-19,182529484620
2023-07-20,185885755200
2023-07-21,187317893880
2023-07-24,187390962180
2023-07-25,190484186880
2023-07-26,189105631620
2023-07-27,187361734860
2023-07-28,189349192620
2023-07-31,190303951740
2023-08-01,189315094080
2023-08-02,186947681160
2023-08-03,185471701500
2023-08-04,184044434040
2023-08-07,187527356340
2023-08-08,185973437160
2023-08-09,184892026320
2023-08-10,186236483040
2023-08-11,185992922040
2023-08-14,186163414740
2023-08-15,184804344360
2023-08-16,184034691600
2023-08-17,183333235920
2023-08-18,182719462200
2023-08-21,183883683780
2023-08-22,183932395980
2023-08-23,184302608700
2023-08-24,184102888680
2023-08-25,185880883980
2023-08-28,186114702540
2023-08-29,188443145700
2023-08-30,188560054980
2023-08-31,188535698880
2023-09-01,189446617020
2023-09-05,185885755200
2023-09-06,186708991380
2023-09-07,188331107640
2023-09-08,188423660820
2023-09-11,189660950700
2023-09-12,188964366240
2023-09-13,187615038300
2023-09-14,189880155600
2023-09-15,188998464780
2023-09-18,188774388660
2023-09-19,189870413160
2023-09-20,184531556040
2023-09-21,181423717680
2023-09-22,181672149900
2023-09-25,183435531540
2023-09-26,180819686400
2023-09-27,181214255220
2023-09-28,181935195780
2023-09-29,181379876700
2023-10-02,179266418090
2023-10-03,180535098070
2023-10-04,183333941690
2023-10-05,179096937940
2023-10-06,180878900660
2023-10-09,180970904170
2023-10-10,183503421840
2023-10-11,183362995430
2023-10-12,182898135590
2023-10-13,182985296810
2023-10-16,183639005960
2023-10-17,184534829610
2023-10-18,179842650600
2023-10-19,179232522060
2023-10-20,177402136440
2023-10-23,176951803470
2023-10-24,177837942540
2023-10-25,176443363020
2023-10-26,179319683280
2023-10-27,179421371370
2023-10-30,183459841230
2023-10-31,185052954640
2023-11-01,187445045900
2023-11-02,188684672140
2023-11-03,190064724790
2023-11-06,190301997000
2023-11-07,188510349700
2023-11-08,189943667540
2023-11-09,189323854420
2023-11-10,193614123360
2023-11-13,193570542750
2023-11-14,195512301040
2023-11-15,195023229750
2023-11-16,197754281310
2023-11-17,197507324520
2023-11-20,197696173830
2023-11-21,199458767390
2023-11-22,199318340980
2023-11-24,200577336380
2023-11-27,199889731200
2023-11-28,198887377170
2023-11-29,199206968310
2023-11-30,200359433330
2023-12-01,199357079300
2023-12-04,196906880560
2023-12-05,195613989130
2023-12-06,193841710990
2023-12-07,193037890850
2023-12-08,194306570830
2023-12-11,197681646960
2023-12-12,206630198880
2023-12-13,197923761460
2023-12-14,198398305880
2023-12-15,197265210020
2023-12-18,198098083900
2023-12-19,199545928610
2023-12-20,196771296440
2023-12-21,198112610770
2023-12-22,198892219460
2023-12-26,198499993970
2023-12-27,199119807090
2023-12-28,198422517330
2023-12-29,198877692590
2024-01-02,197396671420
2024-01-03,196977375790
2024-01-04,196919541910
2024-01-05,197174974880
2024-01-08,196774957210
2024-01-09,196003838810
2024-01-10,195613460120
2024-01-11,195652016040
2024-01-12,197078585080
2024-01-16,195984560850
2024-01-17,196032755750
2024-01-18,196562899650
2024-01-19,196336383620
2024-01-22,195897810030
2024-01-23,196582177610
2024-01-24,193396494720
2024-01-25,194451963030
2024-01-26,194726673960
2024-01-29,195483333890
2024-01-30,196562899650
2024-01-31,195107413670
2024-02-01,196948458850
2024-02-02,196196618410
2024-02-05,193083227870
2024-02-06,200278726440
2024-02-07,200890801670
2024-02-08,199526886000
2024-02-09,202139049580
2024-02-12,202230619890
2024-02-13,200611271250
2024-02-14,201647461600
2024-02-15,206606716810
2024-02-16,208023646870
2024-02-20,210110486040
2024-02-21,211797307540
2024-02-22,215445661470
2024-02-23,215701094440
2024-02-26,214438388060
2024-02-27,214370915200
2024-02-28,217455388800
2024-02-29,216308350180
2024-03-01,216496310290
2024-03-04,219575964400
2024-03-05,222159211040
2024-03-06,223436375890
2024-03-07,224246050210
2024-03-08,222925509950
2024-03-11,226265416520
2024-03-12,227224495030
2024-03-13,228872760610
2024-03-14,228414909060
2024-03-15,225662980270
2024-03-18,224641248390
2024-03-19,224940056770
2024-03-20,224968973710
2024-03-21,224732818700
2024-03-22,225667799760
2024-03-25,225021988100
2024-03-26,225335254950
2024-03-27,224699082270
2024-03-28,223778559680
2024-04-01,223335166600
2024-04-02,222342351660
2024-04-03,222886954030
2024-04-04,220375999740
2024-04-05,223961700300
2024-04-08,222501394830
2024-04-09,220703725060
2024-04-10,217113205010
2024-04-11,218322897000
2024-04-12,215628802090
2024-04-15,214346817750
2024-04-16,214843225220
2024-04-17,215329993710
2024-04-18,215156492070
2024-04-19,215093838700
2024-04-22,215416744530
2024-04-23,214496221940
2024-04-24,214139579680
2024-04-25,213903424670
2024-04-26,213590157820
2024-04-29,214501041430
2024-04-30,212520231040
2024-05-01,213320266380
2024-05-02,202235439380
2024-05-03,204153596400
2024-05-06,205609082380
2024-05-07,207238070000
2024-05-08,206134406790
2024-05-09,207170597140
2024-05-10,209353826110
2024-05-13,209541786220
2024-05-14,208254982390
2024-05-15,207633268180
2024-05-16,207088665810
2024-05-17,208452581480
2024-05-20,208495956890
2024-05-21,209667092960
2024-05-22,209546605710
2024-05-23,208346552700
2024-05-24,209922525930
2024-05-28,207199514080
2024-05-29,205397024820
2024-05-30,207291084390
2024-05-31,209898428480
2024-06-03,209324909170
2024-06-04,207787491860
2024-06-05,209686370920
2024-06-06,209093573650
2024-06-07,209021281300
2024-06-10,208201968000
2024-06-11,209879150520
2024-06-12,209247797330
2024-06-13,211961170200
2024-06-14,210587615550
2024-06-17,212361187870
2024-06-18,212067198980
2024-06-20,213325085870
2024-06-21,213382919750
2024-06-24,213570879860
2024-06-25,212621440330
2024-06-26,211296080580
2024-06-27,212163588780
2024-06-28,211484040690
2024-07-01,206727204060
2024-07-02,207281445410
2024-07-03,208655000060
2024-07-05,209994818280
2024-07-08,210004457260
2024-07-09,207816408800
2024-07-10,209623717550
2024-07-11,209594800610
2024-07-12,212394924300
2024-07-15,211180412820
2024-07-16,214819127770
2024-07-17,216534866210
2024-07-18,214968531960
2024-07-19,214346817750
2024-07-22,214997448900
2024-07-23,215628802090
2024-07-24,213869688240
2024-07-25,213517865470
2024-07-26,217546959110
2024-07-29,215968651080
2024-07-30,216395827050
2024-07-31,217667755500
2024-08-01,217590959820
2024-08-02,217907742000
2024-08-05,212868025500
2024-08-06,213904767180
2024-08-07,212080869780
2024-08-08,214807116420
2024-08-09,214557530460
