,PBI
2023-06-06,613175550
2023-06-07,662370150
2023-06-08,650071500
2023-06-09,632502000
2023-06-12,634258950
2023-06-13,657099300
2023-06-14,641286750
2023-06-15,641286750
2023-06-16,639529800
2023-06-20,634258950
2023-06-21,616689450
2023-06-22,597363000
2023-06-23,578036550
2023-06-26,586821300
2023-06-27,607904700
2023-06-28,599119950
2023-06-29,618446400
2023-06-30,623390460
2023-07-03,626912440
2023-07-05,602258580
2023-07-06,595214620
2023-07-07,623390460
2023-07-10,626912440
2023-07-11,639239370
2023-07-12,655088280
2023-07-13,649805310
2023-07-14,630434420
2023-07-17,641000360
2023-07-18,651566300
2023-07-19,672698180
2023-07-20,660371250
2023-07-21,655088280
2023-07-24,674459170
2023-07-25,679742140
2023-07-26,685025110
2023-07-27,679742140
2023-07-28,685025110
2023-07-31,693830060
2023-08-01,676220160
2023-08-02,669176200
2023-08-03,602258580
2023-08-04,607541550
2023-08-07,600497590
2023-08-08,609302540
2023-08-09,618107490
2023-08-10,612824520
2023-08-11,616346500
2023-08-14,633956400
2023-08-15,623390460
2023-08-16,609302540
2023-08-17,616346500
2023-08-18,630434420
2023-08-21,616346500
2023-08-22,614585510
2023-08-23,623390460
2023-08-24,614585510
2023-08-25,595214620
2023-08-28,607541550
2023-08-29,609302540
2023-08-30,612824520
2023-08-31,579365710
2023-09-01,579365710
2023-09-05,528297000
2023-09-06,524775020
2023-09-07,514209080
2023-09-08,507165120
2023-09-11,501882150
2023-09-12,510687100
2023-09-13,533579969
2023-09-14,579365710
2023-09-15,579365710
2023-09-18,552950860
2023-09-19,556472840
2023-09-20,581126700
2023-09-21,561755810
2023-09-22,537101950
2023-09-25,528297000
2023-09-26,508926110
2023-09-27,519492050
2023-09-28,530057989
2023-09-29,531818980
2023-10-02,615517340
2023-10-03,664899820
2023-10-04,610226360
2023-10-05,657845180
2023-10-06,643735900
2023-10-09,645499560
2023-10-10,656081520
2023-10-11,664899820
2023-10-12,643735900
2023-10-13,638444920
2023-10-16,638444920
2023-10-17,664899820
2023-10-18,634917600
2023-10-19,613753680
2023-10-20,599644400
2023-10-23,582007800
2023-10-24,574953160
2023-10-25,564371200
2023-10-26,574953160
2023-10-27,539679960
2023-10-30,553789240
2023-10-31,569662180
2023-11-01,559080220
2023-11-02,701936680
2023-11-03,724864260
2023-11-06,700173020
2023-11-07,687827400
2023-11-08,716045959
2023-11-09,700173020
2023-11-10,710754980
2023-11-13,691354720
2023-11-14,728391580
2023-11-15,705464000
2023-11-16,689591060
2023-11-17,691354720
2023-11-20,701936680
2023-11-21,684300080
2023-11-22,694882040
2023-11-24,694882040
2023-11-27,712518640
2023-11-28,710754980
2023-11-29,728391580
2023-11-30,712518640
2023-12-01,758373800
2023-12-04,758373800
2023-12-05,733682560
2023-12-06,733682560
2023-12-07,740737200
2023-12-08,738973540
2023-12-11,728391580
2023-12-12,723100599
2023-12-13,761901120
2023-12-14,783065040
2023-12-15,733682560
2023-12-18,717809620
2023-12-19,730155240
2023-12-20,700173020
2023-12-21,721336940
2023-12-22,754846480
2023-12-26,760137459
2023-12-27,758373800
2023-12-28,768955760
2023-12-29,776010400
2024-01-02,769936949
2024-01-03,734537550
2024-01-04,743387400
2024-01-05,748697310
2024-01-08,743387400
2024-01-09,754007220
2024-01-10,752237250
2024-01-11,750467280
2024-01-12,738077490
2024-01-16,727457670
2024-01-17,729227640
2024-01-18,734537550
2024-01-19,739847460
2024-01-22,775246860
2024-01-23,766397010
2024-01-24,757547160
2024-01-25,771706920
2024-01-26,778786800
2024-01-29,775246860
2024-01-30,761087100
2024-01-31,727457670
2024-02-01,734537550
2024-02-02,718607819
2024-02-05,661968780
2024-02-06,695598210
2024-02-07,688518330
2024-02-08,693828240
2024-02-09,718607819
2024-02-12,741617430
2024-02-13,702678090
2024-02-14,711527939
2024-02-15,725687699
2024-02-16,713297910
2024-02-20,697368180
2024-02-21,676128540
2024-02-22,670818630
2024-02-23,674358570
2024-02-26,683208420
2024-02-27,679668480
2024-02-28,683208420
2024-02-29,713297910
2024-03-01,738077490
2024-03-04,729227640
2024-03-05,729227640
2024-03-06,725687699
2024-03-07,722147760
2024-03-08,730997610
2024-03-11,725687699
2024-03-12,720377790
2024-03-13,736307520
2024-03-14,718607819
2024-03-15,727457670
2024-03-18,715067880
2024-03-19,720377790
2024-03-20,748697310
2024-03-21,778786800
2024-03-22,752237250
2024-03-25,757547160
2024-03-26,750467280
2024-03-27,775246860
2024-03-28,766397010
2024-04-01,748697310
2024-04-02,748697310
2024-04-03,752237250
2024-04-04,738077490
2024-04-05,704448060
2024-04-08,693828240
2024-04-09,764627040
2024-04-10,729227640
2024-04-11,727457670
2024-04-12,720377790
2024-04-15,720377790
2024-04-16,706218030
2024-04-17,695598210
2024-04-18,713297910
2024-04-19,706218030
2024-04-22,743387400
2024-04-23,743387400
2024-04-24,750467280
2024-04-25,746927340
2024-04-26,730997610
2024-04-29,734537550
2024-04-30,754007220
2024-05-01,745157370
2024-05-02,929234250
2024-05-03,932774189
2024-05-06,936314130
2024-05-07,925694310
2024-05-08,920384400
2024-05-09,899144760
2024-05-10,895604819
2024-05-13,925694310
2024-05-14,1012422840
2024-05-15,966403620
2024-05-16,941624040
2024-05-17,932774189
2024-05-20,934544160
2024-05-21,929234250
2024-05-22,897374790
2024-05-23,883215030
2024-05-24,929234250
2024-05-28,892064880
2024-05-29,909764580
2024-05-30,945163980
2024-05-31,959323740
2024-06-03,961093710
2024-06-04,945163980
2024-06-05,950473890
2024-06-06,938084100
2024-06-07,927464280
2024-06-10,920384400
2024-06-11,907994610
2024-06-12,911534550
2024-06-13,881445060
2024-06-14,860205420
2024-06-17,876135150
2024-06-18,863745360
2024-06-20,849585600
2024-06-21,823036050
2024-06-24,842505720
2024-06-25,826575990
2024-06-26,876135150
2024-06-27,869055270
2024-06-28,899144760
2024-07-01,1053132150
2024-07-02,1106231250
2024-07-03,1108001220
2024-07-05,1125700920
2024-07-08,1139860680
2024-07-09,1127470890
2024-07-10,1086761580
2024-07-11,1168180200
2024-07-12,1187649870
2024-07-15,1224819240
2024-07-16,1253138760
2024-07-17,1253138760
2024-07-18,1214199420
2024-07-19,1200039660
2024-07-22,1205349570
2024-07-23,1194729750
2024-07-24,1166410230
2024-07-25,1178800020
2024-07-26,1192959780
2024-07-29,1180569990
2024-07-30,1161100320
2024-07-31,1168180200
2024-08-01,1122160980
2024-08-02,1077911730
2024-08-05,1030122540
2024-08-06,1037202420
2024-08-07,1009632400
2024-08-08,1014993280
2024-08-09,1123997840
