,PDCO
2023-03-06,2661020880
2023-03-07,2642548320
2023-03-08,2616297840
2023-03-09,2598797520
2023-03-10,2568658080
2023-03-13,2541435360
2023-03-14,2521990560
2023-03-15,2502545760
2023-03-16,2508379200
2023-03-17,2465600640
2023-03-20,2557963440
2023-03-21,2656159680
2023-03-22,2583241680
2023-03-23,2567685840
2023-03-24,2582269440
2023-03-27,2593936320
2023-03-28,2589075120
2023-03-29,2557963440
2023-03-30,2559907920
2023-03-31,2602686480
2023-04-03,2596853040
2023-04-04,2560880160
2023-04-05,2598797520
2023-04-06,2576436000
2023-04-10,2570602560
2023-04-11,2642548320
2023-04-12,2593936320
2023-04-13,2602686480
2023-04-14,2582269440
2023-04-17,2612408880
2023-04-18,2585186160
2023-04-19,2595880800
2023-04-20,2631853680
2023-04-21,2665882080
2023-04-24,2653242960
2023-04-25,2587130640
2023-04-26,2563796880
2023-04-27,2635742640
2023-04-28,2635742640
2023-05-01,2608351200
2023-05-02,2538604080
2023-05-03,2554846560
2023-05-04,2486054880
2023-05-05,2541470400
2023-05-08,2507074560
2023-05-09,2488921200
2023-05-10,2512807200
2023-05-11,2528094240
2023-05-12,2539559520
2023-05-15,2584465200
2023-05-16,2555802000
2023-05-17,2581598880
2023-05-18,2606440320
2023-05-19,2578732560
2023-05-22,2592108720
2023-05-23,2570133600
2023-05-24,2538604080
2023-05-25,2503252800
2023-05-26,2531916000
2023-05-30,2491787520
2023-05-31,2502297360
2023-06-01,2509940880
2023-06-02,2582554320
2023-06-05,2566311840
2023-06-06,2595930480
2023-06-07,2632237200
2023-06-08,2639880720
2023-06-09,2632237200
2023-06-12,2640836160
2023-06-13,2643702480
2023-06-14,2593064160
2023-06-15,2667588480
2023-06-16,2723004000
2023-06-20,2700073440
2023-06-21,3096581039
2023-06-22,2986705440
2023-06-23,2975240160
2023-06-26,3016324080
2023-06-27,3083204880
2023-06-28,3097536480
2023-06-29,3164417279
2023-06-30,3177793440
2023-07-03,3104224560
2023-07-05,3073650480
2023-07-06,3066962400
2023-07-07,3060274320
2023-07-10,3086071199
2023-07-11,3130021440
2023-07-12,3115689840
2023-07-13,3135754080
2023-07-14,3064096080
2023-07-17,3108046320
2023-07-18,3106135440
2023-07-19,3101358240
2023-07-20,3091803840
2023-07-21,3077472240
2023-07-24,3092759279
2023-07-25,3099447360
2023-07-26,3078427680
2023-07-27,3093714720
2023-07-28,3109001760
2023-07-31,3115011900
2023-08-01,3133006800
2023-08-02,3134901000
2023-08-03,3127324200
2023-08-04,3153842999
2023-08-07,3179414700
2023-08-08,3146266200
2023-08-09,3160472699
2023-08-10,3134901000
2023-08-11,3178467600
2023-08-14,3249500100
2023-08-15,3204039300
2023-08-16,3169943700
2023-08-17,3179414700
2023-08-18,3238134900
2023-08-21,3220140000
2023-08-22,3199303800
2023-08-23,3212563200
2023-08-24,3202145100
2023-08-25,3186044400
2023-08-28,3210669000
2023-08-29,3156684300
2023-08-30,2911385400
2023-08-31,2845088400
2023-09-01,2863083300
2023-09-05,2816675400
2023-09-06,2808151500
2023-09-07,2791103700
2023-09-08,2746590000
2023-09-11,2764584900
2023-09-12,2742801600
2023-09-13,2657562600
2023-09-14,2699235000
2023-09-15,2684081400
2023-09-18,2678398800
2023-09-19,2751325500
2023-09-20,2774055900
2023-09-21,2773108800
2023-09-22,2794892100
2023-09-25,2808151500
2023-09-26,2817622500
2023-09-27,2794892100
2023-09-28,2812887000
2023-09-29,2807204400
2023-10-02,2823305100
2023-10-03,2826146400
2023-10-04,2832776100
2023-10-05,2757955200
2023-10-06,2782579800
2023-10-09,2791103700
2023-10-10,2798680500
2023-10-11,2778791400
2023-10-12,2783526900
2023-10-13,2786368200
2023-10-16,2923697700
2023-10-17,2915173800
2023-10-18,2929380300
2023-10-19,2873501400
2023-10-20,2860242000
2023-10-23,2898126000
2023-10-24,2900020200
2023-10-25,2935062900
2023-10-26,2858347800
2023-10-27,2864030400
2023-10-30,2786952610
2023-10-31,2802594140
2023-11-01,2842158010
2023-11-02,2768550810
2023-11-03,2864240170
2023-11-06,2815475400
2023-11-07,2787872700
2023-11-08,2785112430
2023-11-09,2765790540
2023-11-10,2806274500
2023-11-13,2840317830
2023-11-14,2946128180
2023-11-15,2926806290
2023-11-16,2959009439
2023-11-17,2946128180
2023-11-20,2947048270
2023-11-21,2970050520
2023-11-22,2972810790
2023-11-24,2994892949
2023-11-27,2934167010
2023-11-28,2891842870
2023-11-29,2393154090
2023-11-30,2337948690
2023-12-01,2453880030
2023-12-04,2398674630
2023-12-05,2446519310
2023-12-06,2427197420
2023-12-07,2426277330
2023-12-08,2445599220
2023-12-11,2441918860
2023-12-12,2439158590
2023-12-13,2464001020
2023-12-14,2515526060
2023-12-15,2484243000
2023-12-18,2485163090
2023-12-19,2556010020
2023-12-20,2557850200
2023-12-21,2613055600
2023-12-22,2601094430
2023-12-26,2616735960
2023-12-27,2625016770
2023-12-28,2621336410
2023-12-29,2617656050
2024-01-02,2639738210
2024-01-03,2663660550
2024-01-04,2652619470
2024-01-05,2631457400
2024-01-08,2722546310
2024-01-09,2727146760
2024-01-10,2715185590
2024-01-11,2706904780
2024-01-12,2726226670
2024-01-16,2726226670
2024-01-17,2734507480
2024-01-18,2790632970
2024-01-19,2774991440
2024-01-22,2793393240
2024-01-23,2778671800
2024-01-24,2744628470
2024-01-25,2791553060
2024-01-26,2763030270
2024-01-29,2764870450
2024-01-30,2770390990
2024-01-31,2747388740
2024-02-01,2767630720
2024-02-02,2740028020
2024-02-05,2679302080
2024-02-06,2665500730
2024-02-07,2626856950
2024-02-08,2658140010
2024-02-09,2638818120
2024-02-12,2676541810
2024-02-13,2563370740
2024-02-14,2588213170
2024-02-15,2662740460
2024-02-16,2608455150
2024-02-20,2613055600
2024-02-21,2562450650
2024-02-22,2605694880
2024-02-23,2649859200
2024-02-26,2664580640
2024-02-27,2653539560
2024-02-28,2460320660
2024-02-29,2492523810
2024-03-01,2516446150
2024-03-04,2494363990
2024-03-05,2462160840
2024-03-06,2470441650
2024-03-07,2486083180
2024-03-08,2499884530
2024-03-11,2498964440
2024-03-12,2480562640
2024-03-13,2491603720
2024-03-14,2468601470
2024-03-15,2504484980
2024-03-18,2464001020
2024-03-19,2472281830
2024-03-20,2517366240
2024-03-21,2514605970
2024-03-22,2508165340
2024-03-25,2497124260
2024-03-26,2487923360
2024-03-27,2556930110
2024-03-28,2544048850
2024-04-01,2490683630
2024-04-02,2429957690
2024-04-03,2441918860
2024-04-04,2425357240
2024-04-05,2415236250
2024-04-08,2410635800
2024-04-09,2442838950
2024-04-10,2361871030
2024-04-11,2367391570
2024-04-12,2342549140
2024-04-15,2332428150
2024-04-16,2358190670
2024-04-17,2367391570
2024-04-18,2343469230
2024-04-19,2394074180
2024-04-22,2383953190
2024-04-23,2389473730
2024-04-24,2408795620
2024-04-25,2373832200
2024-04-26,2371071930
2024-04-29,2392234000
2024-04-30,2343469230
2024-05-01,2341629050
2024-05-02,2339788870
2024-05-03,2360950940
2024-05-06,2370151840
2024-05-07,2394074180
2024-05-08,2380272830
2024-05-09,2419836700
2024-05-10,2327827700
2024-05-13,2351750040
2024-05-14,2340708960
2024-05-15,2376592470
2024-05-16,2378432650
2024-05-17,2370151840
2024-05-20,2320466980
2024-05-21,2282743290
2024-05-22,2252380320
2024-05-23,2190734290
2024-05-24,2202695460
2024-05-28,2206375820
2024-05-29,2209136090
2024-05-30,2227537890
2024-05-31,2262501310
2024-06-03,2262501310
2024-06-04,2254220500
2024-06-05,2234898610
2024-06-06,2194414650
2024-06-07,2187974020
2024-06-10,2136448980
2024-06-11,2101485560
2024-06-12,2103325740
2024-06-13,2105165920
2024-06-14,2027942190
2024-06-17,2047657050
2024-06-18,2274377940
2024-06-20,2163257820
2024-06-21,2178492030
2024-06-24,2196414630
2024-06-25,2166842340
2024-06-26,2133685530
2024-06-27,2130101010
2024-06-28,2161465560
2024-07-01,2157881040
2024-07-02,2143542960
2024-07-03,2141750699
2024-07-05,2131893270
2024-07-08,2133685530
2024-07-09,2087086770
2024-07-10,2072748690
2024-07-11,2165050080
2024-07-12,2180284290
2024-07-15,2219714010
2024-07-16,2275274070
2024-07-17,2363990940
2024-07-18,2329041870
2024-07-19,2244805650
2024-07-22,2239428870
2024-07-23,2239428870
2024-07-24,2255559210
2024-07-25,2326353480
2024-07-26,2355925770
2024-07-29,2315599920
2024-07-30,2382809670
2024-07-31,2262728250
2024-08-01,2266312770
2024-08-02,2221506270
2024-08-05,2159673300
2024-08-06,2130997140
2024-08-07,2129204880
2024-08-08,2189245590
2024-08-09,2183868810
