,FDS
2023-04-10,15452828600
2023-04-11,15542781900
2023-04-12,15759818160
2023-04-13,15971878280
2023-04-14,15845943660
2023-04-17,15940490320
2023-04-18,15960394880
2023-04-19,15943935339
2023-04-20,15950442600
2023-04-21,16133411440
2023-04-24,16160971600
2023-04-25,15773215460
2023-04-26,15364789200
2023-04-27,15700104480
2023-04-28,15758669820
2023-05-01,15737234140
2023-05-02,15237706240
2023-05-03,15068134700
2023-05-04,15120192780
2023-05-05,15535126300
2023-05-08,15413402260
2023-05-09,15388138780
2023-05-10,15479240420
2023-05-11,15321535060
2023-05-12,15248424080
2023-05-15,15159236339
2023-05-16,14872534120
2023-05-17,15091484280
2023-05-18,15064306900
2023-05-19,15165360820
2023-05-22,15244213500
2023-05-23,14891673120
2023-05-24,14720953240
2023-05-25,14739709460
2023-05-26,14868706320
2023-05-30,14923061080
2023-05-31,14661229880
2023-06-01,14866926680
2023-06-02,15191470520
2023-06-05,15167853480
2023-06-06,15145379200
2023-06-07,15143093680
2023-06-08,15368217400
2023-06-09,15144617360
2023-06-12,15247465759
2023-06-13,15482493400
2023-06-14,15655431080
2023-06-15,16087013440
2023-06-16,16033303720
2023-06-20,16057682600
2023-06-21,16125867280
2023-06-22,15394881800
2023-06-23,15010152600
2023-06-26,15071480720
2023-06-27,15249751280
2023-06-28,15064624160
2023-06-29,15067290600
2023-06-30,15261559800
2023-07-03,14990725680
2023-07-05,15063481400
2023-07-06,14901590400
2023-07-07,14763316440
2023-07-10,15062719560
2023-07-11,15263464400
2023-07-12,15218515840
2023-07-13,15763993280
2023-07-14,15645527160
2023-07-17,16002449200
2023-07-18,16164721120
2023-07-19,16195956560
2023-07-20,16364323200
2023-07-21,16453458480
2023-07-24,16636300080
2023-07-25,16731530080
2023-07-26,16776478640
2023-07-27,16586780480
2023-07-28,16627538920
2023-07-31,16571543680
2023-08-01,16516310280
2023-08-02,16535737200
2023-08-03,16419175680
2023-08-04,16078252280
2023-08-07,16181100680
2023-08-08,16011591280
2023-08-09,16074062160
2023-08-10,16089679880
2023-08-11,16150246160
2023-08-14,16205098640
2023-08-15,16138437640
2023-08-16,16192909200
2023-08-17,16394415880
2023-08-18,16356704800
2023-08-21,16379560000
2023-08-22,16380321840
2023-08-23,16667154600
2023-08-24,16778383240
2023-08-25,16363180440
2023-08-28,16343372600
2023-08-29,16410414520
2023-08-30,16568115400
2023-08-31,16590562560
2023-09-01,16555207680
2023-09-05,16442680320
2023-09-06,16366268160
2023-09-07,16381854720
2023-09-08,16308864000
2023-09-11,16211543040
2023-09-12,16100536320
2023-09-13,16314186240
2023-09-14,16409986560
2023-09-15,16258302720
2023-09-18,16315706880
2023-09-19,16206600960
2023-09-20,16110040320
2023-09-21,16223708160
2023-09-22,16568133120
2023-09-25,16611851520
2023-09-26,16426333440
2023-09-27,16544183040
2023-09-28,16797749760
2023-09-29,16622876160
2023-10-02,16577637120
2023-10-03,16564711680
2023-10-04,17004556800
2023-10-05,17076407040
2023-10-06,17195016960
2023-10-09,17161182720
2023-10-10,17234173440
2023-10-11,17368369920
2023-10-12,17005317120
2023-10-13,16979086080
2023-10-16,17027746560
2023-10-17,17109861120
2023-10-18,16871500800
2023-10-19,16608049920
2023-10-20,16351441920
2023-10-23,16410746880
2023-10-24,16343458560
2023-10-25,16125626880
2023-10-26,16311144960
2023-10-27,15982686720
2023-10-30,16242336000
2023-10-31,16418730240
2023-11-01,16596645120
2023-11-02,16812956160
2023-11-03,16871120640
2023-11-06,16976805120
2023-11-07,17064241920
2023-11-08,16944871680
2023-11-09,17052076800
2023-11-10,17222008320
2023-11-13,17238735360
2023-11-14,17465690880
2023-11-15,17431856640
2023-11-16,17650068480
2023-11-17,17386237440
2023-11-20,17335296000
2023-11-21,17388898560
2023-11-22,17402204160
2023-11-24,17491541760
2023-11-27,17498004480
2023-11-28,17355824640
2023-11-29,17274090240
2023-11-30,17278186380
2023-12-01,17343342510
2023-12-04,17310192900
2023-12-05,17012989500
2023-12-06,16900204620
2023-12-07,16846860420
2023-12-08,16913540670
2023-12-11,17113581420
2023-12-12,17268279600
2023-12-13,17488514940
2023-12-14,17298762000
2023-12-15,17411546880
2023-12-18,17469463440
2023-12-19,17094910950
2023-12-20,17234748960
2023-12-21,17915268540
2023-12-22,17875260390
2023-12-26,17996427930
2023-12-27,18068823630
2023-12-28,18167129370
2023-12-29,18177036150
2024-01-02,17631782220
2024-01-03,17326196160
2024-01-04,17457270480
2024-01-05,17397067740
2024-01-08,17480132280
2024-01-09,17318194530
2024-01-10,17632925310
2024-01-11,17716370880
2024-01-12,17777335680
2024-01-16,17612349690
2024-01-17,17467177260
2024-01-18,17572341540
2024-01-19,17658835350
2024-01-22,17823440310
2024-01-23,17943083730
2024-01-24,17940797550
2024-01-25,17949561240
2024-01-26,17933939010
2024-01-29,18011288100
2024-01-30,18260481720
2024-01-31,18133979760
2024-02-01,18463570710
2024-02-02,18547397310
2024-02-05,18190372200
2024-02-06,18190753230
2024-02-07,18406035180
2024-02-08,17910696180
2024-02-09,18197611770
2024-02-12,17954895660
2024-02-13,17654262990
2024-02-14,17595203340
2024-02-15,17680554060
2024-02-16,17467177260
2024-02-20,17407736580
2024-02-21,17273995050
2024-02-22,17484323610
2024-02-23,17659597410
2024-02-26,17491944210
2024-02-27,17586058620
2024-02-28,17755616970
2024-02-29,17625685740
2024-03-01,17577675960
2024-03-04,17717132940
2024-03-05,17692365990
2024-03-06,17715989850
2024-03-07,17804007780
2024-03-08,17760570360
2024-03-11,18169415550
2024-03-12,18297060600
2024-03-13,18351166860
2024-03-14,18246764640
2024-03-15,18135503880
2024-03-18,18200278980
2024-03-19,18360692610
2024-03-20,18590453700
2024-03-21,17171497980
2024-03-22,17049568380
2024-03-25,16945547190
2024-03-26,16912397580
2024-03-27,17046520140
2024-03-28,17313622170
2024-04-01,16875056640
2024-04-02,16750078800
2024-04-03,16607573580
2024-04-04,16509648870
2024-04-05,16505076510
2024-04-08,16775607810
2024-04-09,16753127040
2024-04-10,16333613010
2024-04-11,16280268810
2024-04-12,16241022720
2024-04-15,16159101270
2024-04-16,16272267180
2024-04-17,16355712750
2024-04-18,16363714380
2024-04-19,16537464060
2024-04-22,16705498290
2024-04-23,16000973820
2024-04-24,16111091490
2024-04-25,15954107130
2024-04-26,16059271410
2024-04-29,16115282820
2024-04-30,15884759670
2024-05-01,15986875710
2024-05-02,16131286080
2024-05-03,16317609750
2024-05-06,16615956240
2024-05-07,16592332380
2024-05-08,16532891700
2024-05-09,16612145940
2024-05-10,16733313480
2024-05-13,16766463089
2024-05-14,16822855530
2024-05-15,16969933110
2024-05-16,16975648560
2024-05-17,17103674640
2024-05-20,17240845440
2024-05-21,17143682790
2024-05-22,17062142370
2024-05-23,16626625080
2024-05-24,16614432120
2024-05-28,16271886150
2024-05-29,15914861040
2024-05-30,15488488470
2024-05-31,15403518780
2024-06-03,15046493670
2024-06-04,15094503450
2024-06-05,15283875360
2024-06-06,15626040300
2024-06-07,15619562790
2024-06-10,15478962720
2024-06-11,15555930780
2024-06-12,15477438600
2024-06-13,15347507370
2024-06-14,15307499220
2024-06-17,15497633190
2024-06-18,15508698130
2024-06-20,15553643150
2024-06-21,16139451970
2024-06-24,16183635210
2024-06-25,15966908800
2024-06-26,15832073740
2024-06-27,15806935000
2024-06-28,15550596030
2024-07-01,15660673240
2024-07-02,15845404890
2024-07-03,15873971640
2024-07-05,16127263490
2024-07-08,15916250430
2024-07-09,15682764860
2024-07-10,15793603850
2024-07-11,15963099900
2024-07-12,16145927100
2024-07-15,16322660060
2024-07-16,16844479360
2024-07-17,16793820990
2024-07-18,16440355070
2024-07-19,16161924480
2024-07-22,16349703250
2024-07-23,15850356460
2024-07-24,15357865690
2024-07-25,15679717740
2024-07-26,15819504370
2024-07-29,15666005700
2024-07-30,15876256980
2024-07-31,15734185010
2024-08-01,15567355190
2024-08-02,15790175840
2024-08-05,15305683760
2024-08-06,15413094740
2024-08-07,15280925910
2024-08-08,15379576419
2024-08-09,15351009669
