,AAPL
2022-11-18,2404410062670
2022-11-21,2352281931230
2022-11-22,2386769140140
2022-11-23,2400913663610
2022-11-25,2353871203530
2022-11-28,2292048511060
2022-11-29,2243575705910
2022-11-30,2352599785690
2022-12-01,2357049748130
2022-12-02,2349103386630
2022-12-05,2330349973490
2022-12-06,2271229043930
2022-12-07,2239920379620
2022-12-08,2267096935950
2022-12-09,2259309501680
2022-12-12,2296339546270
2022-12-13,2311914414810
2022-12-14,2275996860830
2022-12-15,2169356689500
2022-12-16,2137730170729
2022-12-19,2103719743510
2022-12-20,2102607252900
2022-12-21,2152669330349
2022-12-22,2101494762289
2022-12-23,2095614454780
2022-12-27,2066530771690
2022-12-28,2003118806920
2022-12-29,2059855828030
2022-12-30,2064941499390
2023-01-03,1974499350780
2023-01-04,1994864779440
2023-01-05,1973709993080
2023-01-06,2046330901480
2023-01-09,2054698093100
2023-01-10,2063854642419
2023-01-11,2107427187460
2023-01-12,2106164215140
2023-01-13,2127476873039
2023-01-17,2146105714760
2023-01-18,2134581092340
2023-01-19,2135528321580
2023-01-20,2176574921980
2023-01-23,2227725300940
2023-01-24,2250143059620
2023-01-25,2239565666440
2023-01-26,2272718689840
2023-01-27,2303819383220
2023-01-30,2257563022000
2023-01-31,2277928450660
2023-02-01,2295925806220
2023-02-02,2381018566280
2023-02-03,2439115293000
2023-02-06,2395384876420
2023-02-07,2441483366100
2023-02-08,2398384435680
2023-02-09,2381807923980
2023-02-10,2384018125540
2023-02-13,2428853642900
2023-02-14,2418591992800
2023-02-15,2452218630820
2023-02-16,2426643441340
2023-02-17,2408330342700
2023-02-21,2344076625920
2023-02-22,2350865102140
2023-02-23,2358600807600
2023-02-24,2316133363340
2023-02-27,2335235819680
2023-02-28,2327184371140
2023-03-01,2294031347740
2023-03-02,2303503640140
2023-03-03,2384333868620
2023-03-06,2428537899820
2023-03-07,2393332546400
2023-03-08,2413382231980
2023-03-09,2377387520860
2023-03-10,2344392369000
2023-03-13,2375493062380
2023-03-14,2408961828860
2023-03-15,2415276690460
2023-03-16,2460427950900
2023-03-17,2447008870000
2023-03-20,2484898039600
2023-03-21,2514577889120
2023-03-22,2491686515820
2023-03-23,2509052385220
2023-03-24,2529891428500
2023-03-27,2498790735120
2023-03-28,2488844828100
2023-03-29,2538100748580
2023-03-30,2563202323440
2023-03-31,2603301694600
2023-04-03,2608472518380
2023-04-04,2599995806820
2023-04-05,2570641268640
2023-04-06,2584769121240
2023-04-10,2543484396420
2023-04-11,2524176331200
2023-04-12,2513188001400
2023-04-13,2598896973840
2023-04-14,2593402808940
2023-04-17,2593716761220
2023-04-18,2613181802580
2023-04-19,2631391034820
2023-04-20,2616007373100
2023-04-21,2590420262280
2023-04-24,2595286522620
2023-04-25,2570798244780
2023-04-26,2570641268640
2023-04-27,2643635173740
2023-04-28,2663571143520
2023-05-01,2662158358260
2023-05-02,2645675863560
2023-05-03,2628565464300
2023-05-04,2602507425060
2023-05-05,2724634861980
2023-05-08,2723536029000
2023-05-09,2696379156780
2023-05-10,2724477885840
2023-05-11,2727460432500
2023-05-12,2708937247980
2023-05-15,2701088440980
2023-05-16,2701088440980
2023-05-17,2710820961660
2023-05-18,2747867330700
2023-05-19,2749594068240
2023-05-22,2734524358800
2023-05-23,2693082657840
2023-05-24,2697477989760
2023-05-25,2715530245860
2023-05-26,2753832424020
2023-05-30,2783186962200
2023-05-31,2782402081500
2023-06-01,2826983305260
2023-06-02,2840483253300
2023-06-05,2818977522120
2023-06-06,2813169404940
2023-06-07,2791349721480
2023-06-08,2834518159980
2023-06-09,2840640229440
2023-06-12,2885064477060
2023-06-13,2877529622340
2023-06-14,2887576095300
2023-06-15,2919913180140
2023-06-16,2902802780880
2023-06-20,2904215566140
2023-06-21,2887733071440
2023-06-22,2935453818000
2023-06-23,2930430581520
2023-06-26,2908296945780
2023-06-27,2952093288840
2023-06-28,2970773449500
2023-06-29,2976110638260
2023-06-30,3044866187580
2023-07-03,3002267067640
2023-07-05,2984639707220
2023-07-06,2992127435540
2023-07-07,2974500075120
2023-07-10,2942209246740
2023-07-11,2933941546720
2023-07-12,2960304590180
2023-07-13,2972316154360
2023-07-14,2974656069460
2023-07-17,3026134201660
2023-07-18,3022078348820
2023-07-19,3043449573400
2023-07-20,3012718688420
2023-07-21,2994155361960
2023-07-24,3006790903500
2023-07-25,3020362411080
2023-07-26,3034089913000
2023-07-27,3014122637480
2023-07-28,3054837160220
2023-07-31,3064508809300
2023-08-01,3051405284740
2023-08-02,3004138999720
2023-08-03,2982143797780
2023-08-04,2838940993660
2023-08-07,2789958770900
2023-08-08,2804778233200
2023-08-09,2779663144460
2023-08-10,2776231268980
2023-08-11,2773423370860
2023-08-14,2799474425640
2023-08-15,2768119563300
2023-08-16,2754392061380
2023-08-17,2714301516000
2023-08-18,2721945238660
2023-08-21,2743004474560
2023-08-22,2764687687820
2023-08-23,2825369486080
2023-08-24,2751428168920
2023-08-25,2786214906740
2023-08-28,2810862012460
2023-08-29,2872167788080
2023-08-30,2927233790100
2023-08-31,2930665665580
2023-09-01,2955468765640
2023-09-05,2959212629800
2023-09-06,2853292472940
2023-09-07,2769835501040
2023-09-08,2779507150120
2023-09-11,2797914482240
2023-09-12,2750180214200
2023-09-13,2717577397140
2023-09-14,2741444531160
2023-09-15,2730056944340
2023-09-18,2776231268980
2023-09-19,2793390646380
2023-09-20,2737544672660
2023-09-21,2713209555620
2023-09-22,2726625068860
2023-09-25,2746748338720
2023-09-26,2682478670640
2023-09-27,2658611536620
2023-09-28,2662667389460
2023-09-29,2670779095140
2023-10-02,2694821321250
2023-10-03,2673883141200
2023-10-04,2693425442580
2023-10-05,2712812646330
2023-10-06,2752827834870
2023-10-09,2776092479370
2023-10-10,2766786621570
2023-10-11,2788655387400
2023-10-12,2802769271730
2023-10-13,2773921112550
2023-10-16,2771904843360
2023-10-17,2747554515450
2023-10-18,2727236725920
2023-10-19,2721343015980
2023-10-20,2681327827440
2023-10-23,2683188999000
2023-10-24,2690013294720
2023-10-25,2653720449300
2023-10-26,2588424347070
2023-10-27,2609052331860
2023-10-30,2641157541270
2023-10-31,2648602227510
2023-11-01,2698233469110
2023-11-02,2754068615910
2023-11-03,2739799633950
2023-11-06,2779814822490
2023-11-07,2819985108660
2023-11-08,2836580555070
2023-11-09,2829135868830
2023-11-10,2891019823200
2023-11-13,2866204202400
2023-11-14,2907149976720
2023-11-15,2915990541630
2023-11-16,2942357138730
2023-11-17,2942046943470
2023-11-20,2969344126350
2023-11-21,2956781218320
2023-11-22,2967172759530
2023-11-24,2946389677110
2023-11-27,2943597919770
2023-11-28,2953058875200
2023-11-29,2937083819310
2023-11-30,2946079481850
2023-12-01,2966087076120
2023-12-04,2938014405090
2023-12-05,2999898359460
2023-12-06,2982837620160
2023-12-07,3013081658010
2023-12-08,3035415716730
2023-12-11,2996176016340
2023-12-12,3019905953730
2023-12-13,3070312683480
2023-12-14,3072639147930
2023-12-15,3064263875910
2023-12-18,3038207474070
2023-12-19,3054492725220
2023-12-20,3021767125290
2023-12-21,3019440660840
2023-12-22,3002690116800
2023-12-26,2994159747150
2023-12-27,2995710723450
2023-12-28,3002379921540
2023-12-29,2986094670390
2024-01-02,2859943107840
2024-01-03,2838528968000
2024-01-04,2802479264960
2024-01-05,2791232990080
2024-01-08,2858710639360
2024-01-09,2852240179840
2024-01-10,2868416328640
2024-01-11,2859172815040
2024-01-12,2864256747520
2024-01-16,2828977337280
2024-01-17,2814341774080
2024-01-18,2906006617280
2024-01-19,2951145775360
2024-01-22,2987041419840
2024-01-23,3006914974080
2024-01-24,2996438992000
2024-01-25,2991355059520
2024-01-26,2964394811520
2024-01-29,2953764770880
2024-01-30,2896917162240
2024-01-31,2840839846400
2024-02-01,2878738252160
2024-02-02,2863178337600
2024-02-05,2891371054080
2024-02-06,2916328540800
2024-02-07,2918023184960
2024-02-08,2901230801920
2024-02-09,2909395905600
2024-02-12,2883205950400
2024-02-13,2850699594240
2024-02-14,2836988382400
2024-02-15,2832520684160
2024-02-16,2808641607360
2024-02-20,2797087215360
2024-02-21,2808795665920
2024-02-22,2840377670720
2024-02-23,2811876837120
2024-02-26,2790924872960
2024-02-27,2813571481280
2024-02-28,2794930395520
2024-02-29,2784608472000
2024-03-01,2767816088960
2024-03-04,2697565385600
2024-03-05,2620844222720
2024-03-06,2605438366720
2024-03-07,2603589664000
2024-03-08,2630241794880
2024-03-11,2661361624000
2024-03-12,2668756434880
2024-03-13,2636404137280
2024-03-14,2665213088000
2024-03-15,2659358862720
2024-03-18,2676305304320
2024-03-19,2712663124480
2024-03-20,2752564291520
2024-03-21,2640101542720
2024-03-22,2654120871680
2024-03-25,2632090497600
2024-03-26,2614527821760
2024-03-27,2669988903360
2024-03-28,2641796186880
2024-04-01,2599337195630
2024-04-02,2581145045640
2024-04-03,2593527937650
2024-04-04,2580839295220
2024-04-05,2592457811180
2024-04-08,2575182912450
2024-04-09,2593833688070
2024-04-10,2564940273380
2024-04-11,2675927675840
2024-04-12,2699011832550
2024-04-15,2640002001490
2024-04-16,2589400306980
2024-04-17,2568303528000
2024-04-18,2553627507840
2024-04-19,2522440965000
2024-04-22,2535282482640
2024-04-23,2551487254900
2024-04-24,2583896799420
2024-04-25,2597196942690
2024-04-26,2588177305300
2024-04-29,2652384893500
2024-04-30,2603923451930
2024-05-01,2588177305300
2024-05-02,2645199758630
2024-05-03,2803425600980
2024-05-06,2777895440910
2024-05-07,2788443830400
2024-05-08,2793641587540
2024-05-09,2821617750970
2024-05-10,2798380719050
2024-05-13,2847759411880
2024-05-14,2865340061030
2024-05-15,2900348484120
2024-05-16,2902182986640
2024-05-17,2902641612270
2024-05-20,2920528011840
2024-05-21,2940554664350
2024-05-22,2918387758900
2024-05-23,2856931924480
2024-05-24,2904323239580
2024-05-28,2904476114790
2024-05-29,2909062371090
2024-05-30,2924349892090
2024-05-31,2939025912250
2024-06-03,2966237699630
2024-06-04,2971129706350
2024-06-05,2994366738270
2024-06-06,2973117084080
2024-06-07,3009960009690
2024-06-10,2952326055520
2024-06-11,3166809975150
2024-06-12,3257312099470
2024-06-13,3275198499040
2024-06-14,3248445337290
2024-06-17,3312347175070
2024-06-18,3275962875090
2024-06-20,3205487403280
2024-06-21,3172007732290
2024-06-24,3181944620940
2024-06-25,3196162015470
2024-06-26,3260063853250
2024-06-27,3273058246100
2024-06-28,3219857673020
2024-07-01,3313570176750
2024-07-02,3367382250670
2024-07-03,3386950277550
2024-07-05,3460177503140
2024-07-08,3482803034220
2024-07-09,3495950302280
2024-07-10,3561686642580
2024-07-11,3478981153970
2024-07-12,3524385091340
2024-07-15,3583394922400
2024-07-16,3589815681220
2024-07-17,3499007806480
2024-07-18,3427156457780
2024-07-19,3429143835510
2024-07-22,3423793203160
2024-07-23,3439845100210
2024-07-24,3340934839340
2024-07-25,3324882942290
2024-07-26,3332068077160
2024-07-29,3336348583040
2024-07-30,3344909594800
2024-07-31,3395052663680
2024-08-01,3338183085560
2024-08-02,3361114367060
2024-08-05,3199219519670
2024-08-06,3168032976830
2024-08-07,3207627656220
2024-08-08,3260981104510
2024-08-09,3305773541040
